     epoch             Observation time    num_of_sats         spp_x(m)         spp_y(m)         spp_z(m)         ppp_x(m)         ppp_y(m)         ppp_z(m)       sigam_x(m)       sigam_y(m)       sigam_z(m)
       364: 2022-10-17  3: 2:59.9980000              7      969180.7746     5628260.6137     2830346.9315      969180.9116     5628262.5439     2830348.2237       0.00129906       0.00141930       0.00077910 
       365: 2022-10-17  3: 3:29.9980000              7      969180.7746     5628260.6137     2830346.9315      969180.9115     5628262.5440     2830348.2236       0.00129538       0.00141577       0.00077702 
       366: 2022-10-17  3: 3:59.9980000              7      969180.7746     5628260.6137     2830346.9315      969180.9114     5628262.5440     2830348.2236       0.00129178       0.00141228       0.00077496 
       367: 2022-10-17  3: 4:29.9980000              7      969180.7746     5628260.6137     2830346.9315      969180.9117     5628262.5438     2830348.2235       0.00128828       0.00140882       0.00077293 
       368: 2022-10-17  3: 4:59.9980000              7      969180.7746     5628260.6137     2830346.9315      969180.9119     5628262.5438     2830348.2235       0.00128487       0.00140540       0.00077092 
       369: 2022-10-17  3: 5:29.9980000              7      969180.7746     5628260.6137     2830346.9315      969180.9118     5628262.5438     2830348.2236       0.00128155       0.00140200       0.00076894 
       370: 2022-10-17  3: 5:59.9980000              7      969180.7746     5628260.6137     2830346.9315      969180.9118     5628262.5439     2830348.2236       0.00127832       0.00139864       0.00076699 
       371: 2022-10-17  3: 6:29.9980000              7      969180.7746     5628260.6137     2830346.9315      969180.9118     5628262.5440     2830348.2237       0.00127518       0.00139532       0.00076506 
       372: 2022-10-17  3: 6:59.9980000              7      969180.7746     5628260.6137     2830346.9315      969180.9118     5628262.5440     2830348.2237       0.00127212       0.00139202       0.00076316 
       373: 2022-10-17  3: 7:29.9980000              7      969180.7746     5628260.6137     2830346.9315      969180.9120     5628262.5439     2830348.2237       0.00126915       0.00138877       0.00076128 
       374: 2022-10-17  3: 7:59.9980000              7      969180.7746     5628260.6137     2830346.9315      969180.9121     5628262.5439     2830348.2237       0.00126626       0.00138554       0.00075944 
       375: 2022-10-17  3: 8:29.9980000              7      969180.7746     5628260.6137     2830346.9315      969180.9123     5628262.5438     2830348.2237       0.00126346       0.00138236       0.00075762 
       376: 2022-10-17  3: 8:59.9980000              7      969180.7746     5628260.6137     2830346.9315      969180.9124     5628262.5438     2830348.2237       0.00126073       0.00137921       0.00075582 
       377: 2022-10-17  3: 9:29.9980000              7      969180.7746     5628260.6137     2830346.9315      969180.9124     5628262.5438     2830348.2238       0.00125809       0.00137609       0.00075405 
       378: 2022-10-17  3: 9:59.9980000              8      969180.7746     5628260.6137     2830346.9315      969180.9122     5628262.5441     2830348.2239       0.00125552       0.00137302       0.00075231 
       379: 2022-10-17  3:10:29.9980000              8      969180.7746     5628260.6137     2830346.9315      969180.9122     5628262.5440     2830348.2239       0.00125303       0.00136997       0.00075060 
       380: 2022-10-17  3:10:59.9980000              8      969180.7746     5628260.6137     2830346.9315      969180.9122     5628262.5440     2830348.2239       0.00125062       0.00136697       0.00074891 
       381: 2022-10-17  3:11:29.9980000              8      969180.7746     5628260.6137     2830346.9315      969180.9122     5628262.5440     2830348.2238       0.00124827       0.00136399       0.00074724 
       382: 2022-10-17  3:11:59.9980000              8      969180.7746     5628260.6137     2830346.9315      969180.9122     5628262.5441     2830348.2239       0.00124601       0.00136105       0.00074560 
       383: 2022-10-17  3:12:29.9980000              8      969180.7746     5628260.6137     2830346.9315      969180.9123     5628262.5441     2830348.2240       0.00124381       0.00135813       0.00074398 
       384: 2022-10-17  3:12:59.9980000              8      969180.7746     5628260.6137     2830346.9315      969180.9122     5628262.5442     2830348.2240       0.00124168       0.00135525       0.00074238 
       385: 2022-10-17  3:13:29.9980000              8      969180.7746     5628260.6137     2830346.9315      969180.9122     5628262.5441     2830348.2240       0.00123962       0.00135239       0.00074081 
       386: 2022-10-17  3:13:59.9980000              8      969180.7746     5628260.6137     2830346.9315      969180.9122     5628262.5440     2830348.2240       0.00123763       0.00134956       0.00073925 
       387: 2022-10-17  3:14:29.9980000              8      969180.7746     5628260.6137     2830346.9315      969180.9123     5628262.5440     2830348.2240       0.00123570       0.00134676       0.00073772 
       388: 2022-10-17  3:14:59.9980000              8      969180.7746     5628260.6137     2830346.9315      969180.9122     5628262.5441     2830348.2242       0.00123383       0.00134398       0.00073621 
       389: 2022-10-17  3:15:29.9980000              8      969180.7746     5628260.6137     2830346.9315      969180.9123     5628262.5442     2830348.2243       0.00123203       0.00134124       0.00073472 
       390: 2022-10-17  3:15:59.9980000              8      969180.7746     5628260.6137     2830346.9315      969180.9124     5628262.5442     2830348.2242       0.00123028       0.00133852       0.00073325 
       391: 2022-10-17  3:16:29.9980000              8      969180.7746     5628260.6137     2830346.9315      969180.9126     5628262.5442     2830348.2243       0.00122859       0.00133582       0.00073180 
       392: 2022-10-17  3:16:59.9980000              8      969180.7746     5628260.6137     2830346.9315      969180.9127     5628262.5442     2830348.2242       0.00122696       0.00133316       0.00073037 
       393: 2022-10-17  3:17:29.9980000              8      969180.7746     5628260.6137     2830346.9315      969180.9129     5628262.5441     2830348.2242       0.00122539       0.00133052       0.00072896 
       394: 2022-10-17  3:17:59.9980000              8      969180.7746     5628260.6137     2830346.9315      969180.9129     5628262.5440     2830348.2243       0.00122386       0.00132791       0.00072757 
       395: 2022-10-17  3:18:29.9980000              8      969180.7746     5628260.6137     2830346.9315      969180.9129     5628262.5439     2830348.2242       0.00122239       0.00132532       0.00072620 
       396: 2022-10-17  3:18:59.9980000              8      969180.7746     5628260.6137     2830346.9315      969180.9129     5628262.5438     2830348.2242       0.00122097       0.00132277       0.00072486 
       397: 2022-10-17  3:19:29.9980000              8      969180.7746     5628260.6137     2830346.9315      969180.9129     5628262.5438     2830348.2243       0.00121960       0.00132024       0.00072353 
       398: 2022-10-17  3:19:59.9980000              8      969180.7746     5628260.6137     2830346.9315      969180.9129     5628262.5437     2830348.2243       0.00121827       0.00131775       0.00072222 
       399: 2022-10-17  3:20:29.9980000              8      969180.7746     5628260.6137     2830346.9315      969180.9130     5628262.5436     2830348.2242       0.00121699       0.00131528       0.00072094 
       400: 2022-10-17  3:20:59.9980000              8      969180.7746     5628260.6137     2830346.9315      969180.9131     5628262.5434     2830348.2241       0.00121575       0.00131284       0.00071967 
       401: 2022-10-17  3:21:29.9980000              8      969180.7746     5628260.6137     2830346.9315      969180.9133     5628262.5432     2830348.2240       0.00121455       0.00131044       0.00071843 
       402: 2022-10-17  3:21:59.9980000              8      969180.7746     5628260.6137     2830346.9315      969180.9132     5628262.5433     2830348.2241       0.00121339       0.00130806       0.00071720 
       403: 2022-10-17  3:22:29.9980000              8      969180.7746     5628260.6137     2830346.9315      969180.9132     5628262.5433     2830348.2241       0.00121227       0.00130572       0.00071600 
       404: 2022-10-17  3:22:59.9980000              8      969180.7746     5628260.6137     2830346.9315      969180.9133     5628262.5432     2830348.2242       0.00121119       0.00130340       0.00071482 
       405: 2022-10-17  3:23:29.9980000              8      969180.7746     5628260.6137     2830346.9315      969180.9133     5628262.5431     2830348.2241       0.00121014       0.00130112       0.00071365 
       406: 2022-10-17  3:23:59.9980000              8      969180.7746     5628260.6137     2830346.9315      969180.9134     5628262.5431     2830348.2242       0.00120912       0.00129888       0.00071251 
       407: 2022-10-17  3:24:29.9980000              8      969180.7746     5628260.6137     2830346.9315      969180.9134     5628262.5431     2830348.2242       0.00120814       0.00129666       0.00071139 
       408: 2022-10-17  3:24:59.9980000              8      969180.7746     5628260.6137     2830346.9315      969180.9135     5628262.5430     2830348.2242       0.00120718       0.00129448       0.00071029 
       409: 2022-10-17  3:25:29.9980000              8      969180.7746     5628260.6137     2830346.9315      969180.9136     5628262.5428     2830348.2241       0.00120625       0.00129233       0.00070921 
       410: 2022-10-17  3:25:59.9980000              8      969180.7746     5628260.6137     2830346.9315      969180.9136     5628262.5428     2830348.2241       0.00120535       0.00129021       0.00070816 
       411: 2022-10-17  3:26:29.9990000              8      969180.7746     5628260.6137     2830346.9315      969180.9135     5628262.5429     2830348.2242       0.00120448       0.00128813       0.00070712 
       412: 2022-10-17  3:26:59.9990000              8      969180.7746     5628260.6137     2830346.9315      969180.9134     5628262.5431     2830348.2242       0.00120363       0.00128608       0.00070610 
       413: 2022-10-17  3:27:29.9990000              8      969180.7746     5628260.6137     2830346.9315      969180.9134     5628262.5432     2830348.2243       0.00120280       0.00128406       0.00070511 
       414: 2022-10-17  3:27:59.9990000              8      969180.7746     5628260.6137     2830346.9315      969180.9134     5628262.5433     2830348.2244       0.00120199       0.00128208       0.00070413 
       415: 2022-10-17  3:28:29.9990000              8      969180.7746     5628260.6137     2830346.9315      969180.9133     5628262.5433     2830348.2244       0.00120120       0.00128013       0.00070318 
       416: 2022-10-17  3:28:59.9990000              8      969180.7746     5628260.6137     2830346.9315      969180.9133     5628262.5433     2830348.2244       0.00120043       0.00127821       0.00070224 
       417: 2022-10-17  3:29:29.9990000              8      969180.7746     5628260.6137     2830346.9315      969180.9133     5628262.5433     2830348.2244       0.00119968       0.00127633       0.00070133 
       418: 2022-10-17  3:29:59.9990000              8      969180.7746     5628260.6137     2830346.9315      969180.9133     5628262.5432     2830348.2244       0.00119894       0.00127448       0.00070043 
       419: 2022-10-17  3:30:29.9990000              8      969180.7746     5628260.6137     2830346.9315      969180.9134     5628262.5431     2830348.2244       0.00119822       0.00127267       0.00069955 
       420: 2022-10-17  3:30:59.9990000              8      969180.7746     5628260.6137     2830346.9315      969180.9135     5628262.5429     2830348.2243       0.00119751       0.00127088       0.00069870 
       421: 2022-10-17  3:31:29.9990000              8      969180.7746     5628260.6137     2830346.9315      969180.9136     5628262.5428     2830348.2242       0.00119681       0.00126913       0.00069786 
       422: 2022-10-17  3:31:59.9990000              8      969180.7746     5628260.6137     2830346.9315      969180.9137     5628262.5425     2830348.2241       0.00119612       0.00126741       0.00069705 
       423: 2022-10-17  3:32:29.9990000              8      969180.7746     5628260.6137     2830346.9315      969180.9138     5628262.5425     2830348.2240       0.00119544       0.00126573       0.00069625 
       424: 2022-10-17  3:32:59.9990000              8      969180.7746     5628260.6137     2830346.9315      969180.9139     5628262.5423     2830348.2240       0.00119476       0.00126407       0.00069547 
       425: 2022-10-17  3:33:29.9990000              8      969180.7746     5628260.6137     2830346.9315      969180.9139     5628262.5422     2830348.2240       0.00119409       0.00126245       0.00069471 
       426: 2022-10-17  3:33:59.9990000              8      969180.7746     5628260.6137     2830346.9315      969180.9140     5628262.5422     2830348.2240       0.00119343       0.00126085       0.00069396 
       427: 2022-10-17  3:34:29.9990000              8      969180.7746     5628260.6137     2830346.9315      969180.9141     5628262.5420     2830348.2239       0.00119278       0.00125929       0.00069324 
       428: 2022-10-17  3:34:59.9990000              8      969180.7746     5628260.6137     2830346.9315      969180.9141     5628262.5419     2830348.2239       0.00119212       0.00125775       0.00069253 
       429: 2022-10-17  3:35:29.9990000              8      969180.7746     5628260.6137     2830346.9315      969180.9142     5628262.5419     2830348.2239       0.00119147       0.00125625       0.00069184 
       430: 2022-10-17  3:35:59.9990000              8      969180.7746     5628260.6137     2830346.9315      969180.9142     5628262.5418     2830348.2239       0.00119082       0.00125477       0.00069116 
       431: 2022-10-17  3:36:29.9990000              8      969180.7746     5628260.6137     2830346.9315      969180.9143     5628262.5417     2830348.2239       0.00119017       0.00125332       0.00069050 
       432: 2022-10-17  3:36:59.9990000              8      969180.7746     5628260.6137     2830346.9315      969180.9144     5628262.5416     2830348.2238       0.00118952       0.00125190       0.00068986 
       433: 2022-10-17  3:37:29.9990000              8      969180.7746     5628260.6137     2830346.9315      969180.9144     5628262.5415     2830348.2238       0.00118887       0.00125050       0.00068924 
       434: 2022-10-17  3:37:59.9990000              8      969180.7746     5628260.6137     2830346.9315      969180.9144     5628262.5414     2830348.2238       0.00118821       0.00124913       0.00068863 
       435: 2022-10-17  3:38:29.9990000              8      969180.7746     5628260.6137     2830346.9315      969180.9144     5628262.5414     2830348.2238       0.00118755       0.00124779       0.00068803 
       436: 2022-10-17  3:38:59.9990000              8      969180.7746     5628260.6137     2830346.9315      969180.9144     5628262.5413     2830348.2238       0.00118689       0.00124647       0.00068745 
       437: 2022-10-17  3:39:29.9990000              8      969180.7746     5628260.6137     2830346.9315      969180.9145     5628262.5412     2830348.2237       0.00118622       0.00124517       0.00068689 
       438: 2022-10-17  3:39:59.9990000              8      969180.7746     5628260.6137     2830346.9315      969180.9145     5628262.5411     2830348.2237       0.00118555       0.00124390       0.00068633 
       439: 2022-10-17  3:40:29.9990000              8      969180.7746     5628260.6137     2830346.9315      969180.9145     5628262.5411     2830348.2237       0.00118487       0.00124265       0.00068579 
       440: 2022-10-17  3:40:59.9990000              8      969180.7746     5628260.6137     2830346.9315      969180.9146     5628262.5411     2830348.2237       0.00118418       0.00124142       0.00068527 
       441: 2022-10-17  3:41:29.9990000              8      969180.7746     5628260.6137     2830346.9315      969180.9145     5628262.5411     2830348.2237       0.00118348       0.00124021       0.00068475 
       442: 2022-10-17  3:41:59.9990000              8      969180.7746     5628260.6137     2830346.9315      969180.9145     5628262.5410     2830348.2237       0.00118277       0.00123902       0.00068425 
       443: 2022-10-17  3:42:29.9990000              8      969180.7746     5628260.6137     2830346.9315      969180.9145     5628262.5409     2830348.2237       0.00118206       0.00123785       0.00068376 
       444: 2022-10-17  3:42:59.9990000              8      969180.7746     5628260.6137     2830346.9315      969180.9146     5628262.5409     2830348.2237       0.00118133       0.00123670       0.00068329 
       445: 2022-10-17  3:43:29.9990000              8      969180.7746     5628260.6137     2830346.9315      969180.9146     5628262.5410     2830348.2237       0.00118060       0.00123556       0.00068282 
       446: 2022-10-17  3:43:59.9990000              8      969180.7746     5628260.6137     2830346.9315      969180.9146     5628262.5409     2830348.2236       0.00117985       0.00123445       0.00068236 
       447: 2022-10-17  3:44:29.9990000              8      969180.7746     5628260.6137     2830346.9315      969180.9146     5628262.5408     2830348.2236       0.00117909       0.00123335       0.00068192 
       448: 2022-10-17  3:44:59.9990000              8      969180.7746     5628260.6137     2830346.9315      969180.9146     5628262.5408     2830348.2236       0.00117831       0.00123226       0.00068148 
       449: 2022-10-17  3:45:29.9990000              8      969180.7746     5628260.6137     2830346.9315      969180.9146     5628262.5406     2830348.2236       0.00117752       0.00123119       0.00068105 
       450: 2022-10-17  3:45:59.9990000              8      969180.7746     5628260.6137     2830346.9315      969180.9147     5628262.5406     2830348.2236       0.00117672       0.00123013       0.00068064 
       451: 2022-10-17  3:46:29.9990000              8      969180.7746     5628260.6137     2830346.9315      969180.9146     5628262.5405     2830348.2236       0.00117591       0.00122909       0.00068023 
       452: 2022-10-17  3:46:59.9990000              8      969180.7746     5628260.6137     2830346.9315      969180.9147     5628262.5404     2830348.2236       0.00117508       0.00122805       0.00067982 
       453: 2022-10-17  3:47:29.9990000              8      969180.7746     5628260.6137     2830346.9315      969180.9147     5628262.5403     2830348.2236       0.00117423       0.00122703       0.00067943 
       454: 2022-10-17  3:47:59.9990000              8      969180.7746     5628260.6137     2830346.9315      969180.9148     5628262.5402     2830348.2236       0.00117337       0.00122602       0.00067904 
       455: 2022-10-17  3:48:29.9990000              8      969180.7746     5628260.6137     2830346.9315      969180.9148     5628262.5401     2830348.2236       0.00117249       0.00122502       0.00067866 
       456: 2022-10-17  3:48:59.9990000              8      969180.7746     5628260.6137     2830346.9315      969180.9149     5628262.5399     2830348.2235       0.00117160       0.00122402       0.00067829 
       457: 2022-10-17  3:49:29.9990000              8      969180.7746     5628260.6137     2830346.9315      969180.9149     5628262.5397     2830348.2235       0.00117069       0.00122304       0.00067792 
       458: 2022-10-17  3:49:59.9990000              8      969180.7746     5628260.6137     2830346.9315      969180.9150     5628262.5395     2830348.2234       0.00116976       0.00122206       0.00067756 
       459: 2022-10-17  3:50:29.9990000              8      969180.7746     5628260.6137     2830346.9315      969180.9151     5628262.5394     2830348.2234       0.00116881       0.00122109       0.00067720 
       460: 2022-10-17  3:50:59.9990000              8      969180.7746     5628260.6137     2830346.9315      969180.9152     5628262.5393     2830348.2234       0.00116785       0.00122013       0.00067685 
       461: 2022-10-17  3:51:30.0000000              8      969180.7746     5628260.6137     2830346.9315      969180.9152     5628262.5393     2830348.2234       0.00116686       0.00121917       0.00067650 
       462: 2022-10-17  3:52: 0.0000000              8      969180.7746     5628260.6137     2830346.9315      969180.9152     5628262.5393     2830348.2234       0.00116586       0.00121821       0.00067615 
       463: 2022-10-17  3:52:30.0000000              8      969180.7746     5628260.6137     2830346.9315      969180.9152     5628262.5392     2830348.2234       0.00116484       0.00121726       0.00067581 
       464: 2022-10-17  3:53: 0.0000000              8      969180.7746     5628260.6137     2830346.9315      969180.9152     5628262.5391     2830348.2234       0.00116380       0.00121632       0.00067547 
       465: 2022-10-17  3:53:30.0000000              8      969180.7746     5628260.6137     2830346.9315      969180.9152     5628262.5392     2830348.2234       0.00116274       0.00121537       0.00067514 
       466: 2022-10-17  3:54: 0.0000000              8      969180.7746     5628260.6137     2830346.9315      969180.9153     5628262.5392     2830348.2234       0.00116166       0.00121443       0.00067480 
       467: 2022-10-17  3:54:30.0000000              8      969180.7746     5628260.6137     2830346.9315      969180.9153     5628262.5392     2830348.2235       0.00116056       0.00121349       0.00067447 
       468: 2022-10-17  3:55: 0.0000000              8      969180.7746     5628260.6137     2830346.9315      969180.9152     5628262.5393     2830348.2235       0.00115944       0.00121255       0.00067414 
       469: 2022-10-17  3:55:30.0000000              8      969180.7746     5628260.6137     2830346.9315      969180.9153     5628262.5393     2830348.2235       0.00115829       0.00121161       0.00067382 
       470: 2022-10-17  3:56: 0.0000000              8      969180.7746     5628260.6137     2830346.9315      969180.9154     5628262.5393     2830348.2235       0.00115713       0.00121067       0.00067349 
       471: 2022-10-17  3:56:30.0000000              8      969180.7746     5628260.6137     2830346.9315      969180.9155     5628262.5391     2830348.2235       0.00115595       0.00120973       0.00067316 
       472: 2022-10-17  3:57: 0.0000000              8      969180.7746     5628260.6137     2830346.9315      969180.9155     5628262.5391     2830348.2235       0.00115474       0.00120878       0.00067284 
       473: 2022-10-17  3:57:30.0000000              8      969180.7746     5628260.6137     2830346.9315      969180.9157     5628262.5391     2830348.2235       0.00115352       0.00120784       0.00067251 
       474: 2022-10-17  3:58: 0.0000000              8      969180.7746     5628260.6137     2830346.9315      969180.9158     5628262.5392     2830348.2235       0.00115227       0.00120689       0.00067218 
       475: 2022-10-17  3:58:30.0000000              8      969180.7746     5628260.6137     2830346.9315      969180.9158     5628262.5392     2830348.2234       0.00115100       0.00120594       0.00067186 
       476: 2022-10-17  3:59: 0.0000000              8      969180.7746     5628260.6137     2830346.9315      969180.9158     5628262.5392     2830348.2234       0.00114971       0.00120499       0.00067153 
       477: 2022-10-17  3:59:30.0000000              8      969180.7746     5628260.6137     2830346.9315      969180.9158     5628262.5390     2830348.2234       0.00114839       0.00120403       0.00067120 
       478: 2022-10-17  4: 0: 0.0000000              8      969180.7746     5628260.6137     2830346.9315      969180.9158     5628262.5390     2830348.2233       0.00114706       0.00120307       0.00067087 
       479: 2022-10-17  4: 0:30.0000000              8      969180.7746     5628260.6137     2830346.9315      969180.9157     5628262.5389     2830348.2233       0.00114570       0.00120211       0.00067054 
       480: 2022-10-17  4: 1: 0.0000000              8      969180.7746     5628260.6137     2830346.9315      969180.9157     5628262.5388     2830348.2233       0.00114432       0.00120114       0.00067020 
       481: 2022-10-17  4: 1:30.0000000              8      969180.7746     5628260.6137     2830346.9315      969180.9159     5628262.5387     2830348.2233       0.00114291       0.00120016       0.00066986 
       482: 2022-10-17  4: 2: 0.0000000              7      969180.7746     5628260.6137     2830346.9315      969180.9159     5628262.5386     2830348.2232       0.00114149       0.00119965       0.00066959 
       483: 2022-10-17  4: 2:30.0000000              7      969180.7746     5628260.6137     2830346.9315      969180.9160     5628262.5386     2830348.2233       0.00114007       0.00119927       0.00066945 
       484: 2022-10-17  4: 3: 0.0000000              7      969180.7746     5628260.6137     2830346.9315      969180.9160     5628262.5386     2830348.2233       0.00113864       0.00119889       0.00066931 
       485: 2022-10-17  4: 3:30.0000000              7      969180.7746     5628260.6137     2830346.9315      969180.9160     5628262.5386     2830348.2233       0.00113718       0.00119852       0.00066917 
       486: 2022-10-17  4: 4: 0.0000000              6      969180.7746     5628260.6137     2830346.9315      969180.9161     5628262.5386     2830348.2233       0.00113570       0.00119816       0.00066903 
       487: 2022-10-17  4: 4:30.0000000              7      969180.7746     5628260.6137     2830346.9315      969180.9160     5628262.5387     2830348.2233       0.00113419       0.00119781       0.00066889 
       488: 2022-10-17  4: 5: 0.0000000              6      969180.7746     5628260.6137     2830346.9315      969180.9161     5628262.5387     2830348.2234       0.00113266       0.00119747       0.00066875 
       489: 2022-10-17  4: 5:30.0000000              7      969180.7746     5628260.6137     2830346.9315      969180.9160     5628262.5388     2830348.2234       0.00113111       0.00119714       0.00066862 
       490: 2022-10-17  4: 6: 0.0000000              6      969180.7746     5628260.6137     2830346.9315      969180.9159     5628262.5388     2830348.2234       0.00112953       0.00119681       0.00066848 
       491: 2022-10-17  4: 6:30.0000000              7      969180.7746     5628260.6137     2830346.9315      969180.9159     5628262.5388     2830348.2234       0.00112793       0.00119650       0.00066835 
       492: 2022-10-17  4: 7: 0.0000000              6      969180.7746     5628260.6137     2830346.9315      969180.9159     5628262.5388     2830348.2234       0.00112631       0.00119619       0.00066821 
       493: 2022-10-17  4: 7:30.0000000              7      969180.7746     5628260.6137     2830346.9315      969180.9159     5628262.5388     2830348.2234       0.00112466       0.00119588       0.00066808 
       494: 2022-10-17  4: 8: 0.0000000              6      969180.7746     5628260.6137     2830346.9315      969180.9160     5628262.5388     2830348.2233       0.00112299       0.00119559       0.00066794 
       495: 2022-10-17  4: 8:30.0000000              7      969180.7746     5628260.6137     2830346.9315      969180.9160     5628262.5389     2830348.2233       0.00112129       0.00119530       0.00066780 
       496: 2022-10-17  4: 9: 0.0000000              6      969180.7746     5628260.6137     2830346.9315      969180.9160     5628262.5390     2830348.2233       0.00111956       0.00119502       0.00066767 
       497: 2022-10-17  4: 9:30.0000000              7      969180.7746     5628260.6137     2830346.9315      969180.9161     5628262.5391     2830348.2233       0.00111782       0.00119474       0.00066753 
       498: 2022-10-17  4:10: 0.0000000              6      969180.7746     5628260.6137     2830346.9315      969180.9161     5628262.5391     2830348.2233       0.00111605       0.00119447       0.00066739 
       499: 2022-10-17  4:10:30.0000000              7      969180.7746     5628260.6137     2830346.9315      969180.9162     5628262.5392     2830348.2233       0.00111425       0.00119420       0.00066725 
       500: 2022-10-17  4:11: 0.0000000              6      969180.7746     5628260.6137     2830346.9315      969180.9163     5628262.5392     2830348.2232       0.00111243       0.00119394       0.00066711 
       501: 2022-10-17  4:11:30.0000000              7      969180.7746     5628260.6137     2830346.9315      969180.9162     5628262.5392     2830348.2232       0.00111059       0.00119368       0.00066696 
       502: 2022-10-17  4:12: 0.0000000              6      969180.7746     5628260.6137     2830346.9315      969180.9162     5628262.5392     2830348.2232       0.00110872       0.00119343       0.00066682 
       503: 2022-10-17  4:12:30.0000000              7      969180.7746     5628260.6137     2830346.9315      969180.9163     5628262.5392     2830348.2232       0.00110683       0.00119318       0.00066667 
       504: 2022-10-17  4:13: 0.0000000              6      969180.7746     5628260.6137     2830346.9315      969180.9163     5628262.5393     2830348.2232       0.00110492       0.00119293       0.00066652 
       505: 2022-10-17  4:13:30.0000000              7      969180.7746     5628260.6137     2830346.9315      969180.9164     5628262.5393     2830348.2231       0.00110298       0.00119269       0.00066637 
       506: 2022-10-17  4:14: 0.0000000              6      969180.7746     5628260.6137     2830346.9315      969180.9165     5628262.5393     2830348.2231       0.00110101       0.00119245       0.00066622 
       507: 2022-10-17  4:14:30.0000000              7      969180.7746     5628260.6137     2830346.9315      969180.9167     5628262.5394     2830348.2231       0.00109903       0.00119221       0.00066607 
       508: 2022-10-17  4:15: 0.0000000              6      969180.7746     5628260.6137     2830346.9315      969180.9167     5628262.5393     2830348.2231       0.00109702       0.00119198       0.00066591 
       509: 2022-10-17  4:15:30.0000000              7      969180.7746     5628260.6137     2830346.9315      969180.9166     5628262.5393     2830348.2231       0.00109499       0.00119174       0.00066575 
       510: 2022-10-17  4:16: 0.0000000              6      969180.7746     5628260.6137     2830346.9315      969180.9167     5628262.5394     2830348.2231       0.00109293       0.00119151       0.00066558 
       511: 2022-10-17  4:16:30.0000000              7      969180.7746     5628260.6137     2830346.9315      969180.9167     5628262.5394     2830348.2231       0.00109086       0.00119129       0.00066542 
       512: 2022-10-17  4:17: 0.0000000              6      969180.7746     5628260.6137     2830346.9315      969180.9167     5628262.5394     2830348.2231       0.00108876       0.00119106       0.00066525 
       513: 2022-10-17  4:17:30.0010000              7      969180.7746     5628260.6137     2830346.9315      969180.9167     5628262.5394     2830348.2231       0.00108663       0.00119084       0.00066507 
       514: 2022-10-17  4:18: 0.0010000              6      969180.7746     5628260.6137     2830346.9315      969180.9167     5628262.5394     2830348.2230       0.00108449       0.00119061       0.00066490 
       515: 2022-10-17  4:18:30.0010000              7      969180.7746     5628260.6137     2830346.9315      969180.9166     5628262.5393     2830348.2230       0.00108232       0.00119039       0.00066472 
       516: 2022-10-17  4:19: 0.0010000              6      969180.7746     5628260.6137     2830346.9315      969180.9167     5628262.5393     2830348.2230       0.00108014       0.00119017       0.00066454 
       517: 2022-10-17  4:19:30.0010000              7      969180.7746     5628260.6137     2830346.9315      969180.9169     5628262.5393     2830348.2230       0.00107793       0.00118995       0.00066435 
       518: 2022-10-17  4:20: 0.0010000              6      969180.7746     5628260.6137     2830346.9315      969180.9171     5628262.5393     2830348.2230       0.00107570       0.00118973       0.00066416 
       519: 2022-10-17  4:20:30.0010000              7      969180.7746     5628260.6137     2830346.9315      969180.9173     5628262.5393     2830348.2230       0.00107345       0.00118951       0.00066396 
       520: 2022-10-17  4:21: 0.0010000              6      969180.7746     5628260.6137     2830346.9315      969180.9174     5628262.5393     2830348.2229       0.00107118       0.00118929       0.00066377 
       521: 2022-10-17  4:21:30.0010000              7      969180.7746     5628260.6137     2830346.9315      969180.9176     5628262.5393     2830348.2229       0.00106889       0.00118907       0.00066356 
       522: 2022-10-17  4:22: 0.0010000              6      969180.7746     5628260.6137     2830346.9315      969180.9180     5628262.5393     2830348.2230       0.00106659       0.00118885       0.00066336 
       523: 2022-10-17  4:22:30.0010000              6      969180.7746     5628260.6137     2830346.9315      969180.9181     5628262.5394     2830348.2230       0.00106426       0.00118863       0.00066315 
       524: 2022-10-17  4:23: 0.0010000              6      969180.7746     5628260.6137     2830346.9315      969180.9181     5628262.5394     2830348.2230       0.00106191       0.00118842       0.00066293 
       525: 2022-10-17  4:23:30.0010000              6      969180.7746     5628260.6137     2830346.9315      969180.9181     5628262.5394     2830348.2231       0.00105955       0.00118820       0.00066271 
       526: 2022-10-17  4:24: 0.0010000              6      969180.7746     5628260.6137     2830346.9315      969180.9183     5628262.5394     2830348.2231       0.00105716       0.00118798       0.00066249 
       527: 2022-10-17  4:24:30.0010000              6      969180.7746     5628260.6137     2830346.9315      969180.9185     5628262.5394     2830348.2230       0.00105476       0.00118775       0.00066226 
       528: 2022-10-17  4:25: 0.0010000              6      969180.7746     5628260.6137     2830346.9315      969180.9185     5628262.5394     2830348.2230       0.00105235       0.00118753       0.00066202 
       529: 2022-10-17  4:25:30.0010000              6      969180.7746     5628260.6137     2830346.9315      969180.9185     5628262.5394     2830348.2230       0.00104991       0.00118731       0.00066179 
       530: 2022-10-17  4:26: 0.0010000              6      969180.7746     5628260.6137     2830346.9315      969180.9188     5628262.5394     2830348.2230       0.00104746       0.00118709       0.00066154 
       531: 2022-10-17  4:26:30.0010000              6      969180.7746     5628260.6137     2830346.9315      969180.9190     5628262.5395     2830348.2229       0.00104500       0.00118686       0.00066130 
