     epoch         Observation time         ZTD(m)    clk_G(m)    clk_C(m)    clk_R(m)    clk_E(m)
      1474: 2022-10-17 12:18:29.9970000    2.4102  -884671.7728      0.0000      0.0000      0.0000   
      1475: 2022-10-17 12:18:59.9970000    2.4101  -880019.7225      0.0000      0.0000      0.0000   
      1476: 2022-10-17 12:19:29.9970000    2.4101  -875379.3493      0.0000      0.0000      0.0000   
      1477: 2022-10-17 12:19:59.9970000    2.4101  -870753.1936      0.0000      0.0000      0.0000   
      1478: 2022-10-17 12:20:29.9970000    2.4100  -866124.1183      0.0000      0.0000      0.0000   
      1479: 2022-10-17 12:20:59.9970000    2.4100  -861505.7540      0.0000      0.0000      0.0000   
      1480: 2022-10-17 12:21:29.9970000    2.4100  -856886.3334      0.0000      0.0000      0.0000   
      1481: 2022-10-17 12:21:59.9970000    2.4100  -852262.6661      0.0000      0.0000      0.0000   
      1482: 2022-10-17 12:22:29.9970000    2.4101  -847644.8164      0.0000      0.0000      0.0000   
      1483: 2022-10-17 12:22:59.9970000    2.4101  -843043.6890      0.0000      0.0000      0.0000   
      1484: 2022-10-17 12:23:29.9970000    2.4102  -838452.9796      0.0000      0.0000      0.0000   
      1485: 2022-10-17 12:23:59.9970000    2.4103  -833864.9994      0.0000      0.0000      0.0000   
      1486: 2022-10-17 12:24:29.9970000    2.4103  -829271.4691      0.0000      0.0000      0.0000   
      1487: 2022-10-17 12:24:59.9970000    2.4104  -824679.5018      0.0000      0.0000      0.0000   
      1488: 2022-10-17 12:25:29.9970000    2.4105  -820084.1094      0.0000      0.0000      0.0000   
      1489: 2022-10-17 12:25:59.9970000    2.4105  -815484.6670      0.0000      0.0000      0.0000   
      1490: 2022-10-17 12:26:29.9970000    2.4106  -810891.3643      0.0000      0.0000      0.0000   
      1491: 2022-10-17 12:26:59.9970000    2.4106  -806293.7669      0.0000      0.0000      0.0000   
      1492: 2022-10-17 12:27:29.9970000    2.4106  -801706.4117      0.0000      0.0000      0.0000   
      1493: 2022-10-17 12:27:59.9970000    2.4106  -797119.9148      0.0000      0.0000      0.0000   
      1494: 2022-10-17 12:28:29.9970000    2.4107  -792537.3648      0.0000      0.0000      0.0000   
      1495: 2022-10-17 12:28:59.9970000    2.4107  -787966.1099      0.0000      0.0000      0.0000   
      1496: 2022-10-17 12:29:29.9970000    2.4107  -783405.2890      0.0000      0.0000      0.0000   
      1497: 2022-10-17 12:29:59.9970000    2.4107  -778847.2659      0.0000      0.0000      0.0000   
      1498: 2022-10-17 12:30:29.9970000    2.4108  -774295.3925      0.0000      0.0000      0.0000   
      1499: 2022-10-17 12:30:59.9970000    2.4108  -769748.2256      0.0000      0.0000      0.0000   
      1500: 2022-10-17 12:31:29.9970000    2.4108  -765215.6091      0.0000      0.0000      0.0000   
      1501: 2022-10-17 12:31:59.9970000    2.4108  -760682.0956      0.0000      0.0000      0.0000   
      1502: 2022-10-17 12:32:29.9970000    2.4108  -756144.0619      0.0000      0.0000      0.0000   
      1503: 2022-10-17 12:32:59.9970000    2.4107  -751611.8492      0.0000      0.0000      0.0000   
      1504: 2022-10-17 12:33:29.9980000    2.4107  -747095.6876      0.0000      0.0000      0.0000   
      1505: 2022-10-17 12:33:59.9980000    2.4107  -742588.0561      0.0000      0.0000      0.0000   
      1506: 2022-10-17 12:34:29.9980000    2.4107  -738084.7152      0.0000      0.0000      0.0000   
      1507: 2022-10-17 12:34:59.9980000    2.4107  -733575.8452      0.0000      0.0000      0.0000   
      1508: 2022-10-17 12:35:29.9980000    2.4108  -729077.1084      0.0000      0.0000      0.0000   
      1509: 2022-10-17 12:35:59.9980000    2.4108  -724576.6726      0.0000      0.0000      0.0000   
      1510: 2022-10-17 12:36:29.9980000    2.4109  -720071.6726      0.0000      0.0000      0.0000   
      1511: 2022-10-17 12:36:59.9980000    2.4109  -715566.0017      0.0000      0.0000      0.0000   
      1512: 2022-10-17 12:37:29.9980000    2.4110  -711064.9513      0.0000      0.0000      0.0000   
      1513: 2022-10-17 12:37:59.9980000    2.4109  -706559.4967      0.0000      0.0000      0.0000   
      1514: 2022-10-17 12:38:29.9980000    2.4109  -702059.8280      0.0000      0.0000      0.0000   
      1515: 2022-10-17 12:38:59.9980000    2.4107  -697574.6603      0.0000      0.0000      0.0000   
      1516: 2022-10-17 12:39:29.9980000    2.4107  -693093.4892      0.0000      0.0000      0.0000   
      1517: 2022-10-17 12:39:59.9980000    2.4105  -688608.7310      0.0000      0.0000      0.0000   
      1518: 2022-10-17 12:40:29.9980000    2.4106  -684125.4006      0.0000      0.0000      0.0000   
      1519: 2022-10-17 12:40:59.9980000    2.4107  -679647.2145      0.0000      0.0000      0.0000   
      1520: 2022-10-17 12:41:29.9980000    2.4107  -675170.3153      0.0000      0.0000      0.0000   
      1521: 2022-10-17 12:41:59.9980000    2.4108  -670688.2312      0.0000      0.0000      0.0000   
      1522: 2022-10-17 12:42:29.9980000    2.4108  -666201.9111      0.0000      0.0000      0.0000   
      1523: 2022-10-17 12:42:59.9980000    2.4108  -661717.5934      0.0000      0.0000      0.0000   
      1524: 2022-10-17 12:43:29.9980000    2.4109  -657250.9238      0.0000      0.0000      0.0000   
      1525: 2022-10-17 12:43:59.9980000    2.4112  -652798.1548      0.0000      0.0000      0.0000   
      1526: 2022-10-17 12:44:29.9980000    2.4114  -648352.1034      0.0000      0.0000      0.0000   
      1527: 2022-10-17 12:44:59.9980000    2.4115  -643913.9386      0.0000      0.0000      0.0000   
      1528: 2022-10-17 12:45:29.9980000    2.4118  -639473.1422      0.0000      0.0000      0.0000   
      1529: 2022-10-17 12:45:59.9980000    2.4119  -635030.0824      0.0000      0.0000      0.0000   
      1530: 2022-10-17 12:46:29.9980000    2.4120  -630580.8959      0.0000      0.0000      0.0000   
      1531: 2022-10-17 12:46:59.9980000    2.4122  -626124.3040      0.0000      0.0000      0.0000   
      1532: 2022-10-17 12:47:29.9980000    2.4123  -621678.6765      0.0000      0.0000      0.0000   
      1533: 2022-10-17 12:47:59.9980000    2.4123  -617246.7874      0.0000      0.0000      0.0000   
      1534: 2022-10-17 12:48:29.9980000    2.4124  -612825.7331      0.0000      0.0000      0.0000   
      1535: 2022-10-17 12:48:59.9980000    2.4126  -608402.7387      0.0000      0.0000      0.0000   
      1536: 2022-10-17 12:49:29.9980000    2.4128  -603980.2014      0.0000      0.0000      0.0000   
      1537: 2022-10-17 12:49:59.9980000    2.4130  -599565.0088      0.0000      0.0000      0.0000   
      1538: 2022-10-17 12:50:29.9980000    2.4133  -595149.6262      0.0000      0.0000      0.0000   
      1539: 2022-10-17 12:50:59.9980000    2.4134  -590730.4981      0.0000      0.0000      0.0000   
      1540: 2022-10-17 12:51:29.9980000    2.4133  -586313.3644      0.0000      0.0000      0.0000   
      1541: 2022-10-17 12:51:59.9980000    2.4134  -581892.3855      0.0000      0.0000      0.0000   
      1542: 2022-10-17 12:52:29.9980000    2.4136  -577476.0670      0.0000      0.0000      0.0000   
      1543: 2022-10-17 12:52:59.9980000    2.4138  -573052.8091      0.0000      0.0000      0.0000   
      1544: 2022-10-17 12:53:29.9980000    2.4141  -568641.3121      0.0000      0.0000      0.0000   
      1545: 2022-10-17 12:53:59.9980000    2.4144  -564232.2450      0.0000      0.0000      0.0000   
      1546: 2022-10-17 12:54:29.9980000    2.4148  -559832.6777      0.0000      0.0000      0.0000   
      1547: 2022-10-17 12:54:59.9980000    2.4151  -555441.0164      0.0000      0.0000      0.0000   
      1548: 2022-10-17 12:55:29.9980000    2.4152  -551052.1890      0.0000      0.0000      0.0000   
      1549: 2022-10-17 12:55:59.9980000    2.4154  -546671.4771      0.0000      0.0000      0.0000   
      1550: 2022-10-17 12:56:29.9980000    2.4160  -542291.3963      0.0000      0.0000      0.0000   
      1551: 2022-10-17 12:56:59.9980000    2.4165  -537915.1504      0.0000      0.0000      0.0000   
      1552: 2022-10-17 12:57:29.9980000    2.4170  -533527.7376      0.0000      0.0000      0.0000   
      1553: 2022-10-17 12:57:59.9980000    2.4175  -529147.2087      0.0000      0.0000      0.0000   
      1554: 2022-10-17 12:58:29.9980000    2.4177  -524774.0878      0.0000      0.0000      0.0000   
      1555: 2022-10-17 12:58:59.9980000    2.4182  -520396.6768      0.0000      0.0000      0.0000   
      1556: 2022-10-17 12:59:29.9980000    2.4182  -516017.9463      0.0000      0.0000      0.0000   
      1557: 2022-10-17 12:59:59.9980000    2.4182  -511644.0798      0.0000      0.0000      0.0000   
      1558: 2022-10-17 13: 0:29.9980000    2.4182  -507273.7795      0.0000      0.0000      0.0000   
      1559: 2022-10-17 13: 1:29.9980000    2.4182  -498519.5822      0.0000      0.0000      0.0000   
      1560: 2022-10-17 13: 1:59.9980000    2.4182  -494143.1413      0.0000      0.0000      0.0000   
      1561: 2022-10-17 13: 2:29.9980000    2.4182  -489774.3128      0.0000      0.0000      0.0000   
      1562: 2022-10-17 13: 2:59.9980000    2.4183  -485408.0552      0.0000      0.0000      0.0000   
      1563: 2022-10-17 13: 3:29.9980000    2.4184  -481040.2593      0.0000      0.0000      0.0000   
      1564: 2022-10-17 13: 3:59.9980000    2.4185  -476668.7662      0.0000      0.0000      0.0000   
      1565: 2022-10-17 13: 4:29.9980000    2.4185  -472305.7555      0.0000      0.0000      0.0000   
      1566: 2022-10-17 13: 4:59.9980000    2.4185  -467947.4175      0.0000      0.0000      0.0000   
      1567: 2022-10-17 13: 5:29.9980000    2.4187  -463588.6070      0.0000      0.0000      0.0000   
      1568: 2022-10-17 13: 5:59.9980000    2.4187  -459236.7035      0.0000      0.0000      0.0000   
      1569: 2022-10-17 13: 6:29.9980000    2.4187  -454890.3567      0.0000      0.0000      0.0000   
      1570: 2022-10-17 13: 6:59.9980000    2.4187  -450547.1504      0.0000      0.0000      0.0000   
      1571: 2022-10-17 13: 7:29.9990000    2.4188  -446202.8027      0.0000      0.0000      0.0000   
      1572: 2022-10-17 13: 7:59.9990000    2.4188  -441854.2706      0.0000      0.0000      0.0000   
      1573: 2022-10-17 13: 8:29.9990000    2.4188  -437513.2399      0.0000      0.0000      0.0000   
      1574: 2022-10-17 13: 8:59.9990000    2.4188  -433176.0218      0.0000      0.0000      0.0000   
      1575: 2022-10-17 13: 9:29.9990000    2.4189  -428841.9764      0.0000      0.0000      0.0000   
      1576: 2022-10-17 13: 9:59.9990000    2.4189  -424507.8474      0.0000      0.0000      0.0000   
      1577: 2022-10-17 13:10:29.9990000    2.4190  -420174.1748      0.0000      0.0000      0.0000   
      1578: 2022-10-17 13:10:59.9990000    2.4191  -415837.0081      0.0000      0.0000      0.0000   
      1579: 2022-10-17 13:11:29.9990000    2.4191  -411496.0152      0.0000      0.0000      0.0000   
      1580: 2022-10-17 13:11:59.9990000    2.4192  -407153.0310      0.0000      0.0000      0.0000   
      1581: 2022-10-17 13:12:29.9990000    2.4192  -402808.4487      0.0000      0.0000      0.0000   
      1582: 2022-10-17 13:12:59.9990000    2.4193  -398462.5406      0.0000      0.0000      0.0000   
      1583: 2022-10-17 13:13:29.9990000    2.4193  -394121.8116      0.0000      0.0000      0.0000   
      1584: 2022-10-17 13:13:59.9990000    2.4193  -389782.0430      0.0000      0.0000      0.0000   
      1585: 2022-10-17 13:14:29.9990000    2.4193  -385442.3627      0.0000      0.0000      0.0000   
      1586: 2022-10-17 13:14:59.9990000    2.4193  -381097.5948      0.0000      0.0000      0.0000   
      1587: 2022-10-17 13:15:29.9990000    2.4193  -376759.5499      0.0000      0.0000      0.0000   
      1588: 2022-10-17 13:15:59.9990000    2.4192  -372428.4423      0.0000      0.0000      0.0000   
      1589: 2022-10-17 13:16:29.9990000    2.4191  -368099.7376      0.0000      0.0000      0.0000   
      1590: 2022-10-17 13:16:59.9990000    2.4191  -363778.0039      0.0000      0.0000      0.0000   
      1591: 2022-10-17 13:17:29.9990000    2.4190  -359460.6265      0.0000      0.0000      0.0000   
      1592: 2022-10-17 13:17:59.9990000    2.4189  -355144.9631      0.0000      0.0000      0.0000   
      1593: 2022-10-17 13:18:29.9990000    2.4189  -350824.6465      0.0000      0.0000      0.0000   
      1594: 2022-10-17 13:18:59.9990000    2.4190  -346508.3258      0.0000      0.0000      0.0000   
      1595: 2022-10-17 13:19:29.9990000    2.4188  -342193.8415      0.0000      0.0000      0.0000   
      1596: 2022-10-17 13:19:59.9990000    2.4188  -337884.6652      0.0000      0.0000      0.0000   
      1597: 2022-10-17 13:20:29.9990000    2.4188  -333574.8010      0.0000      0.0000      0.0000   
      1598: 2022-10-17 13:20:59.9990000    2.4189  -329256.4289      0.0000      0.0000      0.0000   
      1599: 2022-10-17 13:21:29.9990000    2.4190  -324937.9573      0.0000      0.0000      0.0000   
      1600: 2022-10-17 13:21:59.9990000    2.4190  -320626.4572      0.0000      0.0000      0.0000   
      1601: 2022-10-17 13:22:29.9990000    2.4191  -316319.6770      0.0000      0.0000      0.0000   
      1602: 2022-10-17 13:22:59.9990000    2.4191  -312008.6740      0.0000      0.0000      0.0000   
      1603: 2022-10-17 13:23:29.9990000    2.4192  -307689.0579      0.0000      0.0000      0.0000   
      1604: 2022-10-17 13:23:59.9990000    2.4194  -303368.4392      0.0000      0.0000      0.0000   
      1605: 2022-10-17 13:24:29.9990000    2.4196  -299047.5901      0.0000      0.0000      0.0000   
      1606: 2022-10-17 13:24:59.9990000    2.4197  -294730.9444      0.0000      0.0000      0.0000   
      1607: 2022-10-17 13:25:29.9990000    2.4199  -290413.8993      0.0000      0.0000      0.0000   
      1608: 2022-10-17 13:25:59.9990000    2.4200  -286089.8268      0.0000      0.0000      0.0000   
      1609: 2022-10-17 13:26:29.9990000    2.4199  -281767.0111      0.0000      0.0000      0.0000   
      1610: 2022-10-17 13:26:59.9990000    2.4200  -277449.7743      0.0000      0.0000      0.0000   
      1611: 2022-10-17 13:27:29.9990000    2.4202  -273136.4142      0.0000      0.0000      0.0000   
      1612: 2022-10-17 13:27:59.9990000    2.4204  -268830.0458      0.0000      0.0000      0.0000   
      1613: 2022-10-17 13:28:29.9990000    2.4204  -264524.5163      0.0000      0.0000      0.0000   
      1614: 2022-10-17 13:28:59.9990000    2.4205  -260216.1951      0.0000      0.0000      0.0000   
      1615: 2022-10-17 13:29:29.9990000    2.4205  -255906.3546      0.0000      0.0000      0.0000   
      1616: 2022-10-17 13:29:59.9990000    2.4206  -251599.0829      0.0000      0.0000      0.0000   
      1617: 2022-10-17 13:30:29.9990000    2.4207  -247292.2044      0.0000      0.0000      0.0000   
      1618: 2022-10-17 13:30:59.9990000    2.4209  -242992.0373      0.0000      0.0000      0.0000   
      1619: 2022-10-17 13:31:29.9990000    2.4209  -238691.9788      0.0000      0.0000      0.0000   
      1620: 2022-10-17 13:31:59.9990000    2.4210  -234394.0181      0.0000      0.0000      0.0000   
      1621: 2022-10-17 13:32:29.9990000    2.4212  -230095.2308      0.0000      0.0000      0.0000   
      1622: 2022-10-17 13:32:59.9990000    2.4211  -225801.7702      0.0000      0.0000      0.0000   
      1623: 2022-10-17 13:33:29.9990000    2.4211  -221507.3226      0.0000      0.0000      0.0000   
      1624: 2022-10-17 13:33:59.9990000    2.4212  -217217.7044      0.0000      0.0000      0.0000   
      1625: 2022-10-17 13:34:29.9990000    2.4213  -212928.2429      0.0000      0.0000      0.0000   
      1626: 2022-10-17 13:34:59.9990000    2.4215  -208642.7558      0.0000      0.0000      0.0000   
      1627: 2022-10-17 13:35:29.9990000    2.4215  -204354.0780      0.0000      0.0000      0.0000   
      1628: 2022-10-17 13:35:59.9990000    2.4216  -200066.9249      0.0000      0.0000      0.0000   
      1629: 2022-10-17 13:36:29.9990000    2.4217  -195789.9632      0.0000      0.0000      0.0000   
      1630: 2022-10-17 13:36:59.9990000    2.4219  -191511.1704      0.0000      0.0000      0.0000   
      1631: 2022-10-17 13:37:29.9990000    2.4221  -187230.1296      0.0000      0.0000      0.0000   
      1632: 2022-10-17 13:37:59.9990000    2.4223  -182947.9835      0.0000      0.0000      0.0000   
      1633: 2022-10-17 13:38:29.9990000    2.4224  -178671.6082      0.0000      0.0000      0.0000   
      1634: 2022-10-17 13:38:59.9990000    2.4225  -174399.8751      0.0000      0.0000      0.0000   
      1635: 2022-10-17 13:39:29.9990000    2.4228  -170135.5369      0.0000      0.0000      0.0000   
      1636: 2022-10-17 13:39:59.9990000    2.4230  -165872.2852      0.0000      0.0000      0.0000   
      1637: 2022-10-17 13:40:29.9990000    2.4232  -161611.3291      0.0000      0.0000      0.0000   
      1638: 2022-10-17 13:40:59.9990000    2.4235  -157356.6424      0.0000      0.0000      0.0000   
      1639: 2022-10-17 13:41:29.9990000    2.4237  -153107.3880      0.0000      0.0000      0.0000   
      1640: 2022-10-17 13:41:59.9990000    2.4238  -148853.5203      0.0000      0.0000      0.0000   
      1641: 2022-10-17 13:42:30.0000000    2.4240  -144591.6593      0.0000      0.0000      0.0000   
      1642: 2022-10-17 13:43: 0.0000000    2.4243  -140330.6067      0.0000      0.0000      0.0000   
      1643: 2022-10-17 13:43:30.0000000    2.4248  -136075.3685      0.0000      0.0000      0.0000   
      1644: 2022-10-17 13:44: 0.0000000    2.4251  -131816.7849      0.0000      0.0000      0.0000   
      1645: 2022-10-17 13:44:30.0000000    2.4256  -127555.4637      0.0000      0.0000      0.0000   
      1646: 2022-10-17 13:45: 0.0000000    2.4262  -123293.3227      0.0000      0.0000      0.0000   
      1647: 2022-10-17 13:45:30.0000000    2.4264  -119028.7160      0.0000      0.0000      0.0000   
      1648: 2022-10-17 13:46: 0.0000000    2.4266  -114776.5769      0.0000      0.0000      0.0000   
      1649: 2022-10-17 13:46:30.0000000    2.4269  -110533.6063      0.0000      0.0000      0.0000   
      1650: 2022-10-17 13:47: 0.0000000    2.4271  -106296.5167      0.0000      0.0000      0.0000   
      1651: 2022-10-17 13:47:30.0000000    2.4273  -102061.7391      0.0000      0.0000      0.0000   
      1652: 2022-10-17 13:48: 0.0000000    2.4274  -97822.7989      0.0000      0.0000      0.0000   
      1653: 2022-10-17 13:48:30.0000000    2.4277  -93585.4274      0.0000      0.0000      0.0000   
      1654: 2022-10-17 13:49: 0.0000000    2.4279  -89344.0724      0.0000      0.0000      0.0000   
      1655: 2022-10-17 13:49:30.0000000    2.4283  -85098.7166      0.0000      0.0000      0.0000   
      1656: 2022-10-17 13:50: 0.0000000    2.4286  -80842.2136      0.0000      0.0000      0.0000   
      1657: 2022-10-17 13:50:30.0000000    2.4286  -76595.1282      0.0000      0.0000      0.0000   
      1658: 2022-10-17 13:51: 0.0000000    2.4287  -72345.4946      0.0000      0.0000      0.0000   
      1659: 2022-10-17 13:51:30.0000000    2.4288  -68096.3226      0.0000      0.0000      0.0000   
      1660: 2022-10-17 13:52: 0.0000000    2.4291  -63854.5530      0.0000      0.0000      0.0000   
      1661: 2022-10-17 13:52:30.0000000    2.4294  -59619.1852      0.0000      0.0000      0.0000   
      1662: 2022-10-17 13:53: 0.0000000    2.4294  -55376.7509      0.0000      0.0000      0.0000   
      1663: 2022-10-17 13:53:30.0000000    2.4295  -51134.4143      0.0000      0.0000      0.0000   
      1664: 2022-10-17 13:54: 0.0000000    2.4298  -46879.0391      0.0000      0.0000      0.0000   
      1665: 2022-10-17 13:54:30.0000000    2.4300  -42616.0077      0.0000      0.0000      0.0000   
      1666: 2022-10-17 13:55: 0.0000000    2.4302  -38346.4293      0.0000      0.0000      0.0000   
      1667: 2022-10-17 13:55:30.0000000    2.4305  -34085.4661      0.0000      0.0000      0.0000   
      1668: 2022-10-17 13:56: 0.0000000    2.4308  -29841.0247      0.0000      0.0000      0.0000   
      1669: 2022-10-17 13:56:30.0000000    2.4309  -25608.2135      0.0000      0.0000      0.0000   
      1670: 2022-10-17 13:57: 0.0000000    2.4313  -21376.8677      0.0000      0.0000      0.0000   
      1671: 2022-10-17 13:57:30.0000000    2.4313  -17141.0988      0.0000      0.0000      0.0000   
      1672: 2022-10-17 13:58: 0.0000000    2.4316  -12911.3328      0.0000      0.0000      0.0000   
      1673: 2022-10-17 13:58:30.0000000    2.4318  -8684.4770      0.0000      0.0000      0.0000   
      1674: 2022-10-17 13:59: 0.0000000    2.4320  -4451.7743      0.0000      0.0000      0.0000   
      1675: 2022-10-17 13:59:30.0000000    2.4322   -231.1901      0.0000      0.0000      0.0000   
      1676: 2022-10-17 14: 0: 0.0000000    2.4326   3981.6340      0.0000      0.0000      0.0000   
      1677: 2022-10-17 14: 0:30.0000000    2.4330   8189.3875      0.0000      0.0000      0.0000   
      1678: 2022-10-17 14: 1: 0.0000000    2.4336  12393.5456      0.0000      0.0000      0.0000   
      1679: 2022-10-17 14: 1:30.0000000    2.4340  16595.4036      0.0000      0.0000      0.0000   
      1680: 2022-10-17 14: 2: 0.0000000    2.4345  20795.2851      0.0000      0.0000      0.0000   
      1681: 2022-10-17 14: 2:30.0000000    2.4347  24998.2363      0.0000      0.0000      0.0000   
      1682: 2022-10-17 14: 3: 0.0000000    2.4349  29205.1578      0.0000      0.0000      0.0000   
      1683: 2022-10-17 14: 3:30.0000000    2.4350  33415.4507      0.0000      0.0000      0.0000   
      1684: 2022-10-17 14: 4: 0.0000000    2.4349  37616.9749      0.0000      0.0000      0.0000   
      1685: 2022-10-17 14: 4:30.0000000    2.4351  41818.0658      0.0000      0.0000      0.0000   
      1686: 2022-10-17 14: 5: 0.0000000    2.4355  46027.2101      0.0000      0.0000      0.0000   
      1687: 2022-10-17 14: 5:30.0000000    2.4359  50230.5948      0.0000      0.0000      0.0000   
      1688: 2022-10-17 14: 6: 0.0000000    2.4362  54429.5919      0.0000      0.0000      0.0000   
      1689: 2022-10-17 14: 6:30.0000000    2.4364  58631.0841      0.0000      0.0000      0.0000   
      1690: 2022-10-17 14: 7: 0.0000000    2.4366  62830.3127      0.0000      0.0000      0.0000   
      1691: 2022-10-17 14: 7:30.0000000    2.4365  67038.7525      0.0000      0.0000      0.0000   
      1692: 2022-10-17 14: 8: 0.0000000    2.4364  71238.6687      0.0000      0.0000      0.0000   
      1693: 2022-10-17 14: 8:30.0000000    2.4365  75434.1423      0.0000      0.0000      0.0000   
      1694: 2022-10-17 14: 9: 0.0000000    2.4367  79629.4778      0.0000      0.0000      0.0000   
      1695: 2022-10-17 14: 9:30.0000000    2.4370  83822.6902      0.0000      0.0000      0.0000   
      1696: 2022-10-17 14:10: 0.0000000    2.4371  88010.9264      0.0000      0.0000      0.0000   
      1697: 2022-10-17 14:10:30.0000000    2.4375  92207.2959      0.0000      0.0000      0.0000   
      1698: 2022-10-17 14:11: 0.0000000    2.4376  96411.3316      0.0000      0.0000      0.0000   
      1699: 2022-10-17 14:11:30.0000000    2.4379  100616.1851      0.0000      0.0000      0.0000   
      1700: 2022-10-17 14:12: 0.0000000    2.4382  104834.8324      0.0000      0.0000      0.0000   
      1701: 2022-10-17 14:12:30.0000000    2.4382  109052.5788      0.0000      0.0000      0.0000   
      1702: 2022-10-17 14:13: 0.0000000    2.4381  113254.5406      0.0000      0.0000      0.0000   
      1703: 2022-10-17 14:13:30.0000000    2.4378  117439.6513      0.0000      0.0000      0.0000   
      1704: 2022-10-17 14:14: 0.0000000    2.4377  121620.3096      0.0000      0.0000      0.0000   
      1705: 2022-10-17 14:14:30.0000000    2.4375  125796.9534      0.0000      0.0000      0.0000   
      1706: 2022-10-17 14:15: 0.0000000    2.4373  129983.3539      0.0000      0.0000      0.0000   
      1707: 2022-10-17 14:15:30.0000000    2.4372  134166.8917      0.0000      0.0000      0.0000   
      1708: 2022-10-17 14:16: 0.0000000    2.4370  138338.2247      0.0000      0.0000      0.0000   
      1709: 2022-10-17 14:16:30.0000000    2.4365  142513.3399      0.0000      0.0000      0.0000   
      1710: 2022-10-17 14:17: 0.0000000    2.4364  146691.5069      0.0000      0.0000      0.0000   
      1711: 2022-10-17 14:17:30.0000000    2.4362  150869.1341      0.0000      0.0000      0.0000   
      1712: 2022-10-17 14:18: 0.0010000    2.4360  155036.7096      0.0000      0.0000      0.0000   
      1713: 2022-10-17 14:18:30.0010000    2.4361  159196.9201      0.0000      0.0000      0.0000   
      1714: 2022-10-17 14:19: 0.0010000    2.4362  163361.7824      0.0000      0.0000      0.0000   
      1715: 2022-10-17 14:19:30.0010000    2.4363  167525.5130      0.0000      0.0000      0.0000   
      1716: 2022-10-17 14:20: 0.0010000    2.4362  171685.4441      0.0000      0.0000      0.0000   
      1717: 2022-10-17 14:20:30.0010000    2.4357  175850.8026      0.0000      0.0000      0.0000   
      1718: 2022-10-17 14:21: 0.0010000    2.4356  180013.1716      0.0000      0.0000      0.0000   
      1719: 2022-10-17 14:21:30.0010000    2.4356  184180.1058      0.0000      0.0000      0.0000   
      1720: 2022-10-17 14:22: 0.0010000    2.4356  188348.7212      0.0000      0.0000      0.0000   
      1721: 2022-10-17 14:22:30.0010000    2.4356  192507.1464      0.0000      0.0000      0.0000   
      1722: 2022-10-17 14:23: 0.0010000    2.4356  196661.5106      0.0000      0.0000      0.0000   
      1723: 2022-10-17 14:23:30.0010000    2.4356  200810.6605      0.0000      0.0000      0.0000   
      1724: 2022-10-17 14:24: 0.0010000    2.4356  204956.8306      0.0000      0.0000      0.0000   
      1725: 2022-10-17 14:24:30.0010000    2.4356  209100.4868      0.0000      0.0000      0.0000   
      1726: 2022-10-17 14:25: 0.0010000    2.4356  213244.1744      0.0000      0.0000      0.0000   
      1727: 2022-10-17 14:25:30.0010000    2.4357  217397.3644      0.0000      0.0000      0.0000   
      1728: 2022-10-17 14:26: 0.0010000    2.4357  221552.6429      0.0000      0.0000      0.0000   
      1729: 2022-10-17 14:26:30.0010000    2.4357  225699.6274      0.0000      0.0000      0.0000   
      1730: 2022-10-17 14:27: 0.0010000    2.4358  229843.1101      0.0000      0.0000      0.0000   
      1731: 2022-10-17 14:27:30.0010000    2.4358  233989.2382      0.0000      0.0000      0.0000   
      1732: 2022-10-17 14:28: 0.0010000    2.4359  238131.4960      0.0000      0.0000      0.0000   
      1733: 2022-10-17 14:28:30.0010000    2.4359  242272.4862      0.0000      0.0000      0.0000   
      1734: 2022-10-17 14:29: 0.0010000    2.4360  246420.3949      0.0000      0.0000      0.0000   
      1735: 2022-10-17 14:29:30.0010000    2.4361  250570.2722      0.0000      0.0000      0.0000   
      1736: 2022-10-17 14:30: 0.0010000    2.4361  254719.8039      0.0000      0.0000      0.0000   
      1737: 2022-10-17 14:30:30.0010000    2.4361  258864.1264      0.0000      0.0000      0.0000   
      1738: 2022-10-17 14:31: 0.0010000    2.4362  263001.3138      0.0000      0.0000      0.0000   
      1739: 2022-10-17 14:31:30.0010000    2.4363  267134.3506      0.0000      0.0000      0.0000   
      1740: 2022-10-17 14:32: 0.0010000    2.4363  271272.6589      0.0000      0.0000      0.0000   
      1741: 2022-10-17 14:32:30.0010000    2.4364  275411.1756      0.0000      0.0000      0.0000   
      1742: 2022-10-17 14:33: 0.0010000    2.4364  279539.8872      0.0000      0.0000      0.0000   
      1743: 2022-10-17 14:33:30.0010000    2.4364  283669.6792      0.0000      0.0000      0.0000   
      1744: 2022-10-17 14:34: 0.0010000    2.4364  287792.8885      0.0000      0.0000      0.0000   
      1745: 2022-10-17 14:34:30.0010000    2.4364  291908.6786      0.0000      0.0000      0.0000   
      1746: 2022-10-17 14:35: 0.0010000    2.4364  296020.7155      0.0000      0.0000      0.0000   
      1747: 2022-10-17 14:35:30.0010000    2.4365  300138.0591      0.0000      0.0000      0.0000   
      1748: 2022-10-17 14:36: 0.0010000    2.4365  304258.6681      0.0000      0.0000      0.0000   
      1749: 2022-10-17 14:36:30.0010000    2.4365  308380.5150      0.0000      0.0000      0.0000   
      1750: 2022-10-17 14:37: 0.0010000    2.4365  312504.3578      0.0000      0.0000      0.0000   
      1751: 2022-10-17 14:37:30.0010000    2.4366  316618.7420      0.0000      0.0000      0.0000   
