     epoch         Observation time         ZTD(m)    clk_G(m)    clk_C(m)    clk_R(m)    clk_E(m)
      1485: 2022-10-18 12:24:30.0150000    2.4067  4421778.3430      0.0000      0.0000      0.0000   
      1486: 2022-10-18 12:25: 0.0150000    2.4069  4426287.5124      0.0000      0.0000      0.0000   
      1487: 2022-10-18 12:25:30.0150000    2.4071  4430792.7540      0.0000      0.0000      0.0000   
      1488: 2022-10-18 12:26: 0.0150000    2.4072  4435297.1304      0.0000      0.0000      0.0000   
      1489: 2022-10-18 12:26:30.0150000    2.4072  4439794.9889      0.0000      0.0000      0.0000   
      1490: 2022-10-18 12:27: 0.0150000    2.4072  4444288.8481      0.0000      0.0000      0.0000   
      1491: 2022-10-18 12:27:30.0150000    2.4072  4448774.5772      0.0000      0.0000      0.0000   
      1492: 2022-10-18 12:28: 0.0150000    2.4072  4453259.3603      0.0000      0.0000      0.0000   
      1493: 2022-10-18 12:28:30.0150000    2.4071  4457739.9015      0.0000      0.0000      0.0000   
      1494: 2022-10-18 12:29: 0.0150000    2.4070  4462216.8179      0.0000      0.0000      0.0000   
      1495: 2022-10-18 12:29:30.0150000    2.4067  4466690.7106      0.0000      0.0000      0.0000   
      1496: 2022-10-18 12:30: 0.0150000    2.4066  4471157.9598      0.0000      0.0000      0.0000   
      1497: 2022-10-18 12:30:30.0150000    2.4066  4475621.7799      0.0000      0.0000      0.0000   
      1498: 2022-10-18 12:31: 0.0150000    2.4065  4480077.5252      0.0000      0.0000      0.0000   
      1499: 2022-10-18 12:31:30.0150000    2.4066  4484529.5932      0.0000      0.0000      0.0000   
      1500: 2022-10-18 12:32: 0.0150000    2.4068  4488974.7637      0.0000      0.0000      0.0000   
      1501: 2022-10-18 12:32:30.0150000    2.4068  4493417.3982      0.0000      0.0000      0.0000   
      1502: 2022-10-18 12:33: 0.0150000    2.4069  4497850.9283      0.0000      0.0000      0.0000   
      1503: 2022-10-18 12:33:30.0150000    2.4069  4502277.7269      0.0000      0.0000      0.0000   
      1504: 2022-10-18 12:34: 0.0150000    2.4069  4506708.1330      0.0000      0.0000      0.0000   
      1505: 2022-10-18 12:34:30.0150000    2.4067  4511136.8425      0.0000      0.0000      0.0000   
      1506: 2022-10-18 12:35: 0.0150000    2.4066  4515559.1646      0.0000      0.0000      0.0000   
      1507: 2022-10-18 12:35:30.0150000    2.4064  4519975.1591      0.0000      0.0000      0.0000   
      1508: 2022-10-18 12:36: 0.0150000    2.4064  4524387.5751      0.0000      0.0000      0.0000   
      1509: 2022-10-18 12:36:30.0150000    2.4065  4528796.2846      0.0000      0.0000      0.0000   
      1510: 2022-10-18 12:37: 0.0150000    2.4067  4533200.4220      0.0000      0.0000      0.0000   
      1511: 2022-10-18 12:37:30.0150000    2.4069  4537604.5018      0.0000      0.0000      0.0000   
      1512: 2022-10-18 12:38: 0.0150000    2.4069  4542006.3349      0.0000      0.0000      0.0000   
      1513: 2022-10-18 12:38:30.0150000    2.4068  4546405.8023      0.0000      0.0000      0.0000   
      1514: 2022-10-18 12:39: 0.0150000    2.4067  4550792.6736      0.0000      0.0000      0.0000   
      1515: 2022-10-18 12:39:30.0150000    2.4067  4555173.1799      0.0000      0.0000      0.0000   
      1516: 2022-10-18 12:40: 0.0150000    2.4068  4559550.4432      0.0000      0.0000      0.0000   
      1517: 2022-10-18 12:40:30.0150000    2.4069  4563923.5115      0.0000      0.0000      0.0000   
      1518: 2022-10-18 12:41: 0.0150000    2.4070  4568294.0310      0.0000      0.0000      0.0000   
      1519: 2022-10-18 12:41:30.0150000    2.4072  4572661.6648      0.0000      0.0000      0.0000   
      1520: 2022-10-18 12:42: 0.0150000    2.4071  4577031.7963      0.0000      0.0000      0.0000   
      1521: 2022-10-18 12:42:30.0150000    2.4071  4581403.6063      0.0000      0.0000      0.0000   
      1522: 2022-10-18 12:43: 0.0150000    2.4070  4585776.8131      0.0000      0.0000      0.0000   
      1523: 2022-10-18 12:43:30.0150000    2.4070  4590143.9729      0.0000      0.0000      0.0000   
      1524: 2022-10-18 12:44: 0.0150000    2.4070  4594513.5449      0.0000      0.0000      0.0000   
      1525: 2022-10-18 12:44:30.0150000    2.4070  4598881.1990      0.0000      0.0000      0.0000   
      1526: 2022-10-18 12:45: 0.0150000    2.4071  4603245.8051      0.0000      0.0000      0.0000   
      1527: 2022-10-18 12:45:30.0150000    2.4072  4607601.2888      0.0000      0.0000      0.0000   
      1528: 2022-10-18 12:46: 0.0150000    2.4073  4611951.2807      0.0000      0.0000      0.0000   
      1529: 2022-10-18 12:46:30.0150000    2.4075  4616300.4509      0.0000      0.0000      0.0000   
      1530: 2022-10-18 12:47: 0.0150000    2.4077  4620646.5934      0.0000      0.0000      0.0000   
      1531: 2022-10-18 12:47:30.0150000    2.4078  4624993.3806      0.0000      0.0000      0.0000   
      1532: 2022-10-18 12:48: 0.0150000    2.4080  4629336.8848      0.0000      0.0000      0.0000   
      1533: 2022-10-18 12:48:30.0150000    2.4080  4633677.3244      0.0000      0.0000      0.0000   
      1534: 2022-10-18 12:49: 0.0150000    2.4081  4638013.7517      0.0000      0.0000      0.0000   
      1535: 2022-10-18 12:49:30.0150000    2.4081  4642342.3043      0.0000      0.0000      0.0000   
      1536: 2022-10-18 12:50: 0.0150000    2.4081  4646663.7833      0.0000      0.0000      0.0000   
      1537: 2022-10-18 12:50:30.0160000    2.4081  4650983.7984      0.0000      0.0000      0.0000   
      1538: 2022-10-18 12:51: 0.0160000    2.4082  4655300.6019      0.0000      0.0000      0.0000   
      1539: 2022-10-18 12:51:30.0160000    2.4082  4659612.9033      0.0000      0.0000      0.0000   
      1540: 2022-10-18 12:52: 0.0160000    2.4083  4663921.8794      0.0000      0.0000      0.0000   
      1541: 2022-10-18 12:52:30.0160000    2.4084  4668231.1769      0.0000      0.0000      0.0000   
      1542: 2022-10-18 12:53: 0.0160000    2.4084  4672535.4176      0.0000      0.0000      0.0000   
      1543: 2022-10-18 12:53:30.0160000    2.4084  4676840.8185      0.0000      0.0000      0.0000   
      1544: 2022-10-18 12:54: 0.0160000    2.4084  4681141.3860      0.0000      0.0000      0.0000   
      1545: 2022-10-18 12:54:30.0160000    2.4084  4685438.5657      0.0000      0.0000      0.0000   
      1546: 2022-10-18 12:55: 0.0160000    2.4084  4689738.3393      0.0000      0.0000      0.0000   
      1547: 2022-10-18 12:55:30.0160000    2.4085  4694035.6864      0.0000      0.0000      0.0000   
      1548: 2022-10-18 12:56: 0.0160000    2.4085  4698331.1733      0.0000      0.0000      0.0000   
      1549: 2022-10-18 12:56:30.0160000    2.4086  4702632.0272      0.0000      0.0000      0.0000   
      1550: 2022-10-18 12:57: 0.0160000    2.4086  4706931.8922      0.0000      0.0000      0.0000   
      1551: 2022-10-18 12:57:30.0160000    2.4086  4711225.2638      0.0000      0.0000      0.0000   
      1552: 2022-10-18 12:58: 0.0160000    2.4086  4715509.8151      0.0000      0.0000      0.0000   
      1553: 2022-10-18 12:58:30.0160000    2.4087  4719791.2718      0.0000      0.0000      0.0000   
      1554: 2022-10-18 12:59: 0.0160000    2.4087  4724068.4293      0.0000      0.0000      0.0000   
      1555: 2022-10-18 12:59:30.0160000    2.4089  4728345.5905      0.0000      0.0000      0.0000   
      1556: 2022-10-18 13: 0: 0.0160000    2.4089  4732622.7230      0.0000      0.0000      0.0000   
      1557: 2022-10-18 13: 0:30.0160000    2.4090  4736894.4093      0.0000      0.0000      0.0000   
      1558: 2022-10-18 13: 1: 0.0160000    2.4090  4741167.0045      0.0000      0.0000      0.0000   
      1559: 2022-10-18 13: 1:30.0160000    2.4091  4745442.8667      0.0000      0.0000      0.0000   
      1560: 2022-10-18 13: 2: 0.0160000    2.4092  4749720.8467      0.0000      0.0000      0.0000   
      1561: 2022-10-18 13: 2:30.0160000    2.4092  4753994.4441      0.0000      0.0000      0.0000   
      1562: 2022-10-18 13: 3: 0.0160000    2.4092  4758260.2029      0.0000      0.0000      0.0000   
      1563: 2022-10-18 13: 3:30.0160000    2.4092  4762517.5293      0.0000      0.0000      0.0000   
      1564: 2022-10-18 13: 4: 0.0160000    2.4092  4766768.6818      0.0000      0.0000      0.0000   
      1565: 2022-10-18 13: 4:30.0160000    2.4092  4771025.9695      0.0000      0.0000      0.0000   
      1566: 2022-10-18 13: 5: 0.0160000    2.4092  4775284.8677      0.0000      0.0000      0.0000   
      1567: 2022-10-18 13: 5:30.0160000    2.4092  4779539.9783      0.0000      0.0000      0.0000   
      1568: 2022-10-18 13: 6: 0.0160000    2.4092  4783795.6199      0.0000      0.0000      0.0000   
      1569: 2022-10-18 13: 6:30.0160000    2.4093  4788044.5285      0.0000      0.0000      0.0000   
      1570: 2022-10-18 13: 7: 0.0160000    2.4093  4792295.1469      0.0000      0.0000      0.0000   
      1571: 2022-10-18 13: 7:30.0160000    2.4093  4796539.8205      0.0000      0.0000      0.0000   
      1572: 2022-10-18 13: 8: 0.0160000    2.4094  4800783.1321      0.0000      0.0000      0.0000   
      1573: 2022-10-18 13: 8:30.0160000    2.4094  4805026.5590      0.0000      0.0000      0.0000   
      1574: 2022-10-18 13: 9: 0.0160000    2.4094  4809272.8345      0.0000      0.0000      0.0000   
      1575: 2022-10-18 13: 9:30.0160000    2.4094  4813512.2094      0.0000      0.0000      0.0000   
      1576: 2022-10-18 13:10: 0.0160000    2.4093  4817748.4112      0.0000      0.0000      0.0000   
      1577: 2022-10-18 13:10:30.0160000    2.4092  4821981.3696      0.0000      0.0000      0.0000   
      1578: 2022-10-18 13:11: 0.0160000    2.4092  4826207.8110      0.0000      0.0000      0.0000   
      1579: 2022-10-18 13:11:30.0160000    2.4092  4830430.5085      0.0000      0.0000      0.0000   
      1580: 2022-10-18 13:12: 0.0160000    2.4089  4834652.3421      0.0000      0.0000      0.0000   
      1581: 2022-10-18 13:12:30.0160000    2.4088  4838872.1419      0.0000      0.0000      0.0000   
      1582: 2022-10-18 13:13: 0.0160000    2.4088  4843090.8439      0.0000      0.0000      0.0000   
      1583: 2022-10-18 13:13:30.0160000    2.4087  4847309.0430      0.0000      0.0000      0.0000   
      1584: 2022-10-18 13:14: 0.0160000    2.4087  4851531.8338      0.0000      0.0000      0.0000   
      1585: 2022-10-18 13:14:30.0160000    2.4087  4855754.6302      0.0000      0.0000      0.0000   
      1586: 2022-10-18 13:15: 0.0160000    2.4087  4859974.3739      0.0000      0.0000      0.0000   
      1587: 2022-10-18 13:15:30.0160000    2.4087  4864189.6185      0.0000      0.0000      0.0000   
      1588: 2022-10-18 13:16: 0.0160000    2.4088  4868403.2393      0.0000      0.0000      0.0000   
      1589: 2022-10-18 13:16:30.0160000    2.4087  4872615.5864      0.0000      0.0000      0.0000   
      1590: 2022-10-18 13:17: 0.0160000    2.4087  4876822.3282      0.0000      0.0000      0.0000   
      1591: 2022-10-18 13:17:30.0160000    2.4087  4881022.5437      0.0000      0.0000      0.0000   
      1592: 2022-10-18 13:18: 0.0160000    2.4087  4885223.9893      0.0000      0.0000      0.0000   
      1593: 2022-10-18 13:18:30.0160000    2.4087  4889426.0862      0.0000      0.0000      0.0000   
      1594: 2022-10-18 13:19: 0.0160000    2.4086  4893620.4022      0.0000      0.0000      0.0000   
      1595: 2022-10-18 13:19:30.0160000    2.4085  4897821.8227      0.0000      0.0000      0.0000   
      1596: 2022-10-18 13:20: 0.0160000    2.4086  4902027.2270      0.0000      0.0000      0.0000   
      1597: 2022-10-18 13:20:30.0160000    2.4086  4906234.9280      0.0000      0.0000      0.0000   
      1598: 2022-10-18 13:21: 0.0160000    2.4086  4910441.1780      0.0000      0.0000      0.0000   
      1599: 2022-10-18 13:21:30.0160000    2.4087  4914640.8305      0.0000      0.0000      0.0000   
      1600: 2022-10-18 13:22: 0.0160000    2.4087  4918831.5937      0.0000      0.0000      0.0000   
      1601: 2022-10-18 13:22:30.0160000    2.4087  4923023.6540      0.0000      0.0000      0.0000   
      1602: 2022-10-18 13:23: 0.0160000    2.4086  4927221.0000      0.0000      0.0000      0.0000   
      1603: 2022-10-18 13:23:30.0160000    2.4086  4931418.4652      0.0000      0.0000      0.0000   
      1604: 2022-10-18 13:24: 0.0160000    2.4086  4935605.5194      0.0000      0.0000      0.0000   
      1605: 2022-10-18 13:24:30.0160000    2.4086  4939787.5827      0.0000      0.0000      0.0000   
      1606: 2022-10-18 13:25: 0.0160000    2.4087  4943962.5026      0.0000      0.0000      0.0000   
      1607: 2022-10-18 13:25:30.0160000    2.4087  4948138.1906      0.0000      0.0000      0.0000   
      1608: 2022-10-18 13:26: 0.0170000    2.4086  4952313.2260      0.0000      0.0000      0.0000   
      1609: 2022-10-18 13:26:30.0170000    2.4086  4956479.7054      0.0000      0.0000      0.0000   
      1610: 2022-10-18 13:27: 0.0170000    2.4087  4960642.5547      0.0000      0.0000      0.0000   
      1611: 2022-10-18 13:27:30.0170000    2.4086  4964811.4374      0.0000      0.0000      0.0000   
      1612: 2022-10-18 13:28: 0.0170000    2.4088  4968987.6780      0.0000      0.0000      0.0000   
      1613: 2022-10-18 13:28:30.0170000    2.4087  4973166.3732      0.0000      0.0000      0.0000   
      1614: 2022-10-18 13:29: 0.0170000    2.4086  4977342.3291      0.0000      0.0000      0.0000   
      1615: 2022-10-18 13:29:30.0170000    2.4085  4981512.0699      0.0000      0.0000      0.0000   
      1616: 2022-10-18 13:30: 0.0170000    2.4084  4985676.7064      0.0000      0.0000      0.0000   
      1617: 2022-10-18 13:30:30.0170000    2.4083  4989837.5830      0.0000      0.0000      0.0000   
      1618: 2022-10-18 13:31: 0.0170000    2.4081  4993998.2964      0.0000      0.0000      0.0000   
      1619: 2022-10-18 13:31:30.0170000    2.4081  4998152.5055      0.0000      0.0000      0.0000   
      1620: 2022-10-18 13:32: 0.0170000    2.4082  5002310.4078      0.0000      0.0000      0.0000   
      1621: 2022-10-18 13:32:30.0170000    2.4081  5006466.8806      0.0000      0.0000      0.0000   
      1622: 2022-10-18 13:33: 0.0170000    2.4081  5010626.2437      0.0000      0.0000      0.0000   
      1623: 2022-10-18 13:33:30.0170000    2.4082  5014782.6978      0.0000      0.0000      0.0000   
      1624: 2022-10-18 13:34: 0.0170000    2.4083  5018933.5555      0.0000      0.0000      0.0000   
      1625: 2022-10-18 13:34:30.0170000    2.4083  5023082.2651      0.0000      0.0000      0.0000   
      1626: 2022-10-18 13:35: 0.0170000    2.4085  5027228.9351      0.0000      0.0000      0.0000   
      1627: 2022-10-18 13:35:30.0170000    2.4087  5031381.0691      0.0000      0.0000      0.0000   
      1628: 2022-10-18 13:36: 0.0170000    2.4089  5035540.2919      0.0000      0.0000      0.0000   
      1629: 2022-10-18 13:36:30.0170000    2.4089  5039697.1856      0.0000      0.0000      0.0000   
      1630: 2022-10-18 13:37: 0.0170000    2.4090  5043850.9344      0.0000      0.0000      0.0000   
      1631: 2022-10-18 13:37:30.0170000    2.4090  5048000.6232      0.0000      0.0000      0.0000   
      1632: 2022-10-18 13:38: 0.0170000    2.4090  5052142.7931      0.0000      0.0000      0.0000   
      1633: 2022-10-18 13:38:30.0170000    2.4092  5056286.7770      0.0000      0.0000      0.0000   
      1634: 2022-10-18 13:39: 0.0170000    2.4093  5060427.1370      0.0000      0.0000      0.0000   
      1635: 2022-10-18 13:39:30.0170000    2.4097  5064567.7518      0.0000      0.0000      0.0000   
      1636: 2022-10-18 13:40: 0.0170000    2.4098  5068707.1308      0.0000      0.0000      0.0000   
      1637: 2022-10-18 13:40:30.0170000    2.4103  5072840.9320      0.0000      0.0000      0.0000   
      1638: 2022-10-18 13:41: 0.0170000    2.4105  5076990.6891      0.0000      0.0000      0.0000   
      1639: 2022-10-18 13:41:30.0170000    2.4105  5081134.2605      0.0000      0.0000      0.0000   
      1640: 2022-10-18 13:42: 0.0170000    2.4107  5085283.2630      0.0000      0.0000      0.0000   
      1641: 2022-10-18 13:42:30.0170000    2.4107  5089437.2508      0.0000      0.0000      0.0000   
      1642: 2022-10-18 13:43: 0.0170000    2.4108  5093575.1546      0.0000      0.0000      0.0000   
      1643: 2022-10-18 13:43:30.0170000    2.4109  5097709.0367      0.0000      0.0000      0.0000   
      1644: 2022-10-18 13:44: 0.0170000    2.4108  5101854.6565      0.0000      0.0000      0.0000   
      1645: 2022-10-18 13:44:30.0170000    2.4109  5105990.2844      0.0000      0.0000      0.0000   
      1646: 2022-10-18 13:45: 0.0170000    2.4108  5110135.5679      0.0000      0.0000      0.0000   
      1647: 2022-10-18 13:45:30.0170000    2.4110  5114279.1560      0.0000      0.0000      0.0000   
      1648: 2022-10-18 13:46: 0.0170000    2.4110  5118418.1482      0.0000      0.0000      0.0000   
      1649: 2022-10-18 13:46:30.0170000    2.4110  5122558.4286      0.0000      0.0000      0.0000   
      1650: 2022-10-18 13:47: 0.0170000    2.4108  5126698.4372      0.0000      0.0000      0.0000   
      1651: 2022-10-18 13:47:30.0170000    2.4109  5130837.4097      0.0000      0.0000      0.0000   
      1652: 2022-10-18 13:48: 0.0170000    2.4111  5134977.7523      0.0000      0.0000      0.0000   
      1653: 2022-10-18 13:48:30.0170000    2.4110  5139130.3331      0.0000      0.0000      0.0000   
      1654: 2022-10-18 13:49: 0.0170000    2.4108  5143277.1341      0.0000      0.0000      0.0000   
      1655: 2022-10-18 13:49:30.0170000    2.4109  5147425.5543      0.0000      0.0000      0.0000   
      1656: 2022-10-18 13:50: 0.0170000    2.4110  5151561.1977      0.0000      0.0000      0.0000   
      1657: 2022-10-18 13:50:30.0170000    2.4112  5155691.0119      0.0000      0.0000      0.0000   
      1658: 2022-10-18 13:51: 0.0170000    2.4112  5159817.9889      0.0000      0.0000      0.0000   
      1659: 2022-10-18 13:51:30.0170000    2.4113  5163940.1381      0.0000      0.0000      0.0000   
      1660: 2022-10-18 13:52: 0.0170000    2.4113  5168062.3744      0.0000      0.0000      0.0000   
      1661: 2022-10-18 13:52:30.0170000    2.4113  5172177.8251      0.0000      0.0000      0.0000   
      1662: 2022-10-18 13:53: 0.0170000    2.4112  5176290.3118      0.0000      0.0000      0.0000   
      1663: 2022-10-18 13:53:30.0170000    2.4114  5180406.3711      0.0000      0.0000      0.0000   
      1664: 2022-10-18 13:54: 0.0170000    2.4115  5184520.2302      0.0000      0.0000      0.0000   
      1665: 2022-10-18 13:54:30.0170000    2.4115  5188629.7155      0.0000      0.0000      0.0000   
      1666: 2022-10-18 13:55: 0.0170000    2.4116  5192736.1211      0.0000      0.0000      0.0000   
      1667: 2022-10-18 13:55:30.0170000    2.4115  5196832.6037      0.0000      0.0000      0.0000   
      1668: 2022-10-18 13:56: 0.0170000    2.4116  5200920.5109      0.0000      0.0000      0.0000   
      1669: 2022-10-18 13:56:30.0170000    2.4117  5205009.8862      0.0000      0.0000      0.0000   
      1670: 2022-10-18 13:57: 0.0170000    2.4120  5209099.3050      0.0000      0.0000      0.0000   
      1671: 2022-10-18 13:57:30.0170000    2.4123  5213188.6818      0.0000      0.0000      0.0000   
      1672: 2022-10-18 13:58: 0.0170000    2.4127  5217273.5706      0.0000      0.0000      0.0000   
      1673: 2022-10-18 13:58:30.0170000    2.4128  5221353.1721      0.0000      0.0000      0.0000   
      1674: 2022-10-18 13:59: 0.0170000    2.4128  5225425.7275      0.0000      0.0000      0.0000   
      1675: 2022-10-18 13:59:30.0170000    2.4126  5229498.9604      0.0000      0.0000      0.0000   
      1676: 2022-10-18 14: 0: 0.0170000    2.4121  5233574.4020      0.0000      0.0000      0.0000   
      1677: 2022-10-18 14: 0:30.0170000    2.4122  5237646.9170      0.0000      0.0000      0.0000   
      1678: 2022-10-18 14: 1: 0.0170000    2.4124  5241722.7877      0.0000      0.0000      0.0000   
      1679: 2022-10-18 14: 1:30.0170000    2.4126  5245793.1864      0.0000      0.0000      0.0000   
      1680: 2022-10-18 14: 2: 0.0180000    2.4127  5249865.8596      0.0000      0.0000      0.0000   
      1681: 2022-10-18 14: 2:30.0180000    2.4128  5253944.3968      0.0000      0.0000      0.0000   
      1682: 2022-10-18 14: 3: 0.0180000    2.4129  5258020.2594      0.0000      0.0000      0.0000   
      1683: 2022-10-18 14: 3:30.0180000    2.4127  5262092.8450      0.0000      0.0000      0.0000   
      1684: 2022-10-18 14: 4: 0.0180000    2.4124  5266162.2966      0.0000      0.0000      0.0000   
      1685: 2022-10-18 14: 4:30.0180000    2.4122  5270236.8766      0.0000      0.0000      0.0000   
      1686: 2022-10-18 14: 5: 0.0180000    2.4122  5274310.4949      0.0000      0.0000      0.0000   
      1687: 2022-10-18 14: 5:30.0180000    2.4123  5278379.8255      0.0000      0.0000      0.0000   
      1688: 2022-10-18 14: 6: 0.0180000    2.4123  5282452.9751      0.0000      0.0000      0.0000   
      1689: 2022-10-18 14: 6:30.0180000    2.4124  5286536.2942      0.0000      0.0000      0.0000   
      1690: 2022-10-18 14: 7: 0.0180000    2.4127  5290629.1961      0.0000      0.0000      0.0000   
      1691: 2022-10-18 14: 7:30.0180000    2.4127  5294722.7285      0.0000      0.0000      0.0000   
      1692: 2022-10-18 14: 8: 0.0180000    2.4129  5298809.7401      0.0000      0.0000      0.0000   
      1693: 2022-10-18 14: 8:30.0180000    2.4128  5302906.1470      0.0000      0.0000      0.0000   
      1694: 2022-10-18 14: 9: 0.0180000    2.4127  5306996.2613      0.0000      0.0000      0.0000   
      1695: 2022-10-18 14: 9:30.0180000    2.4123  5311090.6867      0.0000      0.0000      0.0000   
      1696: 2022-10-18 14:10: 0.0180000    2.4122  5315187.4062      0.0000      0.0000      0.0000   
      1697: 2022-10-18 14:10:30.0180000    2.4122  5319278.0366      0.0000      0.0000      0.0000   
      1698: 2022-10-18 14:11: 0.0180000    2.4123  5323362.4794      0.0000      0.0000      0.0000   
      1699: 2022-10-18 14:11:30.0180000    2.4120  5327453.2089      0.0000      0.0000      0.0000   
      1700: 2022-10-18 14:12: 0.0180000    2.4118  5331540.4422      0.0000      0.0000      0.0000   
      1701: 2022-10-18 14:12:30.0180000    2.4114  5335621.6250      0.0000      0.0000      0.0000   
      1702: 2022-10-18 14:13: 0.0180000    2.4111  5339698.4910      0.0000      0.0000      0.0000   
      1703: 2022-10-18 14:13:30.0180000    2.4107  5343777.8388      0.0000      0.0000      0.0000   
      1704: 2022-10-18 14:14: 0.0180000    2.4106  5347852.6243      0.0000      0.0000      0.0000   
      1705: 2022-10-18 14:14:30.0180000    2.4105  5351926.3775      0.0000      0.0000      0.0000   
      1706: 2022-10-18 14:15: 0.0180000    2.4107  5356001.5883      0.0000      0.0000      0.0000   
      1707: 2022-10-18 14:15:30.0180000    2.4106  5360072.2250      0.0000      0.0000      0.0000   
      1708: 2022-10-18 14:16: 0.0180000    2.4102  5364136.6764      0.0000      0.0000      0.0000   
      1709: 2022-10-18 14:16:30.0180000    2.4102  5368206.9522      0.0000      0.0000      0.0000   
      1710: 2022-10-18 14:17: 0.0180000    2.4104  5372273.5632      0.0000      0.0000      0.0000   
      1711: 2022-10-18 14:17:30.0180000    2.4106  5376336.5698      0.0000      0.0000      0.0000   
      1712: 2022-10-18 14:18: 0.0180000    2.4106  5380401.8567      0.0000      0.0000      0.0000   
      1713: 2022-10-18 14:18:30.0180000    2.4106  5384467.8612      0.0000      0.0000      0.0000   
      1714: 2022-10-18 14:19: 0.0180000    2.4106  5388533.2554      0.0000      0.0000      0.0000   
      1715: 2022-10-18 14:19:30.0180000    2.4106  5392598.8385      0.0000      0.0000      0.0000   
      1716: 2022-10-18 14:20: 0.0180000    2.4105  5396660.3387      0.0000      0.0000      0.0000   
      1717: 2022-10-18 14:20:29.9970000    2.4104  -894927.9614      0.0000      0.0000      0.0000   
      1718: 2022-10-18 14:20:59.9970000    2.4102  -890876.4856      0.0000      0.0000      0.0000   
      1719: 2022-10-18 14:21:29.9970000    2.4102  -886818.3658      0.0000      0.0000      0.0000   
      1720: 2022-10-18 14:21:59.9970000    2.4101  -882757.4063      0.0000      0.0000      0.0000   
      1721: 2022-10-18 14:22:29.9970000    2.4099  -878702.9010      0.0000      0.0000      0.0000   
      1722: 2022-10-18 14:22:59.9970000    2.4098  -874651.8964      0.0000      0.0000      0.0000   
      1723: 2022-10-18 14:23:29.9970000    2.4098  -870604.8067      0.0000      0.0000      0.0000   
      1724: 2022-10-18 14:23:59.9970000    2.4098  -866560.4289      0.0000      0.0000      0.0000   
      1725: 2022-10-18 14:24:29.9970000    2.4097  -862511.2913      0.0000      0.0000      0.0000   
      1726: 2022-10-18 14:24:59.9970000    2.4097  -858458.5610      0.0000      0.0000      0.0000   
      1727: 2022-10-18 14:25:29.9970000    2.4097  -854411.7128      0.0000      0.0000      0.0000   
      1728: 2022-10-18 14:25:59.9970000    2.4097  -850363.6836      0.0000      0.0000      0.0000   
      1729: 2022-10-18 14:26:29.9970000    2.4097  -846317.8699      0.0000      0.0000      0.0000   
      1730: 2022-10-18 14:26:59.9970000    2.4098  -842271.0549      0.0000      0.0000      0.0000   
      1731: 2022-10-18 14:27:29.9970000    2.4098  -838230.1713      0.0000      0.0000      0.0000   
      1732: 2022-10-18 14:27:59.9970000    2.4097  -834189.9314      0.0000      0.0000      0.0000   
      1733: 2022-10-18 14:28:29.9970000    2.4095  -830150.5924      0.0000      0.0000      0.0000   
      1734: 2022-10-18 14:28:59.9970000    2.4094  -826105.3650      0.0000      0.0000      0.0000   
      1735: 2022-10-18 14:29:29.9970000    2.4093  -822061.9790      0.0000      0.0000      0.0000   
      1736: 2022-10-18 14:29:59.9970000    2.4091  -818021.1950      0.0000      0.0000      0.0000   
      1737: 2022-10-18 14:30:29.9970000    2.4090  -813975.7676      0.0000      0.0000      0.0000   
      1738: 2022-10-18 14:30:59.9970000    2.4090  -809934.2248      0.0000      0.0000      0.0000   
      1739: 2022-10-18 14:31:29.9970000    2.4089  -805896.8757      0.0000      0.0000      0.0000   
      1740: 2022-10-18 14:31:59.9970000    2.4087  -801858.8796      0.0000      0.0000      0.0000   
      1741: 2022-10-18 14:32:29.9970000    2.4085  -797820.4763      0.0000      0.0000      0.0000   
      1742: 2022-10-18 14:32:59.9970000    2.4085  -793786.2791      0.0000      0.0000      0.0000   
      1743: 2022-10-18 14:33:29.9970000    2.4086  -789753.6061      0.0000      0.0000      0.0000   
      1744: 2022-10-18 14:33:59.9970000    2.4085  -785719.9226      0.0000      0.0000      0.0000   
      1745: 2022-10-18 14:34:29.9970000    2.4084  -781685.8741      0.0000      0.0000      0.0000   
      1746: 2022-10-18 14:34:59.9970000    2.4082  -777650.8480      0.0000      0.0000      0.0000   
      1747: 2022-10-18 14:35:29.9970000    2.4080  -773615.6412      0.0000      0.0000      0.0000   
      1748: 2022-10-18 14:35:59.9970000    2.4078  -769584.5973      0.0000      0.0000      0.0000   
      1749: 2022-10-18 14:36:29.9970000    2.4075  -765557.4922      0.0000      0.0000      0.0000   
      1750: 2022-10-18 14:36:59.9970000    2.4073  -761533.3134      0.0000      0.0000      0.0000   
      1751: 2022-10-18 14:37:29.9970000    2.4072  -757505.1293      0.0000      0.0000      0.0000   
      1752: 2022-10-18 14:37:59.9970000    2.4071  -753471.8326      0.0000      0.0000      0.0000   
      1753: 2022-10-18 14:38:29.9970000    2.4070  -749436.6808      0.0000      0.0000      0.0000   
      1754: 2022-10-18 14:38:59.9980000    2.4067  -745401.6423      0.0000      0.0000      0.0000   
      1755: 2022-10-18 14:39:29.9980000    2.4063  -741370.7077      0.0000      0.0000      0.0000   
      1756: 2022-10-18 14:39:59.9980000    2.4060  -737338.5198      0.0000      0.0000      0.0000   
      1757: 2022-10-18 14:40:29.9980000    2.4056  -733314.7466      0.0000      0.0000      0.0000   
      1758: 2022-10-18 14:40:59.9980000    2.4054  -729288.5437      0.0000      0.0000      0.0000   
      1759: 2022-10-18 14:41:29.9980000    2.4050  -725257.2482      0.0000      0.0000      0.0000   
