     epoch             Observation time    num_of_sats         spp_x(m)         spp_y(m)         spp_z(m)         ppp_x(m)         ppp_y(m)         ppp_z(m)       sigam_x(m)       sigam_y(m)       sigam_z(m)
       608: 2022-10-18  5: 4:59.9990000              6      969181.2025     5628261.4123     2830347.6500      969180.9391     5628262.5235     2830348.2167       0.00083754       0.00118291       0.00063281 
       609: 2022-10-18  5: 5:29.9990000              7      969181.2025     5628261.4123     2830347.6500      969180.9393     5628262.5236     2830348.2167       0.00083514       0.00118247       0.00063224 
       610: 2022-10-18  5: 5:59.9990000              7      969181.2025     5628261.4123     2830347.6500      969180.9395     5628262.5236     2830348.2167       0.00083275       0.00118203       0.00063166 
       611: 2022-10-18  5: 6:29.9990000              7      969181.2025     5628261.4123     2830347.6500      969180.9396     5628262.5237     2830348.2168       0.00083037       0.00118160       0.00063108 
       612: 2022-10-18  5: 6:59.9990000              7      969181.2025     5628261.4123     2830347.6500      969180.9398     5628262.5238     2830348.2169       0.00082801       0.00118115       0.00063051 
       613: 2022-10-18  5: 7:29.9990000              7      969181.2025     5628261.4123     2830347.6500      969180.9399     5628262.5239     2830348.2170       0.00082566       0.00118071       0.00062993 
       614: 2022-10-18  5: 8: 0.0000000              7      969181.2025     5628261.4123     2830347.6500      969180.9399     5628262.5239     2830348.2170       0.00082333       0.00118027       0.00062935 
       615: 2022-10-18  5: 8:30.0000000              7      969181.2025     5628261.4123     2830347.6500      969180.9399     5628262.5239     2830348.2170       0.00082101       0.00117982       0.00062877 
       616: 2022-10-18  5: 9: 0.0000000              7      969181.2025     5628261.4123     2830347.6500      969180.9400     5628262.5240     2830348.2171       0.00081871       0.00117937       0.00062820 
       617: 2022-10-18  5: 9:30.0000000              6      969181.2025     5628261.4123     2830347.6500      969180.9400     5628262.5240     2830348.2171       0.00081642       0.00117892       0.00062762 
       618: 2022-10-18  5:10: 0.0000000              7      969181.2025     5628261.4123     2830347.6500      969180.9402     5628262.5240     2830348.2171       0.00081414       0.00117846       0.00062704 
       619: 2022-10-18  5:10:30.0000000              7      969181.2025     5628261.4123     2830347.6500      969180.9402     5628262.5240     2830348.2171       0.00081188       0.00117801       0.00062646 
       620: 2022-10-18  5:11: 0.0000000              7      969181.2025     5628261.4123     2830347.6500      969180.9402     5628262.5241     2830348.2172       0.00080964       0.00117755       0.00062588 
       621: 2022-10-18  5:11:30.0000000              7      969181.2025     5628261.4123     2830347.6500      969180.9403     5628262.5242     2830348.2173       0.00080741       0.00117709       0.00062530 
       622: 2022-10-18  5:12: 0.0000000              7      969181.2025     5628261.4123     2830347.6500      969180.9403     5628262.5242     2830348.2173       0.00080519       0.00117663       0.00062473 
       623: 2022-10-18  5:12:30.0000000              7      969181.2025     5628261.4123     2830347.6500      969180.9405     5628262.5243     2830348.2174       0.00080300       0.00117617       0.00062415 
       624: 2022-10-18  5:13: 0.0000000              7      969181.2025     5628261.4123     2830347.6500      969180.9406     5628262.5244     2830348.2175       0.00080081       0.00117570       0.00062357 
       625: 2022-10-18  5:13:30.0000000              7      969181.2025     5628261.4123     2830347.6500      969180.9407     5628262.5244     2830348.2175       0.00079864       0.00117523       0.00062299 
       626: 2022-10-18  5:14: 0.0000000              8      969181.2025     5628261.4123     2830347.6500      969180.9407     5628262.5245     2830348.2175       0.00079649       0.00117476       0.00062241 
       627: 2022-10-18  5:14:30.0000000              8      969181.2025     5628261.4123     2830347.6500      969180.9408     5628262.5245     2830348.2175       0.00079435       0.00117428       0.00062183 
       628: 2022-10-18  5:15: 0.0000000              8      969181.2025     5628261.4123     2830347.6500      969180.9410     5628262.5246     2830348.2176       0.00079223       0.00117379       0.00062125 
       629: 2022-10-18  5:15:30.0000000              8      969181.2025     5628261.4123     2830347.6500      969180.9411     5628262.5246     2830348.2176       0.00079012       0.00117330       0.00062066 
       630: 2022-10-18  5:16: 0.0000000              8      969181.2025     5628261.4123     2830347.6500      969180.9411     5628262.5247     2830348.2177       0.00078803       0.00117278       0.00062007 
       631: 2022-10-18  5:16:30.0000000              8      969181.2025     5628261.4123     2830347.6500      969180.9411     5628262.5247     2830348.2177       0.00078596       0.00117226       0.00061947 
       632: 2022-10-18  5:17: 0.0000000              8      969181.2025     5628261.4123     2830347.6500      969180.9411     5628262.5247     2830348.2178       0.00078390       0.00117171       0.00061887 
       633: 2022-10-18  5:17:30.0000000              8      969181.2025     5628261.4123     2830347.6500      969180.9413     5628262.5248     2830348.2178       0.00078186       0.00117115       0.00061826 
       634: 2022-10-18  5:18: 0.0000000              8      969181.2025     5628261.4123     2830347.6500      969180.9414     5628262.5249     2830348.2178       0.00077983       0.00117057       0.00061764 
       635: 2022-10-18  5:18:30.0000000              8      969181.2025     5628261.4123     2830347.6500      969180.9416     5628262.5250     2830348.2179       0.00077782       0.00116997       0.00061701 
       636: 2022-10-18  5:19: 0.0000000              8      969181.2025     5628261.4123     2830347.6500      969180.9417     5628262.5252     2830348.2180       0.00077582       0.00116934       0.00061637 
       637: 2022-10-18  5:19:30.0000000              7      969181.2025     5628261.4123     2830347.6500      969180.9418     5628262.5252     2830348.2180       0.00077386       0.00116873       0.00061588 
       638: 2022-10-18  5:20: 0.0000000              8      969181.2025     5628261.4123     2830347.6500      969180.9418     5628262.5252     2830348.2180       0.00077191       0.00116809       0.00061538 
       639: 2022-10-18  5:20:30.0000000              8      969181.2025     5628261.4123     2830347.6500      969180.9419     5628262.5252     2830348.2181       0.00076998       0.00116743       0.00061487 
       640: 2022-10-18  5:21: 0.0000000              8      969181.2025     5628261.4123     2830347.6500      969180.9419     5628262.5252     2830348.2180       0.00076807       0.00116675       0.00061435 
       641: 2022-10-18  5:21:30.0000000              8      969181.2025     5628261.4123     2830347.6500      969180.9419     5628262.5252     2830348.2180       0.00076617       0.00116604       0.00061381 
       642: 2022-10-18  5:22: 0.0000000              8      969181.2025     5628261.4123     2830347.6500      969180.9419     5628262.5252     2830348.2181       0.00076429       0.00116530       0.00061327 
       643: 2022-10-18  5:22:30.0000000              8      969181.2025     5628261.4123     2830347.6500      969180.9420     5628262.5253     2830348.2181       0.00076242       0.00116454       0.00061271 
       644: 2022-10-18  5:23: 0.0000000              8      969181.2025     5628261.4123     2830347.6500      969180.9420     5628262.5253     2830348.2181       0.00076057       0.00116376       0.00061214 
       645: 2022-10-18  5:23:30.0000000              8      969181.2025     5628261.4123     2830347.6500      969180.9421     5628262.5253     2830348.2182       0.00075874       0.00116295       0.00061156 
       646: 2022-10-18  5:24: 0.0000000              8      969181.2025     5628261.4123     2830347.6500      969180.9423     5628262.5254     2830348.2182       0.00075693       0.00116212       0.00061097 
       647: 2022-10-18  5:24:30.0000000              8      969181.2025     5628261.4123     2830347.6500      969180.9423     5628262.5253     2830348.2182       0.00075513       0.00116127       0.00061037 
       648: 2022-10-18  5:25: 0.0000000              8      969181.2025     5628261.4123     2830347.6500      969180.9422     5628262.5253     2830348.2181       0.00075335       0.00116039       0.00060976 
       649: 2022-10-18  5:25:30.0000000              8      969181.2025     5628261.4123     2830347.6500      969180.9422     5628262.5253     2830348.2181       0.00075158       0.00115949       0.00060914 
       650: 2022-10-18  5:26: 0.0000000              8      969181.2025     5628261.4123     2830347.6500      969180.9423     5628262.5253     2830348.2181       0.00074983       0.00115857       0.00060850 
       651: 2022-10-18  5:26:30.0000000              8      969181.2025     5628261.4123     2830347.6500      969180.9424     5628262.5252     2830348.2181       0.00074810       0.00115762       0.00060786 
       652: 2022-10-18  5:27: 0.0000000              8      969181.2025     5628261.4123     2830347.6500      969180.9425     5628262.5252     2830348.2181       0.00074638       0.00115666       0.00060721 
       653: 2022-10-18  5:27:30.0000000              8      969181.2025     5628261.4123     2830347.6500      969180.9425     5628262.5251     2830348.2180       0.00074468       0.00115568       0.00060655 
       654: 2022-10-18  5:28: 0.0000000              8      969181.2025     5628261.4123     2830347.6500      969180.9425     5628262.5251     2830348.2180       0.00074300       0.00115468       0.00060588 
       655: 2022-10-18  5:28:30.0000000              8      969181.2025     5628261.4123     2830347.6500      969180.9425     5628262.5252     2830348.2181       0.00074133       0.00115366       0.00060521 
       656: 2022-10-18  5:29: 0.0000000              8      969181.2025     5628261.4123     2830347.6500      969180.9426     5628262.5252     2830348.2181       0.00073968       0.00115262       0.00060452 
       657: 2022-10-18  5:29:30.0000000              8      969181.2025     5628261.4123     2830347.6500      969180.9425     5628262.5251     2830348.2180       0.00073805       0.00115157       0.00060383 
       658: 2022-10-18  5:30: 0.0000000              8      969181.2025     5628261.4123     2830347.6500      969180.9425     5628262.5250     2830348.2180       0.00073643       0.00115050       0.00060313 
       659: 2022-10-18  5:30:30.0000000              8      969181.2025     5628261.4123     2830347.6500      969180.9425     5628262.5250     2830348.2180       0.00073483       0.00114942       0.00060243 
       660: 2022-10-18  5:31: 0.0000000              8      969181.2025     5628261.4123     2830347.6500      969180.9426     5628262.5250     2830348.2180       0.00073324       0.00114832       0.00060172 
       661: 2022-10-18  5:31:30.0000000              8      969181.2025     5628261.4123     2830347.6500      969180.9426     5628262.5250     2830348.2180       0.00073167       0.00114721       0.00060100 
       662: 2022-10-18  5:32: 0.0000000              8      969181.2025     5628261.4123     2830347.6500      969180.9427     5628262.5251     2830348.2181       0.00073012       0.00114609       0.00060028 
       663: 2022-10-18  5:32:30.0000000              8      969181.2025     5628261.4123     2830347.6500      969180.9428     5628262.5252     2830348.2181       0.00072858       0.00114496       0.00059955 
       664: 2022-10-18  5:33: 0.0000000              8      969181.2025     5628261.4123     2830347.6500      969180.9428     5628262.5252     2830348.2181       0.00072706       0.00114382       0.00059882 
       665: 2022-10-18  5:33:30.0000000              8      969181.2025     5628261.4123     2830347.6500      969180.9429     5628262.5251     2830348.2181       0.00072556       0.00114267       0.00059808 
       666: 2022-10-18  5:34: 0.0000000              8      969181.2025     5628261.4123     2830347.6500      969180.9429     5628262.5251     2830348.2181       0.00072407       0.00114151       0.00059734 
       667: 2022-10-18  5:34:30.0000000              8      969181.2025     5628261.4123     2830347.6500      969180.9429     5628262.5251     2830348.2181       0.00072260       0.00114034       0.00059660 
       668: 2022-10-18  5:35: 0.0010000              8      969181.2025     5628261.4123     2830347.6500      969180.9429     5628262.5251     2830348.2181       0.00072114       0.00113917       0.00059585 
       669: 2022-10-18  5:35:30.0010000              8      969181.2025     5628261.4123     2830347.6500      969180.9429     5628262.5251     2830348.2181       0.00071970       0.00113799       0.00059510 
       670: 2022-10-18  5:36: 0.0010000              7      969181.2025     5628261.4123     2830347.6500      969180.9431     5628262.5252     2830348.2182       0.00071835       0.00113717       0.00059461 
       671: 2022-10-18  5:36:30.0010000              7      969181.2025     5628261.4123     2830347.6500      969180.9432     5628262.5253     2830348.2182       0.00071703       0.00113635       0.00059411 
       672: 2022-10-18  5:37: 0.0010000              7      969181.2025     5628261.4123     2830347.6500      969180.9434     5628262.5254     2830348.2183       0.00071571       0.00113552       0.00059362 
       673: 2022-10-18  5:37:30.0010000              7      969181.2025     5628261.4123     2830347.6500      969180.9435     5628262.5256     2830348.2184       0.00071441       0.00113469       0.00059312 
       674: 2022-10-18  5:38: 0.0010000              7      969181.2025     5628261.4123     2830347.6500      969180.9435     5628262.5256     2830348.2184       0.00071312       0.00113386       0.00059263 
       675: 2022-10-18  5:38:30.0010000              7      969181.2025     5628261.4123     2830347.6500      969180.9436     5628262.5256     2830348.2185       0.00071185       0.00113301       0.00059213 
       676: 2022-10-18  5:39: 0.0010000              7      969181.2025     5628261.4123     2830347.6500      969180.9437     5628262.5257     2830348.2185       0.00071059       0.00113217       0.00059163 
       677: 2022-10-18  5:39:30.0010000              7      969181.2025     5628261.4123     2830347.6500      969180.9438     5628262.5257     2830348.2185       0.00070934       0.00113132       0.00059113 
       678: 2022-10-18  5:40: 0.0010000              7      969181.2025     5628261.4123     2830347.6500      969180.9439     5628262.5259     2830348.2186       0.00070811       0.00113047       0.00059064 
       679: 2022-10-18  5:40:30.0010000              7      969181.2025     5628261.4123     2830347.6500      969180.9439     5628262.5259     2830348.2186       0.00070689       0.00112962       0.00059014 
       680: 2022-10-18  5:41: 0.0010000              7      969181.2025     5628261.4123     2830347.6500      969180.9440     5628262.5260     2830348.2187       0.00070569       0.00112876       0.00058964 
       681: 2022-10-18  5:41:30.0010000              7      969181.2025     5628261.4123     2830347.6500      969180.9440     5628262.5260     2830348.2187       0.00070449       0.00112790       0.00058914 
       682: 2022-10-18  5:42: 0.0010000              6      969181.2025     5628261.4123     2830347.6500      969180.9440     5628262.5260     2830348.2187       0.00070332       0.00112704       0.00058864 
       683: 2022-10-18  5:42:30.0010000              7      969181.2025     5628261.4123     2830347.6500      969180.9439     5628262.5260     2830348.2187       0.00070217       0.00112618       0.00058814 
       684: 2022-10-18  5:43: 0.0010000              7      969181.2025     5628261.4123     2830347.6500      969180.9439     5628262.5259     2830348.2187       0.00070102       0.00112532       0.00058764 
       685: 2022-10-18  5:43:30.0010000              7      969181.2025     5628261.4123     2830347.6500      969180.9440     5628262.5259     2830348.2187       0.00069989       0.00112445       0.00058714 
       686: 2022-10-18  5:44: 0.0010000              7      969181.2025     5628261.4123     2830347.6500      969180.9440     5628262.5259     2830348.2187       0.00069877       0.00112359       0.00058664 
       687: 2022-10-18  5:44:30.0010000              7      969181.2025     5628261.4123     2830347.6500      969180.9440     5628262.5258     2830348.2186       0.00069767       0.00112273       0.00058614 
       688: 2022-10-18  5:45: 0.0010000              6      969181.2025     5628261.4123     2830347.6500      969180.9440     5628262.5258     2830348.2186       0.00069658       0.00112190       0.00058566 
       689: 2022-10-18  5:45:30.0010000              7      969181.2025     5628261.4123     2830347.6500      969180.9441     5628262.5258     2830348.2186       0.00069550       0.00112107       0.00058517 
       690: 2022-10-18  5:46: 0.0010000              6      969181.2025     5628261.4123     2830347.6500      969180.9440     5628262.5257     2830348.2186       0.00069443       0.00112024       0.00058469 
       691: 2022-10-18  5:46:30.0010000              7      969181.2025     5628261.4123     2830347.6500      969180.9440     5628262.5257     2830348.2186       0.00069338       0.00111942       0.00058422 
       692: 2022-10-18  5:47: 0.0010000              7      969181.2025     5628261.4123     2830347.6500      969180.9440     5628262.5257     2830348.2186       0.00069234       0.00111859       0.00058374 
       693: 2022-10-18  5:47:30.0010000              6      969181.2025     5628261.4123     2830347.6500      969180.9440     5628262.5257     2830348.2186       0.00069131       0.00111777       0.00058326 
       694: 2022-10-18  5:48: 0.0010000              7      969181.2025     5628261.4123     2830347.6500      969180.9440     5628262.5257     2830348.2186       0.00069029       0.00111695       0.00058279 
       695: 2022-10-18  5:48:30.0010000              6      969181.2025     5628261.4123     2830347.6500      969180.9442     5628262.5256     2830348.2186       0.00068928       0.00111614       0.00058232 
       696: 2022-10-18  5:49: 0.0010000              7      969181.2025     5628261.4123     2830347.6500      969180.9442     5628262.5257     2830348.2186       0.00068829       0.00111532       0.00058184 
       697: 2022-10-18  5:49:30.0010000              6      969181.2025     5628261.4123     2830347.6500      969180.9443     5628262.5256     2830348.2186       0.00068731       0.00111451       0.00058137 
       698: 2022-10-18  5:50: 0.0010000              7      969181.2025     5628261.4123     2830347.6500      969180.9444     5628262.5256     2830348.2186       0.00068634       0.00111371       0.00058091 
       699: 2022-10-18  5:50:30.0010000              6      969181.2025     5628261.4123     2830347.6500      969180.9444     5628262.5256     2830348.2186       0.00068538       0.00111290       0.00058044 
       700: 2022-10-18  5:51: 0.0010000              7      969181.2025     5628261.4123     2830347.6500      969180.9445     5628262.5256     2830348.2187       0.00068443       0.00111210       0.00057998 
       701: 2022-10-18  5:51:30.0010000              6      969181.2025     5628261.4123     2830347.6500      969180.9446     5628262.5256     2830348.2187       0.00068350       0.00111130       0.00057951 
       702: 2022-10-18  5:52: 0.0010000              7      969181.2025     5628261.4123     2830347.6500      969180.9445     5628262.5255     2830348.2187       0.00068257       0.00111051       0.00057905 
       703: 2022-10-18  5:52:30.0010000              6      969181.2025     5628261.4123     2830347.6500      969180.9445     5628262.5255     2830348.2186       0.00068166       0.00110972       0.00057859 
       704: 2022-10-18  5:53: 0.0010000              7      969181.2025     5628261.4123     2830347.6500      969180.9445     5628262.5254     2830348.2186       0.00068076       0.00110893       0.00057813 
       705: 2022-10-18  5:53:30.0010000              6      969181.2025     5628261.4123     2830347.6500      969180.9446     5628262.5254     2830348.2186       0.00067987       0.00110815       0.00057768 
       706: 2022-10-18  5:54: 0.0010000              7      969181.2025     5628261.4123     2830347.6500      969180.9446     5628262.5253     2830348.2186       0.00067899       0.00110737       0.00057722 
       707: 2022-10-18  5:54:30.0010000              6      969181.2025     5628261.4123     2830347.6500      969180.9447     5628262.5252     2830348.2186       0.00067812       0.00110659       0.00057677 
       708: 2022-10-18  5:55: 0.0010000              7      969181.2025     5628261.4123     2830347.6500      969180.9447     5628262.5252     2830348.2186       0.00067726       0.00110582       0.00057632 
       709: 2022-10-18  5:55:30.0010000              6      969181.2025     5628261.4123     2830347.6500      969180.9448     5628262.5251     2830348.2185       0.00067641       0.00110505       0.00057587 
       710: 2022-10-18  5:56: 0.0010000              7      969181.2025     5628261.4123     2830347.6500      969180.9449     5628262.5250     2830348.2185       0.00067557       0.00110429       0.00057542 
       711: 2022-10-18  5:56:30.0010000              6      969181.2025     5628261.4123     2830347.6500      969180.9449     5628262.5250     2830348.2185       0.00067474       0.00110353       0.00057497 
       712: 2022-10-18  5:57: 0.0010000              7      969181.2025     5628261.4123     2830347.6500      969180.9450     5628262.5250     2830348.2185       0.00067393       0.00110277       0.00057453 
       713: 2022-10-18  5:57:30.0010000              6      969181.2025     5628261.4123     2830347.6500      969180.9451     5628262.5251     2830348.2186       0.00067312       0.00110202       0.00057409 
       714: 2022-10-18  5:58: 0.0010000              7      969181.2025     5628261.4123     2830347.6500      969180.9451     5628262.5251     2830348.2186       0.00067232       0.00110127       0.00057364 
       715: 2022-10-18  5:58:30.0010000              6      969181.2025     5628261.4123     2830347.6500      969180.9451     5628262.5252     2830348.2186       0.00067153       0.00110053       0.00057321 
       716: 2022-10-18  5:59: 0.0010000              7      969181.2025     5628261.4123     2830347.6500      969180.9452     5628262.5251     2830348.2186       0.00067076       0.00109979       0.00057277 
       717: 2022-10-18  5:59:30.0010000              6      969181.2025     5628261.4123     2830347.6500      969180.9453     5628262.5251     2830348.2186       0.00066999       0.00109906       0.00057233 
       718: 2022-10-18  6: 0: 0.0010000              7      969181.2025     5628261.4123     2830347.6500      969180.9454     5628262.5251     2830348.2186       0.00066923       0.00109833       0.00057190 
       719: 2022-10-18  6: 0:30.0010000              6      969181.2025     5628261.4123     2830347.6500      969180.9455     5628262.5252     2830348.2187       0.00066848       0.00109760       0.00057147 
       720: 2022-10-18  6: 1: 0.0010000              7      969181.2025     5628261.4123     2830347.6500      969180.9456     5628262.5252     2830348.2187       0.00066774       0.00109688       0.00057104 
       721: 2022-10-18  6: 1:30.0010000              6      969181.2025     5628261.4123     2830347.6500      969180.9457     5628262.5253     2830348.2188       0.00066701       0.00109617       0.00057061 
       722: 2022-10-18  6: 2: 0.0010000              7      969181.2025     5628261.4123     2830347.6500      969180.9457     5628262.5253     2830348.2188       0.00066628       0.00109546       0.00057018 
       723: 2022-10-18  6: 2:30.0010000              6      969181.2025     5628261.4123     2830347.6500      969180.9457     5628262.5253     2830348.2188       0.00066557       0.00109475       0.00056976 
       724: 2022-10-18  6: 3: 0.0020000              7      969181.2025     5628261.4123     2830347.6500      969180.9458     5628262.5253     2830348.2188       0.00066486       0.00109405       0.00056933 
       725: 2022-10-18  6: 3:30.0020000              6      969181.2025     5628261.4123     2830347.6500      969180.9459     5628262.5252     2830348.2187       0.00066417       0.00109335       0.00056891 
       726: 2022-10-18  6: 4: 0.0020000              6      969181.2025     5628261.4123     2830347.6500      969180.9459     5628262.5251     2830348.2187       0.00066348       0.00109268       0.00056851 
       727: 2022-10-18  6: 4:30.0020000              6      969181.2025     5628261.4123     2830347.6500      969180.9460     5628262.5250     2830348.2187       0.00066281       0.00109202       0.00056810 
       728: 2022-10-18  6: 5: 0.0020000              6      969181.2025     5628261.4123     2830347.6500      969180.9460     5628262.5250     2830348.2187       0.00066214       0.00109137       0.00056770 
       729: 2022-10-18  6: 5:30.0020000              6      969181.2025     5628261.4123     2830347.6500      969180.9460     5628262.5250     2830348.2187       0.00066148       0.00109071       0.00056730 
       730: 2022-10-18  6: 6: 0.0020000              6      969181.2025     5628261.4123     2830347.6500      969180.9461     5628262.5250     2830348.2187       0.00066083       0.00109007       0.00056691 
       731: 2022-10-18  6: 6:30.0020000              6      969181.2025     5628261.4123     2830347.6500      969180.9461     5628262.5250     2830348.2187       0.00066018       0.00108943       0.00056651 
       732: 2022-10-18  6: 7: 0.0020000              6      969181.2025     5628261.4123     2830347.6500      969180.9463     5628262.5250     2830348.2187       0.00065955       0.00108879       0.00056612 
       733: 2022-10-18  6: 7:30.0020000              5      969181.2025     5628261.4123     2830347.6500      969180.9464     5628262.5250     2830348.2187       0.00065892       0.00108816       0.00056573 
       734: 2022-10-18  6: 8: 0.0020000              6      969181.2025     5628261.4123     2830347.6500      969180.9464     5628262.5250     2830348.2187       0.00065829       0.00108753       0.00056535 
       735: 2022-10-18  6: 8:30.0020000              5      969181.2025     5628261.4123     2830347.6500      969180.9465     5628262.5251     2830348.2188       0.00065768       0.00108690       0.00056496 
       736: 2022-10-18  6: 9: 0.0020000              7      969181.2025     5628261.4123     2830347.6500      969180.9464     5628262.5251     2830348.2188       0.00065707       0.00108628       0.00056458 
       737: 2022-10-18  6: 9:30.0020000              5      969181.2025     5628261.4123     2830347.6500      969180.9464     5628262.5251     2830348.2187       0.00065647       0.00108567       0.00056419 
       738: 2022-10-18  6:10: 0.0020000              6      969181.2025     5628261.4123     2830347.6500      969180.9464     5628262.5251     2830348.2188       0.00065588       0.00108506       0.00056381 
       739: 2022-10-18  6:10:30.0020000              5      969181.2025     5628261.4123     2830347.6500      969180.9465     5628262.5252     2830348.2188       0.00065529       0.00108445       0.00056343 
       740: 2022-10-18  6:11: 0.0020000              6      969181.2025     5628261.4123     2830347.6500      969180.9465     5628262.5252     2830348.2188       0.00065471       0.00108384       0.00056306 
       741: 2022-10-18  6:11:30.0020000              5      969181.2025     5628261.4123     2830347.6500      969180.9465     5628262.5251     2830348.2188       0.00065414       0.00108324       0.00056268 
       742: 2022-10-18  6:12: 0.0020000              7      969181.2025     5628261.4123     2830347.6500      969180.9465     5628262.5251     2830348.2188       0.00065357       0.00108264       0.00056231 
       743: 2022-10-18  6:12:30.0020000              5      969181.2025     5628261.4123     2830347.6500      969180.9465     5628262.5250     2830348.2188       0.00065301       0.00108205       0.00056194 
       744: 2022-10-18  6:13: 0.0020000              6      969181.2025     5628261.4123     2830347.6500      969180.9465     5628262.5251     2830348.2188       0.00065246       0.00108146       0.00056157 
       745: 2022-10-18  6:13:30.0020000              5      969181.2025     5628261.4123     2830347.6500      969180.9465     5628262.5251     2830348.2188       0.00065191       0.00108087       0.00056120 
       746: 2022-10-18  6:14: 0.0020000              7      969181.2025     5628261.4123     2830347.6500      969180.9465     5628262.5252     2830348.2188       0.00065136       0.00108028       0.00056083 
       747: 2022-10-18  6:14:30.0020000              5      969181.2025     5628261.4123     2830347.6500      969180.9465     5628262.5252     2830348.2189       0.00065083       0.00107970       0.00056046 
       748: 2022-10-18  6:15: 0.0020000              6      969181.2025     5628261.4123     2830347.6500      969180.9465     5628262.5253     2830348.2189       0.00065029       0.00107911       0.00056009 
       749: 2022-10-18  6:15:30.0020000              5      969181.2025     5628261.4123     2830347.6500      969180.9465     5628262.5253     2830348.2189       0.00064977       0.00107853       0.00055973 
       750: 2022-10-18  6:16: 0.0020000              7      969181.2025     5628261.4123     2830347.6500      969180.9464     5628262.5254     2830348.2190       0.00064925       0.00107796       0.00055937 
       751: 2022-10-18  6:16:30.0020000              6      969181.2025     5628261.4123     2830347.6500      969180.9464     5628262.5255     2830348.2190       0.00064873       0.00107738       0.00055900 
       752: 2022-10-18  6:17: 0.0020000              7      969181.2025     5628261.4123     2830347.6500      969180.9464     5628262.5255     2830348.2191       0.00064822       0.00107680       0.00055864 
       753: 2022-10-18  6:17:30.0020000              7      969181.2025     5628261.4123     2830347.6500      969180.9463     5628262.5255     2830348.2191       0.00064771       0.00107623       0.00055828 
       754: 2022-10-18  6:18: 0.0020000              6      969181.2025     5628261.4123     2830347.6500      969180.9463     5628262.5254     2830348.2190       0.00064721       0.00107565       0.00055792 
       755: 2022-10-18  6:18:30.0020000              6      969181.2025     5628261.4123     2830347.6500      969180.9463     5628262.5254     2830348.2190       0.00064671       0.00107508       0.00055755 
       756: 2022-10-18  6:19: 0.0020000              6      969181.2025     5628261.4123     2830347.6500      969180.9463     5628262.5253     2830348.2190       0.00064622       0.00107450       0.00055719 
       757: 2022-10-18  6:19:30.0020000              5      969181.2025     5628261.4123     2830347.6500      969180.9463     5628262.5253     2830348.2190       0.00064573       0.00107393       0.00055683 
       758: 2022-10-18  6:20: 0.0020000              5      969181.2025     5628261.4123     2830347.6500      969180.9463     5628262.5254     2830348.2190       0.00064524       0.00107336       0.00055647 
       759: 2022-10-18  6:20:30.0020000              5      969181.2025     5628261.4123     2830347.6500      969180.9462     5628262.5253     2830348.2190       0.00064476       0.00107279       0.00055611 
       760: 2022-10-18  6:21: 0.0020000              5      969181.2025     5628261.4123     2830347.6500      969180.9462     5628262.5252     2830348.2189       0.00064428       0.00107222       0.00055576 
       761: 2022-10-18  6:21:30.0020000              5      969181.2025     5628261.4123     2830347.6500      969180.9461     5628262.5252     2830348.2189       0.00064381       0.00107165       0.00055540 
       762: 2022-10-18  6:22: 0.0020000              6      969181.2025     5628261.4123     2830347.6500      969180.9461     5628262.5252     2830348.2189       0.00064334       0.00107108       0.00055504 
       763: 2022-10-18  6:22:30.0020000              6      969181.2025     5628261.4123     2830347.6500      969180.9460     5628262.5251     2830348.2188       0.00064287       0.00107051       0.00055468 
       764: 2022-10-18  6:23: 0.0020000              5      969181.2025     5628261.4123     2830347.6500      969180.9459     5628262.5250     2830348.2188       0.00064241       0.00106994       0.00055432 
       765: 2022-10-18  6:23:30.0020000              6      969181.2025     5628261.4123     2830347.6500      969180.9458     5628262.5250     2830348.2187       0.00064195       0.00106936       0.00055396 
       766: 2022-10-18  6:24: 0.0020000              5      969181.2025     5628261.4123     2830347.6500      969180.9456     5628262.5249     2830348.2186       0.00064149       0.00106879       0.00055361 
       767: 2022-10-18  6:24:30.0020000              5      969181.2025     5628261.4123     2830347.6500      969180.9455     5628262.5248     2830348.2186       0.00064103       0.00106821       0.00055325 
       768: 2022-10-18  6:25: 0.0020000              5      969181.2025     5628261.4123     2830347.6500      969180.9455     5628262.5248     2830348.2186       0.00064058       0.00106763       0.00055289 
       769: 2022-10-18  6:25:30.0020000              5      969181.2025     5628261.4123     2830347.6500      969180.9455     5628262.5247     2830348.2185       0.00064013       0.00106705       0.00055252 
       770: 2022-10-18  6:26: 0.0020000              5      969181.2025     5628261.4123     2830347.6500      969180.9454     5628262.5247     2830348.2185       0.00063968       0.00106647       0.00055216 
       771: 2022-10-18  6:26:30.0020000              5      969181.2025     5628261.4123     2830347.6500      969180.9454     5628262.5246     2830348.2185       0.00063923       0.00106588       0.00055180 
       772: 2022-10-18  6:27: 0.0020000              5      969181.2025     5628261.4123     2830347.6500      969180.9453     5628262.5246     2830348.2184       0.00063879       0.00106529       0.00055144 
       773: 2022-10-18  6:27:30.0020000              5      969181.2025     5628261.4123     2830347.6500      969180.9452     5628262.5245     2830348.2184       0.00063835       0.00106470       0.00055107 
       774: 2022-10-18  6:28: 0.0020000              5      969181.2025     5628261.4123     2830347.6500      969180.9452     5628262.5244     2830348.2183       0.00063791       0.00106411       0.00055071 
       775: 2022-10-18  6:28:30.0020000              5      969181.2025     5628261.4123     2830347.6500      969180.9452     5628262.5244     2830348.2183       0.00063747       0.00106351       0.00055034 
