     epoch         Observation time         ZTD(m)    clk_G(m)    clk_C(m)    clk_R(m)    clk_E(m)
      1358: 2022-10-20 11:21: 0.0150000    2.4395  4350390.1466      0.0000      0.0000      0.0000   
      1359: 2022-10-20 11:21:30.0150000    2.4395  4355696.2176      0.0000      0.0000      0.0000   
      1360: 2022-10-20 11:22: 0.0150000    2.4396  4361002.6860      0.0000      0.0000      0.0000   
      1361: 2022-10-20 11:22:30.0150000    2.4395  4366315.8288      0.0000      0.0000      0.0000   
      1362: 2022-10-20 11:23: 0.0150000    2.4394  4371615.9984      0.0000      0.0000      0.0000   
      1363: 2022-10-20 11:23:30.0150000    2.4393  4376917.7910      0.0000      0.0000      0.0000   
      1364: 2022-10-20 11:24: 0.0150000    2.4394  4382216.4883      0.0000      0.0000      0.0000   
      1365: 2022-10-20 11:24:30.0150000    2.4393  4387511.3679      0.0000      0.0000      0.0000   
      1366: 2022-10-20 11:25: 0.0150000    2.4392  4392808.2457      0.0000      0.0000      0.0000   
      1367: 2022-10-20 11:25:30.0150000    2.4391  4398091.3384      0.0000      0.0000      0.0000   
      1368: 2022-10-20 11:26: 0.0150000    2.4390  4403362.8091      0.0000      0.0000      0.0000   
      1369: 2022-10-20 11:26:30.0150000    2.4390  4408629.1124      0.0000      0.0000      0.0000   
      1370: 2022-10-20 11:27: 0.0150000    2.4392  4413893.7495      0.0000      0.0000      0.0000   
      1371: 2022-10-20 11:27:30.0150000    2.4391  4419153.9510      0.0000      0.0000      0.0000   
      1372: 2022-10-20 11:28: 0.0150000    2.4388  4424414.3411      0.0000      0.0000      0.0000   
      1373: 2022-10-20 11:28:30.0150000    2.4389  4429663.1010      0.0000      0.0000      0.0000   
      1374: 2022-10-20 11:29: 0.0150000    2.4389  4434899.8518      0.0000      0.0000      0.0000   
      1375: 2022-10-20 11:29:30.0150000    2.4387  4440141.6559      0.0000      0.0000      0.0000   
      1376: 2022-10-20 11:30: 0.0150000    2.4387  4445380.6420      0.0000      0.0000      0.0000   
      1377: 2022-10-20 11:30:30.0150000    2.4387  4450600.5384      0.0000      0.0000      0.0000   
      1378: 2022-10-20 11:31: 0.0150000    2.4386  4455815.1471      0.0000      0.0000      0.0000   
      1379: 2022-10-20 11:31:30.0150000    2.4386  4461020.4789      0.0000      0.0000      0.0000   
      1380: 2022-10-20 11:32: 0.0150000    2.4384  4466213.2979      0.0000      0.0000      0.0000   
      1381: 2022-10-20 11:32:30.0150000    2.4381  4471399.7209      0.0000      0.0000      0.0000   
      1382: 2022-10-20 11:33: 0.0150000    2.4380  4476579.5419      0.0000      0.0000      0.0000   
      1383: 2022-10-20 11:33:30.0150000    2.4380  4481750.2349      0.0000      0.0000      0.0000   
      1384: 2022-10-20 11:34: 0.0150000    2.4381  4486922.5944      0.0000      0.0000      0.0000   
      1385: 2022-10-20 11:34:30.0150000    2.4382  4492100.3072      0.0000      0.0000      0.0000   
      1386: 2022-10-20 11:35: 0.0150000    2.4384  4497267.8718      0.0000      0.0000      0.0000   
      1387: 2022-10-20 11:35:30.0150000    2.4386  4502430.2142      0.0000      0.0000      0.0000   
      1388: 2022-10-20 11:36: 0.0150000    2.4388  4507581.2795      0.0000      0.0000      0.0000   
      1389: 2022-10-20 11:36:30.0150000    2.4385  4512735.9826      0.0000      0.0000      0.0000   
      1390: 2022-10-20 11:37: 0.0150000    2.4384  4517874.9198      0.0000      0.0000      0.0000   
      1391: 2022-10-20 11:37:30.0150000    2.4385  4522996.3156      0.0000      0.0000      0.0000   
      1392: 2022-10-20 11:38: 0.0150000    2.4383  4528119.8327      0.0000      0.0000      0.0000   
      1393: 2022-10-20 11:38:30.0150000    2.4385  4533249.0120      0.0000      0.0000      0.0000   
      1394: 2022-10-20 11:39: 0.0150000    2.4385  4538370.5778      0.0000      0.0000      0.0000   
      1395: 2022-10-20 11:39:30.0150000    2.4384  4543490.2617      0.0000      0.0000      0.0000   
      1396: 2022-10-20 11:40: 0.0150000    2.4381  4548602.5099      0.0000      0.0000      0.0000   
      1397: 2022-10-20 11:40:30.0150000    2.4379  4553696.7580      0.0000      0.0000      0.0000   
      1398: 2022-10-20 11:41: 0.0150000    2.4374  4558779.0359      0.0000      0.0000      0.0000   
      1399: 2022-10-20 11:41:30.0150000    2.4370  4563853.6340      0.0000      0.0000      0.0000   
      1400: 2022-10-20 11:42: 0.0150000    2.4369  4568922.1587      0.0000      0.0000      0.0000   
      1401: 2022-10-20 11:42:30.0150000    2.4367  4573990.0707      0.0000      0.0000      0.0000   
      1402: 2022-10-20 11:43: 0.0150000    2.4365  4579052.4560      0.0000      0.0000      0.0000   
      1403: 2022-10-20 11:43:30.0150000    2.4363  4584106.5664      0.0000      0.0000      0.0000   
      1404: 2022-10-20 11:44: 0.0150000    2.4362  4589164.8794      0.0000      0.0000      0.0000   
      1405: 2022-10-20 11:44:30.0150000    2.4361  4594217.4579      0.0000      0.0000      0.0000   
      1406: 2022-10-20 11:45: 0.0150000    2.4360  4599251.0660      0.0000      0.0000      0.0000   
      1407: 2022-10-20 11:45:30.0150000    2.4357  4604282.8695      0.0000      0.0000      0.0000   
      1408: 2022-10-20 11:46: 0.0150000    2.4355  4609308.5895      0.0000      0.0000      0.0000   
      1409: 2022-10-20 11:46:30.0150000    2.4353  4614330.5745      0.0000      0.0000      0.0000   
      1410: 2022-10-20 11:47: 0.0150000    2.4348  4619343.2814      0.0000      0.0000      0.0000   
      1411: 2022-10-20 11:47:30.0150000    2.4345  4624346.6028      0.0000      0.0000      0.0000   
      1412: 2022-10-20 11:48: 0.0150000    2.4343  4629348.8946      0.0000      0.0000      0.0000   
      1413: 2022-10-20 11:48:30.0150000    2.4340  4634349.1173      0.0000      0.0000      0.0000   
      1414: 2022-10-20 11:49: 0.0150000    2.4339  4639345.3452      0.0000      0.0000      0.0000   
      1415: 2022-10-20 11:49:30.0150000    2.4337  4644335.4653      0.0000      0.0000      0.0000   
      1416: 2022-10-20 11:50: 0.0160000    2.4334  4649321.2555      0.0000      0.0000      0.0000   
      1417: 2022-10-20 11:50:29.9950000    2.4333  -1641337.4418      0.0000      0.0000      0.0000   
      1418: 2022-10-20 11:50:59.9950000    2.4331  -1636365.3613      0.0000      0.0000      0.0000   
      1419: 2022-10-20 11:51:29.9950000    2.4330  -1631396.3776      0.0000      0.0000      0.0000   
      1420: 2022-10-20 11:51:59.9950000    2.4331  -1626442.0327      0.0000      0.0000      0.0000   
      1421: 2022-10-20 11:52:29.9950000    2.4328  -1621495.7878      0.0000      0.0000      0.0000   
      1422: 2022-10-20 11:52:59.9950000    2.4326  -1616554.5570      0.0000      0.0000      0.0000   
      1423: 2022-10-20 11:53:29.9950000    2.4325  -1611613.1723      0.0000      0.0000      0.0000   
      1424: 2022-10-20 11:53:59.9950000    2.4321  -1606677.7315      0.0000      0.0000      0.0000   
      1425: 2022-10-20 11:54:29.9950000    2.4317  -1601750.2740      0.0000      0.0000      0.0000   
      1426: 2022-10-20 11:54:59.9950000    2.4314  -1596824.9543      0.0000      0.0000      0.0000   
      1427: 2022-10-20 11:55:29.9950000    2.4313  -1591916.7354      0.0000      0.0000      0.0000   
      1428: 2022-10-20 11:55:59.9950000    2.4316  -1587009.2008      0.0000      0.0000      0.0000   
      1429: 2022-10-20 11:56:29.9950000    2.4314  -1582104.8565      0.0000      0.0000      0.0000   
      1430: 2022-10-20 11:56:59.9950000    2.4314  -1577201.8170      0.0000      0.0000      0.0000   
      1431: 2022-10-20 11:57:29.9950000    2.4314  -1572316.9342      0.0000      0.0000      0.0000   
      1432: 2022-10-20 11:57:59.9950000    2.4313  -1567445.7679      0.0000      0.0000      0.0000   
      1433: 2022-10-20 11:58:29.9950000    2.4312  -1562576.4356      0.0000      0.0000      0.0000   
      1434: 2022-10-20 11:58:59.9950000    2.4312  -1557707.8054      0.0000      0.0000      0.0000   
      1435: 2022-10-20 11:59:29.9950000    2.4312  -1552846.4357      0.0000      0.0000      0.0000   
      1436: 2022-10-20 11:59:59.9950000    2.4312  -1547986.6859      0.0000      0.0000      0.0000   
      1437: 2022-10-20 12: 0:29.9950000    2.4312  -1543135.1792      0.0000      0.0000      0.0000   
      1438: 2022-10-20 12: 0:59.9950000    2.4312  -1538307.8746      0.0000      0.0000      0.0000   
      1439: 2022-10-20 12: 1:29.9950000    2.4312  -1533492.6643      0.0000      0.0000      0.0000   
      1440: 2022-10-20 12: 1:59.9950000    2.4313  -1528683.6496      0.0000      0.0000      0.0000   
      1441: 2022-10-20 12: 2:29.9950000    2.4313  -1523881.4214      0.0000      0.0000      0.0000   
      1442: 2022-10-20 12: 2:59.9950000    2.4313  -1519088.8310      0.0000      0.0000      0.0000   
      1443: 2022-10-20 12: 3:29.9950000    2.4312  -1514305.2916      0.0000      0.0000      0.0000   
      1444: 2022-10-20 12: 3:59.9950000    2.4312  -1509527.7273      0.0000      0.0000      0.0000   
      1445: 2022-10-20 12: 4:29.9950000    2.4311  -1504757.8454      0.0000      0.0000      0.0000   
      1446: 2022-10-20 12: 4:59.9950000    2.4311  -1499996.1520      0.0000      0.0000      0.0000   
      1447: 2022-10-20 12: 5:29.9950000    2.4310  -1495255.9165      0.0000      0.0000      0.0000   
      1448: 2022-10-20 12: 5:59.9950000    2.4309  -1490521.6941      0.0000      0.0000      0.0000   
      1449: 2022-10-20 12: 6:29.9950000    2.4309  -1485787.4171      0.0000      0.0000      0.0000   
      1450: 2022-10-20 12: 6:59.9950000    2.4307  -1481066.6635      0.0000      0.0000      0.0000   
      1451: 2022-10-20 12: 7:29.9950000    2.4307  -1476347.0214      0.0000      0.0000      0.0000   
      1452: 2022-10-20 12: 7:59.9950000    2.4306  -1471626.8161      0.0000      0.0000      0.0000   
      1453: 2022-10-20 12: 8:29.9950000    2.4305  -1466909.7783      0.0000      0.0000      0.0000   
      1454: 2022-10-20 12: 8:59.9950000    2.4305  -1462208.0296      0.0000      0.0000      0.0000   
      1455: 2022-10-20 12: 9:29.9950000    2.4305  -1457515.0304      0.0000      0.0000      0.0000   
      1456: 2022-10-20 12: 9:59.9950000    2.4305  -1452824.2308      0.0000      0.0000      0.0000   
      1457: 2022-10-20 12:10:29.9950000    2.4306  -1448146.6377      0.0000      0.0000      0.0000   
      1458: 2022-10-20 12:10:59.9950000    2.4305  -1443465.3803      0.0000      0.0000      0.0000   
      1459: 2022-10-20 12:11:29.9950000    2.4305  -1438785.7846      0.0000      0.0000      0.0000   
      1460: 2022-10-20 12:11:59.9950000    2.4305  -1434116.8367      0.0000      0.0000      0.0000   
      1461: 2022-10-20 12:12:29.9950000    2.4305  -1429453.6973      0.0000      0.0000      0.0000   
      1462: 2022-10-20 12:12:59.9950000    2.4306  -1424792.0657      0.0000      0.0000      0.0000   
      1463: 2022-10-20 12:13:29.9950000    2.4306  -1420138.0131      0.0000      0.0000      0.0000   
      1464: 2022-10-20 12:13:59.9950000    2.4306  -1415492.2621      0.0000      0.0000      0.0000   
      1465: 2022-10-20 12:14:29.9950000    2.4307  -1410846.7201      0.0000      0.0000      0.0000   
      1466: 2022-10-20 12:14:59.9950000    2.4307  -1406203.4045      0.0000      0.0000      0.0000   
      1467: 2022-10-20 12:15:29.9950000    2.4308  -1401573.6683      0.0000      0.0000      0.0000   
      1468: 2022-10-20 12:15:59.9950000    2.4307  -1396960.8379      0.0000      0.0000      0.0000   
      1469: 2022-10-20 12:16:29.9950000    2.4308  -1392356.3955      0.0000      0.0000      0.0000   
      1470: 2022-10-20 12:16:59.9950000    2.4308  -1387745.4729      0.0000      0.0000      0.0000   
      1471: 2022-10-20 12:17:29.9950000    2.4308  -1383138.2939      0.0000      0.0000      0.0000   
      1472: 2022-10-20 12:17:59.9950000    2.4309  -1378527.9811      0.0000      0.0000      0.0000   
      1473: 2022-10-20 12:18:29.9950000    2.4310  -1373922.5764      0.0000      0.0000      0.0000   
      1474: 2022-10-20 12:18:59.9950000    2.4310  -1369329.3418      0.0000      0.0000      0.0000   
      1475: 2022-10-20 12:19:29.9950000    2.4310  -1364737.5568      0.0000      0.0000      0.0000   
      1476: 2022-10-20 12:19:59.9950000    2.4310  -1360144.5420      0.0000      0.0000      0.0000   
      1477: 2022-10-20 12:20:29.9950000    2.4311  -1355563.2487      0.0000      0.0000      0.0000   
      1478: 2022-10-20 12:20:59.9950000    2.4311  -1350986.6798      0.0000      0.0000      0.0000   
      1479: 2022-10-20 12:21:29.9960000    2.4311  -1346414.8150      0.0000      0.0000      0.0000   
      1480: 2022-10-20 12:21:59.9960000    2.4311  -1341853.8619      0.0000      0.0000      0.0000   
      1481: 2022-10-20 12:22:29.9960000    2.4312  -1337294.2098      0.0000      0.0000      0.0000   
      1482: 2022-10-20 12:22:59.9960000    2.4314  -1332745.6003      0.0000      0.0000      0.0000   
      1483: 2022-10-20 12:23:29.9960000    2.4315  -1328202.3831      0.0000      0.0000      0.0000   
      1484: 2022-10-20 12:23:59.9960000    2.4316  -1323662.6547      0.0000      0.0000      0.0000   
      1485: 2022-10-20 12:24:29.9960000    2.4316  -1319126.3638      0.0000      0.0000      0.0000   
      1486: 2022-10-20 12:24:59.9960000    2.4317  -1314596.6077      0.0000      0.0000      0.0000   
      1487: 2022-10-20 12:25:29.9960000    2.4318  -1310067.2267      0.0000      0.0000      0.0000   
      1488: 2022-10-20 12:25:59.9960000    2.4318  -1305547.4828      0.0000      0.0000      0.0000   
      1489: 2022-10-20 12:26:29.9960000    2.4317  -1301041.0615      0.0000      0.0000      0.0000   
      1490: 2022-10-20 12:26:59.9960000    2.4317  -1296536.8192      0.0000      0.0000      0.0000   
      1491: 2022-10-20 12:27:29.9960000    2.4316  -1292037.2979      0.0000      0.0000      0.0000   
      1492: 2022-10-20 12:27:59.9960000    2.4315  -1287534.3818      0.0000      0.0000      0.0000   
      1493: 2022-10-20 12:28:29.9960000    2.4315  -1283031.6922      0.0000      0.0000      0.0000   
      1494: 2022-10-20 12:28:59.9960000    2.4315  -1278538.4919      0.0000      0.0000      0.0000   
      1495: 2022-10-20 12:29:29.9960000    2.4315  -1274042.2066      0.0000      0.0000      0.0000   
      1496: 2022-10-20 12:29:59.9960000    2.4315  -1269558.2057      0.0000      0.0000      0.0000   
      1497: 2022-10-20 12:30:29.9960000    2.4315  -1265074.0438      0.0000      0.0000      0.0000   
      1498: 2022-10-20 12:30:59.9960000    2.4315  -1260602.9682      0.0000      0.0000      0.0000   
      1499: 2022-10-20 12:31:29.9960000    2.4315  -1256138.6372      0.0000      0.0000      0.0000   
      1500: 2022-10-20 12:31:59.9960000    2.4316  -1251681.6060      0.0000      0.0000      0.0000   
      1501: 2022-10-20 12:32:29.9960000    2.4317  -1247221.3168      0.0000      0.0000      0.0000   
      1502: 2022-10-20 12:32:59.9960000    2.4318  -1242763.4735      0.0000      0.0000      0.0000   
      1503: 2022-10-20 12:33:29.9960000    2.4318  -1238322.6911      0.0000      0.0000      0.0000   
      1504: 2022-10-20 12:33:59.9960000    2.4319  -1233887.0364      0.0000      0.0000      0.0000   
      1505: 2022-10-20 12:34:29.9960000    2.4320  -1229461.9807      0.0000      0.0000      0.0000   
      1506: 2022-10-20 12:34:59.9960000    2.4322  -1225037.7917      0.0000      0.0000      0.0000   
      1507: 2022-10-20 12:35:29.9960000    2.4321  -1220623.4859      0.0000      0.0000      0.0000   
      1508: 2022-10-20 12:35:59.9960000    2.4321  -1216212.0916      0.0000      0.0000      0.0000   
      1509: 2022-10-20 12:36:29.9960000    2.4320  -1211790.8154      0.0000      0.0000      0.0000   
      1510: 2022-10-20 12:36:59.9960000    2.4321  -1207380.0195      0.0000      0.0000      0.0000   
      1511: 2022-10-20 12:37:29.9960000    2.4323  -1202972.4913      0.0000      0.0000      0.0000   
      1512: 2022-10-20 12:37:59.9960000    2.4323  -1198561.1939      0.0000      0.0000      0.0000   
      1513: 2022-10-20 12:38:29.9960000    2.4322  -1194156.7341      0.0000      0.0000      0.0000   
      1514: 2022-10-20 12:38:59.9960000    2.4324  -1189760.5860      0.0000      0.0000      0.0000   
      1515: 2022-10-20 12:39:29.9960000    2.4325  -1185375.8143      0.0000      0.0000      0.0000   
      1516: 2022-10-20 12:39:59.9960000    2.4326  -1180989.2090      0.0000      0.0000      0.0000   
      1517: 2022-10-20 12:40:29.9960000    2.4328  -1176610.6642      0.0000      0.0000      0.0000   
      1518: 2022-10-20 12:40:59.9960000    2.4330  -1172237.5133      0.0000      0.0000      0.0000   
      1519: 2022-10-20 12:41:29.9960000    2.4331  -1167869.4613      0.0000      0.0000      0.0000   
      1520: 2022-10-20 12:41:59.9960000    2.4333  -1163497.3783      0.0000      0.0000      0.0000   
      1521: 2022-10-20 12:42:29.9960000    2.4336  -1159132.5803      0.0000      0.0000      0.0000   
      1522: 2022-10-20 12:42:59.9960000    2.4336  -1154774.0389      0.0000      0.0000      0.0000   
      1523: 2022-10-20 12:43:29.9960000    2.4334  -1150420.6118      0.0000      0.0000      0.0000   
      1524: 2022-10-20 12:43:59.9960000    2.4331  -1146069.4789      0.0000      0.0000      0.0000   
      1525: 2022-10-20 12:44:29.9960000    2.4331  -1141725.9993      0.0000      0.0000      0.0000   
      1526: 2022-10-20 12:44:59.9960000    2.4333  -1137387.7476      0.0000      0.0000      0.0000   
      1527: 2022-10-20 12:45:29.9960000    2.4334  -1133052.6510      0.0000      0.0000      0.0000   
      1528: 2022-10-20 12:45:59.9960000    2.4335  -1128721.7632      0.0000      0.0000      0.0000   
      1529: 2022-10-20 12:46:29.9960000    2.4336  -1124397.3809      0.0000      0.0000      0.0000   
      1530: 2022-10-20 12:46:59.9960000    2.4336  -1120068.5756      0.0000      0.0000      0.0000   
      1531: 2022-10-20 12:47:29.9960000    2.4336  -1115736.6171      0.0000      0.0000      0.0000   
      1532: 2022-10-20 12:47:59.9960000    2.4336  -1111403.0281      0.0000      0.0000      0.0000   
      1533: 2022-10-20 12:48:29.9960000    2.4336  -1107085.4261      0.0000      0.0000      0.0000   
      1534: 2022-10-20 12:48:59.9960000    2.4335  -1102775.6824      0.0000      0.0000      0.0000   
      1535: 2022-10-20 12:49:29.9960000    2.4335  -1098471.4953      0.0000      0.0000      0.0000   
      1536: 2022-10-20 12:49:59.9960000    2.4335  -1094176.6641      0.0000      0.0000      0.0000   
      1537: 2022-10-20 12:50:29.9960000    2.4335  -1089881.2996      0.0000      0.0000      0.0000   
      1538: 2022-10-20 12:50:59.9960000    2.4336  -1085585.1484      0.0000      0.0000      0.0000   
      1539: 2022-10-20 12:51:29.9960000    2.4337  -1081286.6689      0.0000      0.0000      0.0000   
      1540: 2022-10-20 12:51:59.9960000    2.4338  -1076985.8557      0.0000      0.0000      0.0000   
      1541: 2022-10-20 12:52:29.9960000    2.4338  -1072696.0861      0.0000      0.0000      0.0000   
      1542: 2022-10-20 12:52:59.9960000    2.4338  -1068407.8240      0.0000      0.0000      0.0000   
      1543: 2022-10-20 12:53:29.9960000    2.4339  -1064115.0513      0.0000      0.0000      0.0000   
      1544: 2022-10-20 12:53:59.9960000    2.4339  -1059823.4853      0.0000      0.0000      0.0000   
      1545: 2022-10-20 12:54:29.9960000    2.4340  -1055543.3114      0.0000      0.0000      0.0000   
      1546: 2022-10-20 12:54:59.9960000    2.4339  -1051273.3347      0.0000      0.0000      0.0000   
      1547: 2022-10-20 12:55:29.9970000    2.4339  -1047001.8867      0.0000      0.0000      0.0000   
      1548: 2022-10-20 12:55:59.9970000    2.4339  -1042733.1594      0.0000      0.0000      0.0000   
      1549: 2022-10-20 12:56:29.9970000    2.4340  -1038466.1557      0.0000      0.0000      0.0000   
      1550: 2022-10-20 12:56:59.9970000    2.4339  -1034192.9169      0.0000      0.0000      0.0000   
      1551: 2022-10-20 12:57:29.9970000    2.4340  -1029920.6867      0.0000      0.0000      0.0000   
      1552: 2022-10-20 12:57:59.9970000    2.4340  -1025650.6814      0.0000      0.0000      0.0000   
      1553: 2022-10-20 12:58:29.9970000    2.4341  -1021381.8898      0.0000      0.0000      0.0000   
      1554: 2022-10-20 12:58:59.9970000    2.4342  -1017121.6206      0.0000      0.0000      0.0000   
      1555: 2022-10-20 12:59:29.9970000    2.4342  -1012864.2659      0.0000      0.0000      0.0000   
      1556: 2022-10-20 12:59:59.9970000    2.4342  -1008608.5797      0.0000      0.0000      0.0000   
      1557: 2022-10-20 13: 0:29.9970000    2.4342  -1004357.9364      0.0000      0.0000      0.0000   
      1558: 2022-10-20 13: 0:59.9970000    2.4342  -1000114.7045      0.0000      0.0000      0.0000   
      1559: 2022-10-20 13: 1:29.9970000    2.4341  -995863.8102      0.0000      0.0000      0.0000   
      1560: 2022-10-20 13: 1:59.9970000    2.4340  -991603.5004      0.0000      0.0000      0.0000   
      1561: 2022-10-20 13: 2:29.9970000    2.4338  -987347.3466      0.0000      0.0000      0.0000   
      1562: 2022-10-20 13: 2:59.9970000    2.4337  -983094.2408      0.0000      0.0000      0.0000   
      1563: 2022-10-20 13: 3:29.9970000    2.4337  -978849.2828      0.0000      0.0000      0.0000   
      1564: 2022-10-20 13: 3:59.9970000    2.4334  -974613.6048      0.0000      0.0000      0.0000   
      1565: 2022-10-20 13: 4:29.9970000    2.4333  -970368.4511      0.0000      0.0000      0.0000   
      1566: 2022-10-20 13: 4:59.9970000    2.4330  -966129.3069      0.0000      0.0000      0.0000   
      1567: 2022-10-20 13: 5:29.9970000    2.4328  -961900.9703      0.0000      0.0000      0.0000   
      1568: 2022-10-20 13: 5:59.9970000    2.4326  -957678.5399      0.0000      0.0000      0.0000   
      1569: 2022-10-20 13: 6:29.9970000    2.4325  -953461.3966      0.0000      0.0000      0.0000   
      1570: 2022-10-20 13: 6:59.9970000    2.4323  -949245.8312      0.0000      0.0000      0.0000   
      1571: 2022-10-20 13: 7:29.9970000    2.4322  -945029.9889      0.0000      0.0000      0.0000   
      1572: 2022-10-20 13: 7:59.9970000    2.4320  -940808.9863      0.0000      0.0000      0.0000   
      1573: 2022-10-20 13: 8:29.9970000    2.4320  -936594.6143      0.0000      0.0000      0.0000   
      1574: 2022-10-20 13: 8:59.9970000    2.4320  -932377.0050      0.0000      0.0000      0.0000   
      1575: 2022-10-20 13: 9:29.9970000    2.4319  -928161.5825      0.0000      0.0000      0.0000   
      1576: 2022-10-20 13: 9:59.9970000    2.4318  -923946.8001      0.0000      0.0000      0.0000   
      1577: 2022-10-20 13:10:29.9970000    2.4318  -919734.1595      0.0000      0.0000      0.0000   
      1578: 2022-10-20 13:10:59.9970000    2.4316  -915524.9489      0.0000      0.0000      0.0000   
      1579: 2022-10-20 13:11:29.9970000    2.4316  -911314.7431      0.0000      0.0000      0.0000   
      1580: 2022-10-20 13:11:59.9970000    2.4317  -907100.7373      0.0000      0.0000      0.0000   
      1581: 2022-10-20 13:12:29.9970000    2.4317  -902891.3967      0.0000      0.0000      0.0000   
      1582: 2022-10-20 13:12:59.9970000    2.4316  -898688.4917      0.0000      0.0000      0.0000   
      1583: 2022-10-20 13:13:29.9970000    2.4315  -894487.2654      0.0000      0.0000      0.0000   
      1584: 2022-10-20 13:13:59.9970000    2.4314  -890286.2791      0.0000      0.0000      0.0000   
      1585: 2022-10-20 13:14:29.9970000    2.4311  -886084.4450      0.0000      0.0000      0.0000   
      1586: 2022-10-20 13:14:59.9970000    2.4309  -881883.6049      0.0000      0.0000      0.0000   
      1587: 2022-10-20 13:15:29.9970000    2.4308  -877687.3027      0.0000      0.0000      0.0000   
      1588: 2022-10-20 13:15:59.9970000    2.4306  -873495.2784      0.0000      0.0000      0.0000   
      1589: 2022-10-20 13:16:29.9970000    2.4304  -869304.8733      0.0000      0.0000      0.0000   
      1590: 2022-10-20 13:16:59.9970000    2.4303  -865114.2300      0.0000      0.0000      0.0000   
      1591: 2022-10-20 13:17:29.9970000    2.4301  -860921.2491      0.0000      0.0000      0.0000   
      1592: 2022-10-20 13:17:59.9970000    2.4299  -856731.1068      0.0000      0.0000      0.0000   
      1593: 2022-10-20 13:18:29.9970000    2.4296  -852544.2861      0.0000      0.0000      0.0000   
      1594: 2022-10-20 13:18:59.9970000    2.4294  -848359.3048      0.0000      0.0000      0.0000   
      1595: 2022-10-20 13:19:29.9970000    2.4294  -844178.5576      0.0000      0.0000      0.0000   
      1596: 2022-10-20 13:19:59.9970000    2.4292  -839993.9957      0.0000      0.0000      0.0000   
      1597: 2022-10-20 13:20:29.9970000    2.4288  -835801.9326      0.0000      0.0000      0.0000   
      1598: 2022-10-20 13:20:59.9970000    2.4286  -831616.0834      0.0000      0.0000      0.0000   
      1599: 2022-10-20 13:21:29.9970000    2.4283  -827429.7194      0.0000      0.0000      0.0000   
      1600: 2022-10-20 13:21:59.9970000    2.4280  -823246.8376      0.0000      0.0000      0.0000   
      1601: 2022-10-20 13:22:29.9970000    2.4279  -819067.7234      0.0000      0.0000      0.0000   
      1602: 2022-10-20 13:22:59.9970000    2.4276  -814892.5595      0.0000      0.0000      0.0000   
      1603: 2022-10-20 13:23:29.9970000    2.4275  -810718.3334      0.0000      0.0000      0.0000   
      1604: 2022-10-20 13:23:59.9970000    2.4273  -806548.2477      0.0000      0.0000      0.0000   
      1605: 2022-10-20 13:24:29.9970000    2.4271  -802375.2286      0.0000      0.0000      0.0000   
      1606: 2022-10-20 13:24:59.9970000    2.4272  -798207.6968      0.0000      0.0000      0.0000   
      1607: 2022-10-20 13:25:29.9970000    2.4271  -794049.8751      0.0000      0.0000      0.0000   
      1608: 2022-10-20 13:25:59.9970000    2.4269  -789894.0781      0.0000      0.0000      0.0000   
      1609: 2022-10-20 13:26:29.9970000    2.4266  -785739.3346      0.0000      0.0000      0.0000   
      1610: 2022-10-20 13:26:59.9970000    2.4266  -781578.2789      0.0000      0.0000      0.0000   
      1611: 2022-10-20 13:27:29.9970000    2.4264  -777420.9266      0.0000      0.0000      0.0000   
      1612: 2022-10-20 13:27:59.9970000    2.4264  -773267.9347      0.0000      0.0000      0.0000   
      1613: 2022-10-20 13:28:29.9970000    2.4263  -769105.9116      0.0000      0.0000      0.0000   
      1614: 2022-10-20 13:28:59.9970000    2.4262  -764941.3129      0.0000      0.0000      0.0000   
      1615: 2022-10-20 13:29:29.9970000    2.4261  -760780.4837      0.0000      0.0000      0.0000   
      1616: 2022-10-20 13:29:59.9970000    2.4260  -756622.7733      0.0000      0.0000      0.0000   
      1617: 2022-10-20 13:30:29.9970000    2.4260  -752471.3651      0.0000      0.0000      0.0000   
      1618: 2022-10-20 13:30:59.9970000    2.4259  -748333.0636      0.0000      0.0000      0.0000   
      1619: 2022-10-20 13:31:29.9980000    2.4259  -744196.0327      0.0000      0.0000      0.0000   
      1620: 2022-10-20 13:31:59.9980000    2.4261  -740064.3523      0.0000      0.0000      0.0000   
      1621: 2022-10-20 13:32:29.9980000    2.4261  -735928.8205      0.0000      0.0000      0.0000   
      1622: 2022-10-20 13:32:59.9980000    2.4260  -731788.4354      0.0000      0.0000      0.0000   
      1623: 2022-10-20 13:33:29.9980000    2.4257  -727650.3635      0.0000      0.0000      0.0000   
      1624: 2022-10-20 13:33:59.9980000    2.4256  -723508.4539      0.0000      0.0000      0.0000   
      1625: 2022-10-20 13:34:29.9980000    2.4256  -719356.4197      0.0000      0.0000      0.0000   
      1626: 2022-10-20 13:34:59.9980000    2.4255  -715205.6078      0.0000      0.0000      0.0000   
      1627: 2022-10-20 13:35:29.9980000    2.4255  -711062.4000      0.0000      0.0000      0.0000   
      1628: 2022-10-20 13:35:59.9980000    2.4254  -706919.4271      0.0000      0.0000      0.0000   
      1629: 2022-10-20 13:36:29.9980000    2.4254  -702782.9174      0.0000      0.0000      0.0000   
      1630: 2022-10-20 13:36:59.9980000    2.4252  -698651.7442      0.0000      0.0000      0.0000   
      1631: 2022-10-20 13:37:29.9980000    2.4254  -694531.6517      0.0000      0.0000      0.0000   
