     epoch             Observation time    num_of_sats         spp_x(m)         spp_y(m)         spp_z(m)         ppp_x(m)         ppp_y(m)         ppp_z(m)       sigam_x(m)       sigam_y(m)       sigam_z(m)
       387: 2022-10-16  3:14:29.9960000              8      969180.8167     5628260.8805     2830347.4866      969180.9156     5628262.5388     2830348.2209       0.00140474       0.00136932       0.00075935 
       388: 2022-10-16  3:14:59.9960000              8      969180.8167     5628260.8805     2830347.4866      969180.9158     5628262.5386     2830348.2208       0.00140136       0.00136645       0.00075781 
       389: 2022-10-16  3:15:29.9960000              8      969180.8167     5628260.8805     2830347.4866      969180.9158     5628262.5387     2830348.2208       0.00139808       0.00136360       0.00075628 
       390: 2022-10-16  3:15:59.9960000              8      969180.8167     5628260.8805     2830347.4866      969180.9159     5628262.5388     2830348.2209       0.00139489       0.00136078       0.00075476 
       391: 2022-10-16  3:16:29.9960000              8      969180.8167     5628260.8805     2830347.4866      969180.9159     5628262.5388     2830348.2209       0.00139180       0.00135797       0.00075327 
       392: 2022-10-16  3:16:59.9960000              8      969180.8167     5628260.8805     2830347.4866      969180.9158     5628262.5389     2830348.2209       0.00138880       0.00135518       0.00075179 
       393: 2022-10-16  3:17:29.9960000              8      969180.8167     5628260.8805     2830347.4866      969180.9159     5628262.5387     2830348.2209       0.00138590       0.00135241       0.00075033 
       394: 2022-10-16  3:17:59.9960000              8      969180.8167     5628260.8805     2830347.4866      969180.9158     5628262.5387     2830348.2209       0.00138308       0.00134965       0.00074888 
       395: 2022-10-16  3:18:29.9960000              8      969180.8167     5628260.8805     2830347.4866      969180.9160     5628262.5386     2830348.2208       0.00138035       0.00134692       0.00074745 
       396: 2022-10-16  3:18:59.9960000              8      969180.8167     5628260.8805     2830347.4866      969180.9161     5628262.5386     2830348.2209       0.00137770       0.00134419       0.00074604 
       397: 2022-10-16  3:19:29.9960000              8      969180.8167     5628260.8805     2830347.4866      969180.9160     5628262.5386     2830348.2209       0.00137514       0.00134149       0.00074464 
       398: 2022-10-16  3:19:59.9970000              8      969180.8167     5628260.8805     2830347.4866      969180.9162     5628262.5385     2830348.2209       0.00137265       0.00133880       0.00074325 
       399: 2022-10-16  3:20:29.9970000              8      969180.8167     5628260.8805     2830347.4866      969180.9166     5628262.5383     2830348.2209       0.00137025       0.00133614       0.00074189 
       400: 2022-10-16  3:20:59.9970000              8      969180.8167     5628260.8805     2830347.4866      969180.9168     5628262.5383     2830348.2208       0.00136793       0.00133349       0.00074053 
       401: 2022-10-16  3:21:29.9970000              8      969180.8167     5628260.8805     2830347.4866      969180.9169     5628262.5382     2830348.2208       0.00136568       0.00133086       0.00073920 
       402: 2022-10-16  3:21:59.9970000              8      969180.8167     5628260.8805     2830347.4866      969180.9169     5628262.5382     2830348.2208       0.00136350       0.00132825       0.00073788 
       403: 2022-10-16  3:22:29.9970000              8      969180.8167     5628260.8805     2830347.4866      969180.9169     5628262.5381     2830348.2207       0.00136140       0.00132566       0.00073658 
       404: 2022-10-16  3:22:59.9970000              8      969180.8167     5628260.8805     2830347.4866      969180.9169     5628262.5380     2830348.2206       0.00135936       0.00132309       0.00073529 
       405: 2022-10-16  3:23:29.9970000              8      969180.8167     5628260.8805     2830347.4866      969180.9169     5628262.5379     2830348.2206       0.00135740       0.00132055       0.00073402 
       406: 2022-10-16  3:23:59.9970000              8      969180.8167     5628260.8805     2830347.4866      969180.9170     5628262.5379     2830348.2206       0.00135550       0.00131803       0.00073277 
       407: 2022-10-16  3:24:29.9970000              8      969180.8167     5628260.8805     2830347.4866      969180.9171     5628262.5379     2830348.2206       0.00135366       0.00131553       0.00073153 
       408: 2022-10-16  3:24:59.9970000              8      969180.8167     5628260.8805     2830347.4866      969180.9172     5628262.5380     2830348.2206       0.00135188       0.00131306       0.00073032 
       409: 2022-10-16  3:25:29.9970000              8      969180.8167     5628260.8805     2830347.4866      969180.9175     5628262.5377     2830348.2205       0.00135017       0.00131061       0.00072912 
       410: 2022-10-16  3:25:59.9970000              8      969180.8167     5628260.8805     2830347.4866      969180.9175     5628262.5376     2830348.2205       0.00134850       0.00130819       0.00072794 
       411: 2022-10-16  3:26:29.9970000              8      969180.8167     5628260.8805     2830347.4866      969180.9175     5628262.5376     2830348.2205       0.00134690       0.00130580       0.00072677 
       412: 2022-10-16  3:26:59.9970000              8      969180.8167     5628260.8805     2830347.4866      969180.9176     5628262.5373     2830348.2205       0.00134535       0.00130343       0.00072563 
       413: 2022-10-16  3:27:29.9970000              8      969180.8167     5628260.8805     2830347.4866      969180.9177     5628262.5372     2830348.2204       0.00134385       0.00130109       0.00072450 
       414: 2022-10-16  3:27:59.9970000              8      969180.8167     5628260.8805     2830347.4866      969180.9177     5628262.5371     2830348.2204       0.00134239       0.00129878       0.00072340 
       415: 2022-10-16  3:28:29.9970000              8      969180.8167     5628260.8805     2830347.4866      969180.9177     5628262.5371     2830348.2204       0.00134099       0.00129651       0.00072231 
       416: 2022-10-16  3:28:59.9970000              8      969180.8167     5628260.8805     2830347.4866      969180.9178     5628262.5370     2830348.2204       0.00133962       0.00129426       0.00072124 
       417: 2022-10-16  3:29:29.9970000              8      969180.8167     5628260.8805     2830347.4866      969180.9179     5628262.5368     2830348.2203       0.00133830       0.00129204       0.00072019 
       418: 2022-10-16  3:29:59.9970000              8      969180.8167     5628260.8805     2830347.4866      969180.9179     5628262.5368     2830348.2203       0.00133702       0.00128985       0.00071916 
       419: 2022-10-16  3:30:29.9970000              8      969180.8167     5628260.8805     2830347.4866      969180.9178     5628262.5370     2830348.2204       0.00133578       0.00128770       0.00071815 
       420: 2022-10-16  3:30:59.9970000              8      969180.8167     5628260.8805     2830347.4866      969180.9178     5628262.5372     2830348.2205       0.00133458       0.00128558       0.00071716 
       421: 2022-10-16  3:31:29.9970000              8      969180.8167     5628260.8805     2830347.4866      969180.9178     5628262.5374     2830348.2205       0.00133341       0.00128348       0.00071618 
       422: 2022-10-16  3:31:59.9970000              8      969180.8167     5628260.8805     2830347.4866      969180.9177     5628262.5375     2830348.2206       0.00133227       0.00128143       0.00071523 
       423: 2022-10-16  3:32:29.9970000              8      969180.8167     5628260.8805     2830347.4866      969180.9176     5628262.5375     2830348.2206       0.00133116       0.00127940       0.00071430 
       424: 2022-10-16  3:32:59.9970000              8      969180.8167     5628260.8805     2830347.4866      969180.9177     5628262.5373     2830348.2205       0.00133008       0.00127740       0.00071338 
       425: 2022-10-16  3:33:29.9970000              8      969180.8167     5628260.8805     2830347.4866      969180.9178     5628262.5372     2830348.2205       0.00132903       0.00127544       0.00071248 
       426: 2022-10-16  3:33:59.9970000              8      969180.8167     5628260.8805     2830347.4866      969180.9179     5628262.5371     2830348.2205       0.00132800       0.00127351       0.00071161 
       427: 2022-10-16  3:34:29.9970000              8      969180.8167     5628260.8805     2830347.4866      969180.9179     5628262.5371     2830348.2205       0.00132699       0.00127161       0.00071075 
       428: 2022-10-16  3:34:59.9970000              8      969180.8167     5628260.8805     2830347.4866      969180.9180     5628262.5370     2830348.2204       0.00132601       0.00126975       0.00070991 
       429: 2022-10-16  3:35:29.9970000              8      969180.8167     5628260.8805     2830347.4866      969180.9181     5628262.5370     2830348.2203       0.00132504       0.00126792       0.00070909 
       430: 2022-10-16  3:35:59.9970000              8      969180.8167     5628260.8805     2830347.4866      969180.9183     5628262.5368     2830348.2202       0.00132409       0.00126611       0.00070829 
       431: 2022-10-16  3:36:29.9970000              8      969180.8167     5628260.8805     2830347.4866      969180.9183     5628262.5368     2830348.2202       0.00132316       0.00126434       0.00070750 
       432: 2022-10-16  3:36:59.9970000              8      969180.8167     5628260.8805     2830347.4866      969180.9184     5628262.5367     2830348.2202       0.00132224       0.00126260       0.00070674 
       433: 2022-10-16  3:37:29.9970000              8      969180.8167     5628260.8805     2830347.4866      969180.9186     5628262.5365     2830348.2202       0.00132133       0.00126089       0.00070599 
       434: 2022-10-16  3:37:59.9970000              8      969180.8167     5628260.8805     2830347.4866      969180.9186     5628262.5365     2830348.2202       0.00132044       0.00125922       0.00070526 
       435: 2022-10-16  3:38:29.9970000              8      969180.8167     5628260.8805     2830347.4866      969180.9188     5628262.5363     2830348.2201       0.00131955       0.00125757       0.00070454 
       436: 2022-10-16  3:38:59.9970000              8      969180.8167     5628260.8805     2830347.4866      969180.9188     5628262.5362     2830348.2201       0.00131867       0.00125595       0.00070384 
       437: 2022-10-16  3:39:29.9970000              8      969180.8167     5628260.8805     2830347.4866      969180.9189     5628262.5362     2830348.2200       0.00131780       0.00125436       0.00070316 
       438: 2022-10-16  3:39:59.9970000              8      969180.8167     5628260.8805     2830347.4866      969180.9189     5628262.5362     2830348.2200       0.00131693       0.00125280       0.00070250 
       439: 2022-10-16  3:40:29.9970000              8      969180.8167     5628260.8805     2830347.4866      969180.9191     5628262.5360     2830348.2200       0.00131606       0.00125127       0.00070185 
       440: 2022-10-16  3:40:59.9970000              8      969180.8167     5628260.8805     2830347.4866      969180.9193     5628262.5359     2830348.2199       0.00131520       0.00124976       0.00070122 
       441: 2022-10-16  3:41:29.9970000              8      969180.8167     5628260.8805     2830347.4866      969180.9194     5628262.5357     2830348.2198       0.00131434       0.00124828       0.00070060 
       442: 2022-10-16  3:41:59.9970000              8      969180.8167     5628260.8805     2830347.4866      969180.9195     5628262.5355     2830348.2197       0.00131347       0.00124683       0.00070000 
       443: 2022-10-16  3:42:29.9970000              8      969180.8167     5628260.8805     2830347.4866      969180.9195     5628262.5354     2830348.2197       0.00131261       0.00124540       0.00069941 
       444: 2022-10-16  3:42:59.9970000              8      969180.8167     5628260.8805     2830347.4866      969180.9196     5628262.5353     2830348.2196       0.00131173       0.00124400       0.00069884 
       445: 2022-10-16  3:43:29.9970000              8      969180.8167     5628260.8805     2830347.4866      969180.9198     5628262.5351     2830348.2195       0.00131086       0.00124262       0.00069828 
       446: 2022-10-16  3:43:59.9970000              8      969180.8167     5628260.8805     2830347.4866      969180.9200     5628262.5350     2830348.2194       0.00130998       0.00124127       0.00069773 
       447: 2022-10-16  3:44:29.9970000              8      969180.8167     5628260.8805     2830347.4866      969180.9200     5628262.5349     2830348.2193       0.00130909       0.00123993       0.00069720 
       448: 2022-10-16  3:44:59.9970000              8      969180.8167     5628260.8805     2830347.4866      969180.9200     5628262.5348     2830348.2193       0.00130819       0.00123862       0.00069668 
       449: 2022-10-16  3:45:29.9980000              8      969180.8167     5628260.8805     2830347.4866      969180.9200     5628262.5348     2830348.2193       0.00130728       0.00123733       0.00069617 
       450: 2022-10-16  3:45:59.9980000              8      969180.8167     5628260.8805     2830347.4866      969180.9201     5628262.5347     2830348.2193       0.00130637       0.00123607       0.00069567 
       451: 2022-10-16  3:46:29.9980000              8      969180.8167     5628260.8805     2830347.4866      969180.9202     5628262.5346     2830348.2193       0.00130544       0.00123482       0.00069519 
       452: 2022-10-16  3:46:59.9980000              8      969180.8167     5628260.8805     2830347.4866      969180.9203     5628262.5346     2830348.2192       0.00130450       0.00123359       0.00069471 
       453: 2022-10-16  3:47:29.9980000              8      969180.8167     5628260.8805     2830347.4866      969180.9204     5628262.5344     2830348.2192       0.00130354       0.00123238       0.00069425 
       454: 2022-10-16  3:47:59.9980000              8      969180.8167     5628260.8805     2830347.4866      969180.9205     5628262.5343     2830348.2191       0.00130257       0.00123119       0.00069380 
       455: 2022-10-16  3:48:29.9980000              8      969180.8167     5628260.8805     2830347.4866      969180.9206     5628262.5341     2830348.2190       0.00130159       0.00123001       0.00069336 
       456: 2022-10-16  3:48:59.9980000              8      969180.8167     5628260.8805     2830347.4866      969180.9207     5628262.5339     2830348.2190       0.00130058       0.00122885       0.00069292 
       457: 2022-10-16  3:49:29.9980000              8      969180.8167     5628260.8805     2830347.4866      969180.9209     5628262.5336     2830348.2189       0.00129957       0.00122771       0.00069250 
       458: 2022-10-16  3:49:59.9980000              8      969180.8167     5628260.8805     2830347.4866      969180.9210     5628262.5335     2830348.2189       0.00129853       0.00122658       0.00069208 
       459: 2022-10-16  3:50:29.9980000              8      969180.8167     5628260.8805     2830347.4866      969180.9210     5628262.5334     2830348.2189       0.00129747       0.00122546       0.00069167 
       460: 2022-10-16  3:50:59.9980000              8      969180.8167     5628260.8805     2830347.4866      969180.9211     5628262.5332     2830348.2188       0.00129640       0.00122436       0.00069127 
       461: 2022-10-16  3:51:29.9980000              8      969180.8167     5628260.8805     2830347.4866      969180.9212     5628262.5331     2830348.2188       0.00129530       0.00122327       0.00069088 
       462: 2022-10-16  3:51:59.9980000              8      969180.8167     5628260.8805     2830347.4866      969180.9213     5628262.5329     2830348.2187       0.00129419       0.00122219       0.00069050 
       463: 2022-10-16  3:52:29.9980000              8      969180.8167     5628260.8805     2830347.4866      969180.9215     5628262.5327     2830348.2186       0.00129305       0.00122112       0.00069012 
       464: 2022-10-16  3:52:59.9980000              8      969180.8167     5628260.8805     2830347.4866      969180.9216     5628262.5325     2830348.2186       0.00129189       0.00122006       0.00068975 
       465: 2022-10-16  3:53:29.9980000              8      969180.8167     5628260.8805     2830347.4866      969180.9217     5628262.5323     2830348.2185       0.00129070       0.00121901       0.00068938 
       466: 2022-10-16  3:53:59.9980000              8      969180.8167     5628260.8805     2830347.4866      969180.9219     5628262.5321     2830348.2184       0.00128950       0.00121797       0.00068902 
       467: 2022-10-16  3:54:29.9980000              8      969180.8167     5628260.8805     2830347.4866      969180.9220     5628262.5319     2830348.2184       0.00128827       0.00121694       0.00068866 
       468: 2022-10-16  3:54:59.9980000              8      969180.8167     5628260.8805     2830347.4866      969180.9222     5628262.5319     2830348.2183       0.00128701       0.00121592       0.00068831 
       469: 2022-10-16  3:55:29.9980000              8      969180.8167     5628260.8805     2830347.4866      969180.9223     5628262.5319     2830348.2183       0.00128573       0.00121490       0.00068796 
       470: 2022-10-16  3:55:59.9980000              8      969180.8167     5628260.8805     2830347.4866      969180.9222     5628262.5319     2830348.2183       0.00128443       0.00121389       0.00068762 
       471: 2022-10-16  3:56:29.9980000              8      969180.8167     5628260.8805     2830347.4866      969180.9222     5628262.5318     2830348.2183       0.00128309       0.00121288       0.00068728 
       472: 2022-10-16  3:56:59.9980000              8      969180.8167     5628260.8805     2830347.4866      969180.9223     5628262.5317     2830348.2183       0.00128174       0.00121188       0.00068694 
       473: 2022-10-16  3:57:29.9980000              8      969180.8167     5628260.8805     2830347.4866      969180.9224     5628262.5317     2830348.2182       0.00128035       0.00121088       0.00068660 
       474: 2022-10-16  3:57:59.9980000              8      969180.8167     5628260.8805     2830347.4866      969180.9224     5628262.5317     2830348.2183       0.00127894       0.00120989       0.00068627 
       475: 2022-10-16  3:58:29.9980000              8      969180.8167     5628260.8805     2830347.4866      969180.9224     5628262.5317     2830348.2183       0.00127750       0.00120890       0.00068594 
       476: 2022-10-16  3:58:59.9980000              8      969180.8167     5628260.8805     2830347.4866      969180.9223     5628262.5317     2830348.2183       0.00127603       0.00120791       0.00068561 
       477: 2022-10-16  3:59:29.9980000              8      969180.8167     5628260.8805     2830347.4866      969180.9223     5628262.5317     2830348.2183       0.00127454       0.00120692       0.00068528 
       478: 2022-10-16  3:59:59.9980000              8      969180.8167     5628260.8805     2830347.4866      969180.9224     5628262.5316     2830348.2182       0.00127301       0.00120594       0.00068496 
       479: 2022-10-16  4: 0:29.9980000              8      969180.8167     5628260.8805     2830347.4866      969180.9225     5628262.5315     2830348.2182       0.00127146       0.00120495       0.00068463 
       480: 2022-10-16  4: 0:59.9980000              8      969180.8167     5628260.8805     2830347.4866      969180.9225     5628262.5315     2830348.2182       0.00126988       0.00120397       0.00068430 
       481: 2022-10-16  4: 1:29.9980000              8      969180.8167     5628260.8805     2830347.4866      969180.9227     5628262.5314     2830348.2182       0.00126827       0.00120298       0.00068398 
       482: 2022-10-16  4: 1:59.9980000              8      969180.8167     5628260.8805     2830347.4866      969180.9228     5628262.5314     2830348.2181       0.00126663       0.00120200       0.00068365 
       483: 2022-10-16  4: 2:29.9980000              8      969180.8167     5628260.8805     2830347.4866      969180.9227     5628262.5314     2830348.2181       0.00126496       0.00120101       0.00068332 
       484: 2022-10-16  4: 2:59.9980000              7      969180.8167     5628260.8805     2830347.4866      969180.9226     5628262.5314     2830348.2181       0.00126326       0.00120044       0.00068304 
       485: 2022-10-16  4: 3:29.9980000              8      969180.8167     5628260.8805     2830347.4866      969180.9228     5628262.5313     2830348.2180       0.00126153       0.00119987       0.00068276 
       486: 2022-10-16  4: 3:59.9980000              7      969180.8167     5628260.8805     2830347.4866      969180.9227     5628262.5313     2830348.2179       0.00125978       0.00119931       0.00068248 
       487: 2022-10-16  4: 4:29.9980000              8      969180.8167     5628260.8805     2830347.4866      969180.9228     5628262.5312     2830348.2178       0.00125799       0.00119874       0.00068220 
       488: 2022-10-16  4: 4:59.9980000              7      969180.8167     5628260.8805     2830347.4866      969180.9229     5628262.5311     2830348.2178       0.00125617       0.00119818       0.00068191 
       489: 2022-10-16  4: 5:29.9980000              8      969180.8167     5628260.8805     2830347.4866      969180.9229     5628262.5311     2830348.2178       0.00125432       0.00119762       0.00068163 
       490: 2022-10-16  4: 5:59.9980000              7      969180.8167     5628260.8805     2830347.4866      969180.9229     5628262.5311     2830348.2178       0.00125244       0.00119705       0.00068134 
       491: 2022-10-16  4: 6:29.9980000              7      969180.8167     5628260.8805     2830347.4866      969180.9230     5628262.5311     2830348.2178       0.00125056       0.00119668       0.00068121 
       492: 2022-10-16  4: 6:59.9980000              6      969180.8167     5628260.8805     2830347.4866      969180.9231     5628262.5311     2830348.2177       0.00124864       0.00119631       0.00068109 
       493: 2022-10-16  4: 7:29.9980000              7      969180.8167     5628260.8805     2830347.4866      969180.9233     5628262.5311     2830348.2178       0.00124670       0.00119595       0.00068096 
       494: 2022-10-16  4: 7:59.9980000              6      969180.8167     5628260.8805     2830347.4866      969180.9234     5628262.5311     2830348.2177       0.00124472       0.00119560       0.00068083 
       495: 2022-10-16  4: 8:29.9980000              7      969180.8167     5628260.8805     2830347.4866      969180.9235     5628262.5311     2830348.2178       0.00124271       0.00119526       0.00068070 
       496: 2022-10-16  4: 8:59.9980000              6      969180.8167     5628260.8805     2830347.4866      969180.9237     5628262.5312     2830348.2178       0.00124068       0.00119492       0.00068058 
       497: 2022-10-16  4: 9:29.9980000              7      969180.8167     5628260.8805     2830347.4866      969180.9237     5628262.5312     2830348.2178       0.00123861       0.00119460       0.00068045 
       498: 2022-10-16  4: 9:59.9980000              6      969180.8167     5628260.8805     2830347.4866      969180.9237     5628262.5313     2830348.2177       0.00123651       0.00119428       0.00068032 
       499: 2022-10-16  4:10:29.9980000              7      969180.8167     5628260.8805     2830347.4866      969180.9236     5628262.5312     2830348.2177       0.00123438       0.00119396       0.00068019 
       500: 2022-10-16  4:10:59.9990000              6      969180.8167     5628260.8805     2830347.4866      969180.9239     5628262.5312     2830348.2177       0.00123222       0.00119366       0.00068005 
       501: 2022-10-16  4:11:29.9990000              7      969180.8167     5628260.8805     2830347.4866      969180.9240     5628262.5312     2830348.2176       0.00123003       0.00119336       0.00067992 
       502: 2022-10-16  4:11:59.9990000              6      969180.8167     5628260.8805     2830347.4866      969180.9240     5628262.5312     2830348.2176       0.00122781       0.00119306       0.00067978 
       503: 2022-10-16  4:12:29.9990000              7      969180.8167     5628260.8805     2830347.4866      969180.9240     5628262.5312     2830348.2176       0.00122556       0.00119277       0.00067965 
       504: 2022-10-16  4:12:59.9990000              6      969180.8167     5628260.8805     2830347.4866      969180.9241     5628262.5313     2830348.2176       0.00122328       0.00119248       0.00067951 
       505: 2022-10-16  4:13:29.9990000              7      969180.8167     5628260.8805     2830347.4866      969180.9243     5628262.5314     2830348.2175       0.00122097       0.00119220       0.00067936 
       506: 2022-10-16  4:13:59.9990000              6      969180.8167     5628260.8805     2830347.4866      969180.9245     5628262.5314     2830348.2175       0.00121863       0.00119193       0.00067922 
       507: 2022-10-16  4:14:29.9990000              7      969180.8167     5628260.8805     2830347.4866      969180.9246     5628262.5314     2830348.2175       0.00121626       0.00119165       0.00067907 
       508: 2022-10-16  4:14:59.9990000              6      969180.8167     5628260.8805     2830347.4866      969180.9249     5628262.5314     2830348.2175       0.00121386       0.00119138       0.00067892 
       509: 2022-10-16  4:15:29.9990000              7      969180.8167     5628260.8805     2830347.4866      969180.9251     5628262.5315     2830348.2175       0.00121143       0.00119112       0.00067877 
       510: 2022-10-16  4:15:59.9990000              6      969180.8167     5628260.8805     2830347.4866      969180.9253     5628262.5315     2830348.2175       0.00120897       0.00119085       0.00067861 
       511: 2022-10-16  4:16:29.9990000              7      969180.8167     5628260.8805     2830347.4866      969180.9254     5628262.5315     2830348.2174       0.00120648       0.00119059       0.00067845 
       512: 2022-10-16  4:16:59.9990000              6      969180.8167     5628260.8805     2830347.4866      969180.9257     5628262.5315     2830348.2175       0.00120397       0.00119034       0.00067829 
       513: 2022-10-16  4:17:29.9990000              7      969180.8167     5628260.8805     2830347.4866      969180.9258     5628262.5315     2830348.2174       0.00120142       0.00119008       0.00067812 
       514: 2022-10-16  4:17:59.9990000              6      969180.8167     5628260.8805     2830347.4866      969180.9259     5628262.5316     2830348.2174       0.00119885       0.00118983       0.00067795 
       515: 2022-10-16  4:18:29.9990000              7      969180.8167     5628260.8805     2830347.4866      969180.9260     5628262.5316     2830348.2174       0.00119625       0.00118958       0.00067778 
       516: 2022-10-16  4:18:59.9990000              6      969180.8167     5628260.8805     2830347.4866      969180.9260     5628262.5317     2830348.2174       0.00119362       0.00118933       0.00067760 
       517: 2022-10-16  4:19:29.9990000              7      969180.8167     5628260.8805     2830347.4866      969180.9260     5628262.5317     2830348.2174       0.00119096       0.00118908       0.00067742 
       518: 2022-10-16  4:19:59.9990000              6      969180.8167     5628260.8805     2830347.4866      969180.9262     5628262.5317     2830348.2175       0.00118828       0.00118883       0.00067724 
       519: 2022-10-16  4:20:29.9990000              7      969180.8167     5628260.8805     2830347.4866      969180.9263     5628262.5317     2830348.2175       0.00118557       0.00118858       0.00067705 
       520: 2022-10-16  4:20:59.9990000              6      969180.8167     5628260.8805     2830347.4866      969180.9265     5628262.5317     2830348.2175       0.00118284       0.00118834       0.00067685 
       521: 2022-10-16  4:21:29.9990000              7      969180.8167     5628260.8805     2830347.4866      969180.9268     5628262.5318     2830348.2175       0.00118008       0.00118809       0.00067665 
       522: 2022-10-16  4:21:59.9990000              6      969180.8167     5628260.8805     2830347.4866      969180.9270     5628262.5318     2830348.2175       0.00117729       0.00118785       0.00067645 
       523: 2022-10-16  4:22:29.9990000              7      969180.8167     5628260.8805     2830347.4866      969180.9272     5628262.5318     2830348.2175       0.00117448       0.00118760       0.00067624 
       524: 2022-10-16  4:22:59.9990000              6      969180.8167     5628260.8805     2830347.4866      969180.9274     5628262.5318     2830348.2175       0.00117165       0.00118736       0.00067603 
       525: 2022-10-16  4:23:29.9990000              7      969180.8167     5628260.8805     2830347.4866      969180.9278     5628262.5318     2830348.2175       0.00116879       0.00118712       0.00067581 
       526: 2022-10-16  4:23:59.9990000              6      969180.8167     5628260.8805     2830347.4866      969180.9283     5628262.5318     2830348.2175       0.00116591       0.00118687       0.00067559 
       527: 2022-10-16  4:24:29.9990000              7      969180.8167     5628260.8805     2830347.4866      969180.9286     5628262.5318     2830348.2176       0.00116301       0.00118663       0.00067536 
       528: 2022-10-16  4:24:59.9990000              6      969180.8167     5628260.8805     2830347.4866      969180.9289     5628262.5319     2830348.2175       0.00116008       0.00118638       0.00067513 
       529: 2022-10-16  4:25:29.9990000              7      969180.8167     5628260.8805     2830347.4866      969180.9293     5628262.5319     2830348.2176       0.00115713       0.00118614       0.00067489 
       530: 2022-10-16  4:25:59.9990000              6      969180.8167     5628260.8805     2830347.4866      969180.9297     5628262.5320     2830348.2176       0.00115417       0.00118589       0.00067464 
       531: 2022-10-16  4:26:29.9990000              6      969180.8167     5628260.8805     2830347.4866      969180.9300     5628262.5320     2830348.2176       0.00115118       0.00118564       0.00067439 
       532: 2022-10-16  4:26:59.9990000              6      969180.8167     5628260.8805     2830347.4866      969180.9302     5628262.5320     2830348.2176       0.00114817       0.00118539       0.00067414 
       533: 2022-10-16  4:27:29.9990000              6      969180.8167     5628260.8805     2830347.4866      969180.9306     5628262.5321     2830348.2177       0.00114514       0.00118514       0.00067388 
       534: 2022-10-16  4:27:59.9990000              6      969180.8167     5628260.8805     2830347.4866      969180.9309     5628262.5321     2830348.2176       0.00114209       0.00118489       0.00067362 
       535: 2022-10-16  4:28:29.9990000              6      969180.8167     5628260.8805     2830347.4866      969180.9310     5628262.5320     2830348.2176       0.00113903       0.00118464       0.00067334 
       536: 2022-10-16  4:28:59.9990000              6      969180.8167     5628260.8805     2830347.4866      969180.9312     5628262.5321     2830348.2176       0.00113594       0.00118438       0.00067307 
       537: 2022-10-16  4:29:29.9990000              6      969180.8167     5628260.8805     2830347.4866      969180.9315     5628262.5321     2830348.2175       0.00113284       0.00118413       0.00067279 
       538: 2022-10-16  4:29:59.9990000              6      969180.8167     5628260.8805     2830347.4866      969180.9319     5628262.5322     2830348.2176       0.00112972       0.00118387       0.00067250 
       539: 2022-10-16  4:30:29.9990000              6      969180.8167     5628260.8805     2830347.4866      969180.9323     5628262.5323     2830348.2175       0.00112659       0.00118361       0.00067220 
       540: 2022-10-16  4:30:59.9990000              6      969180.8167     5628260.8805     2830347.4866      969180.9324     5628262.5322     2830348.2175       0.00112344       0.00118335       0.00067191 
       541: 2022-10-16  4:31:29.9990000              6      969180.8167     5628260.8805     2830347.4866      969180.9327     5628262.5323     2830348.2175       0.00112028       0.00118309       0.00067160 
       542: 2022-10-16  4:31:59.9990000              6      969180.8167     5628260.8805     2830347.4866      969180.9330     5628262.5323     2830348.2175       0.00111710       0.00118283       0.00067129 
       543: 2022-10-16  4:32:29.9990000              6      969180.8167     5628260.8805     2830347.4866      969180.9335     5628262.5324     2830348.2175       0.00111390       0.00118256       0.00067097 
       544: 2022-10-16  4:32:59.9990000              6      969180.8167     5628260.8805     2830347.4866      969180.9337     5628262.5324     2830348.2175       0.00111070       0.00118229       0.00067065 
       545: 2022-10-16  4:33:29.9990000              6      969180.8167     5628260.8805     2830347.4866      969180.9337     5628262.5324     2830348.2174       0.00110748       0.00118202       0.00067032 
       546: 2022-10-16  4:33:59.9990000              6      969180.8167     5628260.8805     2830347.4866      969180.9341     5628262.5325     2830348.2175       0.00110425       0.00118175       0.00066999 
       547: 2022-10-16  4:34:29.9990000              6      969180.8167     5628260.8805     2830347.4866      969180.9343     5628262.5326     2830348.2175       0.00110101       0.00118147       0.00066965 
       548: 2022-10-16  4:34:59.9990000              6      969180.8167     5628260.8805     2830347.4866      969180.9344     5628262.5325     2830348.2174       0.00109776       0.00118120       0.00066930 
       549: 2022-10-16  4:35:29.9990000              6      969180.8167     5628260.8805     2830347.4866      969180.9345     5628262.5325     2830348.2174       0.00109450       0.00118092       0.00066895 
       550: 2022-10-16  4:35:59.9990000              6      969180.8167     5628260.8805     2830347.4866      969180.9348     5628262.5326     2830348.2174       0.00109123       0.00118063       0.00066859 
       551: 2022-10-16  4:36:29.9990000              6      969180.8167     5628260.8805     2830347.4866      969180.9349     5628262.5326     2830348.2175       0.00108795       0.00118035       0.00066823 
       552: 2022-10-16  4:37: 0.0000000              6      969180.8167     5628260.8805     2830347.4866      969180.9352     5628262.5326     2830348.2174       0.00108466       0.00118006       0.00066786 
       553: 2022-10-16  4:37:30.0000000              6      969180.8167     5628260.8805     2830347.4866      969180.9354     5628262.5327     2830348.2174       0.00108137       0.00117977       0.00066748 
       554: 2022-10-16  4:38: 0.0000000              6      969180.8167     5628260.8805     2830347.4866      969180.9354     5628262.5327     2830348.2174       0.00107807       0.00117948       0.00066710 
       555: 2022-10-16  4:38:30.0000000              6      969180.8167     5628260.8805     2830347.4866      969180.9357     5628262.5327     2830348.2174       0.00107476       0.00117919       0.00066671 
