     epoch         Observation time         ZTD(m)    clk_G(m)    clk_C(m)    clk_R(m)    clk_E(m)
       744: 2022-10-16  6:13: 0.0030000    2.4288  958874.4612      0.0000      0.0000      0.0000   
       745: 2022-10-16  6:13:30.0030000    2.4285  964420.7682      0.0000      0.0000      0.0000   
       746: 2022-10-16  6:14: 0.0030000    2.4282  969964.6760      0.0000      0.0000      0.0000   
       747: 2022-10-16  6:14:30.0030000    2.4277  975507.8984      0.0000      0.0000      0.0000   
       748: 2022-10-16  6:15: 0.0030000    2.4274  981046.5161      0.0000      0.0000      0.0000   
       749: 2022-10-16  6:15:30.0030000    2.4273  986582.5763      0.0000      0.0000      0.0000   
       750: 2022-10-16  6:16: 0.0030000    2.4269  992116.0581      0.0000      0.0000      0.0000   
       751: 2022-10-16  6:16:30.0030000    2.4265  997646.5287      0.0000      0.0000      0.0000   
       752: 2022-10-16  6:17: 0.0030000    2.4263  1003171.7018      0.0000      0.0000      0.0000   
       753: 2022-10-16  6:17:30.0030000    2.4259  1008689.7282      0.0000      0.0000      0.0000   
       754: 2022-10-16  6:18: 0.0030000    2.4255  1014200.2254      0.0000      0.0000      0.0000   
       755: 2022-10-16  6:18:30.0030000    2.4249  1019702.3431      0.0000      0.0000      0.0000   
       756: 2022-10-16  6:19: 0.0030000    2.4248  1025199.0144      0.0000      0.0000      0.0000   
       757: 2022-10-16  6:19:30.0030000    2.4247  1030690.1374      0.0000      0.0000      0.0000   
       758: 2022-10-16  6:20: 0.0030000    2.4246  1036175.6118      0.0000      0.0000      0.0000   
       759: 2022-10-16  6:20:30.0030000    2.4244  1041655.6846      0.0000      0.0000      0.0000   
       760: 2022-10-16  6:21: 0.0030000    2.4245  1047129.6663      0.0000      0.0000      0.0000   
       761: 2022-10-16  6:21:30.0040000    2.4242  1052596.4658      0.0000      0.0000      0.0000   
       762: 2022-10-16  6:22: 0.0040000    2.4240  1058059.0449      0.0000      0.0000      0.0000   
       763: 2022-10-16  6:22:30.0040000    2.4240  1063518.7913      0.0000      0.0000      0.0000   
       764: 2022-10-16  6:23: 0.0040000    2.4242  1068972.1027      0.0000      0.0000      0.0000   
       765: 2022-10-16  6:23:30.0040000    2.4241  1074419.6264      0.0000      0.0000      0.0000   
       766: 2022-10-16  6:24: 0.0040000    2.4239  1079859.8003      0.0000      0.0000      0.0000   
       767: 2022-10-16  6:24:30.0040000    2.4239  1085292.9930      0.0000      0.0000      0.0000   
       768: 2022-10-16  6:25: 0.0040000    2.4239  1090724.2467      0.0000      0.0000      0.0000   
       769: 2022-10-16  6:25:30.0040000    2.4239  1096155.2212      0.0000      0.0000      0.0000   
       770: 2022-10-16  6:26: 0.0040000    2.4238  1101584.6330      0.0000      0.0000      0.0000   
       771: 2022-10-16  6:26:30.0040000    2.4237  1107012.3728      0.0000      0.0000      0.0000   
       772: 2022-10-16  6:27: 0.0040000    2.4236  1112438.1913      0.0000      0.0000      0.0000   
       773: 2022-10-16  6:27:30.0040000    2.4236  1117861.6606      0.0000      0.0000      0.0000   
       774: 2022-10-16  6:28: 0.0040000    2.4233  1123282.2239      0.0000      0.0000      0.0000   
       775: 2022-10-16  6:28:30.0040000    2.4232  1128701.0663      0.0000      0.0000      0.0000   
       776: 2022-10-16  6:29: 0.0040000    2.4232  1134118.9288      0.0000      0.0000      0.0000   
       777: 2022-10-16  6:29:30.0040000    2.4230  1139534.6140      0.0000      0.0000      0.0000   
       778: 2022-10-16  6:30: 0.0040000    2.4229  1144947.5711      0.0000      0.0000      0.0000   
       779: 2022-10-16  6:30:30.0040000    2.4229  1150357.6230      0.0000      0.0000      0.0000   
       780: 2022-10-16  6:31: 0.0040000    2.4228  1155765.0711      0.0000      0.0000      0.0000   
       781: 2022-10-16  6:31:30.0040000    2.4227  1161170.7526      0.0000      0.0000      0.0000   
       782: 2022-10-16  6:32: 0.0040000    2.4227  1166576.4268      0.0000      0.0000      0.0000   
       783: 2022-10-16  6:32:30.0040000    2.4226  1171983.0544      0.0000      0.0000      0.0000   
       784: 2022-10-16  6:33: 0.0040000    2.4226  1177392.0131      0.0000      0.0000      0.0000   
       785: 2022-10-16  6:33:30.0040000    2.4226  1182804.8247      0.0000      0.0000      0.0000   
       786: 2022-10-16  6:34: 0.0040000    2.4226  1188221.7253      0.0000      0.0000      0.0000   
       787: 2022-10-16  6:34:30.0040000    2.4225  1193642.5298      0.0000      0.0000      0.0000   
       788: 2022-10-16  6:35: 0.0040000    2.4224  1199068.4697      0.0000      0.0000      0.0000   
       789: 2022-10-16  6:35:30.0040000    2.4223  1204502.3065      0.0000      0.0000      0.0000   
       790: 2022-10-16  6:36: 0.0040000    2.4222  1209945.0985      0.0000      0.0000      0.0000   
       791: 2022-10-16  6:36:30.0040000    2.4221  1215397.5245      0.0000      0.0000      0.0000   
       792: 2022-10-16  6:37: 0.0040000    2.4219  1220859.6910      0.0000      0.0000      0.0000   
       793: 2022-10-16  6:37:30.0040000    2.4219  1226329.9962      0.0000      0.0000      0.0000   
       794: 2022-10-16  6:38: 0.0040000    2.4219  1231810.4661      0.0000      0.0000      0.0000   
       795: 2022-10-16  6:38:30.0040000    2.4218  1237302.9919      0.0000      0.0000      0.0000   
       796: 2022-10-16  6:39: 0.0040000    2.4219  1242806.3645      0.0000      0.0000      0.0000   
       797: 2022-10-16  6:39:30.0040000    2.4218  1248318.3858      0.0000      0.0000      0.0000   
       798: 2022-10-16  6:40: 0.0040000    2.4217  1253838.5042      0.0000      0.0000      0.0000   
       799: 2022-10-16  6:40:30.0040000    2.4217  1259367.5321      0.0000      0.0000      0.0000   
       800: 2022-10-16  6:41: 0.0040000    2.4216  1264903.4823      0.0000      0.0000      0.0000   
       801: 2022-10-16  6:41:30.0040000    2.4215  1270444.7927      0.0000      0.0000      0.0000   
       802: 2022-10-16  6:42: 0.0040000    2.4214  1275991.7037      0.0000      0.0000      0.0000   
       803: 2022-10-16  6:42:30.0040000    2.4213  1281544.1484      0.0000      0.0000      0.0000   
       804: 2022-10-16  6:43: 0.0040000    2.4212  1287101.7714      0.0000      0.0000      0.0000   
       805: 2022-10-16  6:43:30.0040000    2.4210  1292664.2926      0.0000      0.0000      0.0000   
       806: 2022-10-16  6:44: 0.0040000    2.4210  1298231.3113      0.0000      0.0000      0.0000   
       807: 2022-10-16  6:44:30.0040000    2.4210  1303802.2389      0.0000      0.0000      0.0000   
       808: 2022-10-16  6:45: 0.0040000    2.4210  1309376.7799      0.0000      0.0000      0.0000   
       809: 2022-10-16  6:45:30.0040000    2.4209  1314953.8616      0.0000      0.0000      0.0000   
       810: 2022-10-16  6:46: 0.0040000    2.4210  1320533.6987      0.0000      0.0000      0.0000   
       811: 2022-10-16  6:46:30.0040000    2.4212  1326117.2251      0.0000      0.0000      0.0000   
       812: 2022-10-16  6:47: 0.0040000    2.4211  1331703.5499      0.0000      0.0000      0.0000   
       813: 2022-10-16  6:47:30.0040000    2.4211  1337292.2216      0.0000      0.0000      0.0000   
       814: 2022-10-16  6:48: 0.0040000    2.4209  1342882.1255      0.0000      0.0000      0.0000   
       815: 2022-10-16  6:48:30.0040000    2.4207  1348473.5688      0.0000      0.0000      0.0000   
       816: 2022-10-16  6:49: 0.0050000    2.4206  1354066.9538      0.0000      0.0000      0.0000   
       817: 2022-10-16  6:49:30.0050000    2.4204  1359660.9099      0.0000      0.0000      0.0000   
       818: 2022-10-16  6:50: 0.0050000    2.4203  1365255.8768      0.0000      0.0000      0.0000   
       819: 2022-10-16  6:50:30.0050000    2.4200  1370850.5007      0.0000      0.0000      0.0000   
       820: 2022-10-16  6:51: 0.0050000    2.4199  1376444.9355      0.0000      0.0000      0.0000   
       821: 2022-10-16  6:51:30.0050000    2.4196  1382038.5686      0.0000      0.0000      0.0000   
       822: 2022-10-16  6:52: 0.0050000    2.4196  1387630.5392      0.0000      0.0000      0.0000   
       823: 2022-10-16  6:52:30.0050000    2.4197  1393220.6192      0.0000      0.0000      0.0000   
       824: 2022-10-16  6:53: 0.0050000    2.4197  1398809.5797      0.0000      0.0000      0.0000   
       825: 2022-10-16  6:53:30.0050000    2.4200  1404397.9180      0.0000      0.0000      0.0000   
       826: 2022-10-16  6:54: 0.0050000    2.4201  1409984.5718      0.0000      0.0000      0.0000   
       827: 2022-10-16  6:54:30.0050000    2.4201  1415570.2637      0.0000      0.0000      0.0000   
       828: 2022-10-16  6:55: 0.0050000    2.4201  1421154.0300      0.0000      0.0000      0.0000   
       829: 2022-10-16  6:55:30.0050000    2.4201  1426735.7577      0.0000      0.0000      0.0000   
       830: 2022-10-16  6:56: 0.0050000    2.4201  1432315.8628      0.0000      0.0000      0.0000   
       831: 2022-10-16  6:56:30.0050000    2.4200  1437894.8233      0.0000      0.0000      0.0000   
       832: 2022-10-16  6:57: 0.0050000    2.4199  1443473.6952      0.0000      0.0000      0.0000   
       833: 2022-10-16  6:57:30.0050000    2.4198  1449050.7314      0.0000      0.0000      0.0000   
       834: 2022-10-16  6:58: 0.0050000    2.4197  1454627.0957      0.0000      0.0000      0.0000   
       835: 2022-10-16  6:58:30.0050000    2.4197  1460203.1156      0.0000      0.0000      0.0000   
       836: 2022-10-16  6:59: 0.0050000    2.4197  1465778.9132      0.0000      0.0000      0.0000   
       837: 2022-10-16  6:59:30.0050000    2.4197  1471352.7258      0.0000      0.0000      0.0000   
       838: 2022-10-16  7: 0: 0.0050000    2.4197  1476923.9917      0.0000      0.0000      0.0000   
       839: 2022-10-16  7: 0:30.0050000    2.4198  1482493.4839      0.0000      0.0000      0.0000   
       840: 2022-10-16  7: 1: 0.0050000    2.4198  1488059.8246      0.0000      0.0000      0.0000   
       841: 2022-10-16  7: 1:30.0050000    2.4200  1493622.4623      0.0000      0.0000      0.0000   
       842: 2022-10-16  7: 2: 0.0050000    2.4200  1499180.9072      0.0000      0.0000      0.0000   
       843: 2022-10-16  7: 2:30.0050000    2.4200  1504737.5117      0.0000      0.0000      0.0000   
       844: 2022-10-16  7: 3: 0.0050000    2.4200  1510291.4754      0.0000      0.0000      0.0000   
       845: 2022-10-16  7: 3:30.0050000    2.4200  1515842.6006      0.0000      0.0000      0.0000   
       846: 2022-10-16  7: 4: 0.0050000    2.4200  1521390.1093      0.0000      0.0000      0.0000   
       847: 2022-10-16  7: 4:30.0050000    2.4201  1526933.2945      0.0000      0.0000      0.0000   
       848: 2022-10-16  7: 5: 0.0050000    2.4200  1532471.6987      0.0000      0.0000      0.0000   
       849: 2022-10-16  7: 5:30.0050000    2.4200  1538004.5507      0.0000      0.0000      0.0000   
       850: 2022-10-16  7: 6: 0.0050000    2.4201  1543531.5114      0.0000      0.0000      0.0000   
       851: 2022-10-16  7: 6:30.0050000    2.4201  1549049.9266      0.0000      0.0000      0.0000   
       852: 2022-10-16  7: 7: 0.0050000    2.4201  1554561.7134      0.0000      0.0000      0.0000   
       853: 2022-10-16  7: 7:30.0050000    2.4202  1560067.0080      0.0000      0.0000      0.0000   
       854: 2022-10-16  7: 8: 0.0050000    2.4202  1565564.4491      0.0000      0.0000      0.0000   
       855: 2022-10-16  7: 8:30.0050000    2.4202  1571053.9401      0.0000      0.0000      0.0000   
       856: 2022-10-16  7: 9: 0.0050000    2.4201  1576535.8925      0.0000      0.0000      0.0000   
       857: 2022-10-16  7: 9:30.0050000    2.4201  1582011.0647      0.0000      0.0000      0.0000   
       858: 2022-10-16  7:10: 0.0050000    2.4201  1587479.4698      0.0000      0.0000      0.0000   
       859: 2022-10-16  7:10:30.0050000    2.4201  1592941.8992      0.0000      0.0000      0.0000   
       860: 2022-10-16  7:11: 0.0050000    2.4200  1598399.6787      0.0000      0.0000      0.0000   
       861: 2022-10-16  7:11:30.0050000    2.4200  1603852.6666      0.0000      0.0000      0.0000   
       862: 2022-10-16  7:12: 0.0050000    2.4201  1609298.5061      0.0000      0.0000      0.0000   
       863: 2022-10-16  7:12:30.0050000    2.4201  1614739.0706      0.0000      0.0000      0.0000   
       864: 2022-10-16  7:13: 0.0050000    2.4203  1620174.3011      0.0000      0.0000      0.0000   
       865: 2022-10-16  7:13:30.0050000    2.4204  1625602.7954      0.0000      0.0000      0.0000   
       866: 2022-10-16  7:14: 0.0050000    2.4205  1631023.1002      0.0000      0.0000      0.0000   
       867: 2022-10-16  7:14:30.0050000    2.4206  1636435.2147      0.0000      0.0000      0.0000   
       868: 2022-10-16  7:15: 0.0050000    2.4206  1641836.6548      0.0000      0.0000      0.0000   
       869: 2022-10-16  7:15:30.0050000    2.4206  1647233.1580      0.0000      0.0000      0.0000   
       870: 2022-10-16  7:16: 0.0060000    2.4206  1652621.5730      0.0000      0.0000      0.0000   
       871: 2022-10-16  7:16:30.0060000    2.4204  1658002.1449      0.0000      0.0000      0.0000   
       872: 2022-10-16  7:17: 0.0060000    2.4203  1663377.5929      0.0000      0.0000      0.0000   
       873: 2022-10-16  7:17:30.0060000    2.4203  1668748.0389      0.0000      0.0000      0.0000   
       874: 2022-10-16  7:18: 0.0060000    2.4202  1674110.9376      0.0000      0.0000      0.0000   
       875: 2022-10-16  7:18:30.0060000    2.4202  1679465.0423      0.0000      0.0000      0.0000   
       876: 2022-10-16  7:19: 0.0060000    2.4202  1684808.5789      0.0000      0.0000      0.0000   
       877: 2022-10-16  7:19:30.0060000    2.4202  1690144.5816      0.0000      0.0000      0.0000   
       878: 2022-10-16  7:20: 0.0060000    2.4202  1695468.8047      0.0000      0.0000      0.0000   
       879: 2022-10-16  7:20:30.0060000    2.4202  1700786.6646      0.0000      0.0000      0.0000   
       880: 2022-10-16  7:21: 0.0060000    2.4202  1706093.5605      0.0000      0.0000      0.0000   
       881: 2022-10-16  7:21:30.0060000    2.4201  1711390.2905      0.0000      0.0000      0.0000   
       882: 2022-10-16  7:22: 0.0060000    2.4202  1716682.6330      0.0000      0.0000      0.0000   
       883: 2022-10-16  7:22:30.0060000    2.4201  1721969.0722      0.0000      0.0000      0.0000   
       884: 2022-10-16  7:23: 0.0060000    2.4201  1727249.2150      0.0000      0.0000      0.0000   
       885: 2022-10-16  7:23:30.0060000    2.4202  1732520.3325      0.0000      0.0000      0.0000   
       886: 2022-10-16  7:24: 0.0060000    2.4203  1737785.0043      0.0000      0.0000      0.0000   
       887: 2022-10-16  7:24:30.0060000    2.4202  1743042.9079      0.0000      0.0000      0.0000   
       888: 2022-10-16  7:25: 0.0060000    2.4201  1748294.0179      0.0000      0.0000      0.0000   
       889: 2022-10-16  7:25:30.0060000    2.4200  1753539.0975      0.0000      0.0000      0.0000   
       890: 2022-10-16  7:26: 0.0060000    2.4199  1758776.3143      0.0000      0.0000      0.0000   
       891: 2022-10-16  7:26:30.0060000    2.4197  1764008.0730      0.0000      0.0000      0.0000   
       892: 2022-10-16  7:27: 0.0060000    2.4197  1769233.8426      0.0000      0.0000      0.0000   
       893: 2022-10-16  7:27:30.0060000    2.4195  1774449.7693      0.0000      0.0000      0.0000   
       894: 2022-10-16  7:28: 0.0060000    2.4195  1779655.5962      0.0000      0.0000      0.0000   
       895: 2022-10-16  7:28:30.0060000    2.4196  1784855.5970      0.0000      0.0000      0.0000   
       896: 2022-10-16  7:29: 0.0060000    2.4195  1790049.1095      0.0000      0.0000      0.0000   
       897: 2022-10-16  7:29:30.0060000    2.4193  1795235.3441      0.0000      0.0000      0.0000   
       898: 2022-10-16  7:30: 0.0060000    2.4193  1800416.6646      0.0000      0.0000      0.0000   
       899: 2022-10-16  7:30:30.0060000    2.4192  1805594.7486      0.0000      0.0000      0.0000   
       900: 2022-10-16  7:31: 0.0060000    2.4192  1810769.0649      0.0000      0.0000      0.0000   
       901: 2022-10-16  7:31:30.0060000    2.4191  1815935.7937      0.0000      0.0000      0.0000   
       902: 2022-10-16  7:32: 0.0060000    2.4191  1821100.6263      0.0000      0.0000      0.0000   
       903: 2022-10-16  7:32:30.0060000    2.4191  1826263.8951      0.0000      0.0000      0.0000   
       904: 2022-10-16  7:33: 0.0060000    2.4190  1831425.2097      0.0000      0.0000      0.0000   
       905: 2022-10-16  7:33:30.0060000    2.4190  1836580.9113      0.0000      0.0000      0.0000   
       906: 2022-10-16  7:34: 0.0060000    2.4189  1841735.4337      0.0000      0.0000      0.0000   
       907: 2022-10-16  7:34:30.0060000    2.4189  1846887.9566      0.0000      0.0000      0.0000   
       908: 2022-10-16  7:35: 0.0060000    2.4189  1852035.6776      0.0000      0.0000      0.0000   
       909: 2022-10-16  7:35:30.0060000    2.4188  1857181.8167      0.0000      0.0000      0.0000   
       910: 2022-10-16  7:36: 0.0060000    2.4188  1862328.5509      0.0000      0.0000      0.0000   
       911: 2022-10-16  7:36:30.0060000    2.4188  1867474.4186      0.0000      0.0000      0.0000   
       912: 2022-10-16  7:37: 0.0060000    2.4188  1872618.5066      0.0000      0.0000      0.0000   
       913: 2022-10-16  7:37:30.0060000    2.4188  1877760.7211      0.0000      0.0000      0.0000   
       914: 2022-10-16  7:38: 0.0060000    2.4187  1882901.2957      0.0000      0.0000      0.0000   
       915: 2022-10-16  7:38:30.0060000    2.4186  1888039.9807      0.0000      0.0000      0.0000   
       916: 2022-10-16  7:39: 0.0060000    2.4187  1893174.5269      0.0000      0.0000      0.0000   
       917: 2022-10-16  7:39:30.0060000    2.4187  1898308.5412      0.0000      0.0000      0.0000   
       918: 2022-10-16  7:40: 0.0060000    2.4185  1903443.1852      0.0000      0.0000      0.0000   
       919: 2022-10-16  7:40:30.0060000    2.4183  1908577.6248      0.0000      0.0000      0.0000   
       920: 2022-10-16  7:41: 0.0060000    2.4183  1913709.2845      0.0000      0.0000      0.0000   
       921: 2022-10-16  7:41:30.0060000    2.4181  1918838.0844      0.0000      0.0000      0.0000   
       922: 2022-10-16  7:42: 0.0060000    2.4181  1923963.5882      0.0000      0.0000      0.0000   
       923: 2022-10-16  7:42:30.0060000    2.4180  1929088.2624      0.0000      0.0000      0.0000   
       924: 2022-10-16  7:43: 0.0060000    2.4179  1934214.1179      0.0000      0.0000      0.0000   
       925: 2022-10-16  7:43:30.0060000    2.4176  1939337.7826      0.0000      0.0000      0.0000   
       926: 2022-10-16  7:44: 0.0060000    2.4176  1944456.8001      0.0000      0.0000      0.0000   
       927: 2022-10-16  7:44:30.0060000    2.4174  1949572.4932      0.0000      0.0000      0.0000   
       928: 2022-10-16  7:45: 0.0070000    2.4173  1954689.2214      0.0000      0.0000      0.0000   
       929: 2022-10-16  7:45:30.0070000    2.4171  1959805.1840      0.0000      0.0000      0.0000   
       930: 2022-10-16  7:46: 0.0070000    2.4171  1964920.9299      0.0000      0.0000      0.0000   
       931: 2022-10-16  7:46:30.0070000    2.4171  1970033.9332      0.0000      0.0000      0.0000   
       932: 2022-10-16  7:47: 0.0070000    2.4173  1975145.0118      0.0000      0.0000      0.0000   
       933: 2022-10-16  7:47:30.0070000    2.4173  1980255.5061      0.0000      0.0000      0.0000   
       934: 2022-10-16  7:48: 0.0070000    2.4174  1985365.0942      0.0000      0.0000      0.0000   
       935: 2022-10-16  7:48:30.0070000    2.4176  1990474.9959      0.0000      0.0000      0.0000   
       936: 2022-10-16  7:49: 0.0070000    2.4179  1995584.2275      0.0000      0.0000      0.0000   
       937: 2022-10-16  7:49:30.0070000    2.4182  2000695.6939      0.0000      0.0000      0.0000   
       938: 2022-10-16  7:50: 0.0070000    2.4184  2005810.0820      0.0000      0.0000      0.0000   
       939: 2022-10-16  7:50:30.0070000    2.4187  2010926.9941      0.0000      0.0000      0.0000   
       940: 2022-10-16  7:51: 0.0070000    2.4190  2016045.1002      0.0000      0.0000      0.0000   
       941: 2022-10-16  7:51:30.0070000    2.4193  2021163.8006      0.0000      0.0000      0.0000   
       942: 2022-10-16  7:52: 0.0070000    2.4195  2026281.4009      0.0000      0.0000      0.0000   
       943: 2022-10-16  7:52:30.0070000    2.4196  2031399.6238      0.0000      0.0000      0.0000   
       944: 2022-10-16  7:53: 0.0070000    2.4197  2036516.7461      0.0000      0.0000      0.0000   
       945: 2022-10-16  7:53:30.0070000    2.4197  2041632.2806      0.0000      0.0000      0.0000   
       946: 2022-10-16  7:54: 0.0070000    2.4197  2046747.9744      0.0000      0.0000      0.0000   
       947: 2022-10-16  7:54:30.0070000    2.4197  2051866.4526      0.0000      0.0000      0.0000   
       948: 2022-10-16  7:55: 0.0070000    2.4195  2056988.0293      0.0000      0.0000      0.0000   
       949: 2022-10-16  7:55:30.0070000    2.4194  2062111.2014      0.0000      0.0000      0.0000   
       950: 2022-10-16  7:56: 0.0070000    2.4194  2067236.1709      0.0000      0.0000      0.0000   
       951: 2022-10-16  7:56:30.0070000    2.4194  2072359.3840      0.0000      0.0000      0.0000   
       952: 2022-10-16  7:57: 0.0070000    2.4193  2077484.6500      0.0000      0.0000      0.0000   
       953: 2022-10-16  7:57:30.0070000    2.4194  2082611.4994      0.0000      0.0000      0.0000   
       954: 2022-10-16  7:58: 0.0070000    2.4196  2087741.3130      0.0000      0.0000      0.0000   
       955: 2022-10-16  7:58:30.0070000    2.4197  2092874.7644      0.0000      0.0000      0.0000   
       956: 2022-10-16  7:59: 0.0070000    2.4198  2098012.0444      0.0000      0.0000      0.0000   
       957: 2022-10-16  7:59:30.0070000    2.4199  2103151.5464      0.0000      0.0000      0.0000   
       958: 2022-10-16  8: 0: 0.0070000    2.4200  2108293.0988      0.0000      0.0000      0.0000   
       959: 2022-10-16  8: 0:30.0070000    2.4202  2113437.6541      0.0000      0.0000      0.0000   
       960: 2022-10-16  8: 1: 0.0070000    2.4204  2118585.0577      0.0000      0.0000      0.0000   
       961: 2022-10-16  8: 1:30.0070000    2.4204  2123736.9158      0.0000      0.0000      0.0000   
       962: 2022-10-16  8: 2: 0.0070000    2.4203  2128893.1165      0.0000      0.0000      0.0000   
       963: 2022-10-16  8: 2:30.0070000    2.4202  2134054.3096      0.0000      0.0000      0.0000   
       964: 2022-10-16  8: 3: 0.0070000    2.4204  2139219.4101      0.0000      0.0000      0.0000   
       965: 2022-10-16  8: 3:30.0070000    2.4206  2144388.0160      0.0000      0.0000      0.0000   
       966: 2022-10-16  8: 4: 0.0070000    2.4207  2149560.6715      0.0000      0.0000      0.0000   
       967: 2022-10-16  8: 4:30.0070000    2.4210  2154735.6525      0.0000      0.0000      0.0000   
       968: 2022-10-16  8: 5: 0.0070000    2.4211  2159912.4835      0.0000      0.0000      0.0000   
       969: 2022-10-16  8: 5:30.0070000    2.4208  2165087.4478      0.0000      0.0000      0.0000   
       970: 2022-10-16  8: 6: 0.0070000    2.4205  2170260.7983      0.0000      0.0000      0.0000   
       971: 2022-10-16  8: 6:30.0070000    2.4203  2175434.1974      0.0000      0.0000      0.0000   
       972: 2022-10-16  8: 7: 0.0070000    2.4198  2180606.0816      0.0000      0.0000      0.0000   
       973: 2022-10-16  8: 7:30.0070000    2.4196  2185779.5499      0.0000      0.0000      0.0000   
       974: 2022-10-16  8: 8: 0.0070000    2.4193  2190955.0213      0.0000      0.0000      0.0000   
       975: 2022-10-16  8: 8:30.0070000    2.4195  2196130.9259      0.0000      0.0000      0.0000   
       976: 2022-10-16  8: 9: 0.0070000    2.4196  2201308.2607      0.0000      0.0000      0.0000   
       977: 2022-10-16  8: 9:30.0070000    2.4196  2206487.6297      0.0000      0.0000      0.0000   
       978: 2022-10-16  8:10: 0.0070000    2.4196  2211667.8352      0.0000      0.0000      0.0000   
       979: 2022-10-16  8:10:30.0070000    2.4197  2216848.0041      0.0000      0.0000      0.0000   
       980: 2022-10-16  8:11: 0.0070000    2.4196  2222028.8253      0.0000      0.0000      0.0000   
       981: 2022-10-16  8:11:30.0070000    2.4199  2227211.6817      0.0000      0.0000      0.0000   
       982: 2022-10-16  8:12: 0.0070000    2.4200  2232394.9088      0.0000      0.0000      0.0000   
       983: 2022-10-16  8:12:30.0070000    2.4200  2237578.0174      0.0000      0.0000      0.0000   
       984: 2022-10-16  8:13: 0.0070000    2.4202  2242759.8344      0.0000      0.0000      0.0000   
       985: 2022-10-16  8:13:30.0070000    2.4204  2247941.6181      0.0000      0.0000      0.0000   
       986: 2022-10-16  8:14: 0.0080000    2.4205  2253121.8498      0.0000      0.0000      0.0000   
       987: 2022-10-16  8:14:30.0080000    2.4207  2258299.1381      0.0000      0.0000      0.0000   
       988: 2022-10-16  8:15: 0.0080000    2.4208  2263473.6431      0.0000      0.0000      0.0000   
       989: 2022-10-16  8:15:30.0080000    2.4208  2268646.5863      0.0000      0.0000      0.0000   
       990: 2022-10-16  8:16: 0.0080000    2.4208  2273818.7975      0.0000      0.0000      0.0000   
       991: 2022-10-16  8:16:30.0080000    2.4205  2278989.0398      0.0000      0.0000      0.0000   
       992: 2022-10-16  8:17: 0.0080000    2.4204  2284156.7172      0.0000      0.0000      0.0000   
       993: 2022-10-16  8:17:30.0080000    2.4201  2289323.6138      0.0000      0.0000      0.0000   
       994: 2022-10-16  8:18: 0.0080000    2.4199  2294492.9162      0.0000      0.0000      0.0000   
       995: 2022-10-16  8:18:30.0080000    2.4200  2299664.0539      0.0000      0.0000      0.0000   
       996: 2022-10-16  8:19: 0.0080000    2.4201  2304835.7377      0.0000      0.0000      0.0000   
       997: 2022-10-16  8:19:30.0080000    2.4201  2310008.6697      0.0000      0.0000      0.0000   
       998: 2022-10-16  8:20: 0.0080000    2.4201  2315181.6844      0.0000      0.0000      0.0000   
       999: 2022-10-16  8:20:30.0080000    2.4199  2320354.6363      0.0000      0.0000      0.0000   
      1000: 2022-10-16  8:21: 0.0080000    2.4200  2325529.1246      0.0000      0.0000      0.0000   
      1001: 2022-10-16  8:21:30.0080000    2.4199  2330703.4122      0.0000      0.0000      0.0000   
      1002: 2022-10-16  8:22: 0.0080000    2.4202  2335876.4339      0.0000      0.0000      0.0000   
      1003: 2022-10-16  8:22:30.0080000    2.4200  2341046.7036      0.0000      0.0000      0.0000   
      1004: 2022-10-16  8:23: 0.0080000    2.4199  2346214.5384      0.0000      0.0000      0.0000   
      1005: 2022-10-16  8:23:30.0080000    2.4198  2351378.4753      0.0000      0.0000      0.0000   
      1006: 2022-10-16  8:24: 0.0080000    2.4199  2356538.3630      0.0000      0.0000      0.0000   
      1007: 2022-10-16  8:24:30.0080000    2.4197  2361695.7921      0.0000      0.0000      0.0000   
      1008: 2022-10-16  8:25: 0.0080000    2.4195  2366850.2668      0.0000      0.0000      0.0000   
      1009: 2022-10-16  8:25:30.0080000    2.4193  2372002.5141      0.0000      0.0000      0.0000   
      1010: 2022-10-16  8:26: 0.0080000    2.4189  2377152.8807      0.0000      0.0000      0.0000   
      1011: 2022-10-16  8:26:30.0080000    2.4187  2382302.5350      0.0000      0.0000      0.0000   
      1012: 2022-10-16  8:27: 0.0080000    2.4186  2387449.3577      0.0000      0.0000      0.0000   
      1013: 2022-10-16  8:27:30.0080000    2.4186  2392594.6279      0.0000      0.0000      0.0000   
      1014: 2022-10-16  8:28: 0.0080000    2.4188  2397740.7825      0.0000      0.0000      0.0000   
      1015: 2022-10-16  8:28:30.0080000    2.4188  2402886.6159      0.0000      0.0000      0.0000   
      1016: 2022-10-16  8:29: 0.0080000    2.4188  2408030.7480      0.0000      0.0000      0.0000   
      1017: 2022-10-16  8:29:30.0080000    2.4188  2413174.4742      0.0000      0.0000      0.0000   
      1018: 2022-10-16  8:30: 0.0080000    2.4189  2418317.2248      0.0000      0.0000      0.0000   
      1019: 2022-10-16  8:30:30.0080000    2.4189  2423454.4973      0.0000      0.0000      0.0000   
      1020: 2022-10-16  8:31: 0.0080000    2.4189  2428587.7146      0.0000      0.0000      0.0000   
      1021: 2022-10-16  8:31:30.0080000    2.4189  2433719.4367      0.0000      0.0000      0.0000   
      1022: 2022-10-16  8:32: 0.0080000    2.4189  2438849.4844      0.0000      0.0000      0.0000   
      1023: 2022-10-16  8:32:30.0080000    2.4188  2443977.8454      0.0000      0.0000      0.0000   
