     epoch             Observation time    num_of_sats         spp_x(m)         spp_y(m)         spp_z(m)         ppp_x(m)         ppp_y(m)         ppp_z(m)       sigam_x(m)       sigam_y(m)       sigam_z(m)
      1394: 2022-10-22 11:38:59.9950000              7      969180.8895     5628260.3835     2830346.9891      969180.9444     5628262.5366     2830348.2259       0.00051058       0.00089994       0.00048773 
      1395: 2022-10-22 11:39:29.9950000              7      969180.8895     5628260.3835     2830346.9891      969180.9444     5628262.5366     2830348.2259       0.00051053       0.00089943       0.00048746 
      1396: 2022-10-22 11:39:59.9950000              7      969180.8895     5628260.3835     2830346.9891      969180.9444     5628262.5366     2830348.2259       0.00051049       0.00089892       0.00048718 
      1397: 2022-10-22 11:40:29.9950000              7      969180.8895     5628260.3835     2830346.9891      969180.9444     5628262.5365     2830348.2259       0.00051044       0.00089841       0.00048690 
      1398: 2022-10-22 11:40:59.9950000              7      969180.8895     5628260.3835     2830346.9891      969180.9444     5628262.5364     2830348.2258       0.00051040       0.00089790       0.00048661 
      1399: 2022-10-22 11:41:29.9950000              7      969180.8895     5628260.3835     2830346.9891      969180.9444     5628262.5364     2830348.2258       0.00051036       0.00089739       0.00048633 
      1400: 2022-10-22 11:41:59.9950000              7      969180.8895     5628260.3835     2830346.9891      969180.9445     5628262.5363     2830348.2257       0.00051032       0.00089687       0.00048605 
      1401: 2022-10-22 11:42:29.9950000              7      969180.8895     5628260.3835     2830346.9891      969180.9445     5628262.5363     2830348.2257       0.00051027       0.00089635       0.00048576 
      1402: 2022-10-22 11:42:59.9950000              7      969180.8895     5628260.3835     2830346.9891      969180.9445     5628262.5362     2830348.2257       0.00051023       0.00089582       0.00048548 
      1403: 2022-10-22 11:43:29.9950000              7      969180.8895     5628260.3835     2830346.9891      969180.9445     5628262.5362     2830348.2257       0.00051020       0.00089529       0.00048519 
      1404: 2022-10-22 11:43:59.9950000              7      969180.8895     5628260.3835     2830346.9891      969180.9445     5628262.5363     2830348.2257       0.00051016       0.00089476       0.00048490 
      1405: 2022-10-22 11:44:29.9950000              7      969180.8895     5628260.3835     2830346.9891      969180.9445     5628262.5363     2830348.2257       0.00051012       0.00089423       0.00048461 
      1406: 2022-10-22 11:44:59.9950000              7      969180.8895     5628260.3835     2830346.9891      969180.9445     5628262.5363     2830348.2258       0.00051008       0.00089370       0.00048433 
      1407: 2022-10-22 11:45:29.9950000              6      969180.8895     5628260.3835     2830346.9891      969180.9445     5628262.5363     2830348.2257       0.00051005       0.00089330       0.00048409 
      1408: 2022-10-22 11:45:59.9950000              7      969180.8895     5628260.3835     2830346.9891      969180.9446     5628262.5361     2830348.2256       0.00051002       0.00089291       0.00048385 
      1409: 2022-10-22 11:46:29.9950000              7      969180.8895     5628260.3835     2830346.9891      969180.9446     5628262.5359     2830348.2255       0.00051000       0.00089250       0.00048361 
      1410: 2022-10-22 11:46:59.9950000              7      969180.8895     5628260.3835     2830346.9891      969180.9446     5628262.5357     2830348.2254       0.00050997       0.00089210       0.00048336 
      1411: 2022-10-22 11:47:29.9950000              6      969180.8895     5628260.3835     2830346.9891      969180.9447     5628262.5355     2830348.2253       0.00050996       0.00089173       0.00048321 
      1412: 2022-10-22 11:47:59.9950000              7      969180.8895     5628260.3835     2830346.9891      969180.9447     5628262.5353     2830348.2252       0.00050995       0.00089136       0.00048307 
      1413: 2022-10-22 11:48:29.9950000              6      969180.8895     5628260.3835     2830346.9891      969180.9447     5628262.5353     2830348.2252       0.00050995       0.00089110       0.00048298 
      1414: 2022-10-22 11:48:59.9950000              6      969180.8895     5628260.3835     2830346.9891      969180.9447     5628262.5353     2830348.2252       0.00050994       0.00089084       0.00048289 
      1415: 2022-10-22 11:49:29.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9447     5628262.5353     2830348.2252       0.00050993       0.00089058       0.00048281 
      1416: 2022-10-22 11:49:59.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9447     5628262.5352     2830348.2252       0.00050993       0.00089032       0.00048273 
      1417: 2022-10-22 11:50:29.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9447     5628262.5351     2830348.2251       0.00050992       0.00089007       0.00048265 
      1418: 2022-10-22 11:50:59.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9447     5628262.5350     2830348.2251       0.00050991       0.00088981       0.00048257 
      1419: 2022-10-22 11:51:29.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9447     5628262.5350     2830348.2251       0.00050991       0.00088956       0.00048249 
      1420: 2022-10-22 11:51:59.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9448     5628262.5349     2830348.2251       0.00050990       0.00088931       0.00048241 
      1421: 2022-10-22 11:52:29.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9448     5628262.5349     2830348.2251       0.00050989       0.00088906       0.00048234 
      1422: 2022-10-22 11:52:59.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9448     5628262.5349     2830348.2250       0.00050988       0.00088882       0.00048226 
      1423: 2022-10-22 11:53:29.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9448     5628262.5348     2830348.2250       0.00050988       0.00088857       0.00048219 
      1424: 2022-10-22 11:53:59.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9448     5628262.5347     2830348.2250       0.00050987       0.00088833       0.00048212 
      1425: 2022-10-22 11:54:29.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9448     5628262.5346     2830348.2250       0.00050986       0.00088809       0.00048205 
      1426: 2022-10-22 11:54:59.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9448     5628262.5346     2830348.2249       0.00050985       0.00088785       0.00048198 
      1427: 2022-10-22 11:55:29.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9448     5628262.5346     2830348.2249       0.00050984       0.00088762       0.00048191 
      1428: 2022-10-22 11:55:59.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9448     5628262.5345     2830348.2249       0.00050984       0.00088738       0.00048185 
      1429: 2022-10-22 11:56:29.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9448     5628262.5345     2830348.2249       0.00050983       0.00088715       0.00048178 
      1430: 2022-10-22 11:56:59.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9448     5628262.5344     2830348.2249       0.00050982       0.00088692       0.00048172 
      1431: 2022-10-22 11:57:29.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9448     5628262.5344     2830348.2248       0.00050981       0.00088669       0.00048166 
      1432: 2022-10-22 11:57:59.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9448     5628262.5343     2830348.2248       0.00050980       0.00088646       0.00048160 
      1433: 2022-10-22 11:58:29.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9449     5628262.5342     2830348.2248       0.00050979       0.00088624       0.00048154 
      1434: 2022-10-22 11:58:59.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9449     5628262.5342     2830348.2248       0.00050978       0.00088602       0.00048148 
      1435: 2022-10-22 11:59:29.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9449     5628262.5341     2830348.2247       0.00050977       0.00088580       0.00048142 
      1436: 2022-10-22 11:59:59.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9449     5628262.5340     2830348.2247       0.00050976       0.00088558       0.00048137 
      1437: 2022-10-22 12: 0:29.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9449     5628262.5340     2830348.2247       0.00050975       0.00088536       0.00048131 
      1438: 2022-10-22 12: 0:59.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9449     5628262.5340     2830348.2247       0.00050974       0.00088514       0.00048126 
      1439: 2022-10-22 12: 1:29.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9449     5628262.5339     2830348.2247       0.00050973       0.00088493       0.00048121 
      1440: 2022-10-22 12: 1:59.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9449     5628262.5339     2830348.2247       0.00050972       0.00088472       0.00048116 
      1441: 2022-10-22 12: 2:29.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9449     5628262.5338     2830348.2247       0.00050971       0.00088451       0.00048111 
      1442: 2022-10-22 12: 2:59.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9449     5628262.5338     2830348.2247       0.00050970       0.00088430       0.00048106 
      1443: 2022-10-22 12: 3:29.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9450     5628262.5338     2830348.2246       0.00050968       0.00088409       0.00048101 
      1444: 2022-10-22 12: 3:59.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9450     5628262.5337     2830348.2246       0.00050967       0.00088388       0.00048096 
      1445: 2022-10-22 12: 4:29.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9450     5628262.5337     2830348.2246       0.00050966       0.00088368       0.00048092 
      1446: 2022-10-22 12: 4:59.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9450     5628262.5336     2830348.2246       0.00050965       0.00088347       0.00048087 
      1447: 2022-10-22 12: 5:29.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9450     5628262.5336     2830348.2246       0.00050963       0.00088327       0.00048083 
      1448: 2022-10-22 12: 5:59.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9450     5628262.5335     2830348.2245       0.00050962       0.00088307       0.00048079 
      1449: 2022-10-22 12: 6:29.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9450     5628262.5335     2830348.2245       0.00050961       0.00088287       0.00048074 
      1450: 2022-10-22 12: 6:59.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9450     5628262.5334     2830348.2245       0.00050959       0.00088267       0.00048070 
      1451: 2022-10-22 12: 7:29.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9450     5628262.5334     2830348.2245       0.00050958       0.00088247       0.00048066 
      1452: 2022-10-22 12: 7:59.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9450     5628262.5333     2830348.2245       0.00050957       0.00088227       0.00048062 
      1453: 2022-10-22 12: 8:29.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9450     5628262.5332     2830348.2244       0.00050955       0.00088207       0.00048058 
      1454: 2022-10-22 12: 8:59.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9450     5628262.5331     2830348.2244       0.00050954       0.00088187       0.00048054 
      1455: 2022-10-22 12: 9:29.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9450     5628262.5331     2830348.2244       0.00050952       0.00088167       0.00048050 
      1456: 2022-10-22 12: 9:59.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9450     5628262.5330     2830348.2244       0.00050951       0.00088148       0.00048046 
      1457: 2022-10-22 12:10:29.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9451     5628262.5330     2830348.2244       0.00050949       0.00088128       0.00048043 
      1458: 2022-10-22 12:10:59.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9451     5628262.5329     2830348.2244       0.00050947       0.00088108       0.00048039 
      1459: 2022-10-22 12:11:29.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9451     5628262.5329     2830348.2244       0.00050946       0.00088088       0.00048035 
      1460: 2022-10-22 12:11:59.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9451     5628262.5328     2830348.2243       0.00050944       0.00088069       0.00048032 
      1461: 2022-10-22 12:12:29.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9451     5628262.5328     2830348.2243       0.00050942       0.00088049       0.00048028 
      1462: 2022-10-22 12:12:59.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9451     5628262.5328     2830348.2243       0.00050941       0.00088029       0.00048024 
      1463: 2022-10-22 12:13:29.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9451     5628262.5327     2830348.2243       0.00050939       0.00088009       0.00048021 
      1464: 2022-10-22 12:13:59.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9451     5628262.5327     2830348.2243       0.00050937       0.00087989       0.00048017 
      1465: 2022-10-22 12:14:29.9960000              5      969180.8895     5628260.3835     2830346.9891      969180.9451     5628262.5327     2830348.2243       0.00050936       0.00087971       0.00048013 
      1466: 2022-10-22 12:14:59.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9451     5628262.5326     2830348.2243       0.00050935       0.00087953       0.00048010 
      1467: 2022-10-22 12:15:29.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9451     5628262.5326     2830348.2243       0.00050935       0.00087935       0.00048006 
      1468: 2022-10-22 12:15:59.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9451     5628262.5326     2830348.2243       0.00050934       0.00087917       0.00048002 
      1469: 2022-10-22 12:16:29.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9451     5628262.5325     2830348.2242       0.00050933       0.00087899       0.00047999 
      1470: 2022-10-22 12:16:59.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9452     5628262.5325     2830348.2242       0.00050932       0.00087881       0.00047995 
      1471: 2022-10-22 12:17:29.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9452     5628262.5325     2830348.2242       0.00050931       0.00087862       0.00047991 
      1472: 2022-10-22 12:17:59.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9452     5628262.5325     2830348.2242       0.00050930       0.00087843       0.00047987 
      1473: 2022-10-22 12:18:29.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9452     5628262.5325     2830348.2242       0.00050929       0.00087825       0.00047983 
      1474: 2022-10-22 12:18:59.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9452     5628262.5324     2830348.2242       0.00050928       0.00087806       0.00047979 
      1475: 2022-10-22 12:19:29.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9452     5628262.5324     2830348.2242       0.00050926       0.00087787       0.00047975 
      1476: 2022-10-22 12:19:59.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9452     5628262.5324     2830348.2242       0.00050925       0.00087767       0.00047971 
      1477: 2022-10-22 12:20:29.9960000              5      969180.8895     5628260.3835     2830346.9891      969180.9452     5628262.5324     2830348.2242       0.00050924       0.00087757       0.00047970 
      1478: 2022-10-22 12:20:59.9960000              6      969180.8895     5628260.3835     2830346.9891      969180.9452     5628262.5323     2830348.2242       0.00050923       0.00087748       0.00047968 
      1479: 2022-10-22 12:21:29.9970000              5      969180.8895     5628260.3835     2830346.9891      969180.9452     5628262.5323     2830348.2242       0.00050922       0.00087738       0.00047966 
      1480: 2022-10-22 12:21:59.9970000              6      969180.8895     5628260.3835     2830346.9891      969180.9452     5628262.5323     2830348.2242       0.00050920       0.00087729       0.00047965 
      1481: 2022-10-22 12:22:29.9970000              5      969180.8895     5628260.3835     2830346.9891      969180.9452     5628262.5323     2830348.2242       0.00050919       0.00087719       0.00047963 
      1482: 2022-10-22 12:22:59.9970000              6      969180.8895     5628260.3835     2830346.9891      969180.9452     5628262.5323     2830348.2242       0.00050917       0.00087710       0.00047962 
      1483: 2022-10-22 12:23:29.9970000              5      969180.8895     5628260.3835     2830346.9891      969180.9452     5628262.5323     2830348.2242       0.00050916       0.00087701       0.00047960 
      1484: 2022-10-22 12:23:59.9970000              6      969180.8895     5628260.3835     2830346.9891      969180.9452     5628262.5323     2830348.2242       0.00050914       0.00087693       0.00047959 
      1485: 2022-10-22 12:24:29.9970000              5      969180.8895     5628260.3835     2830346.9891      969180.9452     5628262.5323     2830348.2242       0.00050913       0.00087684       0.00047957 
      1486: 2022-10-22 12:24:59.9970000              6      969180.8895     5628260.3835     2830346.9891      969180.9452     5628262.5322     2830348.2242       0.00050911       0.00087676       0.00047956 
      1487: 2022-10-22 12:25:29.9970000              5      969180.8895     5628260.3835     2830346.9891      969180.9452     5628262.5322     2830348.2242       0.00050910       0.00087667       0.00047955 
      1488: 2022-10-22 12:25:59.9970000              6      969180.8895     5628260.3835     2830346.9891      969180.9453     5628262.5322     2830348.2242       0.00050908       0.00087659       0.00047953 
      1489: 2022-10-22 12:26:29.9970000              5      969180.8895     5628260.3835     2830346.9891      969180.9453     5628262.5322     2830348.2242       0.00050906       0.00087651       0.00047952 
      1490: 2022-10-22 12:26:59.9970000              6      969180.8895     5628260.3835     2830346.9891      969180.9453     5628262.5321     2830348.2242       0.00050905       0.00087643       0.00047950 
      1491: 2022-10-22 12:27:29.9970000              5      969180.8895     5628260.3835     2830346.9891      969180.9453     5628262.5321     2830348.2242       0.00050903       0.00087636       0.00047949 
      1492: 2022-10-22 12:27:59.9970000              6      969180.8895     5628260.3835     2830346.9891      969180.9453     5628262.5321     2830348.2242       0.00050901       0.00087628       0.00047947 
      1493: 2022-10-22 12:28:29.9970000              5      969180.8895     5628260.3835     2830346.9891      969180.9453     5628262.5321     2830348.2242       0.00050899       0.00087620       0.00047945 
      1494: 2022-10-22 12:28:59.9970000              6      969180.8895     5628260.3835     2830346.9891      969180.9453     5628262.5321     2830348.2242       0.00050897       0.00087613       0.00047944 
      1495: 2022-10-22 12:29:29.9970000              5      969180.8895     5628260.3835     2830346.9891      969180.9453     5628262.5320     2830348.2242       0.00050895       0.00087606       0.00047942 
      1496: 2022-10-22 12:29:59.9970000              6      969180.8895     5628260.3835     2830346.9891      969180.9453     5628262.5320     2830348.2242       0.00050893       0.00087598       0.00047940 
      1497: 2022-10-22 12:30:29.9970000              5      969180.8895     5628260.3835     2830346.9891      969180.9453     5628262.5320     2830348.2242       0.00050891       0.00087591       0.00047939 
      1498: 2022-10-22 12:30:59.9970000              6      969180.8895     5628260.3835     2830346.9891      969180.9453     5628262.5320     2830348.2242       0.00050888       0.00087584       0.00047937 
      1499: 2022-10-22 12:31:29.9970000              5      969180.8895     5628260.3835     2830346.9891      969180.9453     5628262.5320     2830348.2242       0.00050886       0.00087577       0.00047935 
      1500: 2022-10-22 12:31:59.9970000              6      969180.8895     5628260.3835     2830346.9891      969180.9453     5628262.5320     2830348.2242       0.00050884       0.00087569       0.00047933 
      1501: 2022-10-22 12:32:29.9970000              5      969180.8895     5628260.3835     2830346.9891      969180.9453     5628262.5320     2830348.2242       0.00050881       0.00087562       0.00047931 
      1502: 2022-10-22 12:32:59.9970000              6      969180.8895     5628260.3835     2830346.9891      969180.9454     5628262.5320     2830348.2242       0.00050879       0.00087555       0.00047929 
      1503: 2022-10-22 12:33:29.9970000              5      969180.8895     5628260.3835     2830346.9891      969180.9454     5628262.5320     2830348.2242       0.00050876       0.00087548       0.00047927 
      1504: 2022-10-22 12:33:59.9970000              6      969180.8895     5628260.3835     2830346.9891      969180.9454     5628262.5319     2830348.2242       0.00050874       0.00087541       0.00047924 
      1505: 2022-10-22 12:34:29.9970000              5      969180.8895     5628260.3835     2830346.9891      969180.9454     5628262.5319     2830348.2242       0.00050871       0.00087534       0.00047922 
      1506: 2022-10-22 12:34:59.9970000              6      969180.8895     5628260.3835     2830346.9891      969180.9454     5628262.5319     2830348.2242       0.00050868       0.00087527       0.00047920 
      1507: 2022-10-22 12:35:29.9970000              5      969180.8895     5628260.3835     2830346.9891      969180.9454     5628262.5319     2830348.2242       0.00050866       0.00087520       0.00047917 
      1508: 2022-10-22 12:35:59.9970000              6      969180.8895     5628260.3835     2830346.9891      969180.9454     5628262.5319     2830348.2242       0.00050863       0.00087513       0.00047914 
      1509: 2022-10-22 12:36:29.9970000              5      969180.8895     5628260.3835     2830346.9891      969180.9454     5628262.5319     2830348.2242       0.00050860       0.00087506       0.00047912 
      1510: 2022-10-22 12:36:59.9970000              6      969180.8895     5628260.3835     2830346.9891      969180.9454     5628262.5319     2830348.2242       0.00050857       0.00087499       0.00047909 
      1511: 2022-10-22 12:37:29.9970000              5      969180.8895     5628260.3835     2830346.9891      969180.9454     5628262.5319     2830348.2243       0.00050854       0.00087492       0.00047906 
      1512: 2022-10-22 12:37:59.9970000              6      969180.8895     5628260.3835     2830346.9891      969180.9454     5628262.5318     2830348.2242       0.00050851       0.00087485       0.00047903 
      1513: 2022-10-22 12:38:29.9970000              5      969180.8895     5628260.3835     2830346.9891      969180.9454     5628262.5318     2830348.2242       0.00050848       0.00087477       0.00047900 
      1514: 2022-10-22 12:38:59.9970000              6      969180.8895     5628260.3835     2830346.9891      969180.9454     5628262.5318     2830348.2242       0.00050844       0.00087470       0.00047896 
      1515: 2022-10-22 12:39:29.9970000              5      969180.8895     5628260.3835     2830346.9891      969180.9454     5628262.5318     2830348.2242       0.00050841       0.00087463       0.00047893 
      1516: 2022-10-22 12:39:59.9970000              6      969180.8895     5628260.3835     2830346.9891      969180.9454     5628262.5318     2830348.2242       0.00050838       0.00087455       0.00047889 
      1517: 2022-10-22 12:40:29.9970000              5      969180.8895     5628260.3835     2830346.9891      969180.9454     5628262.5318     2830348.2243       0.00050834       0.00087447       0.00047885 
      1518: 2022-10-22 12:40:59.9970000              6      969180.8895     5628260.3835     2830346.9891      969180.9454     5628262.5318     2830348.2243       0.00050831       0.00087440       0.00047882 
      1519: 2022-10-22 12:41:29.9970000              5      969180.8895     5628260.3835     2830346.9891      969180.9454     5628262.5318     2830348.2243       0.00050827       0.00087432       0.00047878 
      1520: 2022-10-22 12:41:59.9970000              6      969180.8895     5628260.3835     2830346.9891      969180.9455     5628262.5318     2830348.2243       0.00050823       0.00087424       0.00047873 
      1521: 2022-10-22 12:42:29.9970000              5      969180.8895     5628260.3835     2830346.9891      969180.9455     5628262.5318     2830348.2243       0.00050819       0.00087416       0.00047869 
      1522: 2022-10-22 12:42:59.9970000              6      969180.8895     5628260.3835     2830346.9891      969180.9455     5628262.5318     2830348.2243       0.00050816       0.00087408       0.00047865 
      1523: 2022-10-22 12:43:29.9970000              5      969180.8895     5628260.3835     2830346.9891      969180.9455     5628262.5319     2830348.2244       0.00050812       0.00087400       0.00047860 
      1524: 2022-10-22 12:43:59.9970000              6      969180.8895     5628260.3835     2830346.9891      969180.9455     5628262.5319     2830348.2244       0.00050808       0.00087392       0.00047855 
      1525: 2022-10-22 12:44:29.9970000              5      969180.8895     5628260.3835     2830346.9891      969180.9455     5628262.5319     2830348.2244       0.00050803       0.00087383       0.00047850 
      1526: 2022-10-22 12:44:59.9970000              6      969180.8895     5628260.3835     2830346.9891      969180.9456     5628262.5319     2830348.2244       0.00050799       0.00087375       0.00047845 
      1527: 2022-10-22 12:45:29.9970000              6      969180.8895     5628260.3835     2830346.9891      969180.9456     5628262.5319     2830348.2244       0.00050795       0.00087366       0.00047840 
      1528: 2022-10-22 12:45:59.9970000              6      969180.8895     5628260.3835     2830346.9891      969180.9456     5628262.5319     2830348.2244       0.00050791       0.00087357       0.00047834 
      1529: 2022-10-22 12:46:29.9970000              6      969180.8895     5628260.3835     2830346.9891      969180.9456     5628262.5319     2830348.2244       0.00050786       0.00087348       0.00047829 
      1530: 2022-10-22 12:46:59.9970000              6      969180.8895     5628260.3835     2830346.9891      969180.9456     5628262.5319     2830348.2244       0.00050782       0.00087338       0.00047823 
      1531: 2022-10-22 12:47:29.9970000              6      969180.8895     5628260.3835     2830346.9891      969180.9455     5628262.5319     2830348.2244       0.00050777       0.00087328       0.00047816 
      1532: 2022-10-22 12:47:59.9970000              6      969180.8895     5628260.3835     2830346.9891      969180.9456     5628262.5320     2830348.2244       0.00050772       0.00087317       0.00047810 
      1533: 2022-10-22 12:48:29.9970000              6      969180.8895     5628260.3835     2830346.9891      969180.9456     5628262.5320     2830348.2244       0.00050768       0.00087306       0.00047803 
      1534: 2022-10-22 12:48:59.9970000              6      969180.8895     5628260.3835     2830346.9891      969180.9456     5628262.5320     2830348.2244       0.00050763       0.00087294       0.00047796 
      1535: 2022-10-22 12:49:29.9970000              6      969180.8895     5628260.3835     2830346.9891      969180.9456     5628262.5320     2830348.2244       0.00050758       0.00087282       0.00047788 
      1536: 2022-10-22 12:49:59.9970000              6      969180.8895     5628260.3835     2830346.9891      969180.9456     5628262.5320     2830348.2244       0.00050753       0.00087268       0.00047780 
      1537: 2022-10-22 12:50:29.9970000              6      969180.8895     5628260.3835     2830346.9891      969180.9456     5628262.5320     2830348.2244       0.00050747       0.00087254       0.00047771 
      1538: 2022-10-22 12:50:59.9970000              6      969180.8895     5628260.3835     2830346.9891      969180.9456     5628262.5320     2830348.2244       0.00050742       0.00087239       0.00047762 
      1539: 2022-10-22 12:51:29.9970000              6      969180.8895     5628260.3835     2830346.9891      969180.9456     5628262.5320     2830348.2244       0.00050737       0.00087222       0.00047752 
      1540: 2022-10-22 12:51:59.9970000              6      969180.8895     5628260.3835     2830346.9891      969180.9456     5628262.5320     2830348.2244       0.00050731       0.00087205       0.00047742 
      1541: 2022-10-22 12:52:29.9970000              6      969180.8895     5628260.3835     2830346.9891      969180.9456     5628262.5320     2830348.2245       0.00050726       0.00087186       0.00047731 
      1542: 2022-10-22 12:52:59.9970000              6      969180.8895     5628260.3835     2830346.9891      969180.9456     5628262.5320     2830348.2245       0.00050720       0.00087166       0.00047720 
      1543: 2022-10-22 12:53:29.9970000              5      969180.8895     5628260.3835     2830346.9891      969180.9456     5628262.5320     2830348.2244       0.00050714       0.00087154       0.00047711 
      1544: 2022-10-22 12:53:59.9970000              6      969180.8895     5628260.3835     2830346.9891      969180.9456     5628262.5320     2830348.2244       0.00050708       0.00087142       0.00047703 
      1545: 2022-10-22 12:54:29.9970000              5      969180.8895     5628260.3835     2830346.9891      969180.9456     5628262.5320     2830348.2244       0.00050703       0.00087130       0.00047694 
      1546: 2022-10-22 12:54:59.9970000              7      969180.8895     5628260.3835     2830346.9891      969180.9456     5628262.5321     2830348.2244       0.00050697       0.00087118       0.00047685 
      1547: 2022-10-22 12:55:29.9970000              6      969180.8895     5628260.3835     2830346.9891      969180.9456     5628262.5321     2830348.2244       0.00050691       0.00087105       0.00047676 
      1548: 2022-10-22 12:55:59.9970000              6      969180.8895     5628260.3835     2830346.9891      969180.9456     5628262.5321     2830348.2244       0.00050685       0.00087092       0.00047667 
      1549: 2022-10-22 12:56:29.9980000              7      969180.8895     5628260.3835     2830346.9891      969180.9456     5628262.5321     2830348.2244       0.00050678       0.00087079       0.00047657 
      1550: 2022-10-22 12:56:59.9980000              6      969180.8895     5628260.3835     2830346.9891      969180.9456     5628262.5321     2830348.2244       0.00050672       0.00087065       0.00047647 
      1551: 2022-10-22 12:57:29.9980000              7      969180.8895     5628260.3835     2830346.9891      969180.9456     5628262.5320     2830348.2244       0.00050666       0.00087051       0.00047637 
      1552: 2022-10-22 12:57:59.9980000              6      969180.8895     5628260.3835     2830346.9891      969180.9456     5628262.5320     2830348.2244       0.00050659       0.00087037       0.00047627 
      1553: 2022-10-22 12:58:29.9980000              6      969180.8895     5628260.3835     2830346.9891      969180.9455     5628262.5320     2830348.2244       0.00050653       0.00087022       0.00047616 
      1554: 2022-10-22 12:58:59.9980000              6      969180.8895     5628260.3835     2830346.9891      969180.9455     5628262.5320     2830348.2244       0.00050646       0.00087007       0.00047605 
      1555: 2022-10-22 12:59:29.9980000              7      969180.8895     5628260.3835     2830346.9891      969180.9456     5628262.5320     2830348.2243       0.00050639       0.00086991       0.00047594 
      1556: 2022-10-22 12:59:59.9980000              6      969180.8895     5628260.3835     2830346.9891      969180.9456     5628262.5320     2830348.2244       0.00050632       0.00086974       0.00047582 
      1557: 2022-10-22 13: 0:29.9980000              6      969180.8895     5628260.3835     2830346.9891      969180.9456     5628262.5321     2830348.2244       0.00050625       0.00086957       0.00047570 
      1558: 2022-10-22 13: 0:59.9980000              6      969180.8895     5628260.3835     2830346.9891      969180.9456     5628262.5321     2830348.2244       0.00050618       0.00086939       0.00047558 
      1559: 2022-10-22 13: 1:29.9980000              6      969180.8895     5628260.3835     2830346.9891      969180.9456     5628262.5321     2830348.2244       0.00050611       0.00086921       0.00047545 
      1560: 2022-10-22 13: 1:59.9980000              7      969180.8895     5628260.3835     2830346.9891      969180.9456     5628262.5321     2830348.2243       0.00050603       0.00086902       0.00047532 
