     epoch         Observation time         ZTD(m)    clk_G(m)    clk_C(m)    clk_R(m)    clk_E(m)
       444: 2022-10-22  3:43:59.9990000    2.4158  -151284.6991      0.0000      0.0000      0.0000   
       445: 2022-10-22  3:44:30.0000000    2.4158  -145495.0177      0.0000      0.0000      0.0000   
       446: 2022-10-22  3:45: 0.0000000    2.4160  -139707.8965      0.0000      0.0000      0.0000   
       447: 2022-10-22  3:45:30.0000000    2.4162  -133924.1167      0.0000      0.0000      0.0000   
       448: 2022-10-22  3:46: 0.0000000    2.4164  -128142.5724      0.0000      0.0000      0.0000   
       449: 2022-10-22  3:46:30.0000000    2.4167  -122363.5585      0.0000      0.0000      0.0000   
       450: 2022-10-22  3:47: 0.0000000    2.4169  -116586.6825      0.0000      0.0000      0.0000   
       451: 2022-10-22  3:47:30.0000000    2.4169  -110812.2181      0.0000      0.0000      0.0000   
       452: 2022-10-22  3:48: 0.0000000    2.4169  -105040.6074      0.0000      0.0000      0.0000   
       453: 2022-10-22  3:48:30.0000000    2.4168  -99270.8275      0.0000      0.0000      0.0000   
       454: 2022-10-22  3:49: 0.0000000    2.4168  -93503.8524      0.0000      0.0000      0.0000   
       455: 2022-10-22  3:49:30.0000000    2.4168  -87738.7008      0.0000      0.0000      0.0000   
       456: 2022-10-22  3:50: 0.0000000    2.4168  -81975.2706      0.0000      0.0000      0.0000   
       457: 2022-10-22  3:50:30.0000000    2.4168  -76213.7660      0.0000      0.0000      0.0000   
       458: 2022-10-22  3:51: 0.0000000    2.4168  -70456.5225      0.0000      0.0000      0.0000   
       459: 2022-10-22  3:51:30.0000000    2.4168  -64701.6876      0.0000      0.0000      0.0000   
       460: 2022-10-22  3:52: 0.0000000    2.4167  -58949.1967      0.0000      0.0000      0.0000   
       461: 2022-10-22  3:52:30.0000000    2.4167  -53198.5817      0.0000      0.0000      0.0000   
       462: 2022-10-22  3:53: 0.0000000    2.4167  -47449.6775      0.0000      0.0000      0.0000   
       463: 2022-10-22  3:53:30.0000000    2.4167  -41702.3670      0.0000      0.0000      0.0000   
       464: 2022-10-22  3:54: 0.0000000    2.4168  -35957.0778      0.0000      0.0000      0.0000   
       465: 2022-10-22  3:54:30.0000000    2.4168  -30212.5687      0.0000      0.0000      0.0000   
       466: 2022-10-22  3:55: 0.0000000    2.4169  -24469.5430      0.0000      0.0000      0.0000   
       467: 2022-10-22  3:55:30.0000000    2.4168  -18726.3852      0.0000      0.0000      0.0000   
       468: 2022-10-22  3:56: 0.0000000    2.4168  -12983.8295      0.0000      0.0000      0.0000   
       469: 2022-10-22  3:56:30.0000000    2.4167  -7243.6774      0.0000      0.0000      0.0000   
       470: 2022-10-22  3:57: 0.0000000    2.4167  -1504.9974      0.0000      0.0000      0.0000   
       471: 2022-10-22  3:57:30.0000000    2.4167   4232.5010      0.0000      0.0000      0.0000   
       472: 2022-10-22  3:58: 0.0000000    2.4167   9968.3425      0.0000      0.0000      0.0000   
       473: 2022-10-22  3:58:30.0000000    2.4166  15704.8405      0.0000      0.0000      0.0000   
       474: 2022-10-22  3:59: 0.0000000    2.4165  21439.3432      0.0000      0.0000      0.0000   
       475: 2022-10-22  3:59:30.0000000    2.4164  27172.1954      0.0000      0.0000      0.0000   
       476: 2022-10-22  4: 0: 0.0000000    2.4164  32904.9416      0.0000      0.0000      0.0000   
       477: 2022-10-22  4: 0:30.0000000    2.4165  38639.2157      0.0000      0.0000      0.0000   
       478: 2022-10-22  4: 1: 0.0000000    2.4165  44374.3445      0.0000      0.0000      0.0000   
       479: 2022-10-22  4: 1:30.0000000    2.4164  50109.7971      0.0000      0.0000      0.0000   
       480: 2022-10-22  4: 2: 0.0000000    2.4164  55843.6507      0.0000      0.0000      0.0000   
       481: 2022-10-22  4: 2:30.0000000    2.4165  61576.1874      0.0000      0.0000      0.0000   
       482: 2022-10-22  4: 3: 0.0000000    2.4165  67308.8604      0.0000      0.0000      0.0000   
       483: 2022-10-22  4: 3:30.0000000    2.4164  73042.1404      0.0000      0.0000      0.0000   
       484: 2022-10-22  4: 4: 0.0000000    2.4164  78774.7167      0.0000      0.0000      0.0000   
       485: 2022-10-22  4: 4:30.0000000    2.4165  84508.4328      0.0000      0.0000      0.0000   
       486: 2022-10-22  4: 5: 0.0000000    2.4165  90240.6080      0.0000      0.0000      0.0000   
       487: 2022-10-22  4: 5:30.0000000    2.4166  95969.5422      0.0000      0.0000      0.0000   
       488: 2022-10-22  4: 6: 0.0000000    2.4166  101697.8166      0.0000      0.0000      0.0000   
       489: 2022-10-22  4: 6:30.0000000    2.4167  107425.5754      0.0000      0.0000      0.0000   
       490: 2022-10-22  4: 7: 0.0000000    2.4168  113153.1832      0.0000      0.0000      0.0000   
       491: 2022-10-22  4: 7:30.0000000    2.4168  118883.7337      0.0000      0.0000      0.0000   
       492: 2022-10-22  4: 8: 0.0000000    2.4168  124613.4139      0.0000      0.0000      0.0000   
       493: 2022-10-22  4: 8:30.0000000    2.4167  130344.4096      0.0000      0.0000      0.0000   
       494: 2022-10-22  4: 9: 0.0000000    2.4167  136076.5339      0.0000      0.0000      0.0000   
       495: 2022-10-22  4: 9:30.0000000    2.4168  141813.8434      0.0000      0.0000      0.0000   
       496: 2022-10-22  4:10: 0.0000000    2.4168  147552.7765      0.0000      0.0000      0.0000   
       497: 2022-10-22  4:10:30.0010000    2.4168  153294.9190      0.0000      0.0000      0.0000   
       498: 2022-10-22  4:11: 0.0010000    2.4168  159036.0777      0.0000      0.0000      0.0000   
       499: 2022-10-22  4:11:30.0010000    2.4168  164778.6407      0.0000      0.0000      0.0000   
       500: 2022-10-22  4:12: 0.0010000    2.4167  170521.7510      0.0000      0.0000      0.0000   
       501: 2022-10-22  4:12:30.0010000    2.4167  176266.1469      0.0000      0.0000      0.0000   
       502: 2022-10-22  4:13: 0.0010000    2.4166  182011.7252      0.0000      0.0000      0.0000   
       503: 2022-10-22  4:13:30.0010000    2.4166  187760.5192      0.0000      0.0000      0.0000   
       504: 2022-10-22  4:14: 0.0010000    2.4166  193512.5881      0.0000      0.0000      0.0000   
       505: 2022-10-22  4:14:30.0010000    2.4168  199265.3009      0.0000      0.0000      0.0000   
       506: 2022-10-22  4:15: 0.0010000    2.4170  205020.5995      0.0000      0.0000      0.0000   
       507: 2022-10-22  4:15:30.0010000    2.4170  210776.8611      0.0000      0.0000      0.0000   
       508: 2022-10-22  4:16: 0.0010000    2.4171  216531.1487      0.0000      0.0000      0.0000   
       509: 2022-10-22  4:16:30.0010000    2.4173  222285.8089      0.0000      0.0000      0.0000   
       510: 2022-10-22  4:17: 0.0010000    2.4174  228038.0521      0.0000      0.0000      0.0000   
       511: 2022-10-22  4:17:30.0010000    2.4175  233791.4276      0.0000      0.0000      0.0000   
       512: 2022-10-22  4:18: 0.0010000    2.4175  239544.7446      0.0000      0.0000      0.0000   
       513: 2022-10-22  4:18:30.0010000    2.4175  245299.9391      0.0000      0.0000      0.0000   
       514: 2022-10-22  4:19: 0.0010000    2.4175  251052.9929      0.0000      0.0000      0.0000   
       515: 2022-10-22  4:19:30.0010000    2.4175  256806.1987      0.0000      0.0000      0.0000   
       516: 2022-10-22  4:20: 0.0010000    2.4175  262562.0202      0.0000      0.0000      0.0000   
       517: 2022-10-22  4:20:30.0010000    2.4175  268317.7519      0.0000      0.0000      0.0000   
       518: 2022-10-22  4:21: 0.0010000    2.4175  274072.5027      0.0000      0.0000      0.0000   
       519: 2022-10-22  4:21:30.0010000    2.4174  279826.8109      0.0000      0.0000      0.0000   
       520: 2022-10-22  4:22: 0.0010000    2.4173  285578.3925      0.0000      0.0000      0.0000   
       521: 2022-10-22  4:22:30.0010000    2.4172  291332.7833      0.0000      0.0000      0.0000   
       522: 2022-10-22  4:23: 0.0010000    2.4170  297087.9736      0.0000      0.0000      0.0000   
       523: 2022-10-22  4:23:30.0010000    2.4171  302842.4534      0.0000      0.0000      0.0000   
       524: 2022-10-22  4:24: 0.0010000    2.4170  308600.3900      0.0000      0.0000      0.0000   
       525: 2022-10-22  4:24:30.0010000    2.4171  314355.6296      0.0000      0.0000      0.0000   
       526: 2022-10-22  4:25: 0.0010000    2.4169  320106.1574      0.0000      0.0000      0.0000   
       527: 2022-10-22  4:25:30.0010000    2.4169  325858.3211      0.0000      0.0000      0.0000   
       528: 2022-10-22  4:26: 0.0010000    2.4169  331611.7321      0.0000      0.0000      0.0000   
       529: 2022-10-22  4:26:30.0010000    2.4169  337361.7995      0.0000      0.0000      0.0000   
       530: 2022-10-22  4:27: 0.0010000    2.4168  343109.5251      0.0000      0.0000      0.0000   
       531: 2022-10-22  4:27:30.0010000    2.4166  348855.5386      0.0000      0.0000      0.0000   
       532: 2022-10-22  4:28: 0.0010000    2.4166  354601.1397      0.0000      0.0000      0.0000   
       533: 2022-10-22  4:28:30.0010000    2.4165  360346.3616      0.0000      0.0000      0.0000   
       534: 2022-10-22  4:29: 0.0010000    2.4164  366089.9589      0.0000      0.0000      0.0000   
       535: 2022-10-22  4:29:30.0010000    2.4164  371832.0474      0.0000      0.0000      0.0000   
       536: 2022-10-22  4:30: 0.0010000    2.4164  377573.9818      0.0000      0.0000      0.0000   
       537: 2022-10-22  4:30:30.0010000    2.4163  383314.8903      0.0000      0.0000      0.0000   
       538: 2022-10-22  4:31: 0.0010000    2.4164  389057.6621      0.0000      0.0000      0.0000   
       539: 2022-10-22  4:31:30.0010000    2.4163  394799.2539      0.0000      0.0000      0.0000   
       540: 2022-10-22  4:32: 0.0010000    2.4163  400540.2903      0.0000      0.0000      0.0000   
       541: 2022-10-22  4:32:30.0010000    2.4163  406281.8708      0.0000      0.0000      0.0000   
       542: 2022-10-22  4:33: 0.0010000    2.4162  412025.6447      0.0000      0.0000      0.0000   
       543: 2022-10-22  4:33:30.0010000    2.4163  417769.0597      0.0000      0.0000      0.0000   
       544: 2022-10-22  4:34: 0.0010000    2.4165  423513.5120      0.0000      0.0000      0.0000   
       545: 2022-10-22  4:34:30.0010000    2.4164  429258.9444      0.0000      0.0000      0.0000   
       546: 2022-10-22  4:35: 0.0010000    2.4165  435005.6049      0.0000      0.0000      0.0000   
       547: 2022-10-22  4:35:30.0010000    2.4164  440752.3027      0.0000      0.0000      0.0000   
       548: 2022-10-22  4:36: 0.0010000    2.4164  446498.4232      0.0000      0.0000      0.0000   
       549: 2022-10-22  4:36:30.0010000    2.4163  452245.5628      0.0000      0.0000      0.0000   
       550: 2022-10-22  4:37: 0.0020000    2.4163  457991.9380      0.0000      0.0000      0.0000   
       551: 2022-10-22  4:37:30.0020000    2.4163  463737.6498      0.0000      0.0000      0.0000   
       552: 2022-10-22  4:38: 0.0020000    2.4163  469482.1180      0.0000      0.0000      0.0000   
       553: 2022-10-22  4:38:30.0020000    2.4162  475226.7204      0.0000      0.0000      0.0000   
       554: 2022-10-22  4:39: 0.0020000    2.4161  480968.7393      0.0000      0.0000      0.0000   
       555: 2022-10-22  4:39:30.0020000    2.4159  486709.9439      0.0000      0.0000      0.0000   
       556: 2022-10-22  4:40: 0.0020000    2.4158  492450.3776      0.0000      0.0000      0.0000   
       557: 2022-10-22  4:40:30.0020000    2.4159  498191.3550      0.0000      0.0000      0.0000   
       558: 2022-10-22  4:41: 0.0020000    2.4158  503929.6366      0.0000      0.0000      0.0000   
       559: 2022-10-22  4:41:30.0020000    2.4157  509665.4925      0.0000      0.0000      0.0000   
       560: 2022-10-22  4:42: 0.0020000    2.4156  515398.7375      0.0000      0.0000      0.0000   
       561: 2022-10-22  4:42:30.0020000    2.4155  521129.5724      0.0000      0.0000      0.0000   
       562: 2022-10-22  4:43: 0.0020000    2.4155  526858.6848      0.0000      0.0000      0.0000   
       563: 2022-10-22  4:43:30.0020000    2.4154  532585.4367      0.0000      0.0000      0.0000   
       564: 2022-10-22  4:44: 0.0020000    2.4153  538310.0857      0.0000      0.0000      0.0000   
       565: 2022-10-22  4:44:30.0020000    2.4152  544030.6649      0.0000      0.0000      0.0000   
       566: 2022-10-22  4:45: 0.0020000    2.4150  549747.1936      0.0000      0.0000      0.0000   
       567: 2022-10-22  4:45:30.0020000    2.4149  555459.9845      0.0000      0.0000      0.0000   
       568: 2022-10-22  4:46: 0.0020000    2.4147  561169.5251      0.0000      0.0000      0.0000   
       569: 2022-10-22  4:46:30.0020000    2.4147  566874.4952      0.0000      0.0000      0.0000   
       570: 2022-10-22  4:47: 0.0020000    2.4145  572575.1639      0.0000      0.0000      0.0000   
       571: 2022-10-22  4:47:30.0020000    2.4143  578271.1134      0.0000      0.0000      0.0000   
       572: 2022-10-22  4:48: 0.0020000    2.4143  583962.8158      0.0000      0.0000      0.0000   
       573: 2022-10-22  4:48:30.0020000    2.4143  589649.5236      0.0000      0.0000      0.0000   
       574: 2022-10-22  4:49: 0.0020000    2.4142  595331.7873      0.0000      0.0000      0.0000   
       575: 2022-10-22  4:49:30.0020000    2.4142  601008.0839      0.0000      0.0000      0.0000   
       576: 2022-10-22  4:50: 0.0020000    2.4140  606678.6245      0.0000      0.0000      0.0000   
       577: 2022-10-22  4:50:30.0020000    2.4139  612344.1611      0.0000      0.0000      0.0000   
       578: 2022-10-22  4:51: 0.0020000    2.4137  618004.0543      0.0000      0.0000      0.0000   
       579: 2022-10-22  4:51:30.0020000    2.4135  623659.1459      0.0000      0.0000      0.0000   
       580: 2022-10-22  4:52: 0.0020000    2.4135  629309.3975      0.0000      0.0000      0.0000   
       581: 2022-10-22  4:52:30.0020000    2.4135  634954.6448      0.0000      0.0000      0.0000   
       582: 2022-10-22  4:53: 0.0020000    2.4134  640594.8175      0.0000      0.0000      0.0000   
       583: 2022-10-22  4:53:30.0020000    2.4133  646229.6799      0.0000      0.0000      0.0000   
       584: 2022-10-22  4:54: 0.0020000    2.4130  651859.5511      0.0000      0.0000      0.0000   
       585: 2022-10-22  4:54:30.0020000    2.4129  657483.3215      0.0000      0.0000      0.0000   
       586: 2022-10-22  4:55: 0.0020000    2.4129  663102.5073      0.0000      0.0000      0.0000   
       587: 2022-10-22  4:55:30.0020000    2.4129  668717.5617      0.0000      0.0000      0.0000   
       588: 2022-10-22  4:56: 0.0020000    2.4129  674329.2420      0.0000      0.0000      0.0000   
       589: 2022-10-22  4:56:30.0020000    2.4129  679937.3890      0.0000      0.0000      0.0000   
       590: 2022-10-22  4:57: 0.0020000    2.4130  685542.0337      0.0000      0.0000      0.0000   
       591: 2022-10-22  4:57:30.0020000    2.4131  691143.5303      0.0000      0.0000      0.0000   
       592: 2022-10-22  4:58: 0.0020000    2.4130  696742.3372      0.0000      0.0000      0.0000   
       593: 2022-10-22  4:58:30.0020000    2.4130  702337.4777      0.0000      0.0000      0.0000   
       594: 2022-10-22  4:59: 0.0020000    2.4131  707928.4454      0.0000      0.0000      0.0000   
       595: 2022-10-22  4:59:30.0020000    2.4132  713515.1798      0.0000      0.0000      0.0000   
       596: 2022-10-22  5: 0: 0.0020000    2.4133  719096.9257      0.0000      0.0000      0.0000   
       597: 2022-10-22  5: 0:30.0020000    2.4133  724674.6992      0.0000      0.0000      0.0000   
       598: 2022-10-22  5: 1: 0.0020000    2.4130  730249.8562      0.0000      0.0000      0.0000   
       599: 2022-10-22  5: 1:30.0020000    2.4127  735821.2994      0.0000      0.0000      0.0000   
       600: 2022-10-22  5: 2: 0.0020000    2.4126  741388.6223      0.0000      0.0000      0.0000   
       601: 2022-10-22  5: 2:30.0020000    2.4124  746952.6757      0.0000      0.0000      0.0000   
       602: 2022-10-22  5: 3: 0.0030000    2.4122  752513.8287      0.0000      0.0000      0.0000   
       603: 2022-10-22  5: 3:30.0030000    2.4122  758071.3758      0.0000      0.0000      0.0000   
       604: 2022-10-22  5: 4: 0.0030000    2.4124  763626.3060      0.0000      0.0000      0.0000   
       605: 2022-10-22  5: 4:30.0030000    2.4124  769179.0539      0.0000      0.0000      0.0000   
       606: 2022-10-22  5: 5: 0.0030000    2.4124  774729.4588      0.0000      0.0000      0.0000   
       607: 2022-10-22  5: 5:30.0030000    2.4122  780277.5723      0.0000      0.0000      0.0000   
       608: 2022-10-22  5: 6: 0.0030000    2.4119  785822.5245      0.0000      0.0000      0.0000   
       609: 2022-10-22  5: 6:30.0030000    2.4115  791365.2780      0.0000      0.0000      0.0000   
       610: 2022-10-22  5: 7: 0.0030000    2.4114  796904.7015      0.0000      0.0000      0.0000   
       611: 2022-10-22  5: 7:30.0030000    2.4112  802440.6064      0.0000      0.0000      0.0000   
       612: 2022-10-22  5: 8: 0.0030000    2.4111  807972.1697      0.0000      0.0000      0.0000   
       613: 2022-10-22  5: 8:30.0030000    2.4109  813500.4056      0.0000      0.0000      0.0000   
       614: 2022-10-22  5: 9: 0.0030000    2.4110  819023.8436      0.0000      0.0000      0.0000   
       615: 2022-10-22  5: 9:30.0030000    2.4109  824542.9824      0.0000      0.0000      0.0000   
       616: 2022-10-22  5:10: 0.0030000    2.4107  830059.0225      0.0000      0.0000      0.0000   
       617: 2022-10-22  5:10:30.0030000    2.4105  835571.9603      0.0000      0.0000      0.0000   
       618: 2022-10-22  5:11: 0.0030000    2.4105  841080.8525      0.0000      0.0000      0.0000   
       619: 2022-10-22  5:11:30.0030000    2.4104  846585.0871      0.0000      0.0000      0.0000   
       620: 2022-10-22  5:12: 0.0030000    2.4103  852085.1718      0.0000      0.0000      0.0000   
       621: 2022-10-22  5:12:30.0030000    2.4102  857580.6638      0.0000      0.0000      0.0000   
       622: 2022-10-22  5:13: 0.0030000    2.4101  863072.1312      0.0000      0.0000      0.0000   
       623: 2022-10-22  5:13:30.0030000    2.4099  868559.4181      0.0000      0.0000      0.0000   
       624: 2022-10-22  5:14: 0.0030000    2.4096  874042.0060      0.0000      0.0000      0.0000   
       625: 2022-10-22  5:14:30.0030000    2.4094  879521.4730      0.0000      0.0000      0.0000   
       626: 2022-10-22  5:15: 0.0030000    2.4092  884997.3187      0.0000      0.0000      0.0000   
       627: 2022-10-22  5:15:30.0030000    2.4089  890469.3455      0.0000      0.0000      0.0000   
       628: 2022-10-22  5:16: 0.0030000    2.4088  895937.5925      0.0000      0.0000      0.0000   
       629: 2022-10-22  5:16:30.0030000    2.4087  901402.1168      0.0000      0.0000      0.0000   
       630: 2022-10-22  5:17: 0.0030000    2.4088  906862.0423      0.0000      0.0000      0.0000   
       631: 2022-10-22  5:17:30.0030000    2.4087  912319.7750      0.0000      0.0000      0.0000   
       632: 2022-10-22  5:18: 0.0030000    2.4087  917773.6135      0.0000      0.0000      0.0000   
       633: 2022-10-22  5:18:30.0030000    2.4086  923224.5823      0.0000      0.0000      0.0000   
       634: 2022-10-22  5:19: 0.0030000    2.4086  928672.7762      0.0000      0.0000      0.0000   
       635: 2022-10-22  5:19:30.0030000    2.4087  934116.9541      0.0000      0.0000      0.0000   
       636: 2022-10-22  5:20: 0.0030000    2.4086  939558.1951      0.0000      0.0000      0.0000   
       637: 2022-10-22  5:20:30.0030000    2.4087  944994.6441      0.0000      0.0000      0.0000   
       638: 2022-10-22  5:21: 0.0030000    2.4087  950427.2326      0.0000      0.0000      0.0000   
       639: 2022-10-22  5:21:30.0030000    2.4088  955857.9373      0.0000      0.0000      0.0000   
       640: 2022-10-22  5:22: 0.0030000    2.4088  961286.2644      0.0000      0.0000      0.0000   
       641: 2022-10-22  5:22:30.0030000    2.4090  966712.6680      0.0000      0.0000      0.0000   
       642: 2022-10-22  5:23: 0.0030000    2.4092  972137.0335      0.0000      0.0000      0.0000   
       643: 2022-10-22  5:23:30.0030000    2.4092  977558.2754      0.0000      0.0000      0.0000   
       644: 2022-10-22  5:24: 0.0030000    2.4094  982976.3093      0.0000      0.0000      0.0000   
       645: 2022-10-22  5:24:30.0030000    2.4094  988391.0979      0.0000      0.0000      0.0000   
       646: 2022-10-22  5:25: 0.0030000    2.4094  993803.0585      0.0000      0.0000      0.0000   
       647: 2022-10-22  5:25:30.0030000    2.4095  999213.5771      0.0000      0.0000      0.0000   
       648: 2022-10-22  5:26: 0.0030000    2.4096  1004622.7051      0.0000      0.0000      0.0000   
       649: 2022-10-22  5:26:30.0030000    2.4097  1010029.7237      0.0000      0.0000      0.0000   
       650: 2022-10-22  5:27: 0.0030000    2.4098  1015434.5059      0.0000      0.0000      0.0000   
       651: 2022-10-22  5:27:30.0030000    2.4100  1020838.4824      0.0000      0.0000      0.0000   
       652: 2022-10-22  5:28: 0.0030000    2.4101  1026240.7726      0.0000      0.0000      0.0000   
       653: 2022-10-22  5:28:30.0030000    2.4102  1031640.7019      0.0000      0.0000      0.0000   
       654: 2022-10-22  5:29: 0.0030000    2.4104  1037037.9581      0.0000      0.0000      0.0000   
       655: 2022-10-22  5:29:30.0030000    2.4104  1042431.3075      0.0000      0.0000      0.0000   
       656: 2022-10-22  5:30: 0.0030000    2.4107  1047821.5490      0.0000      0.0000      0.0000   
       657: 2022-10-22  5:30:30.0040000    2.4107  1053209.2186      0.0000      0.0000      0.0000   
       658: 2022-10-22  5:31: 0.0040000    2.4108  1058593.9951      0.0000      0.0000      0.0000   
       659: 2022-10-22  5:31:30.0040000    2.4109  1063976.2128      0.0000      0.0000      0.0000   
       660: 2022-10-22  5:32: 0.0040000    2.4109  1069352.9603      0.0000      0.0000      0.0000   
       661: 2022-10-22  5:32:30.0040000    2.4110  1074725.6364      0.0000      0.0000      0.0000   
       662: 2022-10-22  5:33: 0.0040000    2.4110  1080094.7001      0.0000      0.0000      0.0000   
       663: 2022-10-22  5:33:30.0040000    2.4111  1085459.4641      0.0000      0.0000      0.0000   
       664: 2022-10-22  5:34: 0.0040000    2.4112  1090821.9861      0.0000      0.0000      0.0000   
       665: 2022-10-22  5:34:30.0040000    2.4113  1096181.1498      0.0000      0.0000      0.0000   
       666: 2022-10-22  5:35: 0.0040000    2.4115  1101538.4164      0.0000      0.0000      0.0000   
       667: 2022-10-22  5:35:30.0040000    2.4118  1106893.2989      0.0000      0.0000      0.0000   
       668: 2022-10-22  5:36: 0.0040000    2.4120  1112244.5361      0.0000      0.0000      0.0000   
       669: 2022-10-22  5:36:30.0040000    2.4123  1117592.6538      0.0000      0.0000      0.0000   
       670: 2022-10-22  5:37: 0.0040000    2.4124  1122937.3638      0.0000      0.0000      0.0000   
       671: 2022-10-22  5:37:30.0040000    2.4125  1128279.5291      0.0000      0.0000      0.0000   
       672: 2022-10-22  5:38: 0.0040000    2.4124  1133618.7654      0.0000      0.0000      0.0000   
       673: 2022-10-22  5:38:30.0040000    2.4125  1138956.4241      0.0000      0.0000      0.0000   
       674: 2022-10-22  5:39: 0.0040000    2.4126  1144292.2861      0.0000      0.0000      0.0000   
       675: 2022-10-22  5:39:30.0040000    2.4126  1149625.8959      0.0000      0.0000      0.0000   
       676: 2022-10-22  5:40: 0.0040000    2.4126  1154958.0990      0.0000      0.0000      0.0000   
       677: 2022-10-22  5:40:30.0040000    2.4125  1160289.8617      0.0000      0.0000      0.0000   
       678: 2022-10-22  5:41: 0.0040000    2.4123  1165621.5823      0.0000      0.0000      0.0000   
       679: 2022-10-22  5:41:30.0040000    2.4124  1170952.9990      0.0000      0.0000      0.0000   
       680: 2022-10-22  5:42: 0.0040000    2.4127  1176283.8612      0.0000      0.0000      0.0000   
       681: 2022-10-22  5:42:30.0040000    2.4126  1181612.6993      0.0000      0.0000      0.0000   
       682: 2022-10-22  5:43: 0.0040000    2.4126  1186940.3727      0.0000      0.0000      0.0000   
       683: 2022-10-22  5:43:30.0040000    2.4126  1192266.0229      0.0000      0.0000      0.0000   
       684: 2022-10-22  5:44: 0.0040000    2.4124  1197589.4320      0.0000      0.0000      0.0000   
       685: 2022-10-22  5:44:30.0040000    2.4122  1202909.5778      0.0000      0.0000      0.0000   
       686: 2022-10-22  5:45: 0.0040000    2.4123  1208227.4657      0.0000      0.0000      0.0000   
       687: 2022-10-22  5:45:30.0040000    2.4123  1213543.4596      0.0000      0.0000      0.0000   
       688: 2022-10-22  5:46: 0.0040000    2.4121  1218857.8312      0.0000      0.0000      0.0000   
       689: 2022-10-22  5:46:30.0040000    2.4122  1224169.8520      0.0000      0.0000      0.0000   
       690: 2022-10-22  5:47: 0.0040000    2.4122  1229479.6329      0.0000      0.0000      0.0000   
       691: 2022-10-22  5:47:30.0040000    2.4122  1234785.9640      0.0000      0.0000      0.0000   
       692: 2022-10-22  5:48: 0.0040000    2.4123  1240089.4407      0.0000      0.0000      0.0000   
       693: 2022-10-22  5:48:30.0040000    2.4122  1245389.1971      0.0000      0.0000      0.0000   
       694: 2022-10-22  5:49: 0.0040000    2.4120  1250685.5214      0.0000      0.0000      0.0000   
       695: 2022-10-22  5:49:30.0040000    2.4120  1255978.9768      0.0000      0.0000      0.0000   
       696: 2022-10-22  5:50: 0.0040000    2.4120  1261271.2069      0.0000      0.0000      0.0000   
       697: 2022-10-22  5:50:30.0040000    2.4120  1266562.8969      0.0000      0.0000      0.0000   
       698: 2022-10-22  5:51: 0.0040000    2.4121  1271855.0959      0.0000      0.0000      0.0000   
       699: 2022-10-22  5:51:30.0040000    2.4120  1277146.5972      0.0000      0.0000      0.0000   
       700: 2022-10-22  5:52: 0.0040000    2.4116  1282436.4758      0.0000      0.0000      0.0000   
       701: 2022-10-22  5:52:30.0040000    2.4114  1287723.5293      0.0000      0.0000      0.0000   
       702: 2022-10-22  5:53: 0.0040000    2.4111  1293008.4863      0.0000      0.0000      0.0000   
       703: 2022-10-22  5:53:30.0040000    2.4108  1298292.1090      0.0000      0.0000      0.0000   
       704: 2022-10-22  5:54: 0.0040000    2.4104  1303573.8650      0.0000      0.0000      0.0000   
       705: 2022-10-22  5:54:30.0040000    2.4102  1308853.4050      0.0000      0.0000      0.0000   
       706: 2022-10-22  5:55: 0.0040000    2.4102  1314131.1358      0.0000      0.0000      0.0000   
       707: 2022-10-22  5:55:30.0040000    2.4100  1319407.3941      0.0000      0.0000      0.0000   
       708: 2022-10-22  5:56: 0.0040000    2.4099  1324680.9005      0.0000      0.0000      0.0000   
       709: 2022-10-22  5:56:30.0040000    2.4097  1329952.4689      0.0000      0.0000      0.0000   
       710: 2022-10-22  5:57: 0.0040000    2.4093  1335222.1006      0.0000      0.0000      0.0000   
       711: 2022-10-22  5:57:30.0040000    2.4091  1340490.3777      0.0000      0.0000      0.0000   
       712: 2022-10-22  5:58: 0.0040000    2.4090  1345757.1018      0.0000      0.0000      0.0000   
       713: 2022-10-22  5:58:30.0040000    2.4089  1351021.7595      0.0000      0.0000      0.0000   
       714: 2022-10-22  5:59: 0.0050000    2.4088  1356285.4134      0.0000      0.0000      0.0000   
       715: 2022-10-22  5:59:30.0050000    2.4086  1361547.2354      0.0000      0.0000      0.0000   
       716: 2022-10-22  6: 0: 0.0050000    2.4085  1366807.5579      0.0000      0.0000      0.0000   
       717: 2022-10-22  6: 0:30.0050000    2.4083  1372065.7983      0.0000      0.0000      0.0000   
       718: 2022-10-22  6: 1: 0.0050000    2.4082  1377322.0222      0.0000      0.0000      0.0000   
       719: 2022-10-22  6: 1:30.0050000    2.4081  1382577.7444      0.0000      0.0000      0.0000   
       720: 2022-10-22  6: 2: 0.0050000    2.4079  1387831.8359      0.0000      0.0000      0.0000   
       721: 2022-10-22  6: 2:30.0050000    2.4078  1393084.7052      0.0000      0.0000      0.0000   
       722: 2022-10-22  6: 3: 0.0050000    2.4076  1398334.3036      0.0000      0.0000      0.0000   
       723: 2022-10-22  6: 3:30.0050000    2.4075  1403580.8984      0.0000      0.0000      0.0000   
       724: 2022-10-22  6: 4: 0.0050000    2.4077  1408826.5736      0.0000      0.0000      0.0000   
       725: 2022-10-22  6: 4:30.0050000    2.4077  1414071.9062      0.0000      0.0000      0.0000   
       726: 2022-10-22  6: 5: 0.0050000    2.4076  1419316.0521      0.0000      0.0000      0.0000   
       727: 2022-10-22  6: 5:30.0050000    2.4076  1424559.3884      0.0000      0.0000      0.0000   
