     epoch             Observation time    num_of_sats         spp_x(m)         spp_y(m)         spp_z(m)         ppp_x(m)         ppp_y(m)         ppp_z(m)       sigam_x(m)       sigam_y(m)       sigam_z(m)
      1499: 2022-10-19 12:31:29.9950000              6      969180.3358     5628262.5047     2830347.7488      969180.9433     5628262.5425     2830348.2279       0.00054773       0.00086474       0.00044900 
      1500: 2022-10-19 12:31:59.9950000              5      969180.3358     5628262.5047     2830347.7488      969180.9433     5628262.5425     2830348.2279       0.00054772       0.00086466       0.00044897 
      1501: 2022-10-19 12:32:29.9950000              6      969180.3358     5628262.5047     2830347.7488      969180.9433     5628262.5425     2830348.2279       0.00054771       0.00086458       0.00044895 
      1502: 2022-10-19 12:32:59.9950000              5      969180.3358     5628262.5047     2830347.7488      969180.9433     5628262.5424     2830348.2279       0.00054769       0.00086450       0.00044892 
      1503: 2022-10-19 12:33:29.9950000              6      969180.3358     5628262.5047     2830347.7488      969180.9433     5628262.5424     2830348.2279       0.00054768       0.00086443       0.00044890 
      1504: 2022-10-19 12:33:59.9950000              5      969180.3358     5628262.5047     2830347.7488      969180.9433     5628262.5424     2830348.2279       0.00054767       0.00086435       0.00044887 
      1505: 2022-10-19 12:34:29.9950000              6      969180.3358     5628262.5047     2830347.7488      969180.9433     5628262.5424     2830348.2279       0.00054766       0.00086426       0.00044885 
      1506: 2022-10-19 12:34:59.9950000              5      969180.3358     5628262.5047     2830347.7488      969180.9433     5628262.5424     2830348.2279       0.00054764       0.00086418       0.00044882 
      1507: 2022-10-19 12:35:29.9950000              6      969180.3358     5628262.5047     2830347.7488      969180.9433     5628262.5424     2830348.2279       0.00054763       0.00086410       0.00044880 
      1508: 2022-10-19 12:35:59.9950000              5      969180.3358     5628262.5047     2830347.7488      969180.9433     5628262.5424     2830348.2279       0.00054761       0.00086402       0.00044877 
      1509: 2022-10-19 12:36:29.9950000              6      969180.3358     5628262.5047     2830347.7488      969180.9433     5628262.5425     2830348.2279       0.00054760       0.00086393       0.00044874 
      1510: 2022-10-19 12:36:59.9950000              5      969180.3358     5628262.5047     2830347.7488      969180.9433     5628262.5425     2830348.2279       0.00054758       0.00086385       0.00044871 
      1511: 2022-10-19 12:37:29.9950000              6      969180.3358     5628262.5047     2830347.7488      969180.9433     5628262.5425     2830348.2279       0.00054757       0.00086376       0.00044868 
      1512: 2022-10-19 12:37:59.9950000              5      969180.3358     5628262.5047     2830347.7488      969180.9433     5628262.5424     2830348.2279       0.00054755       0.00086367       0.00044865 
      1513: 2022-10-19 12:38:29.9950000              6      969180.3358     5628262.5047     2830347.7488      969180.9433     5628262.5424     2830348.2279       0.00054753       0.00086358       0.00044862 
      1514: 2022-10-19 12:38:59.9950000              5      969180.3358     5628262.5047     2830347.7488      969180.9433     5628262.5425     2830348.2279       0.00054752       0.00086349       0.00044859 
      1515: 2022-10-19 12:39:29.9950000              6      969180.3358     5628262.5047     2830347.7488      969180.9433     5628262.5425     2830348.2279       0.00054750       0.00086340       0.00044856 
      1516: 2022-10-19 12:39:59.9950000              5      969180.3358     5628262.5047     2830347.7488      969180.9433     5628262.5425     2830348.2279       0.00054748       0.00086331       0.00044853 
      1517: 2022-10-19 12:40:29.9950000              6      969180.3358     5628262.5047     2830347.7488      969180.9433     5628262.5424     2830348.2279       0.00054746       0.00086322       0.00044850 
      1518: 2022-10-19 12:40:59.9950000              5      969180.3358     5628262.5047     2830347.7488      969180.9433     5628262.5424     2830348.2279       0.00054744       0.00086313       0.00044846 
      1519: 2022-10-19 12:41:29.9950000              6      969180.3358     5628262.5047     2830347.7488      969180.9433     5628262.5425     2830348.2279       0.00054742       0.00086303       0.00044843 
      1520: 2022-10-19 12:41:59.9950000              5      969180.3358     5628262.5047     2830347.7488      969180.9433     5628262.5424     2830348.2280       0.00054740       0.00086294       0.00044840 
      1521: 2022-10-19 12:42:29.9950000              6      969180.3358     5628262.5047     2830347.7488      969180.9433     5628262.5424     2830348.2280       0.00054738       0.00086284       0.00044836 
      1522: 2022-10-19 12:42:59.9950000              5      969180.3358     5628262.5047     2830347.7488      969180.9433     5628262.5424     2830348.2280       0.00054736       0.00086274       0.00044832 
      1523: 2022-10-19 12:43:29.9950000              6      969180.3358     5628262.5047     2830347.7488      969180.9433     5628262.5424     2830348.2280       0.00054734       0.00086264       0.00044829 
      1524: 2022-10-19 12:43:59.9950000              5      969180.3358     5628262.5047     2830347.7488      969180.9433     5628262.5424     2830348.2280       0.00054732       0.00086254       0.00044825 
      1525: 2022-10-19 12:44:29.9950000              6      969180.3358     5628262.5047     2830347.7488      969180.9434     5628262.5424     2830348.2280       0.00054729       0.00086244       0.00044821 
      1526: 2022-10-19 12:44:59.9950000              6      969180.3358     5628262.5047     2830347.7488      969180.9434     5628262.5424     2830348.2280       0.00054727       0.00086234       0.00044817 
      1527: 2022-10-19 12:45:29.9950000              6      969180.3358     5628262.5047     2830347.7488      969180.9434     5628262.5424     2830348.2280       0.00054724       0.00086223       0.00044813 
      1528: 2022-10-19 12:45:59.9950000              6      969180.3358     5628262.5047     2830347.7488      969180.9434     5628262.5424     2830348.2280       0.00054722       0.00086213       0.00044809 
      1529: 2022-10-19 12:46:29.9950000              6      969180.3358     5628262.5047     2830347.7488      969180.9434     5628262.5424     2830348.2280       0.00054719       0.00086202       0.00044805 
      1530: 2022-10-19 12:46:59.9950000              6      969180.3358     5628262.5047     2830347.7488      969180.9434     5628262.5424     2830348.2280       0.00054717       0.00086191       0.00044800 
      1531: 2022-10-19 12:47:29.9950000              6      969180.3358     5628262.5047     2830347.7488      969180.9434     5628262.5424     2830348.2280       0.00054714       0.00086179       0.00044796 
      1532: 2022-10-19 12:47:59.9950000              6      969180.3358     5628262.5047     2830347.7488      969180.9434     5628262.5424     2830348.2280       0.00054711       0.00086167       0.00044791 
      1533: 2022-10-19 12:48:29.9950000              6      969180.3358     5628262.5047     2830347.7488      969180.9434     5628262.5424     2830348.2280       0.00054708       0.00086155       0.00044786 
      1534: 2022-10-19 12:48:59.9950000              6      969180.3358     5628262.5047     2830347.7488      969180.9434     5628262.5424     2830348.2280       0.00054705       0.00086143       0.00044781 
      1535: 2022-10-19 12:49:29.9950000              6      969180.3358     5628262.5047     2830347.7488      969180.9434     5628262.5424     2830348.2280       0.00054702       0.00086130       0.00044776 
      1536: 2022-10-19 12:49:59.9950000              6      969180.3358     5628262.5047     2830347.7488      969180.9434     5628262.5424     2830348.2280       0.00054699       0.00086116       0.00044770 
      1537: 2022-10-19 12:50:29.9950000              6      969180.3358     5628262.5047     2830347.7488      969180.9434     5628262.5424     2830348.2280       0.00054696       0.00086102       0.00044765 
      1538: 2022-10-19 12:50:59.9950000              6      969180.3358     5628262.5047     2830347.7488      969180.9434     5628262.5424     2830348.2280       0.00054693       0.00086088       0.00044759 
      1539: 2022-10-19 12:51:29.9950000              6      969180.3358     5628262.5047     2830347.7488      969180.9434     5628262.5424     2830348.2280       0.00054690       0.00086073       0.00044753 
      1540: 2022-10-19 12:51:59.9950000              6      969180.3358     5628262.5047     2830347.7488      969180.9434     5628262.5424     2830348.2280       0.00054686       0.00086057       0.00044746 
      1541: 2022-10-19 12:52:29.9950000              6      969180.3358     5628262.5047     2830347.7488      969180.9434     5628262.5424     2830348.2280       0.00054683       0.00086040       0.00044739 
      1542: 2022-10-19 12:52:59.9950000              6      969180.3358     5628262.5047     2830347.7488      969180.9434     5628262.5424     2830348.2280       0.00054679       0.00086023       0.00044732 
      1543: 2022-10-19 12:53:29.9950000              6      969180.3358     5628262.5047     2830347.7488      969180.9434     5628262.5423     2830348.2280       0.00054675       0.00086005       0.00044725 
      1544: 2022-10-19 12:53:59.9950000              6      969180.3358     5628262.5047     2830347.7488      969180.9434     5628262.5423     2830348.2279       0.00054672       0.00085986       0.00044717 
      1545: 2022-10-19 12:54:29.9950000              6      969180.3358     5628262.5047     2830347.7488      969180.9434     5628262.5423     2830348.2279       0.00054668       0.00085966       0.00044708 
      1546: 2022-10-19 12:54:59.9950000              6      969180.3358     5628262.5047     2830347.7488      969180.9434     5628262.5423     2830348.2279       0.00054664       0.00085945       0.00044700 
      1547: 2022-10-19 12:55:29.9950000              6      969180.3358     5628262.5047     2830347.7488      969180.9434     5628262.5423     2830348.2280       0.00054660       0.00085923       0.00044691 
      1548: 2022-10-19 12:55:59.9950000              6      969180.3358     5628262.5047     2830347.7488      969180.9434     5628262.5423     2830348.2280       0.00054656       0.00085900       0.00044681 
      1549: 2022-10-19 12:56:29.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9434     5628262.5423     2830348.2280       0.00054652       0.00085876       0.00044671 
      1550: 2022-10-19 12:56:59.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9434     5628262.5423     2830348.2280       0.00054647       0.00085850       0.00044661 
      1551: 2022-10-19 12:57:29.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9434     5628262.5423     2830348.2280       0.00054643       0.00085824       0.00044650 
      1552: 2022-10-19 12:57:59.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9434     5628262.5423     2830348.2280       0.00054638       0.00085796       0.00044638 
      1553: 2022-10-19 12:58:29.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9434     5628262.5423     2830348.2280       0.00054634       0.00085767       0.00044626 
      1554: 2022-10-19 12:58:59.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9434     5628262.5423     2830348.2280       0.00054629       0.00085736       0.00044614 
      1555: 2022-10-19 12:59:29.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9434     5628262.5422     2830348.2279       0.00054624       0.00085704       0.00044601 
      1556: 2022-10-19 12:59:59.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9434     5628262.5422     2830348.2279       0.00054619       0.00085671       0.00044587 
      1557: 2022-10-19 13: 0:29.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9434     5628262.5422     2830348.2279       0.00054614       0.00085636       0.00044573 
      1558: 2022-10-19 13: 0:59.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9434     5628262.5421     2830348.2279       0.00054609       0.00085599       0.00044558 
      1559: 2022-10-19 13: 1:29.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9434     5628262.5421     2830348.2279       0.00054604       0.00085561       0.00044542 
      1560: 2022-10-19 13: 1:59.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9434     5628262.5421     2830348.2279       0.00054599       0.00085522       0.00044526 
      1561: 2022-10-19 13: 2:29.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9434     5628262.5421     2830348.2278       0.00054593       0.00085480       0.00044509 
      1562: 2022-10-19 13: 2:59.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9433     5628262.5421     2830348.2278       0.00054587       0.00085438       0.00044492 
      1563: 2022-10-19 13: 3:29.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9433     5628262.5420     2830348.2278       0.00054582       0.00085393       0.00044474 
      1564: 2022-10-19 13: 3:59.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9433     5628262.5420     2830348.2278       0.00054576       0.00085347       0.00044455 
      1565: 2022-10-19 13: 4:29.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9433     5628262.5419     2830348.2278       0.00054570       0.00085300       0.00044435 
      1566: 2022-10-19 13: 4:59.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9433     5628262.5419     2830348.2277       0.00054564       0.00085250       0.00044415 
      1567: 2022-10-19 13: 5:29.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9433     5628262.5418     2830348.2277       0.00054558       0.00085199       0.00044394 
      1568: 2022-10-19 13: 5:59.9960000              5      969180.3358     5628262.5047     2830347.7488      969180.9433     5628262.5418     2830348.2277       0.00054552       0.00085180       0.00044385 
      1569: 2022-10-19 13: 6:29.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9433     5628262.5418     2830348.2277       0.00054546       0.00085161       0.00044375 
      1570: 2022-10-19 13: 6:59.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9433     5628262.5418     2830348.2277       0.00054540       0.00085141       0.00044365 
      1571: 2022-10-19 13: 7:29.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9433     5628262.5418     2830348.2277       0.00054534       0.00085122       0.00044355 
      1572: 2022-10-19 13: 7:59.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9433     5628262.5417     2830348.2277       0.00054528       0.00085102       0.00044345 
      1573: 2022-10-19 13: 8:29.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9433     5628262.5417     2830348.2276       0.00054521       0.00085082       0.00044335 
      1574: 2022-10-19 13: 8:59.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9434     5628262.5417     2830348.2276       0.00054515       0.00085062       0.00044324 
      1575: 2022-10-19 13: 9:29.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9433     5628262.5416     2830348.2276       0.00054508       0.00085041       0.00044313 
      1576: 2022-10-19 13: 9:59.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9433     5628262.5416     2830348.2276       0.00054502       0.00085021       0.00044302 
      1577: 2022-10-19 13:10:29.9960000              5      969180.3358     5628262.5047     2830347.7488      969180.9433     5628262.5416     2830348.2276       0.00054495       0.00085000       0.00044292 
      1578: 2022-10-19 13:10:59.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9433     5628262.5416     2830348.2276       0.00054488       0.00084980       0.00044281 
      1579: 2022-10-19 13:11:29.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9433     5628262.5416     2830348.2276       0.00054481       0.00084960       0.00044270 
      1580: 2022-10-19 13:11:59.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9433     5628262.5416     2830348.2276       0.00054474       0.00084939       0.00044259 
      1581: 2022-10-19 13:12:29.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9433     5628262.5416     2830348.2275       0.00054467       0.00084918       0.00044247 
      1582: 2022-10-19 13:12:59.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9433     5628262.5415     2830348.2275       0.00054460       0.00084897       0.00044236 
      1583: 2022-10-19 13:13:29.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9433     5628262.5415     2830348.2275       0.00054453       0.00084876       0.00044224 
      1584: 2022-10-19 13:13:59.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9433     5628262.5415     2830348.2275       0.00054445       0.00084854       0.00044212 
      1585: 2022-10-19 13:14:29.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9433     5628262.5414     2830348.2274       0.00054438       0.00084832       0.00044200 
      1586: 2022-10-19 13:14:59.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9433     5628262.5414     2830348.2274       0.00054430       0.00084810       0.00044188 
      1587: 2022-10-19 13:15:29.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9432     5628262.5413     2830348.2274       0.00054422       0.00084788       0.00044176 
      1588: 2022-10-19 13:15:59.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9432     5628262.5413     2830348.2274       0.00054414       0.00084765       0.00044163 
      1589: 2022-10-19 13:16:29.9960000              7      969180.3358     5628262.5047     2830347.7488      969180.9432     5628262.5413     2830348.2273       0.00054406       0.00084742       0.00044150 
      1590: 2022-10-19 13:16:59.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9432     5628262.5412     2830348.2273       0.00054398       0.00084718       0.00044137 
      1591: 2022-10-19 13:17:29.9960000              7      969180.3358     5628262.5047     2830347.7488      969180.9432     5628262.5412     2830348.2273       0.00054390       0.00084694       0.00044124 
      1592: 2022-10-19 13:17:59.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9432     5628262.5411     2830348.2272       0.00054382       0.00084670       0.00044110 
      1593: 2022-10-19 13:18:29.9960000              7      969180.3358     5628262.5047     2830347.7488      969180.9431     5628262.5410     2830348.2272       0.00054373       0.00084645       0.00044096 
      1594: 2022-10-19 13:18:59.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9431     5628262.5410     2830348.2272       0.00054365       0.00084620       0.00044082 
      1595: 2022-10-19 13:19:29.9960000              7      969180.3358     5628262.5047     2830347.7488      969180.9431     5628262.5410     2830348.2272       0.00054356       0.00084595       0.00044068 
      1596: 2022-10-19 13:19:59.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9431     5628262.5410     2830348.2272       0.00054347       0.00084569       0.00044054 
      1597: 2022-10-19 13:20:29.9960000              7      969180.3358     5628262.5047     2830347.7488      969180.9431     5628262.5409     2830348.2271       0.00054338       0.00084543       0.00044039 
      1598: 2022-10-19 13:20:59.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9431     5628262.5409     2830348.2272       0.00054329       0.00084516       0.00044024 
      1599: 2022-10-19 13:21:29.9960000              7      969180.3358     5628262.5047     2830347.7488      969180.9431     5628262.5409     2830348.2271       0.00054320       0.00084489       0.00044009 
      1600: 2022-10-19 13:21:59.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9431     5628262.5409     2830348.2271       0.00054311       0.00084461       0.00043993 
      1601: 2022-10-19 13:22:29.9960000              7      969180.3358     5628262.5047     2830347.7488      969180.9431     5628262.5409     2830348.2271       0.00054302       0.00084433       0.00043977 
      1602: 2022-10-19 13:22:59.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9431     5628262.5408     2830348.2271       0.00054292       0.00084404       0.00043961 
      1603: 2022-10-19 13:23:29.9960000              7      969180.3358     5628262.5047     2830347.7488      969180.9432     5628262.5408     2830348.2270       0.00054283       0.00084375       0.00043945 
      1604: 2022-10-19 13:23:59.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9431     5628262.5407     2830348.2270       0.00054273       0.00084346       0.00043929 
      1605: 2022-10-19 13:24:29.9960000              7      969180.3358     5628262.5047     2830347.7488      969180.9431     5628262.5406     2830348.2269       0.00054263       0.00084316       0.00043912 
      1606: 2022-10-19 13:24:59.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9431     5628262.5405     2830348.2269       0.00054253       0.00084286       0.00043895 
      1607: 2022-10-19 13:25:29.9960000              7      969180.3358     5628262.5047     2830347.7488      969180.9431     5628262.5405     2830348.2268       0.00054243       0.00084255       0.00043878 
      1608: 2022-10-19 13:25:59.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9431     5628262.5405     2830348.2269       0.00054233       0.00084224       0.00043860 
      1609: 2022-10-19 13:26:29.9960000              7      969180.3358     5628262.5047     2830347.7488      969180.9431     5628262.5405     2830348.2269       0.00054223       0.00084192       0.00043843 
      1610: 2022-10-19 13:26:59.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9431     5628262.5405     2830348.2269       0.00054213       0.00084160       0.00043825 
      1611: 2022-10-19 13:27:29.9960000              7      969180.3358     5628262.5047     2830347.7488      969180.9431     5628262.5404     2830348.2268       0.00054202       0.00084127       0.00043806 
      1612: 2022-10-19 13:27:59.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9430     5628262.5403     2830348.2268       0.00054192       0.00084094       0.00043788 
      1613: 2022-10-19 13:28:29.9960000              7      969180.3358     5628262.5047     2830347.7488      969180.9430     5628262.5403     2830348.2268       0.00054181       0.00084061       0.00043769 
      1614: 2022-10-19 13:28:59.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9430     5628262.5403     2830348.2268       0.00054170       0.00084027       0.00043750 
      1615: 2022-10-19 13:29:29.9960000              7      969180.3358     5628262.5047     2830347.7488      969180.9430     5628262.5402     2830348.2267       0.00054160       0.00083993       0.00043731 
      1616: 2022-10-19 13:29:59.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9430     5628262.5402     2830348.2267       0.00054149       0.00083959       0.00043712 
      1617: 2022-10-19 13:30:29.9960000              7      969180.3358     5628262.5047     2830347.7488      969180.9430     5628262.5402     2830348.2267       0.00054138       0.00083924       0.00043692 
      1618: 2022-10-19 13:30:59.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9429     5628262.5401     2830348.2266       0.00054126       0.00083889       0.00043672 
      1619: 2022-10-19 13:31:29.9960000              7      969180.3358     5628262.5047     2830347.7488      969180.9429     5628262.5401     2830348.2266       0.00054115       0.00083853       0.00043652 
      1620: 2022-10-19 13:31:59.9960000              6      969180.3358     5628262.5047     2830347.7488      969180.9429     5628262.5400     2830348.2266       0.00054104       0.00083817       0.00043632 
      1621: 2022-10-19 13:32:29.9970000              7      969180.3358     5628262.5047     2830347.7488      969180.9429     5628262.5400     2830348.2266       0.00054092       0.00083781       0.00043612 
      1622: 2022-10-19 13:32:59.9970000              6      969180.3358     5628262.5047     2830347.7488      969180.9429     5628262.5400     2830348.2266       0.00054081       0.00083744       0.00043591 
      1623: 2022-10-19 13:33:29.9970000              7      969180.3358     5628262.5047     2830347.7488      969180.9429     5628262.5400     2830348.2266       0.00054069       0.00083707       0.00043570 
      1624: 2022-10-19 13:33:59.9970000              6      969180.3358     5628262.5047     2830347.7488      969180.9429     5628262.5400     2830348.2265       0.00054058       0.00083670       0.00043549 
      1625: 2022-10-19 13:34:29.9970000              7      969180.3358     5628262.5047     2830347.7488      969180.9429     5628262.5399     2830348.2265       0.00054046       0.00083632       0.00043528 
      1626: 2022-10-19 13:34:59.9970000              6      969180.3358     5628262.5047     2830347.7488      969180.9429     5628262.5399     2830348.2265       0.00054034       0.00083594       0.00043506 
      1627: 2022-10-19 13:35:29.9970000              7      969180.3358     5628262.5047     2830347.7488      969180.9429     5628262.5399     2830348.2265       0.00054022       0.00083556       0.00043485 
      1628: 2022-10-19 13:35:59.9970000              6      969180.3358     5628262.5047     2830347.7488      969180.9428     5628262.5398     2830348.2265       0.00054010       0.00083517       0.00043463 
      1629: 2022-10-19 13:36:29.9970000              7      969180.3358     5628262.5047     2830347.7488      969180.9428     5628262.5398     2830348.2265       0.00053998       0.00083479       0.00043441 
      1630: 2022-10-19 13:36:59.9970000              6      969180.3358     5628262.5047     2830347.7488      969180.9428     5628262.5398     2830348.2264       0.00053985       0.00083440       0.00043419 
      1631: 2022-10-19 13:37:29.9970000              7      969180.3358     5628262.5047     2830347.7488      969180.9427     5628262.5397     2830348.2264       0.00053973       0.00083400       0.00043396 
      1632: 2022-10-19 13:37:59.9970000              6      969180.3358     5628262.5047     2830347.7488      969180.9427     5628262.5397     2830348.2264       0.00053961       0.00083361       0.00043374 
      1633: 2022-10-19 13:38:29.9970000              7      969180.3358     5628262.5047     2830347.7488      969180.9427     5628262.5396     2830348.2264       0.00053948       0.00083321       0.00043351 
      1634: 2022-10-19 13:38:59.9970000              6      969180.3358     5628262.5047     2830347.7488      969180.9427     5628262.5396     2830348.2264       0.00053936       0.00083281       0.00043329 
      1635: 2022-10-19 13:39:29.9970000              7      969180.3358     5628262.5047     2830347.7488      969180.9427     5628262.5395     2830348.2263       0.00053923       0.00083241       0.00043306 
      1636: 2022-10-19 13:39:59.9970000              6      969180.3358     5628262.5047     2830347.7488      969180.9426     5628262.5395     2830348.2263       0.00053910       0.00083201       0.00043283 
      1637: 2022-10-19 13:40:29.9970000              7      969180.3358     5628262.5047     2830347.7488      969180.9426     5628262.5394     2830348.2263       0.00053897       0.00083161       0.00043260 
      1638: 2022-10-19 13:40:59.9970000              7      969180.3358     5628262.5047     2830347.7488      969180.9426     5628262.5394     2830348.2263       0.00053884       0.00083120       0.00043236 
      1639: 2022-10-19 13:41:29.9970000              6      969180.3358     5628262.5047     2830347.7488      969180.9425     5628262.5394     2830348.2262       0.00053871       0.00083079       0.00043213 
      1640: 2022-10-19 13:41:59.9970000              7      969180.3358     5628262.5047     2830347.7488      969180.9425     5628262.5393     2830348.2262       0.00053858       0.00083038       0.00043189 
      1641: 2022-10-19 13:42:29.9970000              7      969180.3358     5628262.5047     2830347.7488      969180.9425     5628262.5392     2830348.2262       0.00053845       0.00082997       0.00043166 
      1642: 2022-10-19 13:42:59.9970000              7      969180.3358     5628262.5047     2830347.7488      969180.9425     5628262.5392     2830348.2262       0.00053832       0.00082956       0.00043142 
      1643: 2022-10-19 13:43:29.9970000              6      969180.3358     5628262.5047     2830347.7488      969180.9425     5628262.5392     2830348.2262       0.00053819       0.00082915       0.00043118 
      1644: 2022-10-19 13:43:59.9970000              7      969180.3358     5628262.5047     2830347.7488      969180.9425     5628262.5391     2830348.2262       0.00053806       0.00082873       0.00043094 
      1645: 2022-10-19 13:44:29.9970000              7      969180.3358     5628262.5047     2830347.7488      969180.9425     5628262.5391     2830348.2262       0.00053792       0.00082832       0.00043070 
      1646: 2022-10-19 13:44:59.9970000              7      969180.3358     5628262.5047     2830347.7488      969180.9425     5628262.5390     2830348.2261       0.00053779       0.00082790       0.00043046 
      1647: 2022-10-19 13:45:29.9970000              7      969180.3358     5628262.5047     2830347.7488      969180.9425     5628262.5390     2830348.2261       0.00053765       0.00082749       0.00043022 
      1648: 2022-10-19 13:45:59.9970000              7      969180.3358     5628262.5047     2830347.7488      969180.9425     5628262.5389     2830348.2261       0.00053752       0.00082707       0.00042998 
      1649: 2022-10-19 13:46:29.9970000              7      969180.3358     5628262.5047     2830347.7488      969180.9425     5628262.5388     2830348.2261       0.00053738       0.00082665       0.00042973 
      1650: 2022-10-19 13:46:59.9970000              7      969180.3358     5628262.5047     2830347.7488      969180.9426     5628262.5389     2830348.2261       0.00053724       0.00082623       0.00042949 
      1651: 2022-10-19 13:47:29.9970000              7      969180.3358     5628262.5047     2830347.7488      969180.9426     5628262.5389     2830348.2261       0.00053711       0.00082581       0.00042924 
      1652: 2022-10-19 13:47:59.9970000              7      969180.3358     5628262.5047     2830347.7488      969180.9426     5628262.5388     2830348.2261       0.00053697       0.00082538       0.00042900 
      1653: 2022-10-19 13:48:29.9970000              7      969180.3358     5628262.5047     2830347.7488      969180.9426     5628262.5388     2830348.2261       0.00053683       0.00082496       0.00042875 
      1654: 2022-10-19 13:48:59.9970000              6      969180.3358     5628262.5047     2830347.7488      969180.9426     5628262.5388     2830348.2261       0.00053669       0.00082454       0.00042851 
      1655: 2022-10-19 13:49:29.9970000              7      969180.3358     5628262.5047     2830347.7488      969180.9426     5628262.5388     2830348.2261       0.00053655       0.00082412       0.00042826 
      1656: 2022-10-19 13:49:59.9970000              7      969180.3358     5628262.5047     2830347.7488      969180.9426     5628262.5388     2830348.2261       0.00053641       0.00082370       0.00042801 
      1657: 2022-10-19 13:50:29.9970000              7      969180.3358     5628262.5047     2830347.7488      969180.9426     5628262.5388     2830348.2261       0.00053627       0.00082328       0.00042777 
      1658: 2022-10-19 13:50:59.9970000              7      969180.3358     5628262.5047     2830347.7488      969180.9426     5628262.5389     2830348.2261       0.00053613       0.00082286       0.00042752 
      1659: 2022-10-19 13:51:29.9970000              7      969180.3358     5628262.5047     2830347.7488      969180.9426     5628262.5389     2830348.2261       0.00053599       0.00082243       0.00042727 
      1660: 2022-10-19 13:51:59.9970000              7      969180.3358     5628262.5047     2830347.7488      969180.9426     5628262.5389     2830348.2261       0.00053585       0.00082201       0.00042702 
      1661: 2022-10-19 13:52:29.9970000              7      969180.3358     5628262.5047     2830347.7488      969180.9426     5628262.5389     2830348.2261       0.00053571       0.00082159       0.00042677 
      1662: 2022-10-19 13:52:59.9970000              6      969180.3358     5628262.5047     2830347.7488      969180.9426     5628262.5389     2830348.2261       0.00053556       0.00082117       0.00042652 
      1663: 2022-10-19 13:53:29.9970000              7      969180.3358     5628262.5047     2830347.7488      969180.9426     5628262.5389     2830348.2261       0.00053542       0.00082075       0.00042627 
      1664: 2022-10-19 13:53:59.9970000              6      969180.3358     5628262.5047     2830347.7488      969180.9426     5628262.5389     2830348.2261       0.00053528       0.00082032       0.00042602 
      1665: 2022-10-19 13:54:29.9970000              7      969180.3358     5628262.5047     2830347.7488      969180.9426     5628262.5388     2830348.2261       0.00053513       0.00081990       0.00042577 
