     epoch         Observation time         ZTD(m)    clk_G(m)    clk_C(m)    clk_R(m)    clk_E(m)
      1501: 2022-10-19 12:32:29.9950000    2.3930  -1549643.8078      0.0000      0.0000      0.0000   
      1502: 2022-10-19 12:32:59.9950000    2.3930  -1545270.1735      0.0000      0.0000      0.0000   
      1503: 2022-10-19 12:33:29.9950000    2.3930  -1540911.0186      0.0000      0.0000      0.0000   
      1504: 2022-10-19 12:33:59.9950000    2.3931  -1536554.2455      0.0000      0.0000      0.0000   
      1505: 2022-10-19 12:34:29.9950000    2.3930  -1532197.4670      0.0000      0.0000      0.0000   
      1506: 2022-10-19 12:34:59.9950000    2.3930  -1527840.7807      0.0000      0.0000      0.0000   
      1507: 2022-10-19 12:35:29.9950000    2.3931  -1523487.7616      0.0000      0.0000      0.0000   
      1508: 2022-10-19 12:35:59.9950000    2.3932  -1519136.4987      0.0000      0.0000      0.0000   
      1509: 2022-10-19 12:36:29.9950000    2.3932  -1514787.3020      0.0000      0.0000      0.0000   
      1510: 2022-10-19 12:36:59.9950000    2.3932  -1510440.5108      0.0000      0.0000      0.0000   
      1511: 2022-10-19 12:37:29.9950000    2.3932  -1506100.2377      0.0000      0.0000      0.0000   
      1512: 2022-10-19 12:37:59.9950000    2.3932  -1501766.8588      0.0000      0.0000      0.0000   
      1513: 2022-10-19 12:38:29.9950000    2.3932  -1497444.0872      0.0000      0.0000      0.0000   
      1514: 2022-10-19 12:38:59.9950000    2.3932  -1493131.5829      0.0000      0.0000      0.0000   
      1515: 2022-10-19 12:39:29.9950000    2.3932  -1488821.0275      0.0000      0.0000      0.0000   
      1516: 2022-10-19 12:39:59.9950000    2.3932  -1484510.4738      0.0000      0.0000      0.0000   
      1517: 2022-10-19 12:40:29.9950000    2.3932  -1480198.7397      0.0000      0.0000      0.0000   
      1518: 2022-10-19 12:40:59.9950000    2.3932  -1475885.5188      0.0000      0.0000      0.0000   
      1519: 2022-10-19 12:41:29.9950000    2.3932  -1471572.4796      0.0000      0.0000      0.0000   
      1520: 2022-10-19 12:41:59.9950000    2.3931  -1467268.7781      0.0000      0.0000      0.0000   
      1521: 2022-10-19 12:42:29.9950000    2.3930  -1462971.8911      0.0000      0.0000      0.0000   
      1522: 2022-10-19 12:42:59.9950000    2.3929  -1458670.7053      0.0000      0.0000      0.0000   
      1523: 2022-10-19 12:43:29.9950000    2.3929  -1454374.1562      0.0000      0.0000      0.0000   
      1524: 2022-10-19 12:43:59.9950000    2.3927  -1450077.7043      0.0000      0.0000      0.0000   
      1525: 2022-10-19 12:44:29.9950000    2.3926  -1445785.9839      0.0000      0.0000      0.0000   
      1526: 2022-10-19 12:44:59.9950000    2.3925  -1441494.9637      0.0000      0.0000      0.0000   
      1527: 2022-10-19 12:45:29.9950000    2.3926  -1437207.9496      0.0000      0.0000      0.0000   
      1528: 2022-10-19 12:45:59.9950000    2.3926  -1432923.2638      0.0000      0.0000      0.0000   
      1529: 2022-10-19 12:46:29.9950000    2.3926  -1428649.7424      0.0000      0.0000      0.0000   
      1530: 2022-10-19 12:46:59.9950000    2.3926  -1424384.0061      0.0000      0.0000      0.0000   
      1531: 2022-10-19 12:47:29.9950000    2.3926  -1420119.3617      0.0000      0.0000      0.0000   
      1532: 2022-10-19 12:47:59.9950000    2.3926  -1415850.6120      0.0000      0.0000      0.0000   
      1533: 2022-10-19 12:48:29.9950000    2.3926  -1411582.5987      0.0000      0.0000      0.0000   
      1534: 2022-10-19 12:48:59.9950000    2.3926  -1407315.6557      0.0000      0.0000      0.0000   
      1535: 2022-10-19 12:49:29.9950000    2.3926  -1403053.6244      0.0000      0.0000      0.0000   
      1536: 2022-10-19 12:49:59.9950000    2.3926  -1398787.0249      0.0000      0.0000      0.0000   
      1537: 2022-10-19 12:50:29.9950000    2.3925  -1394519.3594      0.0000      0.0000      0.0000   
      1538: 2022-10-19 12:50:59.9950000    2.3923  -1390254.9536      0.0000      0.0000      0.0000   
      1539: 2022-10-19 12:51:29.9950000    2.3923  -1385995.2173      0.0000      0.0000      0.0000   
      1540: 2022-10-19 12:51:59.9950000    2.3922  -1381740.5189      0.0000      0.0000      0.0000   
      1541: 2022-10-19 12:52:29.9950000    2.3922  -1377489.5831      0.0000      0.0000      0.0000   
      1542: 2022-10-19 12:52:59.9950000    2.3921  -1373236.9565      0.0000      0.0000      0.0000   
      1543: 2022-10-19 12:53:29.9950000    2.3922  -1368984.9178      0.0000      0.0000      0.0000   
      1544: 2022-10-19 12:53:59.9950000    2.3922  -1364734.8381      0.0000      0.0000      0.0000   
      1545: 2022-10-19 12:54:29.9950000    2.3923  -1360482.3551      0.0000      0.0000      0.0000   
      1546: 2022-10-19 12:54:59.9950000    2.3923  -1356233.9380      0.0000      0.0000      0.0000   
      1547: 2022-10-19 12:55:29.9950000    2.3924  -1351986.9056      0.0000      0.0000      0.0000   
      1548: 2022-10-19 12:55:59.9950000    2.3925  -1347746.0067      0.0000      0.0000      0.0000   
      1549: 2022-10-19 12:56:29.9960000    2.3925  -1343509.4425      0.0000      0.0000      0.0000   
      1550: 2022-10-19 12:56:59.9960000    2.3927  -1339272.3797      0.0000      0.0000      0.0000   
      1551: 2022-10-19 12:57:29.9960000    2.3928  -1335040.5393      0.0000      0.0000      0.0000   
      1552: 2022-10-19 12:57:59.9960000    2.3928  -1330813.7297      0.0000      0.0000      0.0000   
      1553: 2022-10-19 12:58:29.9960000    2.3927  -1326592.7779      0.0000      0.0000      0.0000   
      1554: 2022-10-19 12:58:59.9960000    2.3927  -1322374.6798      0.0000      0.0000      0.0000   
      1555: 2022-10-19 12:59:29.9960000    2.3927  -1318157.7342      0.0000      0.0000      0.0000   
      1556: 2022-10-19 12:59:59.9960000    2.3925  -1313944.5514      0.0000      0.0000      0.0000   
      1557: 2022-10-19 13: 0:29.9960000    2.3926  -1309733.0766      0.0000      0.0000      0.0000   
      1558: 2022-10-19 13: 0:59.9960000    2.3927  -1305524.5531      0.0000      0.0000      0.0000   
      1559: 2022-10-19 13: 1:29.9960000    2.3927  -1301317.9786      0.0000      0.0000      0.0000   
      1560: 2022-10-19 13: 1:59.9960000    2.3927  -1297116.6927      0.0000      0.0000      0.0000   
      1561: 2022-10-19 13: 2:29.9960000    2.3928  -1292914.5031      0.0000      0.0000      0.0000   
      1562: 2022-10-19 13: 2:59.9960000    2.3928  -1288717.1087      0.0000      0.0000      0.0000   
      1563: 2022-10-19 13: 3:29.9960000    2.3928  -1284519.3938      0.0000      0.0000      0.0000   
      1564: 2022-10-19 13: 3:59.9960000    2.3929  -1280317.9700      0.0000      0.0000      0.0000   
      1565: 2022-10-19 13: 4:29.9960000    2.3930  -1276117.0553      0.0000      0.0000      0.0000   
      1566: 2022-10-19 13: 4:59.9960000    2.3930  -1271922.8244      0.0000      0.0000      0.0000   
      1567: 2022-10-19 13: 5:29.9960000    2.3931  -1267739.1788      0.0000      0.0000      0.0000   
      1568: 2022-10-19 13: 5:59.9960000    2.3929  -1263559.1273      0.0000      0.0000      0.0000   
      1569: 2022-10-19 13: 6:29.9960000    2.3928  -1259381.1097      0.0000      0.0000      0.0000   
      1570: 2022-10-19 13: 6:59.9960000    2.3926  -1255199.3904      0.0000      0.0000      0.0000   
      1571: 2022-10-19 13: 7:29.9960000    2.3925  -1251012.3403      0.0000      0.0000      0.0000   
      1572: 2022-10-19 13: 7:59.9960000    2.3922  -1246823.4306      0.0000      0.0000      0.0000   
      1573: 2022-10-19 13: 8:29.9960000    2.3919  -1242633.2158      0.0000      0.0000      0.0000   
      1574: 2022-10-19 13: 8:59.9960000    2.3918  -1238443.9717      0.0000      0.0000      0.0000   
      1575: 2022-10-19 13: 9:29.9960000    2.3915  -1234258.1672      0.0000      0.0000      0.0000   
      1576: 2022-10-19 13: 9:59.9960000    2.3913  -1230070.5457      0.0000      0.0000      0.0000   
      1577: 2022-10-19 13:10:29.9960000    2.3913  -1225881.7477      0.0000      0.0000      0.0000   
      1578: 2022-10-19 13:10:59.9960000    2.3911  -1221696.4152      0.0000      0.0000      0.0000   
      1579: 2022-10-19 13:11:29.9960000    2.3909  -1217514.9843      0.0000      0.0000      0.0000   
      1580: 2022-10-19 13:11:59.9960000    2.3908  -1213334.3845      0.0000      0.0000      0.0000   
      1581: 2022-10-19 13:12:29.9960000    2.3906  -1209160.9646      0.0000      0.0000      0.0000   
      1582: 2022-10-19 13:12:59.9960000    2.3904  -1204987.8489      0.0000      0.0000      0.0000   
      1583: 2022-10-19 13:13:29.9960000    2.3904  -1200812.6976      0.0000      0.0000      0.0000   
      1584: 2022-10-19 13:13:59.9960000    2.3902  -1196638.9535      0.0000      0.0000      0.0000   
      1585: 2022-10-19 13:14:29.9960000    2.3901  -1192466.4878      0.0000      0.0000      0.0000   
      1586: 2022-10-19 13:14:59.9960000    2.3899  -1188296.9033      0.0000      0.0000      0.0000   
      1587: 2022-10-19 13:15:29.9960000    2.3897  -1184130.9545      0.0000      0.0000      0.0000   
      1588: 2022-10-19 13:15:59.9960000    2.3899  -1179964.4828      0.0000      0.0000      0.0000   
      1589: 2022-10-19 13:16:29.9960000    2.3897  -1175796.9231      0.0000      0.0000      0.0000   
      1590: 2022-10-19 13:16:59.9960000    2.3896  -1171631.6122      0.0000      0.0000      0.0000   
      1591: 2022-10-19 13:17:29.9960000    2.3896  -1167463.4628      0.0000      0.0000      0.0000   
      1592: 2022-10-19 13:17:59.9960000    2.3894  -1163286.6794      0.0000      0.0000      0.0000   
      1593: 2022-10-19 13:18:29.9960000    2.3892  -1159113.7583      0.0000      0.0000      0.0000   
      1594: 2022-10-19 13:18:59.9960000    2.3890  -1154945.5403      0.0000      0.0000      0.0000   
      1595: 2022-10-19 13:19:29.9960000    2.3889  -1150778.2800      0.0000      0.0000      0.0000   
      1596: 2022-10-19 13:19:59.9960000    2.3889  -1146606.5041      0.0000      0.0000      0.0000   
      1597: 2022-10-19 13:20:29.9960000    2.3890  -1142435.4841      0.0000      0.0000      0.0000   
      1598: 2022-10-19 13:20:59.9960000    2.3888  -1138266.0829      0.0000      0.0000      0.0000   
      1599: 2022-10-19 13:21:29.9960000    2.3886  -1134101.2928      0.0000      0.0000      0.0000   
      1600: 2022-10-19 13:21:59.9960000    2.3885  -1129941.3808      0.0000      0.0000      0.0000   
      1601: 2022-10-19 13:22:29.9960000    2.3883  -1125786.6218      0.0000      0.0000      0.0000   
      1602: 2022-10-19 13:22:59.9960000    2.3881  -1121634.3426      0.0000      0.0000      0.0000   
      1603: 2022-10-19 13:23:29.9960000    2.3879  -1117482.6129      0.0000      0.0000      0.0000   
      1604: 2022-10-19 13:23:59.9960000    2.3878  -1113334.6238      0.0000      0.0000      0.0000   
      1605: 2022-10-19 13:24:29.9960000    2.3876  -1109186.0127      0.0000      0.0000      0.0000   
      1606: 2022-10-19 13:24:59.9960000    2.3873  -1105045.1296      0.0000      0.0000      0.0000   
      1607: 2022-10-19 13:25:29.9960000    2.3871  -1100908.8035      0.0000      0.0000      0.0000   
      1608: 2022-10-19 13:25:59.9960000    2.3869  -1096770.9195      0.0000      0.0000      0.0000   
      1609: 2022-10-19 13:26:29.9960000    2.3867  -1092637.5022      0.0000      0.0000      0.0000   
      1610: 2022-10-19 13:26:59.9960000    2.3864  -1088504.0692      0.0000      0.0000      0.0000   
      1611: 2022-10-19 13:27:29.9960000    2.3864  -1084372.3284      0.0000      0.0000      0.0000   
      1612: 2022-10-19 13:27:59.9960000    2.3863  -1080234.5070      0.0000      0.0000      0.0000   
      1613: 2022-10-19 13:28:29.9960000    2.3861  -1076101.9561      0.0000      0.0000      0.0000   
      1614: 2022-10-19 13:28:59.9960000    2.3863  -1071973.3863      0.0000      0.0000      0.0000   
      1615: 2022-10-19 13:29:29.9960000    2.3862  -1067845.5155      0.0000      0.0000      0.0000   
      1616: 2022-10-19 13:29:59.9960000    2.3862  -1063717.1850      0.0000      0.0000      0.0000   
      1617: 2022-10-19 13:30:29.9960000    2.3860  -1059583.5285      0.0000      0.0000      0.0000   
      1618: 2022-10-19 13:30:59.9960000    2.3862  -1055450.4482      0.0000      0.0000      0.0000   
      1619: 2022-10-19 13:31:29.9960000    2.3864  -1051326.2208      0.0000      0.0000      0.0000   
      1620: 2022-10-19 13:31:59.9960000    2.3865  -1047239.3234      0.0000      0.0000      0.0000   
      1621: 2022-10-19 13:32:29.9970000    2.3864  -1043179.6963      0.0000      0.0000      0.0000   
      1622: 2022-10-19 13:32:59.9970000    2.3863  -1039133.7735      0.0000      0.0000      0.0000   
      1623: 2022-10-19 13:33:29.9970000    2.3864  -1035091.6526      0.0000      0.0000      0.0000   
      1624: 2022-10-19 13:33:59.9970000    2.3865  -1031050.9245      0.0000      0.0000      0.0000   
      1625: 2022-10-19 13:34:29.9970000    2.3867  -1027013.5410      0.0000      0.0000      0.0000   
      1626: 2022-10-19 13:34:59.9970000    2.3868  -1022977.6141      0.0000      0.0000      0.0000   
      1627: 2022-10-19 13:35:29.9970000    2.3870  -1018935.3378      0.0000      0.0000      0.0000   
      1628: 2022-10-19 13:35:59.9970000    2.3871  -1014894.7939      0.0000      0.0000      0.0000   
      1629: 2022-10-19 13:36:29.9970000    2.3875  -1010853.9515      0.0000      0.0000      0.0000   
      1630: 2022-10-19 13:36:59.9970000    2.3877  -1006813.9432      0.0000      0.0000      0.0000   
      1631: 2022-10-19 13:37:29.9970000    2.3875  -1002769.4315      0.0000      0.0000      0.0000   
      1632: 2022-10-19 13:37:59.9970000    2.3875  -998719.9860      0.0000      0.0000      0.0000   
      1633: 2022-10-19 13:38:29.9970000    2.3876  -994667.1927      0.0000      0.0000      0.0000   
      1634: 2022-10-19 13:38:59.9970000    2.3877  -990610.8462      0.0000      0.0000      0.0000   
      1635: 2022-10-19 13:39:29.9970000    2.3879  -986548.5763      0.0000      0.0000      0.0000   
      1636: 2022-10-19 13:39:59.9970000    2.3880  -982485.4461      0.0000      0.0000      0.0000   
      1637: 2022-10-19 13:40:29.9970000    2.3881  -978420.4868      0.0000      0.0000      0.0000   
      1638: 2022-10-19 13:40:59.9970000    2.3881  -974353.7638      0.0000      0.0000      0.0000   
      1639: 2022-10-19 13:41:29.9970000    2.3883  -970286.5055      0.0000      0.0000      0.0000   
      1640: 2022-10-19 13:41:59.9970000    2.3884  -966217.8958      0.0000      0.0000      0.0000   
      1641: 2022-10-19 13:42:29.9970000    2.3882  -962145.8946      0.0000      0.0000      0.0000   
      1642: 2022-10-19 13:42:59.9970000    2.3882  -958074.3055      0.0000      0.0000      0.0000   
      1643: 2022-10-19 13:43:29.9970000    2.3884  -953998.1747      0.0000      0.0000      0.0000   
      1644: 2022-10-19 13:43:59.9970000    2.3886  -949920.8750      0.0000      0.0000      0.0000   
      1645: 2022-10-19 13:44:29.9970000    2.3886  -945848.2449      0.0000      0.0000      0.0000   
      1646: 2022-10-19 13:44:59.9970000    2.3885  -941773.6131      0.0000      0.0000      0.0000   
      1647: 2022-10-19 13:45:29.9970000    2.3885  -937698.2886      0.0000      0.0000      0.0000   
      1648: 2022-10-19 13:45:59.9970000    2.3887  -933620.5149      0.0000      0.0000      0.0000   
      1649: 2022-10-19 13:46:29.9970000    2.3888  -929549.3709      0.0000      0.0000      0.0000   
      1650: 2022-10-19 13:46:59.9970000    2.3889  -925481.2184      0.0000      0.0000      0.0000   
      1651: 2022-10-19 13:47:29.9970000    2.3890  -921409.2028      0.0000      0.0000      0.0000   
      1652: 2022-10-19 13:47:59.9970000    2.3891  -917339.4811      0.0000      0.0000      0.0000   
      1653: 2022-10-19 13:48:29.9970000    2.3889  -913272.3992      0.0000      0.0000      0.0000   
      1654: 2022-10-19 13:48:59.9970000    2.3889  -909203.7725      0.0000      0.0000      0.0000   
      1655: 2022-10-19 13:49:29.9970000    2.3889  -905128.4331      0.0000      0.0000      0.0000   
      1656: 2022-10-19 13:49:59.9970000    2.3890  -901058.6368      0.0000      0.0000      0.0000   
      1657: 2022-10-19 13:50:29.9970000    2.3891  -896983.6142      0.0000      0.0000      0.0000   
      1658: 2022-10-19 13:50:59.9970000    2.3891  -892899.2226      0.0000      0.0000      0.0000   
      1659: 2022-10-19 13:51:29.9970000    2.3890  -888824.3128      0.0000      0.0000      0.0000   
      1660: 2022-10-19 13:51:59.9970000    2.3893  -884757.8937      0.0000      0.0000      0.0000   
      1661: 2022-10-19 13:52:29.9970000    2.3895  -880691.0406      0.0000      0.0000      0.0000   
      1662: 2022-10-19 13:52:59.9970000    2.3900  -876627.2925      0.0000      0.0000      0.0000   
      1663: 2022-10-19 13:53:29.9970000    2.3904  -872566.2483      0.0000      0.0000      0.0000   
      1664: 2022-10-19 13:53:59.9970000    2.3908  -868507.8530      0.0000      0.0000      0.0000   
      1665: 2022-10-19 13:54:29.9970000    2.3910  -864449.8685      0.0000      0.0000      0.0000   
      1666: 2022-10-19 13:54:59.9970000    2.3911  -860391.8822      0.0000      0.0000      0.0000   
      1667: 2022-10-19 13:55:29.9970000    2.3911  -856332.8688      0.0000      0.0000      0.0000   
      1668: 2022-10-19 13:55:59.9970000    2.3910  -852274.6580      0.0000      0.0000      0.0000   
      1669: 2022-10-19 13:56:29.9970000    2.3911  -848224.3515      0.0000      0.0000      0.0000   
      1670: 2022-10-19 13:56:59.9970000    2.3914  -844175.8938      0.0000      0.0000      0.0000   
      1671: 2022-10-19 13:57:29.9970000    2.3917  -840131.0856      0.0000      0.0000      0.0000   
      1672: 2022-10-19 13:57:59.9970000    2.3922  -836075.4383      0.0000      0.0000      0.0000   
      1673: 2022-10-19 13:58:29.9970000    2.3924  -832017.8090      0.0000      0.0000      0.0000   
      1674: 2022-10-19 13:58:59.9970000    2.3926  -827955.5825      0.0000      0.0000      0.0000   
      1675: 2022-10-19 13:59:29.9970000    2.3925  -823906.9089      0.0000      0.0000      0.0000   
      1676: 2022-10-19 13:59:59.9970000    2.3925  -819869.1201      0.0000      0.0000      0.0000   
      1677: 2022-10-19 14: 0:29.9970000    2.3924  -815837.4365      0.0000      0.0000      0.0000   
      1678: 2022-10-19 14: 0:59.9970000    2.3925  -811806.6581      0.0000      0.0000      0.0000   
      1679: 2022-10-19 14: 1:29.9970000    2.3926  -807772.5120      0.0000      0.0000      0.0000   
      1680: 2022-10-19 14: 1:59.9970000    2.3929  -803742.8122      0.0000      0.0000      0.0000   
      1681: 2022-10-19 14: 2:29.9970000    2.3932  -799711.2580      0.0000      0.0000      0.0000   
      1682: 2022-10-19 14: 2:59.9970000    2.3934  -795681.0281      0.0000      0.0000      0.0000   
      1683: 2022-10-19 14: 3:29.9970000    2.3937  -791649.1040      0.0000      0.0000      0.0000   
      1684: 2022-10-19 14: 3:59.9970000    2.3938  -787618.4701      0.0000      0.0000      0.0000   
      1685: 2022-10-19 14: 4:29.9970000    2.3936  -783590.5118      0.0000      0.0000      0.0000   
      1686: 2022-10-19 14: 4:59.9970000    2.3935  -779561.6877      0.0000      0.0000      0.0000   
      1687: 2022-10-19 14: 5:29.9970000    2.3934  -775532.9408      0.0000      0.0000      0.0000   
      1688: 2022-10-19 14: 5:59.9970000    2.3933  -771507.1178      0.0000      0.0000      0.0000   
      1689: 2022-10-19 14: 6:29.9970000    2.3931  -767482.6936      0.0000      0.0000      0.0000   
      1690: 2022-10-19 14: 6:59.9970000    2.3932  -763457.8905      0.0000      0.0000      0.0000   
      1691: 2022-10-19 14: 7:29.9970000    2.3930  -759438.0016      0.0000      0.0000      0.0000   
      1692: 2022-10-19 14: 7:59.9970000    2.3928  -755413.1187      0.0000      0.0000      0.0000   
      1693: 2022-10-19 14: 8:29.9970000    2.3926  -751386.9318      0.0000      0.0000      0.0000   
      1694: 2022-10-19 14: 8:59.9980000    2.3924  -747366.7992      0.0000      0.0000      0.0000   
      1695: 2022-10-19 14: 9:29.9980000    2.3922  -743350.5765      0.0000      0.0000      0.0000   
      1696: 2022-10-19 14: 9:59.9980000    2.3921  -739337.8924      0.0000      0.0000      0.0000   
      1697: 2022-10-19 14:10:29.9980000    2.3925  -735329.6625      0.0000      0.0000      0.0000   
      1698: 2022-10-19 14:10:59.9980000    2.3928  -731313.1530      0.0000      0.0000      0.0000   
      1699: 2022-10-19 14:11:29.9980000    2.3928  -727291.9509      0.0000      0.0000      0.0000   
      1700: 2022-10-19 14:11:59.9980000    2.3926  -723274.2274      0.0000      0.0000      0.0000   
      1701: 2022-10-19 14:12:29.9980000    2.3926  -719248.6910      0.0000      0.0000      0.0000   
      1702: 2022-10-19 14:12:59.9980000    2.3930  -715225.9933      0.0000      0.0000      0.0000   
      1703: 2022-10-19 14:13:29.9980000    2.3933  -711203.3470      0.0000      0.0000      0.0000   
      1704: 2022-10-19 14:13:59.9980000    2.3937  -707186.8893      0.0000      0.0000      0.0000   
      1705: 2022-10-19 14:14:29.9980000    2.3937  -703174.8984      0.0000      0.0000      0.0000   
      1706: 2022-10-19 14:14:59.9980000    2.3937  -699165.1069      0.0000      0.0000      0.0000   
      1707: 2022-10-19 14:15:29.9980000    2.3936  -695156.7937      0.0000      0.0000      0.0000   
      1708: 2022-10-19 14:15:59.9980000    2.3936  -691156.4367      0.0000      0.0000      0.0000   
      1709: 2022-10-19 14:16:29.9980000    2.3936  -687150.4863      0.0000      0.0000      0.0000   
      1710: 2022-10-19 14:16:59.9980000    2.3936  -683150.7748      0.0000      0.0000      0.0000   
      1711: 2022-10-19 14:17:29.9980000    2.3936  -679160.7529      0.0000      0.0000      0.0000   
      1712: 2022-10-19 14:17:59.9980000    2.3936  -675166.6080      0.0000      0.0000      0.0000   
      1713: 2022-10-19 14:18:29.9980000    2.3936  -671161.7889      0.0000      0.0000      0.0000   
      1714: 2022-10-19 14:18:59.9980000    2.3935  -667167.4884      0.0000      0.0000      0.0000   
      1715: 2022-10-19 14:19:29.9980000    2.3935  -663178.6691      0.0000      0.0000      0.0000   
      1716: 2022-10-19 14:19:59.9980000    2.3936  -659192.0896      0.0000      0.0000      0.0000   
      1717: 2022-10-19 14:20:29.9980000    2.3936  -655198.8029      0.0000      0.0000      0.0000   
      1718: 2022-10-19 14:20:59.9980000    2.3936  -651202.0270      0.0000      0.0000      0.0000   
      1719: 2022-10-19 14:21:29.9980000    2.3936  -647210.6241      0.0000      0.0000      0.0000   
      1720: 2022-10-19 14:21:59.9980000    2.3936  -643217.7925      0.0000      0.0000      0.0000   
      1721: 2022-10-19 14:22:29.9980000    2.3936  -639225.6297      0.0000      0.0000      0.0000   
      1722: 2022-10-19 14:22:59.9980000    2.3936  -635237.0935      0.0000      0.0000      0.0000   
      1723: 2022-10-19 14:23:29.9980000    2.3936  -631248.3096      0.0000      0.0000      0.0000   
      1724: 2022-10-19 14:23:59.9980000    2.3936  -627254.2549      0.0000      0.0000      0.0000   
      1725: 2022-10-19 14:24:29.9980000    2.3936  -623261.4520      0.0000      0.0000      0.0000   
      1726: 2022-10-19 14:24:59.9980000    2.3936  -619267.1398      0.0000      0.0000      0.0000   
      1727: 2022-10-19 14:25:29.9980000    2.3935  -615276.4367      0.0000      0.0000      0.0000   
      1728: 2022-10-19 14:25:59.9980000    2.3935  -611286.3416      0.0000      0.0000      0.0000   
      1729: 2022-10-19 14:26:29.9980000    2.3935  -607297.8471      0.0000      0.0000      0.0000   
      1730: 2022-10-19 14:26:59.9980000    2.3936  -603311.2863      0.0000      0.0000      0.0000   
      1731: 2022-10-19 14:27:29.9980000    2.3936  -599320.2386      0.0000      0.0000      0.0000   
      1732: 2022-10-19 14:27:59.9980000    2.3936  -595325.5466      0.0000      0.0000      0.0000   
      1733: 2022-10-19 14:28:29.9980000    2.3935  -591332.0820      0.0000      0.0000      0.0000   
      1734: 2022-10-19 14:28:59.9980000    2.3935  -587336.6627      0.0000      0.0000      0.0000   
      1735: 2022-10-19 14:29:29.9980000    2.3936  -583344.7895      0.0000      0.0000      0.0000   
      1736: 2022-10-19 14:29:59.9980000    2.3935  -579353.2195      0.0000      0.0000      0.0000   
      1737: 2022-10-19 14:30:29.9980000    2.3935  -575365.7367      0.0000      0.0000      0.0000   
      1738: 2022-10-19 14:30:59.9980000    2.3935  -571381.4782      0.0000      0.0000      0.0000   
      1739: 2022-10-19 14:31:29.9980000    2.3935  -567401.2606      0.0000      0.0000      0.0000   
      1740: 2022-10-19 14:31:59.9980000    2.3936  -563420.9198      0.0000      0.0000      0.0000   
      1741: 2022-10-19 14:32:29.9980000    2.3936  -559436.6985      0.0000      0.0000      0.0000   
      1742: 2022-10-19 14:32:59.9980000    2.3936  -555455.1833      0.0000      0.0000      0.0000   
      1743: 2022-10-19 14:33:29.9980000    2.3937  -551476.9296      0.0000      0.0000      0.0000   
      1744: 2022-10-19 14:33:59.9980000    2.3938  -547499.1600      0.0000      0.0000      0.0000   
      1745: 2022-10-19 14:34:29.9980000    2.3938  -543519.5729      0.0000      0.0000      0.0000   
      1746: 2022-10-19 14:34:59.9980000    2.3939  -539541.1995      0.0000      0.0000      0.0000   
      1747: 2022-10-19 14:35:29.9980000    2.3939  -535565.9958      0.0000      0.0000      0.0000   
      1748: 2022-10-19 14:35:59.9980000    2.3939  -531593.9798      0.0000      0.0000      0.0000   
      1749: 2022-10-19 14:36:29.9980000    2.3939  -527618.1996      0.0000      0.0000      0.0000   
      1750: 2022-10-19 14:36:59.9980000    2.3938  -523645.0149      0.0000      0.0000      0.0000   
      1751: 2022-10-19 14:37:29.9980000    2.3938  -519676.6087      0.0000      0.0000      0.0000   
      1752: 2022-10-19 14:37:59.9980000    2.3937  -515713.7881      0.0000      0.0000      0.0000   
      1753: 2022-10-19 14:38:29.9980000    2.3938  -511747.9387      0.0000      0.0000      0.0000   
      1754: 2022-10-19 14:38:59.9980000    2.3938  -507781.9283      0.0000      0.0000      0.0000   
      1755: 2022-10-19 14:39:29.9980000    2.3939  -503827.0180      0.0000      0.0000      0.0000   
      1756: 2022-10-19 14:39:59.9980000    2.3939  -499878.4948      0.0000      0.0000      0.0000   
      1757: 2022-10-19 14:40:29.9980000    2.3940  -495932.2587      0.0000      0.0000      0.0000   
      1758: 2022-10-19 14:40:59.9980000    2.3941  -491990.4478      0.0000      0.0000      0.0000   
      1759: 2022-10-19 14:41:29.9980000    2.3941  -488049.7893      0.0000      0.0000      0.0000   
      1760: 2022-10-19 14:41:59.9980000    2.3942  -484101.4742      0.0000      0.0000      0.0000   
      1761: 2022-10-19 14:42:29.9980000    2.3942  -480153.5038      0.0000      0.0000      0.0000   
      1762: 2022-10-19 14:42:59.9980000    2.3943  -476208.0615      0.0000      0.0000      0.0000   
      1763: 2022-10-19 14:43:29.9980000    2.3944  -472264.5090      0.0000      0.0000      0.0000   
      1764: 2022-10-19 14:43:59.9980000    2.3945  -468314.1826      0.0000      0.0000      0.0000   
      1765: 2022-10-19 14:44:29.9980000    2.3946  -464367.7186      0.0000      0.0000      0.0000   
      1766: 2022-10-19 14:44:59.9980000    2.3947  -460424.1199      0.0000      0.0000      0.0000   
      1767: 2022-10-19 14:45:29.9980000    2.3947  -456480.5694      0.0000      0.0000      0.0000   
      1768: 2022-10-19 14:45:59.9980000    2.3948  -452536.6961      0.0000      0.0000      0.0000   
      1769: 2022-10-19 14:46:29.9980000    2.3948  -448587.9490      0.0000      0.0000      0.0000   
      1770: 2022-10-19 14:46:59.9990000    2.3949  -444636.3526      0.0000      0.0000      0.0000   
      1771: 2022-10-19 14:47:29.9990000    2.3948  -440680.4570      0.0000      0.0000      0.0000   
      1772: 2022-10-19 14:47:59.9990000    2.3947  -436724.1017      0.0000      0.0000      0.0000   
      1773: 2022-10-19 14:48:29.9990000    2.3948  -432772.4509      0.0000      0.0000      0.0000   
      1774: 2022-10-19 14:48:59.9990000    2.3949  -428817.6707      0.0000      0.0000      0.0000   
      1775: 2022-10-19 14:49:29.9990000    2.3948  -424863.8993      0.0000      0.0000      0.0000   
