     epoch             Observation time    num_of_sats         spp_x(m)         spp_y(m)         spp_z(m)         ppp_x(m)         ppp_y(m)         ppp_z(m)       sigam_x(m)       sigam_y(m)       sigam_z(m)
      1383: 2022-10-21 11:33:29.9950000              7      969180.9035     5628261.4074     2830347.0117      969180.9374     5628262.5378     2830348.2232       0.00057807       0.00092667       0.00048226 
      1384: 2022-10-21 11:33:59.9950000              6      969180.9035     5628261.4074     2830347.0117      969180.9375     5628262.5377     2830348.2232       0.00057799       0.00092644       0.00048214 
      1385: 2022-10-21 11:34:29.9950000              7      969180.9035     5628261.4074     2830347.0117      969180.9375     5628262.5377     2830348.2232       0.00057791       0.00092621       0.00048201 
      1386: 2022-10-21 11:34:59.9950000              6      969180.9035     5628261.4074     2830347.0117      969180.9375     5628262.5376     2830348.2231       0.00057783       0.00092598       0.00048188 
      1387: 2022-10-21 11:35:29.9950000              7      969180.9035     5628261.4074     2830347.0117      969180.9375     5628262.5376     2830348.2231       0.00057776       0.00092574       0.00048175 
      1388: 2022-10-21 11:35:59.9950000              6      969180.9035     5628261.4074     2830347.0117      969180.9375     5628262.5375     2830348.2231       0.00057768       0.00092550       0.00048161 
      1389: 2022-10-21 11:36:29.9950000              7      969180.9035     5628261.4074     2830347.0117      969180.9376     5628262.5375     2830348.2231       0.00057761       0.00092525       0.00048148 
      1390: 2022-10-21 11:36:59.9950000              6      969180.9035     5628261.4074     2830347.0117      969180.9376     5628262.5375     2830348.2231       0.00057754       0.00092500       0.00048134 
      1391: 2022-10-21 11:37:29.9950000              7      969180.9035     5628261.4074     2830347.0117      969180.9376     5628262.5374     2830348.2231       0.00057747       0.00092475       0.00048120 
      1392: 2022-10-21 11:37:59.9950000              6      969180.9035     5628261.4074     2830347.0117      969180.9376     5628262.5374     2830348.2231       0.00057741       0.00092449       0.00048106 
      1393: 2022-10-21 11:38:29.9950000              7      969180.9035     5628261.4074     2830347.0117      969180.9376     5628262.5373     2830348.2231       0.00057734       0.00092423       0.00048092 
      1394: 2022-10-21 11:38:59.9950000              6      969180.9035     5628261.4074     2830347.0117      969180.9376     5628262.5372     2830348.2231       0.00057728       0.00092396       0.00048077 
      1395: 2022-10-21 11:39:29.9950000              7      969180.9035     5628261.4074     2830347.0117      969180.9376     5628262.5372     2830348.2230       0.00057721       0.00092369       0.00048062 
      1396: 2022-10-21 11:39:59.9950000              6      969180.9035     5628261.4074     2830347.0117      969180.9376     5628262.5371     2830348.2230       0.00057715       0.00092342       0.00048047 
      1397: 2022-10-21 11:40:29.9950000              7      969180.9035     5628261.4074     2830347.0117      969180.9376     5628262.5370     2830348.2230       0.00057710       0.00092314       0.00048032 
      1398: 2022-10-21 11:40:59.9950000              6      969180.9035     5628261.4074     2830347.0117      969180.9376     5628262.5370     2830348.2230       0.00057704       0.00092285       0.00048017 
      1399: 2022-10-21 11:41:29.9950000              7      969180.9035     5628261.4074     2830347.0117      969180.9376     5628262.5369     2830348.2229       0.00057698       0.00092256       0.00048001 
      1400: 2022-10-21 11:41:59.9950000              6      969180.9035     5628261.4074     2830347.0117      969180.9376     5628262.5368     2830348.2229       0.00057693       0.00092227       0.00047985 
      1401: 2022-10-21 11:42:29.9950000              7      969180.9035     5628261.4074     2830347.0117      969180.9376     5628262.5368     2830348.2229       0.00057687       0.00092197       0.00047969 
      1402: 2022-10-21 11:42:59.9950000              6      969180.9035     5628261.4074     2830347.0117      969180.9376     5628262.5367     2830348.2229       0.00057682       0.00092166       0.00047953 
      1403: 2022-10-21 11:43:29.9950000              7      969180.9035     5628261.4074     2830347.0117      969180.9377     5628262.5366     2830348.2228       0.00057677       0.00092136       0.00047937 
      1404: 2022-10-21 11:43:59.9950000              6      969180.9035     5628261.4074     2830347.0117      969180.9377     5628262.5365     2830348.2228       0.00057672       0.00092104       0.00047920 
      1405: 2022-10-21 11:44:29.9950000              7      969180.9035     5628261.4074     2830347.0117      969180.9377     5628262.5365     2830348.2228       0.00057667       0.00092072       0.00047904 
      1406: 2022-10-21 11:44:59.9950000              6      969180.9035     5628261.4074     2830347.0117      969180.9377     5628262.5364     2830348.2227       0.00057663       0.00092040       0.00047887 
      1407: 2022-10-21 11:45:29.9950000              7      969180.9035     5628261.4074     2830347.0117      969180.9378     5628262.5363     2830348.2227       0.00057658       0.00092007       0.00047870 
      1408: 2022-10-21 11:45:59.9950000              6      969180.9035     5628261.4074     2830347.0117      969180.9378     5628262.5363     2830348.2226       0.00057654       0.00091973       0.00047852 
      1409: 2022-10-21 11:46:29.9950000              7      969180.9035     5628261.4074     2830347.0117      969180.9378     5628262.5362     2830348.2226       0.00057649       0.00091939       0.00047835 
      1410: 2022-10-21 11:46:59.9950000              6      969180.9035     5628261.4074     2830347.0117      969180.9378     5628262.5361     2830348.2226       0.00057645       0.00091904       0.00047817 
      1411: 2022-10-21 11:47:29.9950000              7      969180.9035     5628261.4074     2830347.0117      969180.9379     5628262.5361     2830348.2225       0.00057641       0.00091869       0.00047799 
      1412: 2022-10-21 11:47:59.9950000              6      969180.9035     5628261.4074     2830347.0117      969180.9379     5628262.5360     2830348.2225       0.00057637       0.00091833       0.00047781 
      1413: 2022-10-21 11:48:29.9950000              7      969180.9035     5628261.4074     2830347.0117      969180.9379     5628262.5360     2830348.2225       0.00057633       0.00091797       0.00047763 
      1414: 2022-10-21 11:48:59.9950000              6      969180.9035     5628261.4074     2830347.0117      969180.9379     5628262.5360     2830348.2225       0.00057629       0.00091760       0.00047744 
      1415: 2022-10-21 11:49:29.9950000              7      969180.9035     5628261.4074     2830347.0117      969180.9379     5628262.5359     2830348.2225       0.00057625       0.00091723       0.00047726 
      1416: 2022-10-21 11:49:59.9950000              6      969180.9035     5628261.4074     2830347.0117      969180.9379     5628262.5358     2830348.2225       0.00057621       0.00091684       0.00047707 
      1417: 2022-10-21 11:50:29.9950000              7      969180.9035     5628261.4074     2830347.0117      969180.9379     5628262.5357     2830348.2224       0.00057618       0.00091646       0.00047687 
      1418: 2022-10-21 11:50:59.9950000              6      969180.9035     5628261.4074     2830347.0117      969180.9380     5628262.5356     2830348.2224       0.00057614       0.00091606       0.00047668 
      1419: 2022-10-21 11:51:29.9950000              7      969180.9035     5628261.4074     2830347.0117      969180.9380     5628262.5355     2830348.2223       0.00057610       0.00091566       0.00047649 
      1420: 2022-10-21 11:51:59.9950000              6      969180.9035     5628261.4074     2830347.0117      969180.9380     5628262.5354     2830348.2223       0.00057607       0.00091526       0.00047629 
      1421: 2022-10-21 11:52:29.9950000              7      969180.9035     5628261.4074     2830347.0117      969180.9380     5628262.5354     2830348.2222       0.00057603       0.00091485       0.00047609 
      1422: 2022-10-21 11:52:59.9950000              6      969180.9035     5628261.4074     2830347.0117      969180.9380     5628262.5353     2830348.2222       0.00057600       0.00091456       0.00047596 
      1423: 2022-10-21 11:53:29.9950000              6      969180.9035     5628261.4074     2830347.0117      969180.9380     5628262.5352     2830348.2221       0.00057597       0.00091428       0.00047584 
      1424: 2022-10-21 11:53:59.9950000              6      969180.9035     5628261.4074     2830347.0117      969180.9380     5628262.5350     2830348.2221       0.00057594       0.00091399       0.00047572 
      1425: 2022-10-21 11:54:29.9950000              5      969180.9035     5628261.4074     2830347.0117      969180.9380     5628262.5349     2830348.2221       0.00057591       0.00091371       0.00047560 
      1426: 2022-10-21 11:54:59.9950000              6      969180.9035     5628261.4074     2830347.0117      969180.9381     5628262.5348     2830348.2220       0.00057587       0.00091343       0.00047549 
      1427: 2022-10-21 11:55:29.9950000              6      969180.9035     5628261.4074     2830347.0117      969180.9381     5628262.5347     2830348.2220       0.00057584       0.00091315       0.00047537 
      1428: 2022-10-21 11:55:59.9950000              6      969180.9035     5628261.4074     2830347.0117      969180.9381     5628262.5346     2830348.2219       0.00057581       0.00091287       0.00047526 
      1429: 2022-10-21 11:56:29.9950000              6      969180.9035     5628261.4074     2830347.0117      969180.9381     5628262.5345     2830348.2219       0.00057578       0.00091260       0.00047515 
      1430: 2022-10-21 11:56:59.9960000              5      969180.9035     5628261.4074     2830347.0117      969180.9381     5628262.5344     2830348.2219       0.00057575       0.00091232       0.00047504 
      1431: 2022-10-21 11:57:29.9960000              6      969180.9035     5628261.4074     2830347.0117      969180.9381     5628262.5343     2830348.2218       0.00057572       0.00091204       0.00047493 
      1432: 2022-10-21 11:57:59.9960000              6      969180.9035     5628261.4074     2830347.0117      969180.9382     5628262.5342     2830348.2218       0.00057569       0.00091177       0.00047483 
      1433: 2022-10-21 11:58:29.9960000              6      969180.9035     5628261.4074     2830347.0117      969180.9382     5628262.5341     2830348.2217       0.00057566       0.00091150       0.00047473 
      1434: 2022-10-21 11:58:59.9960000              6      969180.9035     5628261.4074     2830347.0117      969180.9382     5628262.5340     2830348.2217       0.00057563       0.00091122       0.00047463 
      1435: 2022-10-21 11:59:29.9960000              6      969180.9035     5628261.4074     2830347.0117      969180.9382     5628262.5339     2830348.2216       0.00057560       0.00091095       0.00047453 
      1436: 2022-10-21 11:59:59.9960000              6      969180.9035     5628261.4074     2830347.0117      969180.9382     5628262.5337     2830348.2215       0.00057557       0.00091068       0.00047444 
      1437: 2022-10-21 12: 0:29.9960000              6      969180.9035     5628261.4074     2830347.0117      969180.9383     5628262.5335     2830348.2215       0.00057554       0.00091041       0.00047434 
      1438: 2022-10-21 12: 0:59.9960000              5      969180.9035     5628261.4074     2830347.0117      969180.9383     5628262.5334     2830348.2214       0.00057551       0.00091014       0.00047427 
      1439: 2022-10-21 12: 1:29.9960000              6      969180.9035     5628261.4074     2830347.0117      969180.9383     5628262.5332     2830348.2214       0.00057549       0.00090988       0.00047419 
      1440: 2022-10-21 12: 1:59.9960000              6      969180.9035     5628261.4074     2830347.0117      969180.9383     5628262.5331     2830348.2213       0.00057546       0.00090961       0.00047412 
      1441: 2022-10-21 12: 2:29.9960000              6      969180.9035     5628261.4074     2830347.0117      969180.9383     5628262.5329     2830348.2213       0.00057544       0.00090934       0.00047404 
      1442: 2022-10-21 12: 2:59.9960000              6      969180.9035     5628261.4074     2830347.0117      969180.9383     5628262.5328     2830348.2212       0.00057541       0.00090908       0.00047397 
      1443: 2022-10-21 12: 3:29.9960000              5      969180.9035     5628261.4074     2830347.0117      969180.9383     5628262.5327     2830348.2212       0.00057539       0.00090882       0.00047390 
      1444: 2022-10-21 12: 3:59.9960000              6      969180.9035     5628261.4074     2830347.0117      969180.9384     5628262.5326     2830348.2212       0.00057536       0.00090856       0.00047382 
      1445: 2022-10-21 12: 4:29.9960000              5      969180.9035     5628261.4074     2830347.0117      969180.9384     5628262.5325     2830348.2211       0.00057533       0.00090830       0.00047375 
      1446: 2022-10-21 12: 4:59.9960000              6      969180.9035     5628261.4074     2830347.0117      969180.9384     5628262.5324     2830348.2211       0.00057530       0.00090804       0.00047368 
      1447: 2022-10-21 12: 5:29.9960000              5      969180.9035     5628261.4074     2830347.0117      969180.9384     5628262.5324     2830348.2211       0.00057527       0.00090778       0.00047361 
      1448: 2022-10-21 12: 5:59.9960000              6      969180.9035     5628261.4074     2830347.0117      969180.9385     5628262.5323     2830348.2211       0.00057525       0.00090752       0.00047354 
      1449: 2022-10-21 12: 6:29.9960000              5      969180.9035     5628261.4074     2830347.0117      969180.9385     5628262.5323     2830348.2211       0.00057522       0.00090726       0.00047347 
      1450: 2022-10-21 12: 6:59.9960000              6      969180.9035     5628261.4074     2830347.0117      969180.9385     5628262.5322     2830348.2211       0.00057519       0.00090701       0.00047340 
      1451: 2022-10-21 12: 7:29.9960000              5      969180.9035     5628261.4074     2830347.0117      969180.9385     5628262.5322     2830348.2211       0.00057515       0.00090675       0.00047333 
      1452: 2022-10-21 12: 7:59.9960000              6      969180.9035     5628261.4074     2830347.0117      969180.9385     5628262.5321     2830348.2210       0.00057512       0.00090650       0.00047326 
      1453: 2022-10-21 12: 8:29.9960000              5      969180.9035     5628261.4074     2830347.0117      969180.9385     5628262.5320     2830348.2210       0.00057509       0.00090625       0.00047319 
      1454: 2022-10-21 12: 8:59.9960000              6      969180.9035     5628261.4074     2830347.0117      969180.9385     5628262.5320     2830348.2210       0.00057506       0.00090600       0.00047313 
      1455: 2022-10-21 12: 9:29.9960000              5      969180.9035     5628261.4074     2830347.0117      969180.9385     5628262.5320     2830348.2210       0.00057502       0.00090575       0.00047306 
      1456: 2022-10-21 12: 9:59.9960000              6      969180.9035     5628261.4074     2830347.0117      969180.9385     5628262.5320     2830348.2210       0.00057499       0.00090550       0.00047299 
      1457: 2022-10-21 12:10:29.9960000              5      969180.9035     5628261.4074     2830347.0117      969180.9386     5628262.5319     2830348.2210       0.00057495       0.00090525       0.00047293 
      1458: 2022-10-21 12:10:59.9960000              6      969180.9035     5628261.4074     2830347.0117      969180.9386     5628262.5319     2830348.2210       0.00057492       0.00090500       0.00047286 
      1459: 2022-10-21 12:11:29.9960000              5      969180.9035     5628261.4074     2830347.0117      969180.9386     5628262.5318     2830348.2210       0.00057488       0.00090476       0.00047279 
      1460: 2022-10-21 12:11:59.9960000              6      969180.9035     5628261.4074     2830347.0117      969180.9386     5628262.5318     2830348.2209       0.00057484       0.00090451       0.00047273 
      1461: 2022-10-21 12:12:29.9960000              5      969180.9035     5628261.4074     2830347.0117      969180.9386     5628262.5317     2830348.2209       0.00057481       0.00090427       0.00047266 
      1462: 2022-10-21 12:12:59.9960000              6      969180.9035     5628261.4074     2830347.0117      969180.9387     5628262.5317     2830348.2209       0.00057477       0.00090403       0.00047260 
      1463: 2022-10-21 12:13:29.9960000              5      969180.9035     5628261.4074     2830347.0117      969180.9387     5628262.5317     2830348.2209       0.00057473       0.00090378       0.00047253 
      1464: 2022-10-21 12:13:59.9960000              6      969180.9035     5628261.4074     2830347.0117      969180.9387     5628262.5316     2830348.2209       0.00057469       0.00090354       0.00047247 
      1465: 2022-10-21 12:14:29.9960000              5      969180.9035     5628261.4074     2830347.0117      969180.9387     5628262.5316     2830348.2209       0.00057464       0.00090330       0.00047241 
      1466: 2022-10-21 12:14:59.9960000              6      969180.9035     5628261.4074     2830347.0117      969180.9387     5628262.5315     2830348.2209       0.00057460       0.00090307       0.00047234 
      1467: 2022-10-21 12:15:29.9960000              5      969180.9035     5628261.4074     2830347.0117      969180.9388     5628262.5315     2830348.2209       0.00057456       0.00090283       0.00047228 
      1468: 2022-10-21 12:15:59.9960000              6      969180.9035     5628261.4074     2830347.0117      969180.9388     5628262.5314     2830348.2209       0.00057452       0.00090259       0.00047222 
      1469: 2022-10-21 12:16:29.9960000              5      969180.9035     5628261.4074     2830347.0117      969180.9388     5628262.5313     2830348.2209       0.00057447       0.00090235       0.00047215 
      1470: 2022-10-21 12:16:59.9960000              6      969180.9035     5628261.4074     2830347.0117      969180.9388     5628262.5312     2830348.2208       0.00057443       0.00090212       0.00047209 
      1471: 2022-10-21 12:17:29.9960000              5      969180.9035     5628261.4074     2830347.0117      969180.9388     5628262.5311     2830348.2208       0.00057438       0.00090189       0.00047203 
      1472: 2022-10-21 12:17:59.9960000              6      969180.9035     5628261.4074     2830347.0117      969180.9388     5628262.5311     2830348.2208       0.00057433       0.00090165       0.00047197 
      1473: 2022-10-21 12:18:29.9960000              5      969180.9035     5628261.4074     2830347.0117      969180.9388     5628262.5310     2830348.2208       0.00057428       0.00090142       0.00047190 
      1474: 2022-10-21 12:18:59.9960000              6      969180.9035     5628261.4074     2830347.0117      969180.9389     5628262.5310     2830348.2208       0.00057423       0.00090119       0.00047184 
      1475: 2022-10-21 12:19:29.9960000              5      969180.9035     5628261.4074     2830347.0117      969180.9389     5628262.5310     2830348.2208       0.00057418       0.00090096       0.00047178 
      1476: 2022-10-21 12:19:59.9960000              6      969180.9035     5628261.4074     2830347.0117      969180.9389     5628262.5309     2830348.2207       0.00057413       0.00090073       0.00047172 
      1477: 2022-10-21 12:20:29.9960000              5      969180.9035     5628261.4074     2830347.0117      969180.9389     5628262.5308     2830348.2207       0.00057408       0.00090050       0.00047165 
      1478: 2022-10-21 12:20:59.9960000              6      969180.9035     5628261.4074     2830347.0117      969180.9390     5628262.5308     2830348.2207       0.00057403       0.00090027       0.00047159 
      1479: 2022-10-21 12:21:29.9960000              5      969180.9035     5628261.4074     2830347.0117      969180.9390     5628262.5307     2830348.2207       0.00057398       0.00090005       0.00047153 
      1480: 2022-10-21 12:21:59.9960000              6      969180.9035     5628261.4074     2830347.0117      969180.9390     5628262.5307     2830348.2207       0.00057392       0.00089982       0.00047147 
      1481: 2022-10-21 12:22:29.9960000              5      969180.9035     5628261.4074     2830347.0117      969180.9390     5628262.5307     2830348.2207       0.00057386       0.00089960       0.00047141 
      1482: 2022-10-21 12:22:59.9960000              6      969180.9035     5628261.4074     2830347.0117      969180.9390     5628262.5306     2830348.2207       0.00057381       0.00089937       0.00047134 
      1483: 2022-10-21 12:23:29.9960000              5      969180.9035     5628261.4074     2830347.0117      969180.9390     5628262.5306     2830348.2207       0.00057375       0.00089915       0.00047128 
      1484: 2022-10-21 12:23:59.9960000              6      969180.9035     5628261.4074     2830347.0117      969180.9390     5628262.5305     2830348.2207       0.00057369       0.00089893       0.00047122 
      1485: 2022-10-21 12:24:29.9960000              5      969180.9035     5628261.4074     2830347.0117      969180.9391     5628262.5305     2830348.2207       0.00057363       0.00089870       0.00047116 
      1486: 2022-10-21 12:24:59.9960000              6      969180.9035     5628261.4074     2830347.0117      969180.9391     5628262.5305     2830348.2207       0.00057357       0.00089848       0.00047109 
      1487: 2022-10-21 12:25:29.9960000              5      969180.9035     5628261.4074     2830347.0117      969180.9391     5628262.5305     2830348.2207       0.00057351       0.00089826       0.00047103 
      1488: 2022-10-21 12:25:59.9960000              6      969180.9035     5628261.4074     2830347.0117      969180.9391     5628262.5305     2830348.2207       0.00057344       0.00089804       0.00047097 
      1489: 2022-10-21 12:26:29.9960000              5      969180.9035     5628261.4074     2830347.0117      969180.9391     5628262.5304     2830348.2207       0.00057338       0.00089782       0.00047090 
      1490: 2022-10-21 12:26:59.9960000              6      969180.9035     5628261.4074     2830347.0117      969180.9391     5628262.5304     2830348.2207       0.00057331       0.00089760       0.00047084 
      1491: 2022-10-21 12:27:29.9960000              5      969180.9035     5628261.4074     2830347.0117      969180.9391     5628262.5304     2830348.2207       0.00057324       0.00089738       0.00047077 
      1492: 2022-10-21 12:27:59.9960000              6      969180.9035     5628261.4074     2830347.0117      969180.9392     5628262.5304     2830348.2207       0.00057318       0.00089716       0.00047071 
      1493: 2022-10-21 12:28:29.9960000              6      969180.9035     5628261.4074     2830347.0117      969180.9392     5628262.5304     2830348.2207       0.00057311       0.00089695       0.00047064 
      1494: 2022-10-21 12:28:59.9960000              6      969180.9035     5628261.4074     2830347.0117      969180.9392     5628262.5304     2830348.2207       0.00057304       0.00089673       0.00047058 
      1495: 2022-10-21 12:29:29.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9392     5628262.5303     2830348.2207       0.00057297       0.00089651       0.00047051 
      1496: 2022-10-21 12:29:59.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9392     5628262.5303     2830348.2207       0.00057289       0.00089629       0.00047044 
      1497: 2022-10-21 12:30:29.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9392     5628262.5303     2830348.2207       0.00057282       0.00089607       0.00047038 
      1498: 2022-10-21 12:30:59.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9393     5628262.5302     2830348.2207       0.00057274       0.00089585       0.00047031 
      1499: 2022-10-21 12:31:29.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9393     5628262.5302     2830348.2207       0.00057267       0.00089563       0.00047024 
      1500: 2022-10-21 12:31:59.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9394     5628262.5302     2830348.2207       0.00057259       0.00089540       0.00047017 
      1501: 2022-10-21 12:32:29.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9394     5628262.5302     2830348.2207       0.00057251       0.00089517       0.00047009 
      1502: 2022-10-21 12:32:59.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9394     5628262.5302     2830348.2207       0.00057243       0.00089494       0.00047002 
      1503: 2022-10-21 12:33:29.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9395     5628262.5302     2830348.2208       0.00057234       0.00089471       0.00046994 
      1504: 2022-10-21 12:33:59.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9395     5628262.5302     2830348.2208       0.00057226       0.00089447       0.00046986 
      1505: 2022-10-21 12:34:29.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9395     5628262.5301     2830348.2208       0.00057218       0.00089423       0.00046978 
      1506: 2022-10-21 12:34:59.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9396     5628262.5301     2830348.2208       0.00057209       0.00089398       0.00046970 
      1507: 2022-10-21 12:35:29.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9396     5628262.5301     2830348.2208       0.00057200       0.00089372       0.00046961 
      1508: 2022-10-21 12:35:59.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9396     5628262.5300     2830348.2208       0.00057191       0.00089347       0.00046953 
      1509: 2022-10-21 12:36:29.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9396     5628262.5300     2830348.2208       0.00057182       0.00089320       0.00046944 
      1510: 2022-10-21 12:36:59.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9397     5628262.5299     2830348.2208       0.00057173       0.00089293       0.00046934 
      1511: 2022-10-21 12:37:29.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9397     5628262.5299     2830348.2208       0.00057164       0.00089264       0.00046924 
      1512: 2022-10-21 12:37:59.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9397     5628262.5299     2830348.2208       0.00057154       0.00089235       0.00046914 
      1513: 2022-10-21 12:38:29.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9397     5628262.5299     2830348.2208       0.00057145       0.00089206       0.00046904 
      1514: 2022-10-21 12:38:59.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9397     5628262.5298     2830348.2208       0.00057135       0.00089175       0.00046893 
      1515: 2022-10-21 12:39:29.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9397     5628262.5298     2830348.2208       0.00057125       0.00089143       0.00046882 
      1516: 2022-10-21 12:39:59.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9398     5628262.5299     2830348.2208       0.00057115       0.00089110       0.00046870 
      1517: 2022-10-21 12:40:29.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9398     5628262.5299     2830348.2208       0.00057105       0.00089076       0.00046858 
      1518: 2022-10-21 12:40:59.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9398     5628262.5299     2830348.2208       0.00057094       0.00089041       0.00046846 
      1519: 2022-10-21 12:41:29.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9399     5628262.5298     2830348.2208       0.00057084       0.00089004       0.00046833 
      1520: 2022-10-21 12:41:59.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9398     5628262.5298     2830348.2208       0.00057073       0.00088966       0.00046819 
      1521: 2022-10-21 12:42:29.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9399     5628262.5297     2830348.2208       0.00057062       0.00088927       0.00046806 
      1522: 2022-10-21 12:42:59.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9399     5628262.5297     2830348.2208       0.00057051       0.00088887       0.00046791 
      1523: 2022-10-21 12:43:29.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9399     5628262.5297     2830348.2208       0.00057040       0.00088845       0.00046776 
      1524: 2022-10-21 12:43:59.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9399     5628262.5297     2830348.2208       0.00057028       0.00088801       0.00046760 
      1525: 2022-10-21 12:44:29.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9399     5628262.5297     2830348.2208       0.00057017       0.00088756       0.00046744 
      1526: 2022-10-21 12:44:59.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9399     5628262.5296     2830348.2208       0.00057005       0.00088710       0.00046727 
      1527: 2022-10-21 12:45:29.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9399     5628262.5296     2830348.2208       0.00056993       0.00088661       0.00046710 
      1528: 2022-10-21 12:45:59.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9399     5628262.5295     2830348.2207       0.00056981       0.00088611       0.00046692 
      1529: 2022-10-21 12:46:29.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9400     5628262.5295     2830348.2207       0.00056969       0.00088560       0.00046673 
      1530: 2022-10-21 12:46:59.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9400     5628262.5295     2830348.2208       0.00056956       0.00088507       0.00046654 
      1531: 2022-10-21 12:47:29.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9400     5628262.5295     2830348.2208       0.00056943       0.00088452       0.00046634 
      1532: 2022-10-21 12:47:59.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9400     5628262.5295     2830348.2208       0.00056931       0.00088395       0.00046613 
      1533: 2022-10-21 12:48:29.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9401     5628262.5295     2830348.2208       0.00056918       0.00088336       0.00046592 
      1534: 2022-10-21 12:48:59.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9401     5628262.5295     2830348.2208       0.00056904       0.00088276       0.00046570 
      1535: 2022-10-21 12:49:29.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9401     5628262.5295     2830348.2208       0.00056891       0.00088214       0.00046547 
      1536: 2022-10-21 12:49:59.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9401     5628262.5295     2830348.2208       0.00056877       0.00088150       0.00046524 
      1537: 2022-10-21 12:50:29.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9401     5628262.5295     2830348.2208       0.00056864       0.00088084       0.00046500 
      1538: 2022-10-21 12:50:59.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9401     5628262.5294     2830348.2208       0.00056850       0.00088017       0.00046475 
      1539: 2022-10-21 12:51:29.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9401     5628262.5294     2830348.2208       0.00056836       0.00087948       0.00046450 
      1540: 2022-10-21 12:51:59.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9401     5628262.5294     2830348.2208       0.00056821       0.00087877       0.00046424 
      1541: 2022-10-21 12:52:29.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9400     5628262.5294     2830348.2207       0.00056807       0.00087804       0.00046397 
      1542: 2022-10-21 12:52:59.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9400     5628262.5293     2830348.2207       0.00056792       0.00087730       0.00046370 
      1543: 2022-10-21 12:53:29.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9401     5628262.5294     2830348.2208       0.00056777       0.00087654       0.00046342 
      1544: 2022-10-21 12:53:59.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9400     5628262.5293     2830348.2207       0.00056762       0.00087577       0.00046313 
      1545: 2022-10-21 12:54:29.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9400     5628262.5293     2830348.2207       0.00056747       0.00087498       0.00046284 
      1546: 2022-10-21 12:54:59.9970000              5      969180.9035     5628261.4074     2830347.0117      969180.9400     5628262.5293     2830348.2207       0.00056732       0.00087469       0.00046271 
      1547: 2022-10-21 12:55:29.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9399     5628262.5292     2830348.2206       0.00056717       0.00087441       0.00046257 
      1548: 2022-10-21 12:55:59.9970000              5      969180.9035     5628261.4074     2830347.0117      969180.9399     5628262.5292     2830348.2206       0.00056702       0.00087413       0.00046243 
      1549: 2022-10-21 12:56:29.9970000              6      969180.9035     5628261.4074     2830347.0117      969180.9399     5628262.5292     2830348.2206       0.00056687       0.00087384       0.00046229 
