     epoch         Observation time         ZTD(m)    clk_G(m)    clk_C(m)    clk_R(m)    clk_E(m)
      1282: 2022-10-21 10:42:59.9930000    2.4374  -2120613.7474      0.0000      0.0000      0.0000   
      1283: 2022-10-21 10:43:29.9930000    2.4375  -2115209.8241      0.0000      0.0000      0.0000   
      1284: 2022-10-21 10:43:59.9930000    2.4375  -2109796.4072      0.0000      0.0000      0.0000   
      1285: 2022-10-21 10:44:29.9930000    2.4375  -2104373.1956      0.0000      0.0000      0.0000   
      1286: 2022-10-21 10:44:59.9930000    2.4375  -2098939.9340      0.0000      0.0000      0.0000   
      1287: 2022-10-21 10:45:29.9930000    2.4375  -2093497.9759      0.0000      0.0000      0.0000   
      1288: 2022-10-21 10:45:59.9930000    2.4376  -2088047.6260      0.0000      0.0000      0.0000   
      1289: 2022-10-21 10:46:29.9930000    2.4376  -2082589.6132      0.0000      0.0000      0.0000   
      1290: 2022-10-21 10:46:59.9930000    2.4377  -2077124.2935      0.0000      0.0000      0.0000   
      1291: 2022-10-21 10:47:29.9930000    2.4377  -2071652.3914      0.0000      0.0000      0.0000   
      1292: 2022-10-21 10:47:59.9930000    2.4378  -2066174.2711      0.0000      0.0000      0.0000   
      1293: 2022-10-21 10:48:29.9930000    2.4378  -2060689.6334      0.0000      0.0000      0.0000   
      1294: 2022-10-21 10:48:59.9930000    2.4379  -2055199.8808      0.0000      0.0000      0.0000   
      1295: 2022-10-21 10:49:29.9930000    2.4379  -2049705.2326      0.0000      0.0000      0.0000   
      1296: 2022-10-21 10:49:59.9930000    2.4379  -2044203.8773      0.0000      0.0000      0.0000   
      1297: 2022-10-21 10:50:29.9930000    2.4379  -2038698.2343      0.0000      0.0000      0.0000   
      1298: 2022-10-21 10:50:59.9930000    2.4379  -2033192.6546      0.0000      0.0000      0.0000   
      1299: 2022-10-21 10:51:29.9930000    2.4378  -2027681.5663      0.0000      0.0000      0.0000   
      1300: 2022-10-21 10:51:59.9930000    2.4378  -2022172.1543      0.0000      0.0000      0.0000   
      1301: 2022-10-21 10:52:29.9930000    2.4378  -2016661.4417      0.0000      0.0000      0.0000   
      1302: 2022-10-21 10:52:59.9930000    2.4378  -2011149.1079      0.0000      0.0000      0.0000   
      1303: 2022-10-21 10:53:29.9930000    2.4378  -2005630.1141      0.0000      0.0000      0.0000   
      1304: 2022-10-21 10:53:59.9930000    2.4378  -2000114.1397      0.0000      0.0000      0.0000   
      1305: 2022-10-21 10:54:29.9930000    2.4378  -1994599.8580      0.0000      0.0000      0.0000   
      1306: 2022-10-21 10:54:59.9930000    2.4379  -1989084.2554      0.0000      0.0000      0.0000   
      1307: 2022-10-21 10:55:29.9930000    2.4380  -1983569.0027      0.0000      0.0000      0.0000   
      1308: 2022-10-21 10:55:59.9930000    2.4379  -1978057.1303      0.0000      0.0000      0.0000   
      1309: 2022-10-21 10:56:29.9930000    2.4380  -1972543.9451      0.0000      0.0000      0.0000   
      1310: 2022-10-21 10:56:59.9930000    2.4380  -1967030.6372      0.0000      0.0000      0.0000   
      1311: 2022-10-21 10:57:29.9930000    2.4380  -1961517.9242      0.0000      0.0000      0.0000   
      1312: 2022-10-21 10:57:59.9930000    2.4380  -1956006.8973      0.0000      0.0000      0.0000   
      1313: 2022-10-21 10:58:29.9930000    2.4381  -1950494.8182      0.0000      0.0000      0.0000   
      1314: 2022-10-21 10:58:59.9940000    2.4381  -1944984.8915      0.0000      0.0000      0.0000   
      1315: 2022-10-21 10:59:29.9940000    2.4382  -1939479.7977      0.0000      0.0000      0.0000   
      1316: 2022-10-21 10:59:59.9940000    2.4383  -1933976.3839      0.0000      0.0000      0.0000   
      1317: 2022-10-21 11: 0:29.9940000    2.4381  -1928479.8235      0.0000      0.0000      0.0000   
      1318: 2022-10-21 11: 0:59.9940000    2.4382  -1922983.4518      0.0000      0.0000      0.0000   
      1319: 2022-10-21 11: 1:29.9940000    2.4383  -1917490.6720      0.0000      0.0000      0.0000   
      1320: 2022-10-21 11: 1:59.9940000    2.4384  -1912001.5780      0.0000      0.0000      0.0000   
      1321: 2022-10-21 11: 2:29.9940000    2.4385  -1906515.6119      0.0000      0.0000      0.0000   
      1322: 2022-10-21 11: 2:59.9940000    2.4387  -1901034.1793      0.0000      0.0000      0.0000   
      1323: 2022-10-21 11: 3:29.9940000    2.4387  -1895554.5048      0.0000      0.0000      0.0000   
      1324: 2022-10-21 11: 3:59.9940000    2.4389  -1890076.5878      0.0000      0.0000      0.0000   
      1325: 2022-10-21 11: 4:29.9940000    2.4390  -1884609.3065      0.0000      0.0000      0.0000   
      1326: 2022-10-21 11: 4:59.9940000    2.4391  -1879146.6673      0.0000      0.0000      0.0000   
      1327: 2022-10-21 11: 5:29.9940000    2.4392  -1873685.4724      0.0000      0.0000      0.0000   
      1328: 2022-10-21 11: 5:59.9940000    2.4393  -1868226.9947      0.0000      0.0000      0.0000   
      1329: 2022-10-21 11: 6:29.9940000    2.4392  -1862772.1579      0.0000      0.0000      0.0000   
      1330: 2022-10-21 11: 6:59.9940000    2.4392  -1857322.3815      0.0000      0.0000      0.0000   
      1331: 2022-10-21 11: 7:29.9940000    2.4393  -1851879.5453      0.0000      0.0000      0.0000   
      1332: 2022-10-21 11: 7:59.9940000    2.4393  -1846443.7485      0.0000      0.0000      0.0000   
      1333: 2022-10-21 11: 8:29.9940000    2.4391  -1841008.4259      0.0000      0.0000      0.0000   
      1334: 2022-10-21 11: 8:59.9940000    2.4390  -1835574.6094      0.0000      0.0000      0.0000   
      1335: 2022-10-21 11: 9:29.9940000    2.4389  -1830152.7583      0.0000      0.0000      0.0000   
      1336: 2022-10-21 11: 9:59.9940000    2.4388  -1824741.7915      0.0000      0.0000      0.0000   
      1337: 2022-10-21 11:10:29.9940000    2.4388  -1819329.7690      0.0000      0.0000      0.0000   
      1338: 2022-10-21 11:10:59.9940000    2.4388  -1813922.8167      0.0000      0.0000      0.0000   
      1339: 2022-10-21 11:11:29.9940000    2.4388  -1808524.7676      0.0000      0.0000      0.0000   
      1340: 2022-10-21 11:11:59.9940000    2.4388  -1803123.6479      0.0000      0.0000      0.0000   
      1341: 2022-10-21 11:12:29.9940000    2.4388  -1797728.4317      0.0000      0.0000      0.0000   
      1342: 2022-10-21 11:12:59.9940000    2.4389  -1792336.8025      0.0000      0.0000      0.0000   
      1343: 2022-10-21 11:13:29.9940000    2.4387  -1786954.3964      0.0000      0.0000      0.0000   
      1344: 2022-10-21 11:13:59.9940000    2.4387  -1781571.8312      0.0000      0.0000      0.0000   
      1345: 2022-10-21 11:14:29.9940000    2.4388  -1776197.0908      0.0000      0.0000      0.0000   
      1346: 2022-10-21 11:14:59.9940000    2.4389  -1770829.5780      0.0000      0.0000      0.0000   
      1347: 2022-10-21 11:15:29.9940000    2.4389  -1765472.9490      0.0000      0.0000      0.0000   
      1348: 2022-10-21 11:15:59.9940000    2.4387  -1760126.2109      0.0000      0.0000      0.0000   
      1349: 2022-10-21 11:16:29.9940000    2.4386  -1754780.4438      0.0000      0.0000      0.0000   
      1350: 2022-10-21 11:16:59.9940000    2.4385  -1749433.6146      0.0000      0.0000      0.0000   
      1351: 2022-10-21 11:17:29.9940000    2.4384  -1744089.5273      0.0000      0.0000      0.0000   
      1352: 2022-10-21 11:17:59.9940000    2.4383  -1738741.8682      0.0000      0.0000      0.0000   
      1353: 2022-10-21 11:18:29.9940000    2.4380  -1733396.3143      0.0000      0.0000      0.0000   
      1354: 2022-10-21 11:18:59.9940000    2.4378  -1728052.2048      0.0000      0.0000      0.0000   
      1355: 2022-10-21 11:19:29.9940000    2.4376  -1722733.0881      0.0000      0.0000      0.0000   
      1356: 2022-10-21 11:19:59.9940000    2.4374  -1717421.4707      0.0000      0.0000      0.0000   
      1357: 2022-10-21 11:20:29.9940000    2.4374  -1712103.0545      0.0000      0.0000      0.0000   
      1358: 2022-10-21 11:20:59.9940000    2.4373  -1706787.5192      0.0000      0.0000      0.0000   
      1359: 2022-10-21 11:21:29.9940000    2.4371  -1701473.8595      0.0000      0.0000      0.0000   
      1360: 2022-10-21 11:21:59.9940000    2.4367  -1696174.3461      0.0000      0.0000      0.0000   
      1361: 2022-10-21 11:22:29.9940000    2.4368  -1690890.8128      0.0000      0.0000      0.0000   
      1362: 2022-10-21 11:22:59.9940000    2.4368  -1685618.5008      0.0000      0.0000      0.0000   
      1363: 2022-10-21 11:23:29.9940000    2.4367  -1680356.1477      0.0000      0.0000      0.0000   
      1364: 2022-10-21 11:23:59.9940000    2.4365  -1675094.5173      0.0000      0.0000      0.0000   
      1365: 2022-10-21 11:24:29.9940000    2.4364  -1669841.9950      0.0000      0.0000      0.0000   
      1366: 2022-10-21 11:24:59.9940000    2.4363  -1664596.6749      0.0000      0.0000      0.0000   
      1367: 2022-10-21 11:25:29.9940000    2.4361  -1659355.9959      0.0000      0.0000      0.0000   
      1368: 2022-10-21 11:25:59.9940000    2.4361  -1654125.7150      0.0000      0.0000      0.0000   
      1369: 2022-10-21 11:26:29.9940000    2.4361  -1648903.4490      0.0000      0.0000      0.0000   
      1370: 2022-10-21 11:26:59.9950000    2.4360  -1643687.8357      0.0000      0.0000      0.0000   
      1371: 2022-10-21 11:27:29.9950000    2.4357  -1638485.2139      0.0000      0.0000      0.0000   
      1372: 2022-10-21 11:27:59.9950000    2.4354  -1633286.9658      0.0000      0.0000      0.0000   
      1373: 2022-10-21 11:28:29.9950000    2.4350  -1628100.5446      0.0000      0.0000      0.0000   
      1374: 2022-10-21 11:28:59.9950000    2.4347  -1622918.1425      0.0000      0.0000      0.0000   
      1375: 2022-10-21 11:29:29.9950000    2.4346  -1617742.7312      0.0000      0.0000      0.0000   
      1376: 2022-10-21 11:29:59.9950000    2.4346  -1612579.4675      0.0000      0.0000      0.0000   
      1377: 2022-10-21 11:30:29.9950000    2.4345  -1607420.5328      0.0000      0.0000      0.0000   
      1378: 2022-10-21 11:30:59.9950000    2.4346  -1602265.3571      0.0000      0.0000      0.0000   
      1379: 2022-10-21 11:31:29.9950000    2.4346  -1597113.5066      0.0000      0.0000      0.0000   
      1380: 2022-10-21 11:31:59.9950000    2.4345  -1591969.0968      0.0000      0.0000      0.0000   
      1381: 2022-10-21 11:32:29.9950000    2.4342  -1586828.7115      0.0000      0.0000      0.0000   
      1382: 2022-10-21 11:32:59.9950000    2.4341  -1581695.8546      0.0000      0.0000      0.0000   
      1383: 2022-10-21 11:33:29.9950000    2.4339  -1576569.5140      0.0000      0.0000      0.0000   
      1384: 2022-10-21 11:33:59.9950000    2.4335  -1571449.4029      0.0000      0.0000      0.0000   
      1385: 2022-10-21 11:34:29.9950000    2.4333  -1566337.0312      0.0000      0.0000      0.0000   
      1386: 2022-10-21 11:34:59.9950000    2.4332  -1561231.3120      0.0000      0.0000      0.0000   
      1387: 2022-10-21 11:35:29.9950000    2.4328  -1556132.3872      0.0000      0.0000      0.0000   
      1388: 2022-10-21 11:35:59.9950000    2.4324  -1551039.5067      0.0000      0.0000      0.0000   
      1389: 2022-10-21 11:36:29.9950000    2.4319  -1545954.4410      0.0000      0.0000      0.0000   
      1390: 2022-10-21 11:36:59.9950000    2.4313  -1540882.2694      0.0000      0.0000      0.0000   
      1391: 2022-10-21 11:37:29.9950000    2.4309  -1535818.2123      0.0000      0.0000      0.0000   
      1392: 2022-10-21 11:37:59.9950000    2.4306  -1530759.9825      0.0000      0.0000      0.0000   
      1393: 2022-10-21 11:38:29.9950000    2.4304  -1525702.8516      0.0000      0.0000      0.0000   
      1394: 2022-10-21 11:38:59.9950000    2.4303  -1520650.5600      0.0000      0.0000      0.0000   
      1395: 2022-10-21 11:39:29.9950000    2.4301  -1515608.0656      0.0000      0.0000      0.0000   
      1396: 2022-10-21 11:39:59.9950000    2.4301  -1510579.5744      0.0000      0.0000      0.0000   
      1397: 2022-10-21 11:40:29.9950000    2.4300  -1505556.4751      0.0000      0.0000      0.0000   
      1398: 2022-10-21 11:40:59.9950000    2.4299  -1500538.1529      0.0000      0.0000      0.0000   
      1399: 2022-10-21 11:41:29.9950000    2.4296  -1495530.9163      0.0000      0.0000      0.0000   
      1400: 2022-10-21 11:41:59.9950000    2.4292  -1490528.4492      0.0000      0.0000      0.0000   
      1401: 2022-10-21 11:42:29.9950000    2.4290  -1485529.3724      0.0000      0.0000      0.0000   
      1402: 2022-10-21 11:42:59.9950000    2.4287  -1480536.3133      0.0000      0.0000      0.0000   
      1403: 2022-10-21 11:43:29.9950000    2.4283  -1475554.6159      0.0000      0.0000      0.0000   
      1404: 2022-10-21 11:43:59.9950000    2.4280  -1470576.9631      0.0000      0.0000      0.0000   
      1405: 2022-10-21 11:44:29.9950000    2.4277  -1465608.6337      0.0000      0.0000      0.0000   
      1406: 2022-10-21 11:44:59.9950000    2.4272  -1460653.2748      0.0000      0.0000      0.0000   
      1407: 2022-10-21 11:45:29.9950000    2.4267  -1455702.4610      0.0000      0.0000      0.0000   
      1408: 2022-10-21 11:45:59.9950000    2.4262  -1450755.6235      0.0000      0.0000      0.0000   
      1409: 2022-10-21 11:46:29.9950000    2.4259  -1445811.1924      0.0000      0.0000      0.0000   
      1410: 2022-10-21 11:46:59.9950000    2.4255  -1440873.6054      0.0000      0.0000      0.0000   
      1411: 2022-10-21 11:47:29.9950000    2.4251  -1435943.6321      0.0000      0.0000      0.0000   
      1412: 2022-10-21 11:47:59.9950000    2.4250  -1431026.2141      0.0000      0.0000      0.0000   
      1413: 2022-10-21 11:48:29.9950000    2.4246  -1426113.5993      0.0000      0.0000      0.0000   
      1414: 2022-10-21 11:48:59.9950000    2.4243  -1421205.2910      0.0000      0.0000      0.0000   
      1415: 2022-10-21 11:49:29.9950000    2.4239  -1416299.8513      0.0000      0.0000      0.0000   
      1416: 2022-10-21 11:49:59.9950000    2.4236  -1411409.2650      0.0000      0.0000      0.0000   
      1417: 2022-10-21 11:50:29.9950000    2.4236  -1406525.8815      0.0000      0.0000      0.0000   
      1418: 2022-10-21 11:50:59.9950000    2.4232  -1401650.5355      0.0000      0.0000      0.0000   
      1419: 2022-10-21 11:51:29.9950000    2.4231  -1396779.5020      0.0000      0.0000      0.0000   
      1420: 2022-10-21 11:51:59.9950000    2.4231  -1391923.1779      0.0000      0.0000      0.0000   
      1421: 2022-10-21 11:52:29.9950000    2.4232  -1387080.1816      0.0000      0.0000      0.0000   
      1422: 2022-10-21 11:52:59.9950000    2.4230  -1382246.9042      0.0000      0.0000      0.0000   
      1423: 2022-10-21 11:53:29.9950000    2.4228  -1377418.2413      0.0000      0.0000      0.0000   
      1424: 2022-10-21 11:53:59.9950000    2.4228  -1372585.5424      0.0000      0.0000      0.0000   
      1425: 2022-10-21 11:54:29.9950000    2.4229  -1367763.7091      0.0000      0.0000      0.0000   
      1426: 2022-10-21 11:54:59.9950000    2.4228  -1362953.2869      0.0000      0.0000      0.0000   
      1427: 2022-10-21 11:55:29.9950000    2.4226  -1358152.2671      0.0000      0.0000      0.0000   
      1428: 2022-10-21 11:55:59.9950000    2.4225  -1353353.5400      0.0000      0.0000      0.0000   
      1429: 2022-10-21 11:56:29.9950000    2.4224  -1348565.4419      0.0000      0.0000      0.0000   
      1430: 2022-10-21 11:56:59.9960000    2.4222  -1343781.3035      0.0000      0.0000      0.0000   
      1431: 2022-10-21 11:57:29.9960000    2.4219  -1338998.1615      0.0000      0.0000      0.0000   
      1432: 2022-10-21 11:57:59.9960000    2.4217  -1334215.1189      0.0000      0.0000      0.0000   
      1433: 2022-10-21 11:58:29.9960000    2.4216  -1329438.3148      0.0000      0.0000      0.0000   
      1434: 2022-10-21 11:58:59.9960000    2.4213  -1324676.6174      0.0000      0.0000      0.0000   
      1435: 2022-10-21 11:59:29.9960000    2.4211  -1319918.3465      0.0000      0.0000      0.0000   
      1436: 2022-10-21 11:59:59.9960000    2.4207  -1315167.0291      0.0000      0.0000      0.0000   
      1437: 2022-10-21 12: 0:29.9960000    2.4206  -1310426.4081      0.0000      0.0000      0.0000   
      1438: 2022-10-21 12: 0:59.9960000    2.4204  -1305690.1906      0.0000      0.0000      0.0000   
      1439: 2022-10-21 12: 1:29.9960000    2.4203  -1300963.2063      0.0000      0.0000      0.0000   
      1440: 2022-10-21 12: 1:59.9960000    2.4202  -1296241.2605      0.0000      0.0000      0.0000   
      1441: 2022-10-21 12: 2:29.9960000    2.4200  -1291528.8242      0.0000      0.0000      0.0000   
      1442: 2022-10-21 12: 2:59.9960000    2.4198  -1286825.3785      0.0000      0.0000      0.0000   
      1443: 2022-10-21 12: 3:29.9960000    2.4197  -1282129.1267      0.0000      0.0000      0.0000   
      1444: 2022-10-21 12: 3:59.9960000    2.4195  -1277442.5680      0.0000      0.0000      0.0000   
      1445: 2022-10-21 12: 4:29.9960000    2.4194  -1272760.0396      0.0000      0.0000      0.0000   
      1446: 2022-10-21 12: 4:59.9960000    2.4193  -1268086.0999      0.0000      0.0000      0.0000   
      1447: 2022-10-21 12: 5:29.9960000    2.4193  -1263418.4535      0.0000      0.0000      0.0000   
      1448: 2022-10-21 12: 5:59.9960000    2.4192  -1258753.9434      0.0000      0.0000      0.0000   
      1449: 2022-10-21 12: 6:29.9960000    2.4192  -1254094.1069      0.0000      0.0000      0.0000   
      1450: 2022-10-21 12: 6:59.9960000    2.4191  -1249440.1797      0.0000      0.0000      0.0000   
      1451: 2022-10-21 12: 7:29.9960000    2.4191  -1244789.1281      0.0000      0.0000      0.0000   
      1452: 2022-10-21 12: 7:59.9960000    2.4190  -1240149.4327      0.0000      0.0000      0.0000   
      1453: 2022-10-21 12: 8:29.9960000    2.4189  -1235519.4964      0.0000      0.0000      0.0000   
      1454: 2022-10-21 12: 8:59.9960000    2.4189  -1230902.1821      0.0000      0.0000      0.0000   
      1455: 2022-10-21 12: 9:29.9960000    2.4189  -1226292.2517      0.0000      0.0000      0.0000   
      1456: 2022-10-21 12: 9:59.9960000    2.4190  -1221683.9680      0.0000      0.0000      0.0000   
      1457: 2022-10-21 12:10:29.9960000    2.4189  -1217080.2407      0.0000      0.0000      0.0000   
      1458: 2022-10-21 12:10:59.9960000    2.4189  -1212480.6228      0.0000      0.0000      0.0000   
      1459: 2022-10-21 12:11:29.9960000    2.4188  -1207886.2301      0.0000      0.0000      0.0000   
      1460: 2022-10-21 12:11:59.9960000    2.4188  -1203295.0572      0.0000      0.0000      0.0000   
      1461: 2022-10-21 12:12:29.9960000    2.4187  -1198711.7859      0.0000      0.0000      0.0000   
      1462: 2022-10-21 12:12:59.9960000    2.4186  -1194135.1160      0.0000      0.0000      0.0000   
      1463: 2022-10-21 12:13:29.9960000    2.4186  -1189557.0807      0.0000      0.0000      0.0000   
      1464: 2022-10-21 12:13:59.9960000    2.4185  -1184988.2256      0.0000      0.0000      0.0000   
      1465: 2022-10-21 12:14:29.9960000    2.4185  -1180419.2224      0.0000      0.0000      0.0000   
      1466: 2022-10-21 12:14:59.9960000    2.4184  -1175855.1435      0.0000      0.0000      0.0000   
      1467: 2022-10-21 12:15:29.9960000    2.4183  -1171292.7034      0.0000      0.0000      0.0000   
      1468: 2022-10-21 12:15:59.9960000    2.4183  -1166733.8756      0.0000      0.0000      0.0000   
      1469: 2022-10-21 12:16:29.9960000    2.4181  -1162176.5542      0.0000      0.0000      0.0000   
      1470: 2022-10-21 12:16:59.9960000    2.4181  -1157626.5306      0.0000      0.0000      0.0000   
      1471: 2022-10-21 12:17:29.9960000    2.4180  -1153079.3677      0.0000      0.0000      0.0000   
      1472: 2022-10-21 12:17:59.9960000    2.4179  -1148543.1101      0.0000      0.0000      0.0000   
      1473: 2022-10-21 12:18:29.9960000    2.4179  -1144014.1370      0.0000      0.0000      0.0000   
      1474: 2022-10-21 12:18:59.9960000    2.4179  -1139491.4082      0.0000      0.0000      0.0000   
      1475: 2022-10-21 12:19:29.9960000    2.4179  -1134976.4855      0.0000      0.0000      0.0000   
      1476: 2022-10-21 12:19:59.9960000    2.4179  -1130466.7258      0.0000      0.0000      0.0000   
      1477: 2022-10-21 12:20:29.9960000    2.4178  -1125968.5097      0.0000      0.0000      0.0000   
      1478: 2022-10-21 12:20:59.9960000    2.4178  -1121478.4306      0.0000      0.0000      0.0000   
      1479: 2022-10-21 12:21:29.9960000    2.4177  -1116989.8797      0.0000      0.0000      0.0000   
      1480: 2022-10-21 12:21:59.9960000    2.4177  -1112510.9883      0.0000      0.0000      0.0000   
      1481: 2022-10-21 12:22:29.9960000    2.4176  -1108034.4454      0.0000      0.0000      0.0000   
      1482: 2022-10-21 12:22:59.9960000    2.4176  -1103553.4401      0.0000      0.0000      0.0000   
      1483: 2022-10-21 12:23:29.9960000    2.4176  -1099075.6489      0.0000      0.0000      0.0000   
      1484: 2022-10-21 12:23:59.9960000    2.4175  -1094603.7712      0.0000      0.0000      0.0000   
      1485: 2022-10-21 12:24:29.9960000    2.4175  -1090135.4934      0.0000      0.0000      0.0000   
      1486: 2022-10-21 12:24:59.9960000    2.4175  -1085676.8007      0.0000      0.0000      0.0000   
      1487: 2022-10-21 12:25:29.9960000    2.4176  -1081224.4412      0.0000      0.0000      0.0000   
      1488: 2022-10-21 12:25:59.9960000    2.4176  -1076775.1910      0.0000      0.0000      0.0000   
      1489: 2022-10-21 12:26:29.9960000    2.4175  -1072330.0582      0.0000      0.0000      0.0000   
      1490: 2022-10-21 12:26:59.9960000    2.4174  -1067887.5674      0.0000      0.0000      0.0000   
      1491: 2022-10-21 12:27:29.9960000    2.4175  -1063448.9094      0.0000      0.0000      0.0000   
      1492: 2022-10-21 12:27:59.9960000    2.4174  -1059016.5078      0.0000      0.0000      0.0000   
      1493: 2022-10-21 12:28:29.9960000    2.4175  -1054581.1598      0.0000      0.0000      0.0000   
      1494: 2022-10-21 12:28:59.9960000    2.4175  -1050156.6485      0.0000      0.0000      0.0000   
      1495: 2022-10-21 12:29:29.9970000    2.4174  -1045732.0155      0.0000      0.0000      0.0000   
      1496: 2022-10-21 12:29:59.9970000    2.4175  -1041313.7812      0.0000      0.0000      0.0000   
      1497: 2022-10-21 12:30:29.9970000    2.4174  -1036906.0796      0.0000      0.0000      0.0000   
      1498: 2022-10-21 12:30:59.9970000    2.4174  -1032499.8009      0.0000      0.0000      0.0000   
      1499: 2022-10-21 12:31:29.9970000    2.4173  -1028097.3498      0.0000      0.0000      0.0000   
      1500: 2022-10-21 12:31:59.9970000    2.4173  -1023701.2270      0.0000      0.0000      0.0000   
      1501: 2022-10-21 12:32:29.9970000    2.4172  -1019302.5013      0.0000      0.0000      0.0000   
      1502: 2022-10-21 12:32:59.9970000    2.4172  -1014906.4726      0.0000      0.0000      0.0000   
      1503: 2022-10-21 12:33:29.9970000    2.4171  -1010518.6082      0.0000      0.0000      0.0000   
      1504: 2022-10-21 12:33:59.9970000    2.4171  -1006137.6649      0.0000      0.0000      0.0000   
      1505: 2022-10-21 12:34:29.9970000    2.4170  -1001757.3840      0.0000      0.0000      0.0000   
      1506: 2022-10-21 12:34:59.9970000    2.4169  -997379.3045      0.0000      0.0000      0.0000   
      1507: 2022-10-21 12:35:29.9970000    2.4169  -993010.5269      0.0000      0.0000      0.0000   
      1508: 2022-10-21 12:35:59.9970000    2.4169  -988642.8601      0.0000      0.0000      0.0000   
      1509: 2022-10-21 12:36:29.9970000    2.4169  -984273.8525      0.0000      0.0000      0.0000   
      1510: 2022-10-21 12:36:59.9970000    2.4170  -979913.6150      0.0000      0.0000      0.0000   
      1511: 2022-10-21 12:37:29.9970000    2.4171  -975563.4767      0.0000      0.0000      0.0000   
      1512: 2022-10-21 12:37:59.9970000    2.4171  -971215.9684      0.0000      0.0000      0.0000   
      1513: 2022-10-21 12:38:29.9970000    2.4173  -966874.5339      0.0000      0.0000      0.0000   
      1514: 2022-10-21 12:38:59.9970000    2.4173  -962537.9332      0.0000      0.0000      0.0000   
      1515: 2022-10-21 12:39:29.9970000    2.4173  -958200.7134      0.0000      0.0000      0.0000   
      1516: 2022-10-21 12:39:59.9970000    2.4172  -953863.3689      0.0000      0.0000      0.0000   
      1517: 2022-10-21 12:40:29.9970000    2.4172  -949524.8816      0.0000      0.0000      0.0000   
      1518: 2022-10-21 12:40:59.9970000    2.4173  -945193.6883      0.0000      0.0000      0.0000   
      1519: 2022-10-21 12:41:29.9970000    2.4174  -940865.2277      0.0000      0.0000      0.0000   
      1520: 2022-10-21 12:41:59.9970000    2.4174  -936542.6817      0.0000      0.0000      0.0000   
      1521: 2022-10-21 12:42:29.9970000    2.4175  -932220.4132      0.0000      0.0000      0.0000   
      1522: 2022-10-21 12:42:59.9970000    2.4175  -927902.8826      0.0000      0.0000      0.0000   
      1523: 2022-10-21 12:43:29.9970000    2.4176  -923589.3463      0.0000      0.0000      0.0000   
      1524: 2022-10-21 12:43:59.9970000    2.4175  -919271.4914      0.0000      0.0000      0.0000   
      1525: 2022-10-21 12:44:29.9970000    2.4177  -914955.9745      0.0000      0.0000      0.0000   
      1526: 2022-10-21 12:44:59.9970000    2.4178  -910646.4454      0.0000      0.0000      0.0000   
      1527: 2022-10-21 12:45:29.9970000    2.4180  -906343.6122      0.0000      0.0000      0.0000   
      1528: 2022-10-21 12:45:59.9970000    2.4182  -902044.4807      0.0000      0.0000      0.0000   
      1529: 2022-10-21 12:46:29.9970000    2.4185  -897750.8569      0.0000      0.0000      0.0000   
      1530: 2022-10-21 12:46:59.9970000    2.4187  -893461.3524      0.0000      0.0000      0.0000   
      1531: 2022-10-21 12:47:29.9970000    2.4188  -889171.4655      0.0000      0.0000      0.0000   
      1532: 2022-10-21 12:47:59.9970000    2.4189  -884884.1813      0.0000      0.0000      0.0000   
      1533: 2022-10-21 12:48:29.9970000    2.4189  -880598.4922      0.0000      0.0000      0.0000   
      1534: 2022-10-21 12:48:59.9970000    2.4190  -876318.2953      0.0000      0.0000      0.0000   
      1535: 2022-10-21 12:49:29.9970000    2.4192  -872039.6075      0.0000      0.0000      0.0000   
      1536: 2022-10-21 12:49:59.9970000    2.4193  -867762.7358      0.0000      0.0000      0.0000   
      1537: 2022-10-21 12:50:29.9970000    2.4194  -863495.4738      0.0000      0.0000      0.0000   
      1538: 2022-10-21 12:50:59.9970000    2.4195  -859225.4974      0.0000      0.0000      0.0000   
      1539: 2022-10-21 12:51:29.9970000    2.4195  -854955.3385      0.0000      0.0000      0.0000   
      1540: 2022-10-21 12:51:59.9970000    2.4196  -850692.3207      0.0000      0.0000      0.0000   
      1541: 2022-10-21 12:52:29.9970000    2.4195  -846439.1945      0.0000      0.0000      0.0000   
      1542: 2022-10-21 12:52:59.9970000    2.4194  -842189.3986      0.0000      0.0000      0.0000   
      1543: 2022-10-21 12:53:29.9970000    2.4194  -837938.8072      0.0000      0.0000      0.0000   
      1544: 2022-10-21 12:53:59.9970000    2.4196  -833690.7213      0.0000      0.0000      0.0000   
      1545: 2022-10-21 12:54:29.9970000    2.4199  -829443.6370      0.0000      0.0000      0.0000   
      1546: 2022-10-21 12:54:59.9970000    2.4200  -825202.0918      0.0000      0.0000      0.0000   
      1547: 2022-10-21 12:55:29.9970000    2.4200  -820959.4857      0.0000      0.0000      0.0000   
      1548: 2022-10-21 12:55:59.9970000    2.4201  -816713.6168      0.0000      0.0000      0.0000   
      1549: 2022-10-21 12:56:29.9970000    2.4200  -812461.4927      0.0000      0.0000      0.0000   
      1550: 2022-10-21 12:56:59.9970000    2.4201  -808206.6243      0.0000      0.0000      0.0000   
      1551: 2022-10-21 12:57:29.9970000    2.4199  -803955.9893      0.0000      0.0000      0.0000   
      1552: 2022-10-21 12:57:59.9970000    2.4199  -799710.9328      0.0000      0.0000      0.0000   
      1553: 2022-10-21 12:58:29.9970000    2.4199  -795471.1415      0.0000      0.0000      0.0000   
      1554: 2022-10-21 12:58:59.9970000    2.4197  -791238.0991      0.0000      0.0000      0.0000   
