     epoch             Observation time    num_of_sats         spp_x(m)         spp_y(m)         spp_z(m)         ppp_x(m)         ppp_y(m)         ppp_z(m)       sigam_x(m)       sigam_y(m)       sigam_z(m)
       772: 2022-10-20  6:28: 0.0040000              5      969180.4620     5628261.7233     2830348.0572      969180.9560     5628262.5457     2830348.2307       0.00063749       0.00117900       0.00057570 
       773: 2022-10-20  6:28:30.0040000              4      969180.4620     5628261.7233     2830348.0572      969180.9560     5628262.5457     2830348.2307       0.00063700       0.00117860       0.00057554 
       774: 2022-10-20  6:29: 0.0040000              4      969180.4620     5628261.7233     2830348.0572      969180.9560     5628262.5458     2830348.2308       0.00063651       0.00117820       0.00057538 
       775: 2022-10-20  6:29:30.0040000              4      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5458     2830348.2308       0.00063603       0.00117780       0.00057522 
       776: 2022-10-20  6:30: 0.0040000              4      969180.4620     5628261.7233     2830348.0572      969180.9562     5628262.5457     2830348.2308       0.00063555       0.00117740       0.00057507 
       777: 2022-10-20  6:30:30.0040000              4      969180.4620     5628261.7233     2830348.0572      969180.9562     5628262.5457     2830348.2309       0.00063507       0.00117700       0.00057491 
       778: 2022-10-20  6:31: 0.0040000              4      969180.4620     5628261.7233     2830348.0572      969180.9563     5628262.5458     2830348.2309       0.00063459       0.00117659       0.00057476 
       779: 2022-10-20  6:31:30.0040000              3      969180.4620     5628261.7233     2830348.0572      969180.9562     5628262.5457     2830348.2309       0.00063411       0.00117630       0.00057461 
       780: 2022-10-20  6:32: 0.0040000              4      969180.4620     5628261.7233     2830348.0572      969180.9562     5628262.5457     2830348.2309       0.00063363       0.00117601       0.00057445 
       781: 2022-10-20  6:32:30.0040000              4      969180.4620     5628261.7233     2830348.0572      969180.9563     5628262.5457     2830348.2309       0.00063315       0.00117573       0.00057430 
       782: 2022-10-20  6:33: 0.0040000              4      969180.4620     5628261.7233     2830348.0572      969180.9563     5628262.5457     2830348.2309       0.00063268       0.00117545       0.00057415 
       783: 2022-10-20  6:33:30.0040000              4      969180.4620     5628261.7233     2830348.0572      969180.9562     5628262.5456     2830348.2308       0.00063220       0.00117517       0.00057400 
       784: 2022-10-20  6:34: 0.0040000              4      969180.4620     5628261.7233     2830348.0572      969180.9562     5628262.5455     2830348.2308       0.00063173       0.00117490       0.00057385 
       785: 2022-10-20  6:34:30.0040000              4      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5455     2830348.2308       0.00063125       0.00117463       0.00057370 
       786: 2022-10-20  6:35: 0.0040000              4      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5454     2830348.2307       0.00063078       0.00117436       0.00057355 
       787: 2022-10-20  6:35:30.0040000              3      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5454     2830348.2307       0.00063046       0.00117433       0.00057352 
       788: 2022-10-20  6:36: 0.0040000              3      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5454     2830348.2307       0.00063016       0.00117433       0.00057350 
       789: 2022-10-20  6:36:30.0050000              3      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5454     2830348.2307       0.00063013       0.00117433       0.00057350 
       790: 2022-10-20  6:37: 0.0050000              3      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5454     2830348.2307       0.00063012       0.00117433       0.00057350 
       791: 2022-10-20  6:37:30.0050000              5      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5454     2830348.2307       0.00063011       0.00117433       0.00057350 
       792: 2022-10-20  6:38: 0.0050000              4      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5454     2830348.2307       0.00063011       0.00117433       0.00057350 
       793: 2022-10-20  6:38:30.0050000              5      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5454     2830348.2307       0.00063010       0.00117433       0.00057350 
       794: 2022-10-20  6:39: 0.0050000              6      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5454     2830348.2307       0.00063010       0.00117432       0.00057350 
       795: 2022-10-20  6:39:30.0050000              6      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5454     2830348.2307       0.00063009       0.00117432       0.00057349 
       796: 2022-10-20  6:40: 0.0050000              6      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5454     2830348.2307       0.00063009       0.00117431       0.00057349 
       797: 2022-10-20  6:40:30.0050000              6      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5454     2830348.2307       0.00063009       0.00117431       0.00057349 
       798: 2022-10-20  6:41: 0.0050000              6      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5454     2830348.2307       0.00063008       0.00117429       0.00057348 
       799: 2022-10-20  6:41:30.0050000              6      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5454     2830348.2307       0.00063007       0.00117428       0.00057347 
       800: 2022-10-20  6:42: 0.0050000              6      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5454     2830348.2307       0.00063007       0.00117426       0.00057346 
       801: 2022-10-20  6:42:30.0050000              6      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5454     2830348.2307       0.00063006       0.00117423       0.00057344 
       802: 2022-10-20  6:43: 0.0050000              6      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5454     2830348.2307       0.00063005       0.00117420       0.00057343 
       803: 2022-10-20  6:43:30.0050000              6      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5454     2830348.2307       0.00063004       0.00117416       0.00057340 
       804: 2022-10-20  6:44: 0.0050000              6      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5454     2830348.2307       0.00063003       0.00117412       0.00057338 
       805: 2022-10-20  6:44:30.0050000              6      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5454     2830348.2307       0.00063002       0.00117407       0.00057335 
       806: 2022-10-20  6:45: 0.0050000              6      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5454     2830348.2307       0.00063000       0.00117401       0.00057332 
       807: 2022-10-20  6:45:30.0050000              6      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5454     2830348.2307       0.00062999       0.00117394       0.00057328 
       808: 2022-10-20  6:46: 0.0050000              6      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5454     2830348.2307       0.00062997       0.00117387       0.00057324 
       809: 2022-10-20  6:46:30.0050000              6      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5454     2830348.2307       0.00062995       0.00117379       0.00057320 
       810: 2022-10-20  6:47: 0.0050000              6      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5453     2830348.2307       0.00062993       0.00117370       0.00057315 
       811: 2022-10-20  6:47:30.0050000              6      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5453     2830348.2307       0.00062991       0.00117361       0.00057310 
       812: 2022-10-20  6:48: 0.0050000              6      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5453     2830348.2307       0.00062989       0.00117351       0.00057304 
       813: 2022-10-20  6:48:30.0050000              6      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5453     2830348.2307       0.00062986       0.00117340       0.00057297 
       814: 2022-10-20  6:49: 0.0050000              6      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5454     2830348.2307       0.00062983       0.00117328       0.00057291 
       815: 2022-10-20  6:49:30.0050000              6      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5454     2830348.2307       0.00062981       0.00117315       0.00057284 
       816: 2022-10-20  6:50: 0.0050000              6      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5454     2830348.2307       0.00062977       0.00117302       0.00057276 
       817: 2022-10-20  6:50:30.0050000              6      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5454     2830348.2307       0.00062974       0.00117287       0.00057268 
       818: 2022-10-20  6:51: 0.0050000              6      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5455     2830348.2308       0.00062971       0.00117272       0.00057259 
       819: 2022-10-20  6:51:30.0050000              6      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5455     2830348.2308       0.00062967       0.00117256       0.00057250 
       820: 2022-10-20  6:52: 0.0050000              6      969180.4620     5628261.7233     2830348.0572      969180.9562     5628262.5456     2830348.2308       0.00062963       0.00117240       0.00057241 
       821: 2022-10-20  6:52:30.0050000              6      969180.4620     5628261.7233     2830348.0572      969180.9562     5628262.5457     2830348.2309       0.00062959       0.00117222       0.00057231 
       822: 2022-10-20  6:53: 0.0050000              6      969180.4620     5628261.7233     2830348.0572      969180.9562     5628262.5457     2830348.2309       0.00062954       0.00117204       0.00057221 
       823: 2022-10-20  6:53:30.0050000              6      969180.4620     5628261.7233     2830348.0572      969180.9562     5628262.5457     2830348.2309       0.00062950       0.00117185       0.00057210 
       824: 2022-10-20  6:54: 0.0050000              6      969180.4620     5628261.7233     2830348.0572      969180.9562     5628262.5457     2830348.2309       0.00062945       0.00117166       0.00057198 
       825: 2022-10-20  6:54:30.0050000              6      969180.4620     5628261.7233     2830348.0572      969180.9562     5628262.5457     2830348.2309       0.00062939       0.00117145       0.00057187 
       826: 2022-10-20  6:55: 0.0050000              6      969180.4620     5628261.7233     2830348.0572      969180.9562     5628262.5457     2830348.2309       0.00062934       0.00117124       0.00057175 
       827: 2022-10-20  6:55:30.0050000              6      969180.4620     5628261.7233     2830348.0572      969180.9562     5628262.5457     2830348.2309       0.00062928       0.00117102       0.00057162 
       828: 2022-10-20  6:56: 0.0050000              6      969180.4620     5628261.7233     2830348.0572      969180.9562     5628262.5457     2830348.2309       0.00062922       0.00117080       0.00057149 
       829: 2022-10-20  6:56:30.0050000              6      969180.4620     5628261.7233     2830348.0572      969180.9562     5628262.5458     2830348.2309       0.00062916       0.00117056       0.00057135 
       830: 2022-10-20  6:57: 0.0050000              6      969180.4620     5628261.7233     2830348.0572      969180.9562     5628262.5458     2830348.2309       0.00062909       0.00117032       0.00057122 
       831: 2022-10-20  6:57:30.0050000              6      969180.4620     5628261.7233     2830348.0572      969180.9562     5628262.5458     2830348.2310       0.00062902       0.00117008       0.00057107 
       832: 2022-10-20  6:58: 0.0050000              6      969180.4620     5628261.7233     2830348.0572      969180.9562     5628262.5459     2830348.2310       0.00062895       0.00116982       0.00057093 
       833: 2022-10-20  6:58:30.0050000              6      969180.4620     5628261.7233     2830348.0572      969180.9562     5628262.5459     2830348.2310       0.00062888       0.00116956       0.00057078 
       834: 2022-10-20  6:59: 0.0050000              6      969180.4620     5628261.7233     2830348.0572      969180.9562     5628262.5459     2830348.2310       0.00062880       0.00116930       0.00057062 
       835: 2022-10-20  6:59:30.0050000              6      969180.4620     5628261.7233     2830348.0572      969180.9562     5628262.5459     2830348.2310       0.00062872       0.00116903       0.00057046 
       836: 2022-10-20  7: 0: 0.0050000              6      969180.4620     5628261.7233     2830348.0572      969180.9562     5628262.5459     2830348.2310       0.00062864       0.00116875       0.00057030 
       837: 2022-10-20  7: 0:30.0050000              5      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5458     2830348.2310       0.00062855       0.00116847       0.00057014 
       838: 2022-10-20  7: 1: 0.0050000              6      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5458     2830348.2310       0.00062846       0.00116819       0.00056997 
       839: 2022-10-20  7: 1:30.0050000              5      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5458     2830348.2310       0.00062837       0.00116791       0.00056981 
       840: 2022-10-20  7: 2: 0.0050000              6      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5458     2830348.2310       0.00062827       0.00116762       0.00056964 
       841: 2022-10-20  7: 2:30.0050000              5      969180.4620     5628261.7233     2830348.0572      969180.9560     5628262.5458     2830348.2309       0.00062818       0.00116733       0.00056946 
       842: 2022-10-20  7: 3: 0.0050000              6      969180.4620     5628261.7233     2830348.0572      969180.9560     5628262.5458     2830348.2309       0.00062807       0.00116703       0.00056929 
       843: 2022-10-20  7: 3:30.0050000              5      969180.4620     5628261.7233     2830348.0572      969180.9560     5628262.5457     2830348.2309       0.00062797       0.00116673       0.00056911 
       844: 2022-10-20  7: 4: 0.0060000              6      969180.4620     5628261.7233     2830348.0572      969180.9560     5628262.5457     2830348.2309       0.00062786       0.00116642       0.00056892 
       845: 2022-10-20  7: 4:30.0060000              5      969180.4620     5628261.7233     2830348.0572      969180.9560     5628262.5458     2830348.2310       0.00062775       0.00116611       0.00056874 
       846: 2022-10-20  7: 5: 0.0060000              6      969180.4620     5628261.7233     2830348.0572      969180.9560     5628262.5458     2830348.2310       0.00062763       0.00116580       0.00056855 
       847: 2022-10-20  7: 5:30.0060000              5      969180.4620     5628261.7233     2830348.0572      969180.9560     5628262.5458     2830348.2310       0.00062752       0.00116548       0.00056836 
       848: 2022-10-20  7: 6: 0.0060000              6      969180.4620     5628261.7233     2830348.0572      969180.9560     5628262.5458     2830348.2310       0.00062739       0.00116516       0.00056817 
       849: 2022-10-20  7: 6:30.0060000              5      969180.4620     5628261.7233     2830348.0572      969180.9560     5628262.5459     2830348.2310       0.00062727       0.00116483       0.00056797 
       850: 2022-10-20  7: 7: 0.0060000              6      969180.4620     5628261.7233     2830348.0572      969180.9560     5628262.5459     2830348.2310       0.00062714       0.00116451       0.00056777 
       851: 2022-10-20  7: 7:30.0060000              5      969180.4620     5628261.7233     2830348.0572      969180.9560     5628262.5460     2830348.2311       0.00062701       0.00116417       0.00056757 
       852: 2022-10-20  7: 8: 0.0060000              6      969180.4620     5628261.7233     2830348.0572      969180.9560     5628262.5459     2830348.2311       0.00062688       0.00116384       0.00056737 
       853: 2022-10-20  7: 8:30.0060000              5      969180.4620     5628261.7233     2830348.0572      969180.9560     5628262.5460     2830348.2311       0.00062674       0.00116350       0.00056716 
       854: 2022-10-20  7: 9: 0.0060000              6      969180.4620     5628261.7233     2830348.0572      969180.9560     5628262.5461     2830348.2311       0.00062660       0.00116316       0.00056696 
       855: 2022-10-20  7: 9:30.0060000              5      969180.4620     5628261.7233     2830348.0572      969180.9559     5628262.5461     2830348.2311       0.00062645       0.00116282       0.00056675 
       856: 2022-10-20  7:10: 0.0060000              6      969180.4620     5628261.7233     2830348.0572      969180.9559     5628262.5461     2830348.2311       0.00062631       0.00116247       0.00056654 
       857: 2022-10-20  7:10:30.0060000              5      969180.4620     5628261.7233     2830348.0572      969180.9559     5628262.5461     2830348.2312       0.00062616       0.00116213       0.00056632 
       858: 2022-10-20  7:11: 0.0060000              7      969180.4620     5628261.7233     2830348.0572      969180.9558     5628262.5461     2830348.2311       0.00062600       0.00116178       0.00056611 
       859: 2022-10-20  7:11:30.0060000              6      969180.4620     5628261.7233     2830348.0572      969180.9558     5628262.5460     2830348.2311       0.00062585       0.00116143       0.00056589 
       860: 2022-10-20  7:12: 0.0060000              7      969180.4620     5628261.7233     2830348.0572      969180.9558     5628262.5460     2830348.2311       0.00062569       0.00116107       0.00056567 
       861: 2022-10-20  7:12:30.0060000              6      969180.4620     5628261.7233     2830348.0572      969180.9558     5628262.5460     2830348.2311       0.00062553       0.00116071       0.00056544 
       862: 2022-10-20  7:13: 0.0060000              7      969180.4620     5628261.7233     2830348.0572      969180.9558     5628262.5460     2830348.2311       0.00062536       0.00116035       0.00056522 
       863: 2022-10-20  7:13:30.0060000              6      969180.4620     5628261.7233     2830348.0572      969180.9558     5628262.5461     2830348.2312       0.00062519       0.00115998       0.00056499 
       864: 2022-10-20  7:14: 0.0060000              7      969180.4620     5628261.7233     2830348.0572      969180.9558     5628262.5461     2830348.2312       0.00062502       0.00115961       0.00056476 
       865: 2022-10-20  7:14:30.0060000              6      969180.4620     5628261.7233     2830348.0572      969180.9559     5628262.5462     2830348.2312       0.00062484       0.00115924       0.00056452 
       866: 2022-10-20  7:15: 0.0060000              7      969180.4620     5628261.7233     2830348.0572      969180.9559     5628262.5463     2830348.2312       0.00062467       0.00115886       0.00056428 
       867: 2022-10-20  7:15:30.0060000              6      969180.4620     5628261.7233     2830348.0572      969180.9560     5628262.5463     2830348.2313       0.00062449       0.00115848       0.00056404 
       868: 2022-10-20  7:16: 0.0060000              7      969180.4620     5628261.7233     2830348.0572      969180.9560     5628262.5464     2830348.2313       0.00062430       0.00115809       0.00056379 
       869: 2022-10-20  7:16:30.0060000              6      969180.4620     5628261.7233     2830348.0572      969180.9560     5628262.5465     2830348.2313       0.00062411       0.00115770       0.00056355 
       870: 2022-10-20  7:17: 0.0060000              7      969180.4620     5628261.7233     2830348.0572      969180.9560     5628262.5465     2830348.2314       0.00062393       0.00115730       0.00056329 
       871: 2022-10-20  7:17:30.0060000              6      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5466     2830348.2314       0.00062373       0.00115690       0.00056304 
       872: 2022-10-20  7:18: 0.0060000              7      969180.4620     5628261.7233     2830348.0572      969180.9562     5628262.5467     2830348.2315       0.00062354       0.00115650       0.00056278 
       873: 2022-10-20  7:18:30.0060000              6      969180.4620     5628261.7233     2830348.0572      969180.9562     5628262.5468     2830348.2315       0.00062334       0.00115609       0.00056252 
       874: 2022-10-20  7:19: 0.0060000              7      969180.4620     5628261.7233     2830348.0572      969180.9562     5628262.5468     2830348.2315       0.00062314       0.00115567       0.00056225 
       875: 2022-10-20  7:19:30.0060000              6      969180.4620     5628261.7233     2830348.0572      969180.9562     5628262.5469     2830348.2316       0.00062293       0.00115525       0.00056198 
       876: 2022-10-20  7:20: 0.0060000              7      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5469     2830348.2316       0.00062273       0.00115483       0.00056171 
       877: 2022-10-20  7:20:30.0060000              6      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5470     2830348.2316       0.00062252       0.00115440       0.00056143 
       878: 2022-10-20  7:21: 0.0060000              7      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5471     2830348.2317       0.00062231       0.00115397       0.00056115 
       879: 2022-10-20  7:21:30.0060000              6      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5471     2830348.2317       0.00062209       0.00115353       0.00056087 
       880: 2022-10-20  7:22: 0.0060000              7      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5471     2830348.2317       0.00062188       0.00115309       0.00056058 
       881: 2022-10-20  7:22:30.0060000              6      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5471     2830348.2317       0.00062166       0.00115265       0.00056029 
       882: 2022-10-20  7:23: 0.0060000              7      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5471     2830348.2317       0.00062143       0.00115220       0.00056000 
       883: 2022-10-20  7:23:30.0060000              6      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5472     2830348.2317       0.00062121       0.00115175       0.00055970 
       884: 2022-10-20  7:24: 0.0060000              7      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5472     2830348.2317       0.00062098       0.00115130       0.00055941 
       885: 2022-10-20  7:24:30.0060000              6      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5472     2830348.2318       0.00062075       0.00115084       0.00055911 
       886: 2022-10-20  7:25: 0.0060000              7      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5472     2830348.2318       0.00062052       0.00115038       0.00055880 
       887: 2022-10-20  7:25:30.0060000              6      969180.4620     5628261.7233     2830348.0572      969180.9562     5628262.5473     2830348.2318       0.00062029       0.00114992       0.00055850 
       888: 2022-10-20  7:26: 0.0060000              7      969180.4620     5628261.7233     2830348.0572      969180.9562     5628262.5473     2830348.2318       0.00062005       0.00114945       0.00055819 
       889: 2022-10-20  7:26:30.0060000              6      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5473     2830348.2318       0.00061982       0.00114898       0.00055788 
       890: 2022-10-20  7:27: 0.0060000              7      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5473     2830348.2318       0.00061958       0.00114851       0.00055756 
       891: 2022-10-20  7:27:30.0060000              6      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5473     2830348.2318       0.00061933       0.00114804       0.00055725 
       892: 2022-10-20  7:28: 0.0060000              7      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5473     2830348.2318       0.00061909       0.00114757       0.00055693 
       893: 2022-10-20  7:28:30.0060000              6      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5473     2830348.2318       0.00061884       0.00114710       0.00055661 
       894: 2022-10-20  7:29: 0.0060000              7      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5473     2830348.2318       0.00061859       0.00114662       0.00055629 
       895: 2022-10-20  7:29:30.0060000              6      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5473     2830348.2318       0.00061834       0.00114614       0.00055597 
       896: 2022-10-20  7:30: 0.0060000              7      969180.4620     5628261.7233     2830348.0572      969180.9560     5628262.5472     2830348.2318       0.00061809       0.00114566       0.00055565 
       897: 2022-10-20  7:30:30.0060000              6      969180.4620     5628261.7233     2830348.0572      969180.9560     5628262.5472     2830348.2318       0.00061784       0.00114519       0.00055532 
       898: 2022-10-20  7:31: 0.0060000              7      969180.4620     5628261.7233     2830348.0572      969180.9560     5628262.5472     2830348.2318       0.00061758       0.00114471       0.00055500 
       899: 2022-10-20  7:31:30.0060000              6      969180.4620     5628261.7233     2830348.0572      969180.9560     5628262.5472     2830348.2318       0.00061733       0.00114423       0.00055467 
       900: 2022-10-20  7:32: 0.0070000              7      969180.4620     5628261.7233     2830348.0572      969180.9560     5628262.5473     2830348.2318       0.00061707       0.00114375       0.00055434 
       901: 2022-10-20  7:32:30.0070000              6      969180.4620     5628261.7233     2830348.0572      969180.9560     5628262.5473     2830348.2319       0.00061680       0.00114327       0.00055401 
       902: 2022-10-20  7:33: 0.0070000              7      969180.4620     5628261.7233     2830348.0572      969180.9560     5628262.5474     2830348.2319       0.00061654       0.00114279       0.00055368 
       903: 2022-10-20  7:33:30.0070000              6      969180.4620     5628261.7233     2830348.0572      969180.9560     5628262.5475     2830348.2319       0.00061628       0.00114231       0.00055335 
       904: 2022-10-20  7:34: 0.0070000              7      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5475     2830348.2320       0.00061601       0.00114183       0.00055302 
       905: 2022-10-20  7:34:30.0070000              7      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5476     2830348.2320       0.00061574       0.00114135       0.00055269 
       906: 2022-10-20  7:35: 0.0070000              7      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5476     2830348.2320       0.00061547       0.00114087       0.00055236 
       907: 2022-10-20  7:35:30.0070000              7      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5476     2830348.2320       0.00061520       0.00114039       0.00055202 
       908: 2022-10-20  7:36: 0.0070000              7      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5476     2830348.2320       0.00061493       0.00113992       0.00055169 
       909: 2022-10-20  7:36:30.0070000              6      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5476     2830348.2320       0.00061466       0.00113944       0.00055136 
       910: 2022-10-20  7:37: 0.0070000              7      969180.4620     5628261.7233     2830348.0572      969180.9560     5628262.5476     2830348.2320       0.00061438       0.00113897       0.00055103 
       911: 2022-10-20  7:37:30.0070000              6      969180.4620     5628261.7233     2830348.0572      969180.9560     5628262.5476     2830348.2320       0.00061410       0.00113850       0.00055069 
       912: 2022-10-20  7:38: 0.0070000              7      969180.4620     5628261.7233     2830348.0572      969180.9560     5628262.5476     2830348.2320       0.00061383       0.00113803       0.00055036 
       913: 2022-10-20  7:38:30.0070000              6      969180.4620     5628261.7233     2830348.0572      969180.9559     5628262.5475     2830348.2320       0.00061355       0.00113756       0.00055003 
       914: 2022-10-20  7:39: 0.0070000              7      969180.4620     5628261.7233     2830348.0572      969180.9559     5628262.5474     2830348.2319       0.00061327       0.00113710       0.00054970 
       915: 2022-10-20  7:39:30.0070000              6      969180.4620     5628261.7233     2830348.0572      969180.9559     5628262.5474     2830348.2319       0.00061298       0.00113664       0.00054937 
       916: 2022-10-20  7:40: 0.0070000              7      969180.4620     5628261.7233     2830348.0572      969180.9558     5628262.5473     2830348.2319       0.00061270       0.00113618       0.00054904 
       917: 2022-10-20  7:40:30.0070000              6      969180.4620     5628261.7233     2830348.0572      969180.9558     5628262.5473     2830348.2319       0.00061241       0.00113572       0.00054871 
       918: 2022-10-20  7:41: 0.0070000              7      969180.4620     5628261.7233     2830348.0572      969180.9558     5628262.5474     2830348.2319       0.00061213       0.00113526       0.00054838 
       919: 2022-10-20  7:41:30.0070000              6      969180.4620     5628261.7233     2830348.0572      969180.9558     5628262.5474     2830348.2319       0.00061184       0.00113481       0.00054805 
       920: 2022-10-20  7:42: 0.0070000              7      969180.4620     5628261.7233     2830348.0572      969180.9558     5628262.5474     2830348.2319       0.00061155       0.00113436       0.00054772 
       921: 2022-10-20  7:42:30.0070000              6      969180.4620     5628261.7233     2830348.0572      969180.9558     5628262.5473     2830348.2319       0.00061126       0.00113391       0.00054739 
       922: 2022-10-20  7:43: 0.0070000              7      969180.4620     5628261.7233     2830348.0572      969180.9558     5628262.5474     2830348.2319       0.00061097       0.00113347       0.00054707 
       923: 2022-10-20  7:43:30.0070000              6      969180.4620     5628261.7233     2830348.0572      969180.9558     5628262.5473     2830348.2319       0.00061068       0.00113303       0.00054674 
       924: 2022-10-20  7:44: 0.0070000              7      969180.4620     5628261.7233     2830348.0572      969180.9558     5628262.5474     2830348.2319       0.00061038       0.00113259       0.00054642 
       925: 2022-10-20  7:44:30.0070000              6      969180.4620     5628261.7233     2830348.0572      969180.9559     5628262.5474     2830348.2319       0.00061009       0.00113215       0.00054610 
       926: 2022-10-20  7:45: 0.0070000              8      969180.4620     5628261.7233     2830348.0572      969180.9559     5628262.5475     2830348.2320       0.00060979       0.00113172       0.00054578 
       927: 2022-10-20  7:45:30.0070000              7      969180.4620     5628261.7233     2830348.0572      969180.9560     5628262.5476     2830348.2320       0.00060950       0.00113129       0.00054546 
       928: 2022-10-20  7:46: 0.0070000              7      969180.4620     5628261.7233     2830348.0572      969180.9560     5628262.5476     2830348.2320       0.00060920       0.00113086       0.00054514 
       929: 2022-10-20  7:46:30.0070000              7      969180.4620     5628261.7233     2830348.0572      969180.9560     5628262.5476     2830348.2320       0.00060890       0.00113044       0.00054482 
       930: 2022-10-20  7:47: 0.0070000              7      969180.4620     5628261.7233     2830348.0572      969180.9560     5628262.5476     2830348.2320       0.00060859       0.00113001       0.00054450 
       931: 2022-10-20  7:47:30.0070000              7      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5476     2830348.2321       0.00060829       0.00112959       0.00054418 
       932: 2022-10-20  7:48: 0.0070000              7      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5476     2830348.2321       0.00060799       0.00112916       0.00054386 
       933: 2022-10-20  7:48:30.0070000              7      969180.4620     5628261.7233     2830348.0572      969180.9561     5628262.5477     2830348.2321       0.00060768       0.00112874       0.00054354 
       934: 2022-10-20  7:49: 0.0070000              7      969180.4620     5628261.7233     2830348.0572      969180.9562     5628262.5477     2830348.2321       0.00060737       0.00112831       0.00054322 
       935: 2022-10-20  7:49:30.0070000              7      969180.4620     5628261.7233     2830348.0572      969180.9562     5628262.5477     2830348.2321       0.00060707       0.00112789       0.00054289 
       936: 2022-10-20  7:50: 0.0070000              6      969180.4620     5628261.7233     2830348.0572      969180.9562     5628262.5477     2830348.2321       0.00060678       0.00112762       0.00054267 
       937: 2022-10-20  7:50:30.0070000              7      969180.4620     5628261.7233     2830348.0572      969180.9562     5628262.5477     2830348.2321       0.00060649       0.00112736       0.00054245 
       938: 2022-10-20  7:51: 0.0070000              6      969180.4620     5628261.7233     2830348.0572      969180.9562     5628262.5477     2830348.2321       0.00060620       0.00112709       0.00054222 
       939: 2022-10-20  7:51:30.0070000              7      969180.4620     5628261.7233     2830348.0572      969180.9562     5628262.5477     2830348.2321       0.00060591       0.00112682       0.00054199 
